,x,y,time,ard
1548,[63095 63964],[23426 59950],1510690016364,['2.5352' '3.0992' '2.5000' '3.0000\n']
1549,[63129 64006],[22033 59928],1510690016380,['2.5873' '3.1388' '2.5000' '3.0000\n']
1550,[63156 63930],[20716 59682],1510690016396,['2.5120' '3.0220' '2.5000' '3.0000\n']
1551,[63232 63671],[19570 58513],1510690016397,['2.4230' '2.8916' '2.5000' '3.0000\n']
1552,[63273 63352],[18562 56594],1510690016412,['2.4290' '2.8933' '2.5000' '3.0000\n']
1553,[63021 63259],[54940 17632],1510690016413,['2.5287' '2.9928' '2.5000' '3.0000\n']
1554,[62725 63233],[54473 16707],1510690016429,['2.6115' '3.0789' '2.5000' '3.0000\n']
1555,[62514 63188],[54658 15854],1510690016445,['2.5734' '3.0498' '2.5000' '3.0000\n']
1556,[62517 63099],[54385 15146],1510690016446,['2.4536' '2.9608' '2.5000' '3.0000\n']
1557,[62733 63025],[53270 14632],1510690016461,['2.4001' '2.9255' '2.5000' '3.0000\n']
1558,[63100 63068],[14226 51948],1510690016477,['2.4538' '2.9824' '2.5000' '3.0000\n']
1559,[63097 63278],[13830 51512],1510690016478,['2.5519' '3.0652' '2.5000' '3.0000\n']
1560,[63101 63356],[13473 51966],1510690016493,['2.5689' '3.0821' '1.2000' '1.7000\n']
1561,[63106 63357],[13239 52404],1510690016494,['2.4476' '2.9578' '1.2000' '1.7000\n']
1562,[63177 63341],[13184 52137],1510690016510,['2.1759' '2.6431' '1.2000' '1.7000\n']
1563,[63231 63416],[13293 50820],1510690016526,['1.8493' '2.3347' '1.2000' '1.7000\n']
1564,[63237 63648],[13561 48111],1510690016527,['1.5145' '1.9849' '1.2000' '1.7000\n']
1565,[63239 63895],[13894 44958],1510690016542,['1.2154' '1.6887' '1.2000' '1.7000\n']
1566,[63214 64003],[14307 42370],1510690016557,['1.0191' '1.5218' '1.2000' '1.7000\n']
1567,[63161 63997],[14779 40888],1510690016558,['0.9608' '1.4861' '1.2000' '1.7000\n']
1568,[63128 63982],[15265 40486],1510690016573,['0.9916' '1.5261' '1.2000' '1.7000\n']
1569,[63078 63966],[15771 40853],1510690016574,['1.0652' '1.5846' '1.2000' '1.7000\n']
1570,[63073 63944],[16341 41670],1510690016589,['1.1329' '1.6367' '1.2000' '1.7000\n']
1571,[63098 63902],[17020 42717],1510690016605,['1.1833' '1.6796' '1.2000' '1.7000\n']
1572,[63139 63877],[17797 43864],1510690016606,['1.2124' '1.7055' '1.2000' '1.7000\n']
1573,[63191 63852],[18676 45001],1510690016622,['1.2262' '1.7165' '1.2000' '1.7000\n']
1574,[63231 63847],[19657 46075],1510690016636,['1.2311' '1.7195' '1.2000' '1.7000\n']
1575,[63255 63851],[20663 47123],1510690016637,['1.2276' '1.7181' '1.2000' '1.7000\n']
1576,[63257 63877],[21711 48140],1510690016652,['1.2170' '1.7118' '1.2000' '1.7000\n']
1577,[63206 63881],[22866 49213],1510690016652,['1.2095' '1.7074' '1.2000' '1.7000\n']
1578,[63153 63888],[24118 50357],1510690016668,['1.2032' '1.7070' '1.2000' '1.7000\n']
1579,[63114 63837],[25452 51612],1510690016684,['1.2001' '1.7057' '1.2000' '1.7000\n']
1580,[63081 63791],[26884 52969],1510690016684,['1.2004' '1.7039' '1.2000' '1.7000\n']
1581,[63099 63755],[28407 54416],1510690016700,['1.2001' '1.7008' '1.2000' '1.7000\n']
1582,[63127 63744],[30020 55952],1510690016716,['1.2017' '1.7012' '1.2000' '1.7000\n']
1583,[63158 63742],[31724 57575],1510690016717,['1.1021' '1.5951' '1.2000' '1.7000\n']
1584,[63173 63756],[33518 59279],1510690016732,['0.7321' '1.2823' '1.2000' '1.7000\n']
1585,[63159 63833],[35346 59964],1510690016732,['0.3397' '0.9678' '1.2000' '1.7000\n']
1586,[63176 63950],[36878 60002],1510690016748,['0.0890' '0.8390' '1.2000' '1.7000\n']
1587,[63116 64185],[37962 60074],1510690016764,['0.2180' '0.9215' '1.2000' '1.7000\n']
1588,[63029 64209],[38005 60041],1510690016764,['0.4729' '1.1180' '1.2000' '1.7000\n']
1589,[62982 64036],[37638 59913],1510690016780,['0.6663' '1.2453' '1.2000' '1.7000\n']
1590,[63036 63955],[37422 59975],1510690016795,['0.8257' '1.3482' '2.5000' '3.0000\n']
1591,[63123 63905],[36700 59945],1510690016796,['0.9850' '1.4816' '2.5000' '3.0000\n']
1592,[63132 63859],[36040 59932],1510690016812,['1.1005' '1.5875' '2.5000' '3.0000\n']
1593,[63216 63858],[35644 60010],1510690016812,['1.2386' '1.7240' '2.5000' '3.0000\n']
1594,[63227 63804],[34961 59968],1510690016828,['1.3734' '1.8620' '2.5000' '3.0000\n']
1595,[63183 63773],[34060 59955],1510690016845,['1.5083' '1.9849' '2.5000' '3.0000\n']
1596,[63171 63759],[32950 59955],1510690016846,['1.6310' '2.1092' '2.5000' '3.0000\n']
1597,[63098 63748],[31754 59960],1510690016861,['1.7450' '2.2351' '2.5000' '3.0000\n']
1598,[63116 63748],[30606 59956],1510690016877,['1.8630' '2.3577' '2.5000' '3.0000\n']
1599,[63171 63754],[29475 59951],1510690016878,['1.9812' '2.4989' '2.5000' '3.0000\n']
1600,[63188 63768],[28243 59947],1510690016893,['2.1056' '2.6352' '2.5000' '3.0000\n']
1601,[63170 63789],[26902 59953],1510690016894,['2.2342' '2.7784' '2.5000' '3.0000\n']
1602,[63169 63817],[25462 59960],1510690016907,['2.3710' '2.9288' '2.5000' '3.0000\n']
1603,[63129 63857],[23982 59965],1510690016924,['2.5120' '3.0635' '2.5000' '3.0000\n']
1604,[63124 63898],[22592 59946],1510690016924,['2.5935' '-3.1414' '2.5000' '3.0000\n']
1605,[63142 63902],[21287 59861],1510690016939,['2.5396' '3.0606' '2.5000' '3.0000\n']
1606,[63205 63702],[20117 59169],1510690016955,['2.4383' '2.9134' '2.5000' '3.0000\n']
1607,[63249 63399],[19032 57521],1510690016956,['2.4109' '2.8776' '2.5000' '3.0000\n']
1608,[63067 63281],[55611 18027],1510690016971,['2.4921' '2.9624' '2.5000' '3.0000\n']
1609,[62781 63201],[54598 17102],1510690016972,['2.5902' '3.0714' '2.5000' '3.0000\n']
1610,[62596 63142],[54612 16254],1510690016987,['2.5919' '3.0789' '2.5000' '3.0000\n']
1611,[62521 63077],[54674 15537],1510690017004,['2.4858' '2.9840' '2.5000' '3.0000\n']
1612,[62625 63031],[53983 14986],1510690017005,['2.4124' '2.9179' '2.5000' '3.0000\n']
1613,[62896 63090],[52714 14543],1510690017020,['2.4383' '2.9519' '2.5000' '3.0000\n']
1614,[63080 63140],[14181 51787],1510690017036,['2.5302' '3.0468' '2.5000' '3.0000\n']
1615,[63089 63264],[13858 51888],1510690017037,['2.5717' '3.0899' '1.2000' '1.7000\n']
1616,[63134 63305],[13636 52498],1510690017051,['2.4782' '2.9932' '1.2000' '1.7000\n']
1617,[63156 63278],[13498 52634],1510690017052,['2.2142' '2.6830' '1.2000' '1.7000\n']
1618,[63189 63392],[13495 51667],1510690017067,['1.8814' '2.3763' '1.2000' '1.7000\n']
1619,[63185 63714],[13682 49139],1510690017083,['1.5345' '2.0323' '1.2000' '1.7000\n']
1620,[63199 63987],[14012 45917],1510690017084,['1.2263' '1.7242' '1.2000' '1.7000\n']
1621,[63195 64148],[14447 43044],1510690017100,['1.0190' '1.5323' '1.2000' '1.7000\n']
1622,[63160 64158],[14930 41288],1510690017116,['0.9562' '1.4819' '1.2000' '1.7000\n']
1623,[63138 64111],[15423 40740],1510690017117,['0.9824' '1.5153' '1.2000' '1.7000\n']
1624,[63097 64087],[15946 41021],1510690017131,['1.0498' '1.5768' '1.2000' '1.7000\n']
1625,[63080 64033],[16520 41767],1510690017132,['1.1218' '1.6321' '1.2000' '1.7000\n']
1626,[63101 63927],[17185 42762],1510690017147,['1.1801' '1.6751' '1.2000' '1.7000\n']
1627,[63119 63812],[17930 43893],1510690017164,['1.2154' '1.6993' '1.2000' '1.7000\n']
1628,[63140 63715],[18771 45040],1510690017165,['1.2338' '1.7120' '1.2000' '1.7000\n']
1629,[63171 63663],[19718 46154],1510690017179,['1.2354' '1.7136' '1.2000' '1.7000\n']
1630,[63179 63658],[20760 47238],1510690017195,['1.2324' '1.7133' '1.2000' '1.7000\n']
1631,[63168 63683],[21900 48325],1510690017196,['1.2233' '1.7119' '1.2000' '1.7000\n']
1632,[63169 63715],[23128 49461],1510690017212,['1.2167' '1.7070' '1.2000' '1.7000\n']
1633,[63176 63760],[24404 50654],1510690017213,['1.2154' '1.7057' '1.2000' '1.7000\n']
1634,[63181 63808],[25741 51923],1510690017228,['1.2154' '1.7041' '1.2000' '1.7000\n']
1635,[63184 63852],[27167 53280],1510690017244,['1.2154' '1.7028' '1.2000' '1.7000\n']
1636,[63187 63877],[28690 54742],1510690017245,['1.2155' '1.7026' '1.2000' '1.7000\n']
1637,[63183 63896],[30301 56289],1510690017259,['1.2154' '1.7025' '1.2000' '1.7000\n']
1638,[63163 63922],[31999 57917],1510690017275,['1.1493' '1.6380' '1.2000' '1.7000\n']
1639,[63144 63941],[33789 59625],1510690017276,['0.7586' '1.3113' '1.2000' '1.7000\n']
1640,[63136 63994],[35594 59954],1510690017291,['0.3518' '0.9754' '1.2000' '1.7000\n']
1641,[63141 64179],[37127 60030],1510690017292,['-0.0323' '0.7745' '1.2000' '1.7000\n']
1642,[63077 64394],[38061 60050],1510690017307,['0.0370' '0.8282' '1.2000' '1.7000\n']
1643,[62928 64444],[38061 60022],1510690017323,['0.3272' '1.0243' '1.2000' '1.7000\n']
1644,[63039 64278],[37769 59965],1510690017324,['0.5757' '1.1902' '1.2000' '1.7000\n']
1645,[63187 64204],[37441 59966],1510690017339,['0.7475' '1.2993' '2.5000' '3.0000\n']
1646,[63249 64114],[36690 59923],1510690017355,['0.9392' '1.4495' '2.5000' '3.0000\n']
1647,[63217 64054],[36003 59918],1510690017356,['1.0619' '1.5630' '2.5000' '3.0000\n']
1648,[63175 64044],[35396 59985],1510690017371,['1.2105' '1.7070' '2.5000' '3.0000\n']
1649,[63055 63994],[34613 59960],1510690017372,['1.3594' '1.8531' '2.5000' '3.0000\n']
1650,[63118 63971],[33719 59944],1510690017387,['1.5008' '1.9864' '2.5000' '3.0000\n']
1651,[63149 63956],[32655 59941],1510690017405,['1.6327' '2.1151' '2.5000' '3.0000\n']
1652,[63148 63954],[31464 59943],1510690017406,['1.7508' '2.2444' '2.5000' '3.0000\n']
1653,[63135 63953],[30248 59945],1510690017421,['1.8673' '2.3701' '2.5000' '3.0000\n']
1654,[63163 63961],[29044 59942],1510690017437,['1.9904' '2.5130' '2.5000' '3.0000\n']
1655,[63108 63977],[27793 59942],1510690017437,['2.1176' '2.6538' '2.5000' '3.0000\n']
1656,[63087 64003],[26443 59948],1510690017453,['2.2509' '2.7834' '2.5000' '3.0000\n']
1657,[63086 64039],[25013 59951],1510690017453,['2.3922' '2.9395' '2.5000' '3.0000\n']
1658,[63126 64074],[23586 59946],1510690017469,['2.5336' '3.0868' '2.5000' '3.0000\n']
1659,[63177 64117],[22196 59926],1510690017485,['2.5934' '-3.1369' '2.5000' '3.0000\n']
1660,[63151 64045],[20882 59744],1510690017485,['2.5212' '3.0377' '2.5000' '3.0000\n']
1661,[63247 63740],[19732 58726],1510690017501,['2.4289' '2.8963' '2.5000' '3.0000\n']
1662,[63271 63341],[18731 56896],1510690017517,['2.4216' '2.8843' '2.5000' '3.0000\n']
1663,[62932 63258],[55192 17817],1510690017517,['2.5121' '2.9807' '2.5000' '3.0000\n']
1664,[62575 63236],[54589 16904],1510690017533,['2.5980' '3.0792' '2.5000' '3.0000\n']
1665,[62367 63192],[54734 16051],1510690017533,['2.5719' '3.0730' '2.5000' '3.0000\n']
1666,[62413 63103],[54567 15335],1510690017549,['2.4629' '2.9732' '2.5000' '3.0000\n']
1667,[62670 63026],[53577 14822],1510690017565,['2.4079' '2.9192' '2.5000' '3.0000\n']
1668,[63104 63073],[14428 52274],1510690017565,['2.4524' '2.9624' '2.5000' '3.0000\n']
1669,[63121 63365],[14054 51720],1510690017581,['2.5474' '3.0606' '2.5000' '3.0000\n']
1670,[63125 63487],[13700 52072],1510690017597,['2.5810' '3.0896' '1.2000' '1.7000\n']
1671,[63114 63474],[13460 52543],1510690017597,['2.4661' '2.9745' '1.2000' '1.7000\n']
1672,[63189 63434],[13395 52384],1510690017613,['2.1974' '2.6600' '1.2000' '1.7000\n']
1673,[63209 63430],[13506 51177],1510690017613,['1.8630' '2.3545' '1.2000' '1.7000\n']
1674,[63226 63598],[13789 48510],1510690017629,['1.5191' '2.0111' '1.2000' '1.7000\n']
1675,[63232 63767],[14122 45369],1510690017645,['1.2108' '1.7120' '1.2000' '1.7000\n']
1676,[63213 63855],[14532 42722],1510690017645,['1.0053' '1.5323' '1.2000' '1.7000\n']
1677,[63171 63859],[15000 41188],1510690017661,['0.9471' '1.4880' '1.2000' '1.7000\n']
1678,[63130 63858],[15498 40755],1510690017677,['0.9775' '1.5230' '1.2000' '1.7000\n']
1679,[63068 63875],[16029 41095],1510690017677,['1.0498' '1.5815' '1.2000' '1.7000\n']
1680,[63087 63906],[16602 41926],1510690017693,['1.1202' '1.6366' '1.2000' '1.7000\n']
1681,[63100 63930],[17273 42982],1510690017694,['1.1771' '1.6766' '1.2000' '1.7000\n']
1682,[63144 63929],[18045 44130],1510690017709,['1.2092' '1.6995' '1.2000' '1.7000\n']
1683,[63200 63931],[18927 45245],1510690017725,['1.2246' '1.7106' '1.2000' '1.7000\n']
1684,[63244 63922],[19916 46321],1510690017725,['1.2279' '1.7120' '1.2000' '1.7000\n']
1685,[63263 63902],[20916 47371],1510690017741,['1.2249' '1.7120' '1.2000' '1.7000\n']
1686,[63250 63905],[21958 48392],1510690017757,['1.2154' '1.7086' '1.2000' '1.7000\n']
1687,[63185 63882],[23105 49467],1510690017757,['1.2079' '1.7070' '1.2000' '1.7000\n']
1688,[63116 63877],[24351 50604],1510690017773,['1.1987' '1.7057' '1.2000' '1.7000\n']
1689,[63074 63836],[25692 51856],1510690017773,['1.1955' '1.7041' '1.2000' '1.7000\n']
1690,[63103 63779],[27140 53212],1510690017789,['1.1955' '1.7043' '1.2000' '1.7000\n']
1691,[63140 63720],[28672 54666],1510690017805,['1.1955' '1.7041' '1.2000' '1.7000\n']
1692,[63152 63685],[30285 56209],1510690017805,['1.1955' '1.7041' '1.2000' '1.7000\n']
1693,[63147 63697],[31971 57820],1510690017821,['1.1342' '1.6350' '1.2000' '1.7000\n']
1694,[63152 63745],[33712 59490],1510690017837,['0.7396' '1.2944' '1.2000' '1.7000\n']
1695,[63130 63808],[35464 59957],1510690017837,['0.3224' '0.9567' '1.2000' '1.7000\n']
1696,[63128 63966],[36954 60018],1510690017853,['-0.0644' '0.7377' '1.2000' '1.7000\n']
1697,[63079 64170],[37971 60080],1510690017853,['0.0079' '0.8097' '1.2000' '1.7000\n']
1698,[63029 64180],[37980 60025],1510690017869,['0.3073' '1.0156' '1.2000' '1.7000\n']
1699,[63030 64022],[37625 59939],1510690017885,['0.5618' '1.1854' '1.2000' '1.7000\n']
1700,[63027 63993],[37320 59977],1510690017885,['0.7396' '1.2963' '2.5000' '3.0000\n']
1701,[63124 63921],[36613 59931],1510690017901,['0.9346' '1.4449' '2.5000' '3.0000\n']
1702,[63165 63867],[36016 59931],1510690017917,['1.0574' '1.5630' '2.5000' '3.0000\n']
1703,[63244 63866],[35583 60000],1510690017918,['1.2092' '1.7070' '2.5000' '3.0000\n']
1704,[63172 63808],[34852 59965],1510690017933,['1.3630' '1.8517' '2.5000' '3.0000\n']
1705,[63153 63785],[33931 59952],1510690017934,['1.5057' '1.9878' '2.5000' '3.0000\n']
1706,[63119 63770],[32868 59950],1510690017949,['1.6356' '2.1213' '2.5000' '3.0000\n']
1707,[63074 63760],[31734 59951],1510690017965,['1.7538' '2.2487' '2.5000' '3.0000\n']
1708,[63180 63760],[30591 59948],1510690017965,['1.8719' '2.3794' '2.5000' '3.0000\n']
1709,[63219 63767],[29403 59945],1510690017982,['1.9949' '2.5234' '2.5000' '3.0000\n']
1710,[63203 63782],[28146 59945],1510690017997,['2.1255' '2.6633' '2.5000' '3.0000\n']
1711,[63181 63803],[26811 59950],1510690017998,['2.2619' '2.7887' '2.5000' '3.0000\n']
1712,[63149 63831],[25399 59956],1510690018013,['2.4029' '2.9501' '2.5000' '3.0000\n']
1713,[63120 63870],[23958 59954],1510690018014,['2.5411' '3.0989' '2.5000' '3.0000\n']
1714,[63100 63908],[22549 59935],1510690018029,['2.5948' '-3.1336' '2.5000' '3.0000\n']
1715,[63133 63915],[21214 59844],1510690018045,['2.5134' '3.0314' '2.5000' '3.0000\n']
1716,[63200 63722],[20028 59085],1510690018045,['2.4184' '2.8886' '2.5000' '3.0000\n']
1717,[63258 63397],[18976 57398],1510690018061,['2.4184' '2.8810' '2.5000' '3.0000\n']
1718,[63088 63284],[55496 17988],1510690018077,['2.5149' '2.9886' '2.5000' '3.0000\n']
1719,[62787 63215],[54562 17053],1510690018077,['2.6056' '3.0884' '2.5000' '3.0000\n']
1720,[62581 63123],[54616 16180],1510690018093,['2.5762' '3.0711' '2.5000' '3.0000\n']
1721,[62540 63056],[54633 15448],1510690018093,['2.4629' '2.9637' '2.5000' '3.0000\n']
1722,[62676 63047],[53875 14915],1510690018109,['2.4079' '2.9065' '2.5000' '3.0000\n']
1723,[62976 63130],[52587 14499],1510690018125,['2.4506' '2.9608' '2.5000' '3.0000\n']
1724,[63115 63223],[14136 51770],1510690018125,['2.5441' '3.0635' '2.5000' '3.0000\n']
1725,[63145 63368],[13791 51938],1510690018141,['2.5733' '3.0945' '1.2000' '1.7000\n']
1726,[63175 63428],[13549 52469],1510690018157,['2.4629' '2.9745' '1.2000' '1.7000\n']
1727,[63209 63413],[13443 52510],1510690018158,['2.1958' '2.6553' '1.2000' '1.7000\n']
1728,[63254 63457],[13468 51431],1510690018173,['1.8614' '2.3455' '1.2000' '1.7000\n']
1729,[63256 63675],[13651 48825],1510690018175,['1.5149' '2.0003' '1.2000' '1.7000\n']
1730,[63223 63895],[13976 45587],1510690018189,['1.2046' '1.6997' '1.2000' '1.7000\n']
1731,[63182 63988],[14398 42780],1510690018205,['1.0054' '1.5217' '1.2000' '1.7000\n']
1732,[63141 63974],[14846 41108],1510690018205,['0.9471' '1.4848' '1.2000' '1.7000\n']
1733,[63111 63960],[15316 40629],1510690018221,['0.9775' '1.5218' '1.2000' '1.7000\n']
1734,[63093 63998],[15849 40953],1510690018235,['1.0498' '1.5830' '1.2000' '1.7000\n']
1735,[63124 64017],[16446 41716],1510690018236,['1.1202' '1.6380' '1.2000' '1.7000\n']
1736,[63164 63967],[17126 42719],1510690018253,['1.1758' '1.6812' '1.2000' '1.7000\n']
1737,[63198 63892],[17883 43854],1510690018253,['1.2095' '1.7041' '1.2000' '1.7000\n']
1738,[63210 63823],[18702 44965],1510690018269,['1.2249' '1.7120' '1.2000' '1.7000\n']
1739,[63223 63809],[19595 46051],1510690018285,['1.2279' '1.7133' '1.2000' '1.7000\n']
1740,[63238 63815],[20584 47094],1510690018285,['1.2249' '1.7136' '1.2000' '1.7000\n']
1741,[63235 63825],[21680 48140],1510690018301,['1.2154' '1.7087' '1.2000' '1.7000\n']
1742,[63239 63829],[22871 49225],1510690018315,['1.2095' '1.7070' '1.2000' '1.7000\n']
1743,[63232 63825],[24148 50391],1510690018315,['1.2033' '1.7054' '1.2000' '1.7000\n']
1744,[63229 63823],[25487 51645],1510690018331,['1.1971' '1.7057' '1.2000' '1.7000\n']
1745,[63225 63815],[26887 52999],1510690018332,['1.1958' '1.7057' '1.2000' '1.7000\n']
1746,[63223 63803],[28376 54445],1510690018347,['1.1955' '1.7054' '1.2000' '1.7000\n']
1747,[63208 63786],[29958 55974],1510690018363,['1.1955' '1.7054' '1.2000' '1.7000\n']
1748,[63186 63777],[31628 57582],1510690018363,['1.1111' '1.6274' '1.2000' '1.7000\n']
1749,[63161 63771],[33391 59274],1510690018379,['0.7232' '1.2993' '1.2000' '1.7000\n']
1750,[63132 63825],[35219 59971],1510690018395,['0.3057' '0.9661' '1.2000' '1.7000\n']
1751,[63136 63935],[36813 60007],1510690018396,['-0.0752' '0.7237' '1.2000' '1.7000\n']
1752,[63094 64182],[37968 60060],1510690018411,['0.0249' '0.8173' '1.2000' '1.7000\n']
1753,[63025 64228],[38061 60052],1510690018411,['0.3207' '1.0320' '1.2000' '1.7000\n']
1754,[62982 64086],[37750 59935],1510690018427,['0.5586' '1.1965' '1.2000' '1.7000\n']
1755,[63060 64022],[37571 59976],1510690018443,['0.7533' '1.3238' '2.5000' '3.0000\n']
1756,[63103 63959],[36952 59964],1510690018444,['0.9392' '1.4724' '2.5000' '3.0000\n']
1757,[63123 63902],[36198 59935],1510690018459,['1.0665' '1.5922' '2.5000' '3.0000\n']
1758,[63225 63890],[35766 60009],1510690018476,['1.2154' '1.7332' '2.5000' '3.0000\n']
1759,[63214 63828],[35027 59974],1510690018477,['1.3643' '1.8746' '2.5000' '3.0000\n']
1760,[63183 63802],[34116 59959],1510690018492,['1.5070' '2.0078' '2.5000' '3.0000\n']
1761,[63148 63785],[32981 59958],1510690018493,['1.6360' '2.1384' '2.5000' '3.0000\n']
1762,[63080 63772],[31738 59961],1510690018508,['1.7574' '2.2644' '2.5000' '3.0000\n']
1763,[63109 63772],[30506 59962],1510690018524,['1.8752' '2.3913' '2.5000' '3.0000\n']
1764,[63185 63781],[29335 59956],1510690018525,['1.9963' '2.5356' '2.5000' '3.0000\n']
1765,[63214 63796],[28075 59955],1510690018540,['2.1238' '2.6783' '2.5000' '3.0000\n']
1766,[63228 63820],[26709 59959],1510690018556,['2.2617' '2.7942' '2.5000' '3.0000\n']
1767,[63222 63853],[25235 59963],1510690018557,['2.4031' '2.9624' '2.5000' '3.0000\n']
1768,[63160 63892],[23721 59965],1510690018573,['2.5397' '3.1038' '2.5000' '3.0000\n']
1769,[63115 63931],[22276 59944],1510690018573,['2.5872' '-3.1411' '2.5000' '3.0000\n']
1770,[63107 63901],[20980 59798],1510690018588,['2.5074' '3.0206' '2.5000' '3.0000\n']
1771,[63218 63660],[19831 58862],1510690018605,['2.4230' '2.8871' '2.5000' '3.0000\n']
1772,[63225 63335],[18787 57036],1510690018605,['2.4292' '2.8904' '2.5000' '3.0000\n']
1773,[63004 63270],[55209 17779],1510690018620,['2.5256' '2.9945' '2.5000' '3.0000\n']
1774,[62734 63247],[54466 16834],1510690018636,['2.6011' '3.0852' '2.5000' '3.0000\n']
1775,[62597 63124],[54573 15965],1510690018637,['2.5627' '3.0589' '2.5000' '3.0000\n']
1776,[62636 63029],[54466 15250],1510690018652,['2.4508' '2.9608' '2.5000' '3.0000\n']
1777,[62836 63070],[53551 14736],1510690018653,['2.4014' '2.9161' '2.5000' '3.0000\n']
1778,[63084 63099],[14318 52247],1510690018668,['2.4567' '2.9716' '2.5000' '3.0000\n']
1779,[63101 63257],[13929 51585],1510690018684,['2.5519' '3.0635' '2.5000' '3.0000\n']
1780,[63133 63278],[13579 51859],1510690018685,['2.5687' '3.0824' '1.2000' '1.7000\n']
1781,[63162 63247],[13342 52389],1510690018700,['2.4459' '2.9625' '1.2000' '1.7000\n']
1782,[63182 63221],[13259 52306],1510690018716,['2.1713' '2.6478' '1.2000' '1.7000\n']
1783,[63220 63295],[13292 51110],1510690018717,['1.8401' '2.3395' '1.2000' '1.7000\n']
1784,[63232 63583],[13470 48447],1510690018732,['1.4992' '1.9973' '1.2000' '1.7000\n']
1785,[63229 63857],[13792 45231],1510690018733,['1.1942' '1.7012' '1.2000' '1.7000\n']
1786,[63165 64004],[14222 42496],1510690018748,['1.0008' '1.5277' '1.2000' '1.7000\n']
1787,[63123 64029],[14686 40890],1510690018765,['0.9486' '1.4894' '1.2000' '1.7000\n']
1788,[63083 64025],[15165 40458],1510690018765,['0.9870' '1.5231' '1.2000' '1.7000\n']
1789,[63071 64060],[15681 40795],1510690018781,['1.0606' '1.5817' '1.2000' '1.7000\n']
1790,[63101 64074],[16262 41566],1510690018796,['1.1281' '1.6367' '1.2000' '1.7000\n']
1791,[63127 64039],[16923 42557],1510690018797,['1.1788' '1.6796' '1.2000' '1.7000\n']
1792,[63168 63954],[17672 43670],1510690018813,['1.2063' '1.7057' '1.2000' '1.7000\n']
1793,[63208 63896],[18516 44776],1510690018813,['1.2233' '1.7165' '1.2000' '1.7000\n']
1794,[63240 63844],[19466 45881],1510690018828,['1.2265' '1.7165' '1.2000' '1.7000\n']
1795,[63250 63824],[20502 46953],1510690018845,['1.2263' '1.7151' '1.2000' '1.7000\n']
1796,[63251 63848],[21593 48014],1510690018845,['1.2184' '1.7090' '1.2000' '1.7000\n']
1797,[63239 63895],[22751 49098],1510690018860,['1.2122' '1.7025' '1.2000' '1.7000\n']
1798,[63219 63926],[24010 50256],1510690018876,['1.2076' '1.7009' '1.2000' '1.7000\n']
1799,[63203 63935],[25364 51506],1510690018877,['1.2030' '1.6994' '1.2000' '1.7000\n']
1800,[63195 63919],[26808 52860],1510690018892,['1.2001' '1.6995' '1.2000' '1.7000\n']
1801,[63185 63889],[28339 54319],1510690018893,['1.2001' '1.6995' '1.2000' '1.7000\n']
1802,[63175 63850],[29953 55882],1510690018909,['1.1987' '1.6995' '1.2000' '1.7000\n']
1803,[63164 63811],[31654 57532],1510690018925,['1.1572' '1.6688' '1.2000' '1.7000\n']
1804,[63156 63782],[33445 59258],1510690018925,['0.7704' '1.3467' '1.2000' '1.7000\n']
1805,[63138 63827],[35299 59974],1510690018940,['0.3900' '1.0444' '1.2000' '1.7000\n']
1806,[63073 63940],[36887 60005],1510690018956,['0.0203' '0.8477' '1.2000' '1.7000\n']
1807,[63116 64194],[38000 60059],1510690018957,['0.0632' '0.8941' '1.2000' '1.7000\n']
1808,[63030 64244],[38054 60030],1510690018973,['0.3469' '1.0584' '1.2000' '1.7000\n']
1809,[63004 64097],[37770 59942],1510690018974,['0.5956' '1.2270' '1.2000' '1.7000\n']
1810,[63097 64033],[37609 59975],1510690018989,['0.7553' '1.3251' '2.5000' '3.0000\n']
1811,[63098 63971],[36977 59964],1510690019005,['0.9392' '1.4724' '2.5000' '3.0000\n']
1812,[63082 63903],[36228 59936],1510690019006,['1.0482' '1.5843' '2.5000' '3.0000\n']
1813,[63204 63889],[35781 60006],1510690019021,['1.1925' '1.7272' '2.5000' '3.0000\n']
1814,[63244 63828],[35036 59975],1510690019037,['1.3398' '1.8682' '2.5000' '3.0000\n']
1815,[63204 63805],[34114 59960],1510690019038,['1.4808' '1.9990' '2.5000' '3.0000\n']
1816,[63146 63787],[32964 59959],1510690019052,['1.6160' '2.1168' '2.5000' '3.0000\n']
1817,[63081 63772],[31702 59961],1510690019053,['1.7354' '2.2413' '2.5000' '3.0000\n']
1818,[63097 63773],[30462 59959],1510690019067,['1.8490' '2.3658' '2.5000' '3.0000\n']
1819,[63131 63779],[29287 59954],1510690019083,['1.9639' '2.5097' '2.5000' '3.0000\n']
1820,[63199 63797],[28012 59953],1510690019083,['2.0885' '2.6511' '2.5000' '3.0000\n']
1821,[63212 63820],[26626 59960],1510690019100,['2.2221' '2.7919' '2.5000' '3.0000\n']
1822,[63195 63856],[25138 59963],1510690019116,['2.3618' '2.9257' '2.5000' '3.0000\n']
1823,[63150 63897],[23617 59965],1510690019117,['2.5073' '3.0697' '2.5000' '3.0000\n']
1824,[63132 63938],[22202 59938],1510690019133,['2.5842' '-3.1411' '2.5000' '3.0000\n']
1825,[63146 63921],[20906 59778],1510690019133,['2.5274' '3.0593' '2.5000' '3.0000\n']
1826,[63221 63708],[19761 58772],1510690019149,['2.4309' '2.9206' '2.5000' '3.0000\n']
