,ard,time
87,"1.2737,1.7668,0
",1.86699986458
88,"1.2567,1.7518,0
",1.87699985504
89,"1.2475,1.7422,0
",1.8869998455
90,"1.2384,1.7364,0
",1.89699983597
91,"1.2324,1.7301,0
",1.90699982643
92,"1.2311,1.7268,0
",1.91699981689
93,"1.2265,1.7259,0
",1.92700004578
94,"1.2232,1.7239,0
",1.93700003624
95,"1.2200,1.7165,0
",1.9470000267
96,"1.0927,1.5813,0
",1.95700001717
97,"0.7919,1.3359,0
",1.96700000763
98,"0.4483,1.0614,0
",1.97699999809
99,"0.1937,0.8941,0
",1.98699998856
100,"0.2104,0.9325,0
",1.99699997902
101,"0.3993,1.0764,0
",2.00699996948
102,"0.5818,1.2057,0
",2.01699995995
103,"0.7186,1.3067,0
",2.02699995041
104,"0.8195,1.3941,0
",2.03699994087
105,"0.8901,1.4506,0
",2.04699993134
106,"0.9962,1.5554,0
",2.0569999218
107,"1.0698,1.6120,0
",2.06699991226
108,"1.1820,1.6948,0
",2.07699990273
109,"1.2783,1.7884,0
",2.08699989319
110,"1.3749,1.8850,0
",2.09699988365
111,"1.4717,1.9864,0
",2.10699987411
112,"1.5746,2.0833,0
",2.11699986458
113,"1.6668,2.1785,0
",2.12699985504
114,"1.7587,2.2734,0
",2.1369998455
115,"1.8520,2.3716,0
",2.14699983597
116,"1.9472,2.4727,0
",2.15699982643
117,"2.0439,2.5788,0
",2.16699981689
118,"2.1422,2.6907,0
",2.17700004578
119,"2.2451,2.8013,0
",2.18700003624
120,"2.3541,2.9194,0
",2.1970000267
121,"2.4660,3.0239,0
",2.20700001717
122,"2.5537,3.1129,0
",2.21700000763
123,"2.5489,3.0842,0
",2.22699999809
124,"2.4735,2.9794,1
",2.23699998856
125,"2.4293,2.8965,1
",2.24699997902
126,"2.4521,2.8949,1
",2.25699996948
127,"2.5104,2.9346,1
",2.26699995995
128,"2.5597,2.9921,1
",2.27699995041
129,"2.5703,3.0102,1
",2.28699994087
130,"2.5412,3.0055,1
",2.29699993134
131,"2.4431,2.9532,1
",2.3069999218
132,"2.1792,2.6969,1
",2.31699991226
133,"1.8567,2.3961,1
",2.32699990273
134,"1.5654,2.1242,1
",2.33699989319
135,"1.3689,1.9469,1
",2.34699988365
136,"1.2924,1.8837,1
",2.35699987411
137,"1.2936,1.8775,1
",2.36699986458
138,"1.3198,1.8804,1
",2.37699985504
139,"1.3339,1.8670,1
",2.3869998455
140,"1.3306,1.8378,1
",2.39699983597
141,"1.3015,1.8058,1
",2.40699982643
142,"1.2753,1.7779,1
",2.41699981689
143,"1.2570,1.7580,1
",2.42700004578
144,"1.2446,1.7472,1
",2.43700003624
145,"1.2387,1.7410,1
",2.4470000267
146,"1.2370,1.7351,1
",2.45700001717
147,"1.2354,1.7302,1
",2.46700000763
148,"1.2324,1.7272,1
",2.47699999809
149,"1.2325,1.7210,1
",2.48699998856
150,"1.0482,1.5492,1
",2.49699997902
151,"0.7798,1.3455,1
",2.50699996948
152,"0.4634,1.1042,1
",2.51699995995
153,"0.2487,0.9766,1
",2.52699995041
154,"0.2396,1.0044,1
",2.53699994087
155,"0.3855,1.1192,1
",2.54699993134
156,"0.5541,1.2299,1
",2.5569999218
157,"0.6892,1.3206,1
",2.56599998474
158,"0.7887,1.4020,1
",2.57699990273
159,"0.8642,1.4395,1
",2.58699989319
160,"0.9286,1.5047,1
",2.59699988365
161,"1.0083,1.5829,1
",2.60699987411
162,"1.0773,1.6245,1
",2.61699986458
163,"1.1755,1.6978,1
",2.62699985504
164,"1.2694,1.7825,1
",2.6369998455
165,"1.3581,1.8667,1
",2.64699983597
166,"1.4131,1.9589,1
",2.65699982643
167,"1.5576,2.0542,1
",2.66599988937
168,"1.6481,2.1507,1
",2.67700004578
169,"1.7369,2.2443,1
",2.68700003624
170,"1.8262,2.3395,1
",2.6970000267
171,"1.9180,2.4406,1
",2.70700001717
172,"2.0196,2.5421,1
",2.71700000763
173,"2.1162,2.6527,1
",2.72699999809
174,"2.2144,2.7643,1
",2.73699998856
175,"2.3217,2.8795,1
",2.74699997902
176,"2.4306,2.9856,1
",2.75699996948
177,"2.5352,3.0963,1
",2.76699995995
178,"2.5642,3.1037,1
",2.77699995041
179,"2.4983,3.0177,1
",2.78699994087
180,"2.4338,2.9162,1
",2.79699993134
181,"2.4460,2.9069,1
",2.8069999218
182,"2.5304,2.9657,1
",2.81699991226
183,"2.5857,3.0347,1
",2.82699990273
184,"2.5671,3.0393,1
",2.83699989319
185,"2.4830,2.9840,1
",2.84699988365
186,"2.3586,2.8795,1
",2.85699987411
187,"2.0961,2.6154,1
",2.86699986458
188,"1.7987,2.3179,1
",2.87699985504
189,"1.5359,2.0584,1
",2.8869998455
190,"1.3705,1.9036,1
",2.89699983597
191,"1.3166,1.8578,1
",2.90699982643
192,"1.3168,1.8574,1
",2.91699981689
193,"1.3336,1.8653,1
",2.92700004578
194,"1.3368,1.8532,1
",2.93700003624
195,"1.3228,1.8238,1
",2.9470000267
196,"1.2953,1.7962,1
",2.95700001717
197,"1.2675,1.7718,1
",2.96700000763
198,"1.2508,1.7547,1
",2.97699999809
199,"1.2429,1.7455,1
",2.98699998856
200,"1.2399,1.7377,1
",2.99699997902
201,"1.2367,1.7318,1
",3.00699996948
202,"1.2354,1.7273,1
",3.01699995995
203,"1.2325,1.7256,1
",3.02699995041
204,"1.2265,1.7226,1
",3.03699994087
205,"1.2183,1.7168,1
",3.04699993134
206,"1.2155,1.7053,1
",3.0569999218
207,"0.9214,1.4296,1
",3.06699991226
208,"0.6401,1.1965,1
",3.07699990273
209,"0.2981,0.9387,1
",3.08699989319
210,"0.1797,0.8680,1
",3.09699988365
211,"0.2873,0.9832,1
",3.10699987411
212,"0.4853,1.1301,1
",3.11699986458
213,"0.6522,1.2410,1
",3.12699985504
214,"0.7858,1.3281,1
",3.1369998455
215,"0.8826,1.3915,1
",3.14699983597
216,"1.0007,1.5138,1
",3.15699982643
217,"1.0787,1.5812,1
",3.16699981689
218,"1.1938,1.6778,1
",3.17700004578
219,"1.3012,1.7776,1
",3.18700003624
220,"1.4042,1.8774,1
",3.1970000267
221,"1.5072,1.9717,1
",3.20700001717
222,"1.6082,2.0846,1
",3.21700000763
223,"1.7034,2.1860,1
",3.22699999809
224,"1.8001,2.2872,1
",3.23699998856
225,"1.8952,2.3915,1
",3.24699997902
226,"1.9933,2.4972,1
",3.25699996948
227,"2.0929,2.6095,1
",3.26699995995
228,"2.1973,2.7257,1
",3.27699995041
229,"2.3034,2.8445,1
",3.28699994087
230,"2.4169,2.9533,1
",3.29699993134
231,"2.5255,3.0762,1
",3.30599999428
232,"2.5720,3.1125,1
",3.31599998474
233,"2.5167,3.0377,1
",3.32699990273
234,"2.4402,2.9220,1
",3.33699989319
235,"2.4338,2.8949,1
",3.34699988365
236,"2.5046,2.9549,1
",3.35699987411
237,"2.5779,3.0285,1
",3.36699986458
238,"2.5764,3.0485,1
",3.37699985504
239,"2.4997,2.9948,1
",3.3869998455
240,"2.4306,2.9487,1
",3.39699983597
241,"2.3724,2.8841,1
",3.40699982643
242,"2.1515,2.6416,1
",3.41599988937
243,"1.8583,2.3454,1
",3.42700004578
244,"1.5870,2.0784,1
",3.43700003624
245,"1.3979,1.9099,1
",3.4470000267
246,"1.3244,1.8549,1
",3.45700001717
247,"1.3169,1.8545,1
",3.46700000763
248,"1.3290,1.8607,1
",3.47699999809
249,"1.3336,1.8575,1
",3.48699998856
250,"1.3231,1.8313,1
",3.49699997902
251,"1.2986,1.8009,1
",3.50699996948
252,"1.2737,1.7734,1
",3.51699995995
253,"1.2567,1.7518,1
",3.52699995041
254,"1.2491,1.7410,1
",3.53699994087
255,"1.2432,1.7347,1
",3.54699993134
256,"1.2371,1.7301,1
",3.5569999218
257,"1.2325,1.7239,1
",3.56599998474
258,"1.2279,1.7226,1
",3.5759999752
259,"1.2233,1.7197,1
",3.58599996567
260,"1.2184,1.7164,1
",3.59699988365
261,"1.1343,1.6290,1
",3.60699987411
262,"0.8015,1.3588,1
",3.61699986458
263,"0.4745,1.1014,1
",3.62699985504
264,"0.1672,0.9063,1
",3.6369998455
265,"0.1522,0.9200,1
",3.64699983597
266,"0.3364,1.0506,1
",3.65699982643
267,"0.5420,1.1837,1
",3.66699981689
268,"0.6954,1.2852,1
",3.67700004578
269,"0.8030,1.3759,1
",3.68700003624
270,"0.8747,1.4224,1
",3.6970000267
271,"0.9932,1.5492,1
",3.70700001717
272,"1.0711,1.6042,1
",3.71700000763
273,"1.1909,1.6952,1
",3.72699999809
274,"1.2907,1.7888,1
",3.73699998856
275,"1.3859,1.8869,1
",3.74699997902
276,"1.4936,2.0089,1
",3.75699996948
277,"1.5896,2.0879,1
",3.76699995995
278,"1.6848,2.1860,1
",3.77699995041
279,"1.7787,2.2826,1
",3.78699994087
280,"1.8720,2.3840,1
",3.79699993134
281,"1.9702,2.4881,1
",3.8069999218
282,"2.0702,2.5990,1
",3.81699991226
283,"2.1714,2.7123,1
",3.82699990273
284,"2.2744,2.8288,1
",3.83699989319
285,"2.3861,2.9333,1
",3.84699988365
286,"2.4968,3.0615,1
",3.85699987411
287,"2.5655,3.1187,1
",3.86699986458
288,"2.5367,3.0594,1
",3.87699985504
289,"2.4552,2.9549,1
",3.8869998455
290,"2.4276,2.8995,1
",3.89699983597
291,"2.4860,2.9333,1
",3.90699982643
292,"2.5673,3.0086,1
",3.91699981689
293,"2.5890,3.0409,1
",3.92700004578
294,"2.5275,3.0086,1
",3.93700003624
295,"2.4506,2.9549,1
",3.9470000267
296,"2.3694,2.8765,1
",3.95700001717
297,"2.1330,2.6295,1
",3.96700000763
298,"1.8354,2.3379,1
",3.97699999809
299,"1.5654,2.0754,1
",3.98699998856
300,"1.3843,1.9144,1
",3.99699997902
301,"1.3185,1.8607,1
",4.00699996948
302,"1.3119,1.8591,1
",4.01699995995
303,"1.3290,1.8608,1
",4.02699995041
304,"1.3322,1.8578,1
",4.03699994087
305,"1.3244,1.8283,1
",4.04699993134
306,"1.2999,1.7976,1
",4.05599999428
307,"1.2753,1.7704,1
",4.06699991226
308,"1.2599,1.7514,1
",4.07699990273
309,"1.2508,1.7410,1
",4.08699989319
310,"1.2403,1.7347,1
",4.09699988365
311,"1.2338,1.7318,1
",4.10699987411
312,"1.2308,1.7272,1
",4.11699986458
313,"1.2249,1.7269,1
",4.12699985504
314,"1.2216,1.7243,1
",4.1369998455
315,"1.2187,1.7151,1
",4.14699983597
316,"1.1234,1.6107,1
",4.15699982643
317,"0.8044,1.3376,1
",4.16699981689
318,"0.4762,1.0689,1
",4.17700004578
319,"0.1921,0.8684,1
",4.18700003624
320,"0.1905,0.8909,1
",4.1970000267
321,"0.3669,1.0385,1
",4.20700001717
322,"0.5586,1.1733,1
",4.21700000763
323,"0.7124,1.2727,1
",4.22699999809
324,"0.8198,1.3621,1
",4.23699998856
325,"0.8895,1.4119,1
",4.24699997902
326,"1.0037,1.5355,1
",4.25699996948
327,"1.0790,1.5950,1
",4.26699995995
328,"1.1954,1.6827,1
",4.27699995041
329,"1.2966,1.7793,1
",4.28699994087
330,"1.3948,1.8775,1
",4.29699993134
331,"1.5051,1.9996,1
",4.3069999218
332,"1.5958,2.0817,1
",4.31699991226
333,"1.6911,2.1781,1
",4.3259999752
334,"1.7863,2.2767,1
",4.33699989319
335,"1.8799,2.3778,1
",4.34699988365
336,"1.9751,2.4835,1
",4.35699987411
337,"2.0765,2.5938,1
",4.36699986458
338,"2.1790,2.7110,1
",4.37699985504
339,"2.2834,2.8271,1
",4.3869998455
340,"2.3956,2.9333,1
",4.39699983597
341,"2.5075,3.0607,1
",4.40699982643
342,"2.5749,3.1141,1
",4.41699981689
343,"2.5335,3.0622,1
",4.42700004578
344,"2.4477,2.9457,1
",4.43700003624
345,"2.4215,2.8932,1
",4.4470000267
346,"2.4876,2.9333,1
",4.45700001717
347,"2.5717,3.0207,1
",4.46700000763
348,"2.5932,3.0534,1
",4.47699999809
349,"2.5243,3.0099,1
",4.48699998856
350,"2.4401,2.9487,1
",4.49699997902
351,"2.3541,2.8749,1
",4.50699996948
352,"2.1224,2.6324,1
",4.51699995995
353,"1.8305,2.3441,1
",4.52699995041
354,"1.5667,2.0800,1
",4.53699994087
355,"1.3875,1.9161,1
",4.54699993134
356,"1.3182,1.8595,1
",4.5569999218
357,"1.3137,1.8562,1
",4.56699991226
358,"1.3306,1.8608,1
",4.57699990273
359,"1.3365,1.8533,1
",4.58699989319
360,"1.3244,1.8287,1
",4.59699988365
361,"1.2998,1.7992,1
",4.60699987411
362,"1.2710,1.7718,1
",4.61699986458
363,"1.2507,1.7531,1
",4.62699985504
364,"1.2400,1.7439,1
",4.6369998455
365,"1.2383,1.7376,1
",4.64699983597
366,"1.2386,1.7347,1
",4.65699982643
367,"1.2384,1.7288,1
",4.66599988937
368,"1.2341,1.7226,1
",4.67599987984
369,"1.2278,1.7193,1
",4.6859998703
370,"1.2200,1.7148,1
",4.6970000267
371,"1.1188,1.6182,1
",4.70700001717
372,"0.8073,1.3435,1
",4.71700000763
373,"0.4696,1.0860,1
",4.72699999809
374,"0.1830,0.8864,1
",4.73699998856
375,"0.1751,0.9063,1
",4.74699997902
376,"0.3560,1.0460,1
",4.75699996948
377,"0.5541,1.1778,1
",4.76699995995
378,"0.7046,1.2790,1
",4.77699995041
379,"0.8136,1.3575,1
",4.78699994087
380,"0.9109,1.4356,1
",4.79699993134
381,"1.0007,1.5401,1
",4.8069999218
382,"1.0756,1.5970,1
",4.81699991226
383,"1.1925,1.6856,1
",4.8259999752
384,"1.2936,1.7826,1
",4.83699989319
385,"1.3902,1.8791,1
",4.84699988365
386,"1.4599,1.9804,1
",4.85699987411
387,"1.5929,2.0813,1
",4.86699986458
388,"1.6878,2.1815,1
",4.87699985504
389,"1.7817,2.2780,1
",4.8869998455
390,"1.8753,2.3778,1
",4.89699983597
391,"1.9738,2.4822,1
",4.90699982643
392,"2.0716,2.5908,1
",4.91599988937
393,"2.1714,2.7064,1
",4.92700004578
394,"2.2771,2.8212,1
",4.93700003624
395,"2.3860,2.9286,1
",4.9470000267
396,"2.4967,3.0409,1
",4.95700001717
397,"2.5658,3.1099,1
",4.96700000763
398,"2.5399,3.0577,1
",4.97699999809
399,"2.4585,2.9562,1
",4.98699998856
400,"2.4260,2.9007,1
",4.99699997902
401,"2.4813,2.9333,1
",5.00600004196
402,"2.5625,3.0131,1
",5.01699995995
403,"2.5871,3.0455,1
",5.02699995041
404,"2.5213,3.0102,1
",5.03699994087
405,"2.4460,2.9578,1
",5.04699993134
406,"2.3632,2.8798,1
",5.0569999218
407,"2.1285,2.6324,1
",5.06699991226
408,"1.8386,2.3395,1
",5.07699990273
409,"1.5714,2.0798,1
",5.08699989319
410,"1.3902,1.9098,1
",5.09699988365
411,"1.3244,1.8512,1
",5.10699987411
412,"1.3182,1.8483,1
",5.11699986458
413,"1.3323,1.8562,1
",5.12699985504
414,"1.3351,1.8549,1
",5.1369998455
415,"1.3215,1.8300,1
",5.14699983597
416,"1.2985,1.8025,1
",5.15699982643
417,"1.2707,1.7763,1
",5.16699981689
418,"1.2508,1.7580,1
",5.17700004578
419,"1.2416,1.7455,1
",5.18700003624
420,"1.2400,1.7380,1
",5.1970000267
421,"1.2400,1.7334,1
",5.20700001717
422,"1.2370,1.7289,1
",5.21700000763
423,"1.2354,1.7226,1
",5.22699999809
424,"1.2324,1.7181,1
",5.23699998856
425,"1.2275,1.7164,1
",5.24699997902
426,"1.1019,1.5953,1
",5.25699996948
427,"0.7903,1.3376,1
",5.26699995995
428,"0.4467,1.0673,1
",5.27699995041
429,"0.1676,0.8864,1
",5.28699994087
430,"0.1751,0.9187,1
",5.29699993134
431,"0.3669,1.0555,1
",5.3069999218
432,"0.5619,1.1824,1
",5.31699991226
433,"0.7095,1.2823,1
",5.32699990273
434,"0.8152,1.3822,1
",5.33699989319
435,"0.9056,1.4403,1
",5.34699988365
436,"0.9958,1.5430,1
",5.35699987411
437,"1.0711,1.5983,1
",5.36699986458
438,"1.1912,1.6844,1
",5.37699985504
439,"1.2921,1.7809,1
",5.3869998455
440,"1.3889,1.8774,1
",5.39699983597
441,"1.4713,1.9788,1
",5.40699982643
442,"1.5853,2.0771,1
",5.41699981689
443,"1.6849,2.1752,1
",5.42700004578
444,"1.7768,2.2747,1
",5.43700003624
445,"1.8706,2.3745,1
",5.4470000267
446,"1.9659,2.4789,1
",5.45700001717
447,"2.0625,2.5866,1
",5.46700000763
448,"2.1654,2.6998,1
",5.47599983215
449,"2.2664,2.8121,1
",5.48699998856
450,"2.3783,2.9194,1
",5.49699997902
451,"2.4891,3.0334,1
",5.50699996948
452,"2.5625,3.1114,1
",5.51699995995
453,"2.5445,3.0653,1
",5.52699995041
454,"2.4660,2.9641,1
",5.53699994087
455,"2.4307,2.8995,1
",5.54699993134
456,"2.4767,2.9273,1
",5.55599999428
457,"2.5565,3.0053,1
",5.56699991226
458,"2.5874,3.0498,1
",5.57699990273
459,"2.5367,3.0256,1
",5.58699989319
460,"2.4522,2.9640,1
",5.59699988365
461,"2.3632,2.8841,1
",5.60699987411
462,"2.1240,2.6462,1
",5.61699986458
463,"1.8291,2.3575,1
",5.62599992752
464,"1.5576,2.0855,1
",5.63599991798
465,"1.3781,1.9265,1
",5.64599990845
466,"1.3136,1.8670,1
",5.65699982643
467,"1.3120,1.8621,1
",5.66699981689
468,"1.3290,1.8637,1
",5.67700004578
469,"1.3336,1.8558,1
",5.68700003624
470,"1.3231,1.8316,1
",5.6970000267
471,"1.2969,1.8041,1
",5.70700001717
472,"1.2691,1.7747,1
",5.71700000763
473,"1.2537,1.7563,1
",5.72599983215
474,"1.2462,1.7469,1
",5.73699998856
475,"1.2400,1.7410,1
",5.74699997902
476,"1.2387,1.7347,1
",5.75699996948
477,"1.2356,1.7305,1
",5.76699995995
478,"1.2354,1.7272,1
",5.77699995041
479,"1.2308,1.7256,1
",5.78699994087
480,"1.2279,1.7197,1
",5.79699993134
481,"1.1434,1.6274,1
",5.8069999218
482,"0.8227,1.3720,1
",5.81599998474
483,"0.4991,1.0902,1
",5.82699990273
484,"0.2013,0.8833,1
",5.83699989319
485,"0.1813,0.8941,1
",5.84699988365
486,"0.3531,1.0335,1
",5.85699987411
487,"0.5494,1.1703,1
",5.86699986458
488,"0.7046,1.2681,1
",5.87699985504
489,"0.8227,1.3707,1
",5.8869998455
490,"0.9145,1.4298,1
",5.89699983597
491,"1.0099,1.5325,1
",5.90599989891
492,"1.0822,1.5908,1
",5.91699981689
493,"1.1968,1.6781,1
",5.92700004578
494,"1.2969,1.7764,1
",5.93700003624
495,"1.3964,1.8745,1
",5.9470000267
496,"1.4831,1.9771,1
",5.95700001717
497,"1.5974,2.0756,1
",5.96700000763
498,"1.6927,2.1749,1
",5.97699999809
499,"1.7879,2.2738,1
",5.98699998856
500,"1.8802,2.3761,1
",5.9960000515
501,"1.9781,2.4822,1
",6.00600004196
502,"2.0763,2.5908,1
",6.01699995995
503,"2.1757,2.7047,1
",6.02699995041
504,"2.2817,2.8212,1
",6.03699994087
505,"2.3923,2.9286,1
",6.04699993134
506,"2.5044,3.0439,1
",6.0569999218
507,"2.5718,3.1146,1
",6.06699991226
508,"2.5396,3.0681,1
",6.0759999752
509,"2.4569,2.9549,1
",6.08699989319
510,"2.4230,2.8932,1
",6.09699988365
511,"2.4765,2.9272,1
",6.10699987411
512,"2.5626,3.0102,1
",6.11699986458
513,"2.5933,3.0531,1
",6.12699985504
514,"2.5337,3.0223,1
",6.1369998455
515,"2.4444,2.9595,1
",6.14599990845
516,"2.3573,2.8716,1
",6.15599989891
517,"2.1210,2.6275,1
",6.16699981689
518,"1.8323,2.3333,1
",6.17700004578
519,"1.5701,2.0599,1
",6.18700003624
520,"1.3902,1.9069,1
",6.1970000267
521,"1.3231,1.8516,1
",6.20700001717
522,"1.3185,1.8483,1
",6.21700000763
523,"1.3290,1.8578,1
",6.22699999809
524,"1.3322,1.8578,1
",6.23599982262
525,"1.3214,1.8317,1
",6.2460000515
526,"1.2966,1.8025,1
",6.25699996948
527,"1.2723,1.7750,1
",6.26699995995
528,"1.2537,1.7530,1
",6.27699995041
529,"1.2432,1.7439,1
",6.28699994087
530,"1.2416,1.7393,1
",6.29699993134
531,"1.2400,1.7335,1
",6.3069999218
532,"1.2383,1.7272,1
",6.31699991226
533,"1.2370,1.7223,1
",6.3259999752
534,"1.2341,1.7181,1
",6.33699989319
535,"1.2311,1.7164,1
",6.34699988365
536,"1.1480,1.6261,1
",6.35699987411
537,"0.8227,1.3603,1
",6.36699986458
538,"0.4899,1.0968,1
",6.37699985504
539,"0.1813,0.8925,1
",6.3869998455
540,"0.1568,0.9017,1
",6.39699983597
541,"0.3440,1.0319,1
",6.40699982643
542,"0.5478,1.1658,1
",6.41599988937
543,"0.7016,1.2682,1
",6.42599987984
544,"0.8057,1.3590,1
",6.4359998703
545,"0.8838,1.4310,1
",6.44599986076
546,"0.9929,1.5325,1
",6.45700001717
547,"1.0711,1.5891,1
",6.46700000763
548,"1.1925,1.6781,1
",6.47699999809
549,"1.2936,1.7747,1
",6.48699998856
550,"1.3902,1.8715,1
",6.49699997902
551,"1.4871,1.9769,1
",6.50699996948
552,"1.5868,2.0572,1
",6.51699995995
553,"1.6881,2.1753,1
",6.52600002289
554,"1.7816,2.2734,1
",6.53600001335
555,"1.8737,2.3732,1
",6.54600000381
556,"1.9689,2.4776,1
",6.55599999428
557,"2.0689,2.5862,1
",6.56699991226
558,"2.1698,2.6998,1
",6.57699990273
559,"2.2710,2.8134,1
",6.58699989319
560,"2.3815,2.9191,1
",6.59699988365
561,"2.4906,3.0279,1
",6.60699987411
562,"2.5656,3.1061,1
",6.61699986458
563,"2.5475,3.0762,1
",6.62699985504
564,"2.4660,2.9762,1
",6.6369998455
565,"2.4216,2.9011,1
",6.64599990845
566,"2.4659,2.9286,1
",6.65599989891
567,"2.5520,3.0023,1
",6.66599988937
568,"2.5903,3.0485,1
",6.67700004578
569,"2.5411,3.0236,1
",6.68700003624
570,"2.4585,2.9657,1
",6.6970000267
571,"2.3632,2.8703,1
",6.70700001717
572,"2.1223,2.6154,1
",6.71700000763
573,"1.8305,2.3225,1
",6.72699999809
574,"1.5656,2.0779,1
",6.73699998856
575,"1.3856,1.9036,1
",6.7460000515
576,"1.3182,1.8532,1
",6.75600004196
577,"1.3136,1.8500,1
",6.76699995995
578,"1.3277,1.8591,1
",6.77699995041
579,"1.3322,1.8591,1
",6.78699994087
580,"1.3214,1.8333,1
",6.79699993134
581,"1.2953,1.8025,1
",6.8069999218
582,"1.2740,1.7750,1
",6.81699991226
583,"1.2537,1.7547,1
",6.8259999752
584,"1.2446,1.7472,1
",6.83599996567
585,"1.2432,1.7410,1
",6.84699988365
586,"1.2416,1.7347,1
",6.85699987411
587,"1.2386,1.7289,1
",6.86699986458
588,"1.2338,1.7227,1
",6.87699985504
589,"1.2308,1.7181,1
",6.8869998455
590,"1.2265,1.7151,1
",6.89699983597
591,"1.1201,1.5999,1
",6.90699982643
592,"0.7995,1.3488,1
",6.91599988937
593,"0.4621,1.0797,1
",6.92599987984
594,"0.1721,0.8863,1
",6.93700003624
595,"0.1663,0.9108,1
",6.9470000267
596,"0.3531,1.0460,1
",6.95700001717
597,"0.5557,1.1779,1
",6.96700000763
598,"0.7059,1.2773,1
",6.97699999809
599,"0.8106,1.3472,1
",6.98699998856
600,"0.8825,1.4373,1
",6.99699997902
601,"0.9915,1.5367,1
",7.00699996948
602,"1.0665,1.5937,1
",7.01600003242
603,"1.1879,1.6811,1
",7.02699995041
604,"1.2907,1.7776,1
",7.03699994087
605,"1.3872,1.8761,1
",7.04699993134
606,"1.4841,1.9789,1
",7.0569999218
607,"1.5852,2.0748,1
",7.06699991226
