,x,y,time,ard
0,[63185 63185],[37742 60001],1510693513896,['\x000.6256' '2.0822' '2.5000' '3.0000' '4.0000\n']
1,[63185 63186],[37743 60002],1510693513898,['0.0204' '0.6256' '2.0822' '2.5000' '3.0000' '4.0000\n']
2,[63185 63187],[37743 60001],1510693513920,['0.0201' '0.6254' '2.0822' '2.5000' '3.0000' '3.0000\n']
3,[63184 63185],[37743 60001],1510693513936,['0.0201' '0.6257' '2.0822' '2.5000' '3.0000' '3.0000\n']
4,[63185 63184],[37743 60002],1510693513974,['0.0204' '0.6257' '2.0821' '2.5000' '3.0000' '3.0000\n']
5,[63185 63183],[37742 60001],1510693513975,['0.0204' '0.6259' '2.0823' '2.5000' '3.0000' '3.0000\n']
6,[63184 63184],[37742 60002],1510693513975,['0.0201' '0.6254' '2.0822' '2.5000' '3.0000' '3.0000\n']
7,[63185 63185],[37743 60002],1510693513976,['0.0201' '0.6257' '2.0823' '2.5000' '3.0000' '3.0000\n']
8,[63185 63185],[37743 60002],1510693514015,['0.0204' '0.6256' '2.0823' '2.5000' '3.0000' '3.0000\n']
9,[63185 63186],[37743 60002],1510693514016,['0.0201' '0.6254' '2.0822' '2.5000' '3.0000' '3.0000\n']
10,[63185 63186],[37743 60001],1510693514016,['0.0204' '0.6257' '2.0820' '2.5000' '3.0000' '3.0000\n']
11,[63186 63189],[37743 60001],1510693514017,['0.0201' '0.6257' '2.0820' '2.5000' '3.0000' '3.0000\n']
12,[63185 63185],[37742 60000],1510693514055,['0.0201' '0.6254' '2.0822' '2.5000' '3.0000' '3.0000\n']
13,[63185 63185],[37743 60002],1510693514057,['0.0201' '0.6257' '2.0822' '2.5000' '3.0000' '3.0000\n']
14,[63185 63187],[37743 60001],1510693514058,['0.0204' '0.6256' '2.0820' '2.5000' '3.0000' '3.0000\n']
15,[63185 63185],[37743 60000],1510693514065,['0.0201' '0.6253' '2.0820' '2.5000' '3.0000' '3.0000\n']
16,[63185 63184],[37743 60001],1510693514102,['0.0204' '0.6253' '2.0819' '2.5000' '3.0000' '3.0000\n']
17,[63185 63186],[37742 60002],1510693514110,['0.0201' '0.6257' '2.0822' '2.5000' '3.0000' '3.0000\n']
18,[63186 63186],[37743 60001],1510693514117,['0.0204' '0.6249' '2.0822' '2.5000' '3.0000' '3.0000\n']
19,[63185 63184],[37743 60002],1510693514118,['0.0204' '0.6250' '2.0823' '2.5000' '3.0000' '3.0000\n']
20,[63185 63186],[37742 60002],1510693514134,['0.0201' '0.6253' '2.0818' '2.5000' '3.0000' '3.0000\n']
21,[63184 63187],[37743 60001],1510693514135,['0.0201' '0.6249' '2.0821' '2.5000' '3.0000' '3.0000\n']
22,[63185 63187],[37742 60000],1510693514135,['0.0201' '0.6250' '2.0820' '1.2000' '1.7000' '3.0000\n']
23,[63185 63186],[37742 60001],1510693514136,['0.0201' '0.6249' '2.0822' '1.2000' '1.7000' '3.0000\n']
24,[63185 63188],[37742 60001],1510693514174,['0.0204' '0.6256' '2.0822' '1.2000' '1.7000' '3.0000\n']
25,[63185 63186],[37742 60001],1510693514175,['0.0201' '0.6252' '2.0822' '1.2000' '1.7000' '3.0000\n']
26,[63185 63184],[37742 60001],1510693514175,['0.0204' '0.6255' '2.0822' '1.2000' '1.7000' '3.0000\n']
27,[63184 63185],[37743 60001],1510693514176,['0.0201' '0.6254' '2.0823' '1.2000' '1.7000' '3.0000\n']
28,[63185 63186],[37743 60001],1510693514215,['0.0201' '0.6252' '2.0822' '1.2000' '1.7000' '3.0000\n']
29,[63185 63186],[37742 60000],1510693514216,['0.0204' '0.6256' '2.0822' '1.2000' '1.7000' '3.0000\n']
30,[63185 63185],[37742 60001],1510693514218,['0.0201' '0.6256' '2.0822' '1.2000' '1.7000' '3.0000\n']
31,[63185 63186],[37743 60002],1510693514222,['0.0201' '0.6258' '2.0821' '1.2000' '1.7000' '3.0000\n']
32,[63185 63185],[37742 60002],1510693514254,['0.0204' '0.6256' '2.0823' '1.2000' '1.7000' '3.0000\n']
33,[63185 63187],[37742 60000],1510693514255,['0.0204' '0.6256' '2.0823' '1.2000' '1.7000' '3.0000\n']
34,[63184 63188],[37742 60001],1510693514255,['0.0204' '0.6255' '2.0822' '1.2000' '1.7000' '3.0000\n']
35,[63185 63186],[37743 60002],1510693514256,['0.0204' '0.6256' '2.0823' '1.2000' '1.7000' '3.0000\n']
36,[63184 63185],[37743 60002],1510693514303,['0.0201' '0.6256' '2.0823' '1.2000' '1.7000' '3.0000\n']
37,[63185 63183],[37742 60003],1510693514304,['0.0204' '0.6255' '2.0822' '1.2000' '1.7000' '3.0000\n']
38,[63185 63184],[37743 60002],1510693514313,['0.0204' '0.6254' '2.0823' '1.2000' '1.7000' '3.0000\n']
39,[63185 63187],[37742 60002],1510693514315,['0.0204' '0.6254' '2.0821' '1.2000' '1.7000' '3.0000\n']
40,[63185 63185],[37742 60001],1510693514334,['0.0204' '0.6255' '2.0821' '1.2000' '1.7000' '3.0000\n']
41,[63185 63183],[37742 60002],1510693514335,['0.0204' '0.6256' '2.0821' '1.2000' '1.7000' '3.0000\n']
42,[63186 63184],[37743 60002],1510693514336,['0.0204' '0.6256' '2.0822' '1.2000' '1.7000' '3.0000\n']
43,[63185 63184],[37743 60002],1510693514337,['0.0201' '0.6256' '2.0823' '1.2000' '1.7000' '3.0000\n']
44,[63185 63186],[37743 60001],1510693514374,['0.0204' '0.6258' '2.0821' '1.2000' '1.7000' '3.0000\n']
45,[63185 63186],[37743 60002],1510693514375,['0.0201' '0.6256' '2.0822' '1.2000' '1.7000' '3.0000\n']
46,[63185 63185],[37742 60001],1510693514376,['0.0204' '0.6256' '2.0823' '1.2000' '1.7000' '3.0000\n']
47,[63185 63188],[37743 60001],1510693514376,['0.0204' '0.6255' '2.0821' '1.2000' '1.7000' '3.0000\n']
48,[63184 63187],[37743 60001],1510693514414,['0.0204' '0.6259' '2.0822' '1.2000' '1.7000' '3.0000\n']
49,[63184 63185],[37742 60002],1510693514415,['0.0204' '0.6259' '2.0823' '1.2000' '1.7000' '3.0000\n']
50,[63185 63186],[37743 60002],1510693514415,['0.0204' '0.6258' '2.0823' '1.2000' '1.7000' '3.0000\n']
51,[63185 63187],[37743 60000],1510693514416,['0.0204' '0.6258' '2.0821' '1.2000' '1.7000' '3.0000\n']
52,[63185 63185],[37742 60002],1510693514454,['0.0204' '0.6256' '2.0822' '2.5000' '3.0000' '3.0000\n']
53,[63185 63186],[37742 60001],1510693514455,['0.0204' '0.6257' '2.0823' '2.5000' '3.0000' '3.0000\n']
54,[63185 63186],[37743 60001],1510693514455,['0.0201' '0.6257' '2.0822' '2.5000' '3.0000' '3.0000\n']
55,[63185 63186],[37743 60001],1510693514456,['0.0204' '0.6257' '2.0823' '2.5000' '3.0000' '3.0000\n']
56,[63185 63183],[37743 60001],1510693514494,['0.0201' '0.6257' '2.0823' '2.5000' '3.0000' '3.0000\n']
57,[63184 63189],[37743 60001],1510693514495,['0.0204' '0.6259' '2.0822' '2.5000' '3.0000' '3.0000\n']
58,[63185 63186],[37743 60001],1510693514495,['0.0204' '0.6251' '2.0822' '2.5000' '3.0000' '3.0000\n']
59,[63185 63183],[37743 60002],1510693514496,['0.0204' '0.6258' '2.0823' '2.5000' '3.0000' '3.0000\n']
60,[63184 63186],[37743 60001],1510693514534,['0.0201' '0.6253' '2.0822' '2.5000' '3.0000' '3.0000\n']
61,[63185 63189],[37742 60001],1510693514535,['0.1336' '0.7793' '2.0674' '2.5000' '3.0000' '3.0000\n']
62,[63184 63184],[37743 60002],1510693514535,['0.3748' '0.9263' '2.0347' '2.5000' '3.0000' '3.0000\n']
63,[63185 63188],[37743 60001],1510693514536,['0.5633' '1.1242' '1.9848' '2.5000' '3.0000' '3.0000\n']
64,[63185 63185],[37743 60001],1510693514575,['0.7276' '1.2961' '1.9218' '2.5000' '3.0000' '3.0000\n']
65,[63185 63184],[37743 60001],1510693514576,['0.8673' '1.4725' '1.8467' '2.5000' '3.0000' '3.0000\n']
66,[63185 63188],[37743 60000],1510693514578,['0.9885' '1.6456' '1.7638' '2.5000' '3.0000' '3.0000\n']
67,[63185 63189],[37742 60001],1510693514582,['1.1049' '1.8148' '1.6748' '2.5000' '3.0000' '3.0000\n']
68,[63185 63183],[37743 60001],1510693514614,['1.2139' '1.9741' '1.5897' '2.5000' '3.0000' '3.0000\n']
69,[63185 63189],[37742 60000],1510693514616,['1.3213' '2.1231' '1.5125' '2.5000' '3.0000' '3.0000\n']
70,[63185 63186],[37743 60001],1510693514618,['1.4273' '2.2596' '1.4553' '2.5000' '3.0000' '3.0000\n']
71,[63185 63186],[37742 60000],1510693514624,['1.5346' '2.3872' '1.4178' '2.5000' '3.0000' '3.0000\n']
72,[63185 63184],[37743 60001],1510693514656,['1.6452' '2.5020' '1.3949' '2.5000' '3.0000' '3.0000\n']
73,[63185 63186],[37742 60001],1510693514659,['1.7555' '2.6156' '1.3858' '2.5000' '3.0000' '3.0000\n']
74,[63186 63186],[37743 60001],1510693514663,['1.8750' '2.7275' '1.3818' '2.5000' '3.0000' '3.0000\n']
75,[63186 63188],[37742 60000],1510693514670,['1.9951' '2.8411' '1.3795' '2.5000' '3.0000' '3.0000\n']
76,[63184 63188],[37742 60001],1510693514694,['2.1223' '2.9457' '1.3734' '2.5000' '3.0000' '3.0000\n']
77,[63185 63185],[37742 60001],1510693514695,['2.2529' '3.0668' '1.3626' '1.2000' '1.7000' '3.0000\n']
78,[63185 63186],[37742 60001],1510693514695,['2.3144' '3.1391' '1.3459' '1.2000' '1.7000' '3.0000\n']
79,[63185 63182],[37743 60002],1510693514695,['2.1299' '2.9072' '1.3466' '1.2000' '1.7000' '3.0000\n']
80,[63185 63184],[37742 60001],1510693514734,['1.8475' '2.5724' '1.3413' '1.2000' '1.7000' '3.0000\n']
81,[63185 63184],[37742 60002],1510693514735,['1.5742' '2.2442' '1.3390' '1.2000' '1.7000' '3.0000\n']
82,[63185 63186],[37743 60001],1510693514735,['1.3752' '1.9899' '1.3375' '1.2000' '1.7000' '3.0000\n']
83,[63185 63189],[37742 60000],1510693514736,['1.2908' '1.8731' '1.3342' '1.2000' '1.7000' '3.0000\n']
84,[63185 63188],[37743 60000],1510693514774,['1.2938' '1.8531' '1.3319' '1.2000' '1.7000' '3.0000\n']
85,[63185 63187],[37742 60002],1510693514775,['1.3229' '1.8547' '1.3280' '1.2000' '1.7000' '3.0000\n']
86,[63185 63185],[37743 60001],1510693514775,['1.3353' '1.8564' '1.3250' '1.2000' '1.7000' '3.0000\n']
87,[63185 63187],[37742 60001],1510693514775,['1.3278' '1.8361' '1.3251' '1.2000' '1.7000' '3.0000\n']
88,[63185 63186],[37743 60001],1510693514815,['1.3029' '1.8073' '1.3251' '1.2000' '1.7000' '3.0000\n']
89,[63185 63185],[37742 60001],1510693514816,['1.2692' '1.7811' '1.3251' '1.2000' '1.7000' '3.0000\n']
90,[63185 63183],[37742 60001],1510693514818,['1.2431' '1.7657' '1.3251' '1.2000' '1.7000' '3.0000\n']
91,[63185 63185],[37742 60002],1510693514822,['1.2325' '1.7546' '1.3251' '1.2000' '1.7000' '3.0000\n']
92,[63185 63186],[37743 60001],1510693514854,['1.2325' '1.7442' '1.3250' '1.2000' '1.7000' '3.0000\n']
93,[63185 63183],[37743 60001],1510693514855,['1.2326' '1.7350' '1.3251' '1.2000' '1.7000' '3.0000\n']
94,[63185 63186],[37743 60001],1510693514855,['1.2247' '1.7304' '1.3251' '1.2000' '1.7000' '3.0000\n']
95,[63185 63185],[37742 60001],1510693514855,['1.2185' '1.7255' '1.3251' '1.2000' '1.7000' '3.0000\n']
96,[63185 63184],[37742 60002],1510693514895,['1.2185' '1.7212' '1.3234' '1.2000' '1.7000' '3.0000\n']
97,[63185 63184],[37743 60002],1510693514897,['1.2185' '1.7179' '1.3228' '1.2000' '1.7000' '3.0000\n']
98,[63185 63185],[37743 60001],1510693514898,['1.2185' '1.7137' '1.3219' '1.2000' '1.7000' '3.0000\n']
99,[63185 63183],[37742 60002],1510693514901,['1.2185' '1.7120' '1.3221' '1.2000' '1.7000' '3.0000\n']
100,[63185 63186],[37742 60002],1510693514935,['1.2185' '1.7104' '1.3219' '1.2000' '1.7000' '3.0000\n']
101,[63185 63184],[37742 60001],1510693514936,['1.2185' '1.7087' '1.3205' '1.2000' '1.7000' '3.0000\n']
102,[63185 63187],[37743 60001],1510693514937,['1.2168' '1.7088' '1.3198' '1.2000' '1.7000' '3.0000\n']
103,[63185 63187],[37742 60001],1510693514937,['1.2171' '1.7072' '1.3197' '1.2000' '1.7000' '3.0000\n']
104,[63185 63187],[37743 60001],1510693514976,['1.2169' '1.7072' '1.3196' '1.2000' '1.7000' '3.0000\n']
105,[63185 63189],[37743 60001],1510693514976,['1.2169' '1.7071' '1.3197' '1.2000' '1.7000' '3.0000\n']
106,[63185 63187],[37742 60002],1510693514977,['1.2155' '1.7075' '1.3197' '1.2000' '1.7000' '3.0000\n']
107,[63185 63187],[37743 60001],1510693514977,['1.2155' '1.7073' '1.3197' '2.5000' '3.0000' '3.0000\n']
108,[63185 63189],[37743 60002],1510693515015,['1.3043' '1.8073' '1.3197' '2.5000' '3.0000' '3.0000\n']
109,[63185 63186],[37743 60001],1510693515016,['1.2708' '1.7379' '1.3197' '2.5000' '3.0000' '3.0000\n']
110,[63185 63186],[37743 60001],1510693515016,['1.1003' '1.6136' '1.3175' '2.5000' '3.0000' '3.0000\n']
111,[63185 63185],[37743 60000],1510693515017,['0.9135' '1.4679' '1.3159' '2.5000' '3.0000' '3.0000\n']
112,[63185 63184],[37742 60001],1510693515055,['0.7675' '1.3714' '1.3105' '2.5000' '3.0000' '3.0000\n']
113,[63186 63186],[37743 60002],1510693515055,['0.7154' '1.3377' '1.3036' '2.5000' '3.0000' '3.0000\n']
114,[63185 63186],[37742 60001],1510693515056,['0.7489' '1.3593' '1.2989' '2.5000' '3.0000' '3.0000\n']
115,[63185 63189],[37743 60001],1510693515056,['0.8520' '1.4467' '1.2951' '2.5000' '3.0000' '3.0000\n']
116,[63184 63183],[37743 60001],1510693515095,['0.9792' '1.5586' '1.2936' '2.5000' '3.0000' '3.0000\n']
117,[63185 63184],[37742 60002],1510693515095,['1.1203' '1.6797' '1.2936' '2.5000' '3.0000' '3.0000\n']
118,[63185 63187],[37742 60001],1510693515096,['1.2571' '1.8056' '1.2937' '2.5000' '3.0000' '3.0000\n']
119,[63185 63189],[37742 60001],1510693515096,['1.3919' '1.9268' '1.2929' '2.5000' '3.0000' '3.0000\n']
120,[63185 63185],[37742 60001],1510693515135,['1.5164' '2.0482' '1.2929' '2.5000' '3.0000' '3.0000\n']
121,[63185 63184],[37743 60000],1510693515135,['1.6344' '2.1676' '1.2929' '2.5000' '3.0000' '3.0000\n']
122,[63185 63185],[37742 60001],1510693515136,['1.7509' '2.2873' '1.2929' '2.5000' '3.0000' '3.0000\n']
123,[63185 63185],[37743 60001],1510693515136,['1.8690' '2.4085' '1.2929' '2.5000' '3.0000' '3.0000\n']
124,[63185 63184],[37743 60001],1510693515175,['1.9843' '2.5299' '1.2951' '2.5000' '3.0000' '3.0000\n']
125,[63185 63184],[37743 60002],1510693515175,['2.1053' '2.6618' '1.2967' '2.5000' '3.0000' '3.0000\n']
126,[63185 63186],[37743 60000],1510693515176,['2.2314' '2.7982' '1.3011' '2.5000' '3.0000' '3.0000\n']
127,[63184 63187],[37743 60002],1510693515176,['2.3629' '2.9272' '1.2999' '2.5000' '3.0000' '3.0000\n']
128,[63185 63185],[37742 60001],1510693515223,['2.4984' '3.0652' '1.3004' '2.5000' '3.0000' '3.0000\n']
129,[63185 63184],[37742 60002],1510693515223,['2.5811' '3.1342' '1.3013' '2.5000' '3.0000' '3.0000\n']
130,[63185 63188],[37743 60002],1510693515224,['2.5428' '3.0652' '1.3012' '2.5000' '3.0000' '3.0000\n']
131,[63185 63188],[37743 60001],1510693515224,['2.4538' '2.9411' '1.3013' '2.5000' '3.0000' '3.0000\n']
132,[63184 63188],[37742 60002],1510693515255,['2.4274' '2.8902' '1.3013' '1.2000' '1.7000' '3.0000\n']
133,[63185 63185],[37743 60001],1510693515255,['2.4493' '2.9023' '1.3020' '1.2000' '1.7000' '3.0000\n']
134,[63185 63184],[37742 60002],1510693515256,['2.2635' '2.7213' '1.2984' '1.2000' '1.7000' '3.0000\n']
135,[63184 63187],[37743 60000],1510693515256,['1.9688' '2.4530' '1.3020' '1.2000' '1.7000' '3.0000\n']
136,[63185 63188],[37743 60001],1510693515295,['1.6757' '2.1905' '1.3020' '1.2000' '1.7000' '3.0000\n']
137,[63184 63186],[37742 60002],1510693515297,['1.4515' '1.9879' '1.3028' '1.2000' '1.7000' '3.0000\n']
138,[63185 63183],[37743 60002],1510693515298,['1.3412' '1.8930' '1.3026' '1.2000' '1.7000' '3.0000\n']
139,[63185 63186],[37743 60002],1510693515299,['1.3229' '1.8731' '1.3028' '1.2000' '1.7000' '3.0000\n']
140,[63185 63188],[37743 60001],1510693515335,['1.3320' '1.8731' '1.3028' '1.2000' '1.7000' '3.0000\n']
141,[63185 63187],[37743 60001],1510693515335,['1.3366' '1.8685' '1.3036' '1.2000' '1.7000' '3.0000\n']
142,[63185 63184],[37742 60002],1510693515336,['1.3307' '1.8456' '1.3036' '1.2000' '1.7000' '3.0000\n']
143,[63185 63184],[37743 60002],1510693515336,['1.3062' '1.8165' '1.3036' '1.2000' '1.7000' '3.0000\n']
144,[63185 63187],[37743 60002],1510693515375,['1.2816' '1.7857' '1.3035' '1.2000' '1.7000' '3.0000\n']
145,[63185 63187],[37742 60001],1510693515375,['1.2630' '1.7628' '1.3036' '1.2000' '1.7000' '3.0000\n']
146,[63186 63184],[37743 60001],1510693515376,['1.2506' '1.7488' '1.3036' '1.2000' '1.7000' '3.0000\n']
147,[63184 63184],[37743 60001],1510693515376,['1.2417' '1.7412' '1.3036' '1.2000' '1.7000' '3.0000\n']
148,[63185 63185],[37742 60002],1510693515415,['1.2371' '1.7350' '1.3035' '1.2000' '1.7000' '3.0000\n']
149,[63185 63187],[37743 60000],1510693515415,['1.2326' '1.7304' '1.3035' '1.2000' '1.7000' '3.0000\n']
150,[63185 63185],[37742 60002],1510693515416,['1.2309' '1.7258' '1.3036' '1.2000' '1.7000' '3.0000\n']
151,[63185 63185],[37743 60001],1510693515416,['1.2263' '1.7200' '1.3036' '1.2000' '1.7000' '3.0000\n']
152,[63184 63186],[37743 60002],1510693515455,['1.2214' '1.7166' '1.3036' '1.2000' '1.7000' '3.0000\n']
153,[63185 63186],[37742 60000],1510693515457,['1.2198' '1.7134' '1.3035' '1.2000' '1.7000' '3.0000\n']
154,[63185 63188],[37742 60001],1510693515458,['1.2201' '1.7121' '1.3036' '1.2000' '1.7000' '3.0000\n']
155,[63185 63186],[37743 60002],1510693515466,['1.2198' '1.7091' '1.3035' '1.2000' '1.7000' '3.0000\n']
156,[63185 63186],[37742 60001],1510693515495,['1.2201' '1.7088' '1.3036' '1.2000' '1.7000' '3.0000\n']
157,[63185 63187],[37743 60000],1510693515495,['1.2185' '1.7091' '1.3036' '1.2000' '1.7000' '3.0000\n']
158,[63185 63185],[37743 60001],1510693515496,['1.2168' '1.7091' '1.3036' '1.2000' '1.7000' '3.0000\n']
159,[63185 63184],[37742 60002],1510693515496,['1.2168' '1.7091' '1.3036' '1.2000' '1.7000' '3.0000\n']
160,[63185 63184],[37742 60001],1510693515535,['1.2168' '1.7091' '1.3036' '1.2000' '1.7000' '3.0000\n']
161,[63185 63184],[37743 60002],1510693515535,['1.2168' '1.7091' '1.3036' '1.2000' '1.7000' '3.0000\n']
162,[63185 63186],[37743 60001],1510693515536,['1.1233' '1.5920' '1.3036' '2.5000' '3.0000' '3.0000\n']
163,[63186 63188],[37743 60001],1510693515536,['0.8029' '1.3406' '1.3036' '2.5000' '3.0000' '3.0000\n']
164,[63184 63186],[37743 60002],1510693515575,['0.4619' '1.0769' '1.3020' '2.5000' '3.0000' '3.0000\n']
165,[63184 63183],[37742 60002],1510693515576,['0.2780' '0.9816' '1.2943' '2.5000' '3.0000' '3.0000\n']
166,[63185 63186],[37743 60001],1510693515576,['0.3486' '1.0674' '1.2835' '2.5000' '3.0000' '3.0000\n']
167,[63185 63185],[37743 60001],1510693515577,['0.5987' '1.2686' '1.2766' '2.5000' '3.0000' '3.0000\n']
168,[63185 63188],[37743 60000],1510693515615,['0.8379' '1.4539' '1.2751' '2.5000' '3.0000' '3.0000\n']
169,[63179 63191],[37741 60008],1510693515617,['1.0712' '1.6247' '1.2767' '2.5000' '3.0000' '3.0000\n']
170,[63201 63280],[37661 60037],1510693515618,['1.2584' '1.7899' '1.2821' '2.5000' '3.0000' '3.0000\n']
171,[63122 63430],[37302 59996],1510693515622,['1.4259' '1.9434' '1.2867' '2.5000' '3.0000' '3.0000\n']
172,[63132 63704],[36838 59985],1510693515654,['1.5775' '2.0940' '1.2897' '2.5000' '3.0000' '3.0000\n']
173,[63190 64069],[36218 59957],1510693515655,['1.7185' '2.2412' '1.2913' '2.5000' '3.0000' '3.0000\n']
174,[63188 64519],[35551 59939],1510693515656,['1.8583' '2.3856' '1.2913' '2.5000' '3.0000' '3.0000\n']
175,[63120 65015],[34816 59936],1510693515656,['1.9934' '2.5279' '1.2913' '2.5000' '3.0000' '3.0000\n']
176,[63113 65540],[33950 59927],1510693515702,['2.1299' '2.6781' '1.2922' '2.5000' '3.0000' '3.0000\n']
177,[63091 66052],[33000 59922],1510693515703,['2.2772' '2.8352' '1.2953' '2.5000' '3.0000' '3.0000\n']
178,[63121 66503],[32017 59913],1510693515703,['2.4336' '2.9856' '1.2974' '2.5000' '3.0000' '3.0000\n']
179,[63114 66868],[30948 59905],1510693515703,['2.5749' '3.1284' '1.2998' '2.5000' '3.0000' '3.0000\n']
180,[63104 67144],[29817 59908],1510693515734,['2.5933' '3.1345' '1.3005' '2.5000' '3.0000' '3.0000\n']
181,[63100 67330],[28637 59912],1510693515735,['2.4875' '3.0026' '1.3012' '2.5000' '3.0000' '3.0000\n']
182,[63120 67441],[27435 59913],1510693515736,['2.4077' '2.8840' '1.3013' '2.5000' '3.0000' '3.0000\n']
183,[63138 67507],[26181 59911],1510693515736,['2.4382' '2.9072' '1.3013' '2.5000' '3.0000' '3.0000\n']
184,[63123 67551],[24879 59911],1510693515775,['2.5441' '3.0053' '1.3012' '2.5000' '3.0000' '3.0000\n']
185,[63127 67583],[23576 59903],1510693515775,['2.6071' '3.0700' '1.3019' '2.5000' '3.0000' '3.0000\n']
186,[63141 67544],[22325 59868],1510693515776,['2.5595' '3.0364' '1.3020' '2.5000' '3.0000' '3.0000\n']
187,[63254 67354],[21280 58306],1510693515776,['2.4552' '2.9611' '1.3020' '1.2000' '1.7000' '3.0000\n']
188,[63253 66902],[20492 54918],1510693515815,['2.3416' '2.8535' '1.3020' '1.2000' '1.7000' '3.0000\n']
189,[63295 66210],[19804 51046],1510693515817,['2.1008' '2.6081' '1.3026' '1.2000' '1.7000' '3.0000\n']
190,[63273 65464],[19111 47878],1510693515818,['1.8184' '2.3336' '1.3028' '1.2000' '1.7000' '3.0000\n']
191,[63193 64827],[18466 45941],1510693515822,['1.5670' '2.0910' '1.3028' '1.2000' '1.7000' '3.0000\n']
192,[63103 64383],[17869 45029],1510693515855,['1.4011' '1.9421' '1.3028' '1.2000' '1.7000' '3.0000\n']
193,[63060 64112],[17387 44605],1510693515857,['1.3370' '1.8898' '1.3028' '1.2000' '1.7000' '3.0000\n']
194,[63146 63989],[17025 44358],1510693515858,['1.3320' '1.8809' '1.3028' '1.2000' '1.7000' '3.0000\n']
195,[63226 63956],[16734 44137],1510693515863,['1.3353' '1.8760' '1.3028' '1.2000' '1.7000' '3.0000\n']
196,[63245 64010],[16547 43828],1510693515902,['1.3367' '1.8577' '1.3028' '1.2000' '1.7000' '3.0000\n']
197,[63213 64068],[16483 43521],1510693515903,['1.3275' '1.8253' '1.3028' '1.2000' '1.7000' '3.0000\n']
198,[63216 64120],[16532 43277],1510693515903,['1.3029' '1.7949' '1.3028' '1.2000' '1.7000' '3.0000\n']
199,[63239 64114],[16626 43213],1510693515904,['1.2784' '1.7674' '1.3027' '1.2000' '1.7000' '3.0000\n']
200,[63258 64087],[16756 43335],1510693515935,['1.2571' '1.7487' '1.3027' '1.2000' '1.7000' '3.0000\n']
201,[63230 64048],[16976 43563],1510693515937,['1.2446' '1.7396' '1.3028' '1.2000' '1.7000' '3.0000\n']
202,[63182 64024],[17298 43887],1510693515938,['1.2414' '1.7350' '1.3028' '1.2000' '1.7000' '3.0000\n']
203,[63145 63984],[17727 44275],1510693515942,['1.2417' '1.7287' '1.3028' '1.2000' '1.7000' '3.0000\n']
204,[63097 63927],[18267 44760],1510693515974,['1.2400' '1.7212' '1.3028' '1.2000' '1.7000' '3.0000\n']
205,[63108 63837],[18899 45359],1510693515975,['1.2388' '1.7163' '1.3028' '1.2000' '1.7000' '3.0000\n']
206,[63144 63752],[19620 46030],1510693515976,['1.2323' '1.7121' '1.3028' '1.2000' '1.7000' '3.0000\n']
207,[63136 63680],[20423 46803],1510693515976,['1.2247' '1.7104' '1.3028' '1.2000' '1.7000' '3.0000\n']
208,[63139 63652],[21278 47637],1510693516014,['1.2185' '1.7071' '1.3028' '1.2000' '1.7000' '3.0000\n']
209,[63137 63658],[22192 48529],1510693516015,['1.2185' '1.7072' '1.3028' '1.2000' '1.7000' '3.0000\n']
210,[63137 63682],[23206 49494],1510693516016,['1.2185' '1.7072' '1.3028' '1.2000' '1.7000' '3.0000\n']
211,[63134 63697],[24311 50549],1510693516016,['1.2185' '1.7072' '1.3028' '1.2000' '1.7000' '3.0000\n']
212,[63129 63714],[25507 51691],1510693516055,['1.2168' '1.7072' '1.3028' '1.2000' '1.7000' '3.0000\n']
213,[63123 63732],[26794 52931],1510693516056,['1.2168' '1.7072' '1.3028' '1.2000' '1.7000' '3.0000\n']
214,[63134 63750],[28169 54259],1510693516056,['1.2168' '1.7075' '1.3028' '1.2000' '1.7000' '3.0000\n']
215,[63154 63761],[29633 55674],1510693516057,['1.2172' '1.7058' '1.3028' '1.2000' '1.7000' '3.0000\n']
216,[63170 63779],[31182 57185],1510693516095,['1.0545' '1.5200' '1.3028' '1.2000' '1.7000' '3.0000\n']
217,[63159 63775],[32690 59623],1510693516095,['0.6739' '1.2134' '1.3028' '2.5000' '3.0000' '3.0000\n']
218,[63211 63952],[33956 59438],1510693516096,['0.2642' '0.9109' '1.3028' '2.5000' '3.0000' '3.0000\n']
219,[63102 64019],[35047 59510],1510693516096,['0.0953' '0.8743' '1.2921' '2.5000' '3.0000' '3.0000\n']
220,[63131 64093],[35815 59563],1510693516134,['0.3208' '1.0677' '1.2814' '2.5000' '3.0000' '3.0000\n']
221,[63121 64174],[36179 59558],1510693516135,['0.6324' '1.3039' '1.2768' '2.5000' '3.0000' '3.0000\n']
222,[63110 64216],[36190 59555],1510693516135,['0.9056' '1.5078' '1.2752' '2.5000' '3.0000' '3.0000\n']
223,[63118 64228],[35881 59542],1510693516136,['1.1432' '1.6751' '1.2775' '2.5000' '3.0000' '3.0000\n']
224,[63162 64214],[35373 59532],1510693516182,['1.3275' '1.8469' '1.2828' '2.5000' '3.0000' '3.0000\n']
225,[63132 64182],[34687 59526],1510693516182,['1.4872' '2.0053' '1.2874' '2.5000' '3.0000' '3.0000\n']
226,[63100 64145],[33832 59516],1510693516183,['1.6387' '2.1597' '1.2906' '2.5000' '3.0000' '3.0000\n']
227,[63131 64116],[32865 59510],1510693516183,['1.7863' '2.3103' '1.2913' '2.5000' '3.0000' '3.0000\n']
228,[63140 64096],[31818 59504],1510693516214,['1.9308' '2.4579' '1.2913' '2.5000' '3.0000' '3.0000\n']
