,ard,time
299,"1.5790,2.1108,1
",3.98699998856
300,"1.3947,1.9265,1
",3.99699997902
301,"1.3214,1.8562,1
",4.00699996948
302,"1.3133,1.8516,1
",4.01699995995
303,"1.3260,1.8624,1
",4.02699995041
304,"1.3322,1.8608,1
",4.03699994087
305,"1.3244,1.8376,1
",4.04699993134
306,"1.2995,1.8071,1
",4.0569999218
307,"1.2753,1.7810,1
",4.06699991226
308,"1.2597,1.7596,1
",4.07699990273
309,"1.2509,1.7485,1
",4.08699989319
310,"1.2384,1.7442,1
",4.09700012207
311,"1.2336,1.7410,1
",4.10700011253
312,"1.2323,1.7363,1
",4.117000103
313,"1.2307,1.7318,1
",4.12700009346
314,"1.2297,1.7272,1
",4.13700008392
315,"1.2376,1.7226,1
",4.14700007439
316,"1.1863,1.7118,1
",4.15700006485
317,"0.8886,1.4357,1
",4.16700005531
318,"0.5804,1.1793,1
",4.17700004578
319,"0.2287,0.9172,1
",4.18700003624
320,"0.1512,0.8634,1
",4.1970000267
321,"0.2925,0.9968,1
",4.20700001717
322,"0.4975,1.1474,1
",4.21700000763
323,"0.6633,1.2547,1
",4.22699999809
324,"0.7906,1.3466,1
",4.23699998856
325,"0.8764,1.4248,1
",4.24699997902
326,"0.9968,1.5340,1
",4.25699996948
327,"1.0743,1.6030,1
",4.26699995995
328,"1.1669,1.6935,1
",4.27699995041
329,"1.2906,1.7898,1
",4.28699994087
330,"1.3966,1.8899,1
",4.29699993134
331,"1.4992,1.9926,1
",4.3069999218
332,"1.6006,2.0970,1
",4.31699991226
333,"1.6939,2.1982,1
",4.32699990273
334,"1.7923,2.2980,1
",4.33699989319
335,"1.8889,2.3991,1
",4.34700012207
336,"1.9889,2.5068,1
",4.35700011253
337,"2.0901,2.6170,1
",4.367000103
338,"2.1958,2.7339,1
",4.37700009346
339,"2.3049,2.8549,1
",4.38700008392
340,"2.4204,2.9780,1
",4.39700007439
341,"2.5272,3.0837,1
",4.40700006485
342,"2.5625,3.1099,1
",4.41700005531
343,"2.4997,3.0211,1
",4.42700004578
344,"2.4335,2.9223,1
",4.43700003624
345,"2.4413,2.8978,1
",4.4470000267
346,"2.5216,2.9664,1
",4.45700001717
347,"2.5842,3.0331,1
",4.46700000763
348,"2.5733,3.0346,1
",4.47699999809
349,"2.4903,2.9807,1
",4.48699998856
350,"2.4257,2.9491,1
",4.49699997902
351,"2.3644,2.9008,1
",4.50699996948
352,"2.1357,2.6662,1
",4.51699995995
353,"1.8442,2.3671,1
",4.52699995041
354,"1.5758,2.0941,1
",4.53699994087
355,"1.3930,1.9144,1
",4.54699993134
356,"1.3227,1.8483,1
",4.5569999218
357,"1.3167,1.8451,1
",4.56699991226
358,"1.3274,1.8563,1
",4.57699990273
359,"1.3311,1.8575,1
",4.58699989319
360,"1.3186,1.8362,1
",4.59700012207
361,"1.2953,1.8055,1
",4.60700011253
362,"1.2707,1.7795,1
",4.617000103
363,"1.2552,1.7564,1
",4.62700009346
364,"1.2458,1.7455,1
",4.63700008392
365,"1.2439,1.7393,1
",4.64700007439
366,"1.1987,1.7347,1
",4.65700006485
367,"1.2066,1.7332,1
",4.66700005531
368,"1.2074,1.7302,1
",4.67700004578
369,"1.2564,1.7286,1
",4.68700003624
370,"1.2539,1.7239,1
",4.6970000267
371,"1.1863,1.6676,1
",4.70700001717
372,"0.8688,1.3837,1
",4.71700000763
373,"0.5449,1.1119,1
",4.72699999809
374,"0.2264,0.8787,1
",4.73699998856
375,"0.1756,0.8618,1
",4.74699997902
376,"0.3455,1.0092,1
",4.75699996948
377,"0.5479,1.1536,1
",4.76699995995
378,"0.7049,1.2561,1
",4.77699995041
379,"0.8306,1.3468,1
",4.78699994087
380,"0.9073,1.4187,1
",4.79699993134
381,"1.0207,1.5122,1
",4.8069999218
382,"1.0941,1.5800,1
",4.81699991226
383,"1.1992,1.6691,1
",4.82699990273
384,"1.3042,1.7655,1
",4.83699989319
385,"1.4026,1.8653,1
",4.84700012207
386,"1.5055,1.9681,1
",4.85700011253
387,"1.6066,2.0709,1
",4.867000103
388,"1.6986,2.1690,1
",4.87700009346
389,"1.7941,2.2673,1
",4.88700008392
390,"1.8874,2.3703,1
",4.89700007439
391,"1.9857,2.4776,1
",4.90700006485
392,"2.0854,2.5849,1
",4.91700005531
393,"2.1864,2.6998,1
",4.92700004578
394,"2.2922,2.8180,1
",4.93700003624
395,"2.4061,2.9424,1
",4.9470000267
396,"2.5166,3.0591,1
",4.95700001717
397,"2.5700,3.1086,1
",4.96700000763
398,"2.5226,3.0462,1
",4.97699999809
399,"2.4451,2.9381,1
",4.98699998856
400,"2.4264,2.8994,1
",4.99699997902
401,"2.4906,2.9538,1
",5.00699996948
402,"2.5722,3.0268,1
",5.01699995995
403,"2.5830,3.0462,1
",5.02699995041
404,"2.5095,2.9940,1
",5.03699994087
405,"2.4402,2.9464,1
",5.04699993134
406,"2.3632,2.8824,1
",5.0569999218
407,"2.1244,2.6429,1
",5.06699991226
408,"1.8308,2.3503,1
",5.07699990273
409,"1.5667,2.0832,1
",5.08699989319
410,"1.3887,1.9144,1
",5.09700012207
411,"1.3242,1.8548,1
",5.10700011253
412,"1.3197,1.8500,1
",5.117000103
413,"1.3318,1.8516,1
",5.12700009346
414,"1.3351,1.8532,1
",5.13700008392
415,"1.3168,1.8376,1
",5.14700007439
416,"1.2903,1.8069,1
",5.15700006485
417,"1.2674,1.7809,1
",5.16700005531
418,"1.2648,1.7626,1
",5.17700004578
419,"1.2170,1.7469,1
",5.18700003624
420,"1.2227,1.7440,1
",5.1970000267
421,"1.2221,1.7381,1
",5.20700001717
422,"1.2227,1.7347,1
",5.21700000763
423,"1.2231,1.7305,1
",5.22699999809
424,"1.2220,1.7242,1
",5.23699998856
425,"1.2234,1.7164,1
",5.24699997902
426,"1.2242,1.7106,1
",5.25699996948
427,"0.9345,1.4418,1
",5.26699995995
428,"0.6324,1.1885,1
",5.27699995041
429,"0.2581,0.9172,1
",5.28699994087
430,"0.1358,0.8433,1
",5.29699993134
431,"0.2781,0.9647,1
",5.3069999218
432,"0.5019,1.1150,1
",5.31699991226
433,"0.6709,1.2285,1
",5.32699990273
434,"0.7979,1.3282,1
",5.33699989319
435,"0.8807,1.4099,1
",5.34700012207
436,"1.0004,1.5135,1
",5.35700011253
437,"1.0801,1.5800,1
",5.367000103
438,"1.2017,1.6722,1
",5.37700009346
439,"1.3040,1.7734,1
",5.38700008392
440,"1.4055,1.8758,1
",5.39700007439
441,"1.5070,1.9786,1
",5.40700006485
442,"1.6127,2.0816,1
",5.41700005531
443,"1.7078,2.1814,1
",5.42700004578
444,"1.8030,2.2809,1
",5.43700003624
445,"1.8965,2.3840,1
",5.4470000267
446,"1.9948,2.4927,1
",5.45700001717
447,"2.0959,2.6033,1
",5.46700000763
448,"2.1988,2.7185,1
",5.47699999809
449,"2.3046,2.8366,1
",5.48699998856
450,"2.4167,2.9593,1
",5.49699997902
451,"2.5272,3.0728,1
",5.50699996948
452,"2.5700,3.1158,1
",5.51699995995
453,"2.5151,3.0347,1
",5.52699995041
454,"2.4398,2.9273,1
",5.53699994087
455,"2.4305,2.8932,1
",5.54699993134
456,"2.5013,2.9579,1
",5.5569999218
457,"2.5763,3.0348,1
",5.56699991226
458,"2.5763,3.0514,1
",5.57699990273
459,"2.4997,2.9933,1
",5.58699989319
460,"2.4366,2.9449,1
",5.59700012207
461,"2.3724,2.8775,1
",5.60700011253
462,"2.1451,2.6370,1
",5.617000103
463,"1.8535,2.3412,1
",5.62800002098
464,"1.5881,2.0709,1
",5.63800001144
465,"1.4026,1.9052,1
",5.64800000191
466,"1.3276,1.8516,1
",5.65799999237
467,"1.3181,1.8499,1
",5.66799998283
468,"1.3258,1.8561,1
",5.6779999733
469,"1.3305,1.8559,1
",5.68799996376
470,"1.3214,1.8330,1
",5.69799995422
471,"1.2984,1.8024,1
",5.70799994469
472,"1.2352,1.7763,1
",5.71799993515
473,"1.2443,1.7563,1
",5.72799992561
474,"1.2462,1.7485,1
",5.73799991608
475,"1.2466,1.7439,1
",5.74799990654
476,"1.2470,1.7439,1
",5.757999897
477,"1.2384,1.7394,1
",5.76799988747
478,"1.2308,1.7334,1
",5.77800011635
479,"1.2213,1.7272,1
",5.78800010681
480,"1.2168,1.7211,1
",5.79800009727
481,"1.1855,1.6905,1
",5.80800008774
482,"0.8534,1.4036,1
",5.8180000782
483,"0.5343,1.1395,1
",5.82800006866
484,"0.2014,0.8970,1
",5.83800005913
485,"0.1442,0.8803,1
",5.84800004959
486,"0.3088,1.0213,1
",5.85800004005
487,"0.5157,1.1611,1
",5.86800003052
488,"0.6845,1.2671,1
",5.87800002098
489,"0.8151,1.3575,1
",5.88800001144
490,"0.8963,1.4314,1
",5.89800000191
491,"1.0068,1.5355,1
",5.90799999237
492,"1.0821,1.6029,1
",5.91799998283
493,"1.1985,1.6906,1
",5.9279999733
494,"1.2999,1.7868,1
",5.93799996376
495,"1.3993,1.8883,1
",5.94799995422
496,"1.5006,1.9881,1
",5.95799994469
497,"1.6021,2.0924,1
",5.96799993515
498,"1.6970,2.1893,1
",5.97799992561
499,"1.7908,2.2855,1
",5.98799991608
500,"1.8877,2.3886,1
",5.99799990654
501,"1.9824,2.4956,1
",6.007999897
502,"2.0837,2.6049,1
",6.01799988747
503,"2.1866,2.7198,1
",6.02800011635
504,"2.2924,2.8396,1
",6.03800010681
505,"2.4077,2.9572,1
",6.04800009727
506,"2.5181,3.0729,1
",6.05800008774
507,"2.5671,3.1159,1
",6.0680000782
508,"2.5178,3.0406,1
",6.07800006866
509,"2.4445,2.9302,1
",6.08800005913
510,"2.4337,2.8948,1
",6.09800004959
511,"2.5057,2.9516,1
",6.10800004005
512,"2.5764,3.0348,1
",6.11800003052
513,"2.5811,3.0515,1
",6.12800002098
514,"2.5011,2.9994,1
",6.13800001144
515,"2.4335,2.9490,1
",6.14800000191
516,"2.3648,2.8778,1
",6.15799999237
517,"2.1343,2.6324,1
",6.16799998283
518,"1.8458,2.3379,1
",6.1779999733
519,"1.5837,2.0738,1
",6.18799996376
520,"1.4011,1.9099,1
",6.19799995422
521,"1.3290,1.8562,1
",6.20799994469
522,"1.3199,1.8532,1
",6.21799993515
523,"1.3260,1.8591,1
",6.22799992561
524,"1.3274,1.8608,1
",6.23799991608
525,"1.3197,1.8345,1
",6.24799990654
526,"1.2585,1.8041,1
",6.257999897
527,"1.2617,1.7777,1
",6.26799988747
528,"1.2630,1.7580,1
",6.27800011635
529,"1.2567,1.7488,1
",6.28800010681
530,"1.2490,1.7439,1
",6.29800009727
531,"1.2401,1.7426,1
",6.30800008774
532,"1.2336,1.7397,1
",6.3180000782
533,"1.2292,1.7348,1
",6.32800006866
534,"1.2213,1.7318,1
",6.33800005913
535,"1.2168,1.7226,1
",6.34800004959
536,"1.2048,1.7039,1
",6.35800004005
537,"0.8811,1.4232,1
",6.36800003052
538,"0.5649,1.1748,1
",6.37800002098
539,"0.2197,0.9277,1
",6.38800001144
540,"0.1382,0.8865,1
",6.39800000191
541,"0.2920,1.0092,1
",6.40799999237
542,"0.5004,1.1502,1
",6.41799998283
543,"0.6696,1.2547,1
",6.4279999733
544,"0.7965,1.3500,1
",6.43799996376
545,"0.8778,1.4281,1
",6.44799995422
546,"0.9946,1.5351,1
",6.45799994469
547,"1.0744,1.6012,1
",6.46799993515
548,"1.1925,1.6902,1
",6.47799992561
549,"1.2609,1.7900,1
",6.48799991608
550,"1.3979,1.8912,1
",6.49799990654
551,"1.4975,1.9959,1
",6.507999897
552,"1.6020,2.0954,1
",6.51799988747
553,"1.6993,2.1935,1
",6.52800011635
554,"1.7942,2.2947,1
",6.53800010681
555,"1.8892,2.3991,1
",6.54800009727
556,"1.9887,2.5051,1
",6.55800008774
557,"2.0885,2.6154,1
",6.5680000782
558,"2.1931,2.7293,1
",6.57800006866
559,"2.2987,2.8474,1
",6.58800005913
560,"2.4121,2.9701,1
",6.59800004959
561,"2.5224,3.0809,1
",6.60800004005
562,"2.5658,3.1192,1
",6.61800003052
563,"2.5155,3.0318,1
",6.62800002098
564,"2.4433,2.9223,1
",6.63800001144
565,"2.4367,2.8886,1
",6.64800000191
566,"2.5087,2.9563,1
",6.65799999237
567,"2.5794,3.0378,1
",6.66799998283
568,"2.5778,3.0542,1
",6.6779999733
569,"2.4950,2.9999,1
",6.68799996376
570,"2.4319,2.9491,1
",6.69799995422
571,"2.3662,2.8795,1
",6.70799994469
572,"2.1406,2.6383,1
",6.71799993515
573,"1.8505,2.3425,1
",6.72799992561
574,"1.5838,2.0800,1
",6.73799991608
575,"1.3977,1.9144,1
",6.74799990654
576,"1.3318,1.8561,1
",6.757999897
577,"1.2777,1.8529,1
",6.76799988747
578,"1.3360,1.8578,1
",6.77800011635
579,"1.3430,1.8575,1
",6.78800010681
580,"1.2930,1.8346,1
",6.79800009727
581,"1.2941,1.8041,1
",6.80800008774
582,"1.2799,1.7780,1
",6.8180000782
583,"1.2649,1.7580,1
",6.82800006866
584,"1.2509,1.7472,1
",6.83800005913
585,"1.2384,1.7439,1
",6.84800004959
586,"1.2323,1.7409,1
",6.85800004005
587,"1.2308,1.7394,1
",6.86800003052
588,"1.2274,1.7347,1
",6.87800002098
589,"1.2250,1.7272,1
",6.88800001144
590,"1.2216,1.7214,1
",6.89800000191
591,"1.2123,1.7056,1
",6.90799999237
592,"0.8980,1.4232,1
",6.91799998283
593,"0.5835,1.1657,1
",6.9279999733
594,"0.2261,0.9061,1
",6.93799996376
595,"0.1384,0.8508,1
",6.94799995422
596,"0.2886,0.9863,1
",6.95799994469
597,"0.4990,1.1319,1
",6.96799993515
598,"0.6647,1.2439,1
",6.97799992561
599,"0.7949,1.3375,1
",6.98799991608
600,"0.8823,1.4157,1
",6.99799990654
601,"1.0036,1.5234,1
",7.007999897
602,"1.0849,1.5921,1
",7.01799988747
603,"1.1970,1.6811,1
",7.02800011635
604,"1.2871,1.7809,1
",7.03800010681
605,"1.4054,1.8820,1
",7.04800009727
606,"1.5086,1.9848,1
",7.05800008774
607,"1.6081,2.0924,1
",7.0680000782
608,"1.7049,2.1923,1
",7.07800006866
