,ard,time
6479,"0.2030,0.8695,3
",65.7849998474
6480,"0.0430,0.7590,3
",65.7949998379
6481,"0.2059,0.9428,3
",65.8049998283
6482,"0.4723,1.1230,3
",65.8149998188
6483,"0.6569,1.2440,3
",65.8249998093
6484,"0.8058,1.3559,3
",65.8349997997
6485,"0.9194,1.4326,3
",65.8449997902
6486,"1.0513,1.5584,3
",65.8550000191
6487,"1.1308,1.6352,3
",65.8659999371
6488,"1.2567,1.7424,3
",65.875
6489,"1.3720,1.8548,3
",65.8849999905
6490,"1.4822,1.9677,3
",65.8949999809
6491,"1.5942,2.0832,3
",65.9049999714
6492,"1.7050,2.1966,3
",65.9149999619
6493,"1.8122,2.3118,3
",65.9249999523
6494,"1.9197,2.4299,3
",65.9349999428
6495,"2.0304,2.5530,3
",65.9449999332
6496,"2.1453,2.6800,3
",65.9549999237
6497,"2.2634,2.8089,3
",65.9649999142
6498,"2.3874,2.9316,3
",65.9749999046
6499,"2.5118,3.0560,3
",65.9849998951
6500,"2.5828,3.1300,3
",65.9949998856
6501,"2.5534,3.0776,3
",66.004999876
6502,"2.4643,2.9654,3
",66.0149998665
6503,"2.4230,2.9025,3
",66.0249998569
6504,"2.4598,2.9287,3
",66.0349998474
6505,"2.5380,3.0102,3
",66.0449998379
6506,"2.5827,3.0560,3
",66.0549998283
6507,"2.5490,3.0423,3
",66.0649998188
6508,"2.4764,2.9840,3
",66.0749998093
6509,"2.4349,2.9500,3
",66.0849997997
6510,"2.4522,2.9655,3
",66.0949997902
6511,"2.4585,2.9667,3
",66.1050000191
6512,"2.2634,2.7523,3
",66.1150000095
6513,"1.9797,2.4712,3
",66.125
6514,"1.6926,2.1998,3
",66.1349999905
6515,"1.4580,1.9913,3
",66.1449999809
6516,"1.3212,1.8819,3
",66.1549999714
6517,"1.2754,1.8548,3
",66.1649999619
6518,"1.2800,1.8547,3
",66.1749999523
6519,"1.2967,1.8549,3
",66.1849999428
6520,"1.3026,1.8467,3
",66.1959998608
6521,"1.3029,1.8160,3
",66.2049999237
6522,"1.2859,1.7872,3
",66.2149999142
6523,"1.2660,1.7596,3
",66.2249999046
6524,"1.2521,1.7439,3
",66.2349998951
6525,"1.2443,1.7350,3
",66.2449998856
6526,"1.2355,1.7304,3
",66.254999876
6527,"1.2322,1.7254,3
",66.2649998665
6528,"1.2293,1.7223,3
",66.2749998569
6529,"1.2279,1.7196,3
",66.2849998474
6530,"1.2264,1.7163,3
",66.2949998379
6531,"1.2233,1.7135,3
",66.3049998283
6532,"0.9406,1.4327,3
",66.3149998188
6533,"0.6232,1.1551,3
",66.3249998093
6534,"0.2073,0.8667,3
",66.3349997997
6535,"0.0554,0.7604,3
",66.3449997902
6536,"0.2197,0.9491,3
",66.3559999466
6537,"0.4805,1.1274,3
",66.3650000095
6538,"0.6585,1.2531,3
",66.375
6539,"0.8058,1.3620,3
",66.3849999905
6540,"0.9177,1.4319,3
",66.3949999809
6541,"1.0529,1.5554,3
",66.4049999714
6542,"1.1278,1.6336,3
",66.4149999619
6543,"1.2522,1.7403,3
",66.4249999523
6544,"1.3687,1.8518,3
",66.4349999428
6545,"1.4777,1.9650,3
",66.4449999332
6546,"1.5911,2.0798,3
",66.4549999237
6547,"1.7018,2.1953,3
",66.4649999142
6548,"1.8105,2.3102,3
",66.4749999046
6549,"1.9164,2.4299,3
",66.4849998951
6550,"2.0301,2.5514,3
",66.4949998856
6551,"2.1450,2.6767,3
",66.504999876
6552,"2.2650,2.8106,3
",66.5149998665
6553,"2.3874,2.9316,3
",66.5249998569
6554,"2.5134,3.0589,3
",66.5349998474
6555,"2.5858,3.1313,3
",66.5449998379
6556,"2.5517,3.0760,3
",66.5549998283
6557,"2.4627,2.9653,3
",66.5649998188
6558,"2.4198,2.9012,3
",66.5749998093
6559,"2.4583,2.9254,3
",66.5849997997
6560,"2.5379,3.0069,3
",66.5949997902
6561,"2.5842,3.0560,3
",66.6050000191
6562,"2.5517,3.0423,3
",66.6150000095
6563,"2.4764,2.9824,3
",66.625
6564,"2.4323,2.9500,3
",66.6349999905
6565,"2.4491,2.9685,3
",66.6449999809
6566,"2.4519,2.9686,3
",66.6549999714
6567,"2.2574,2.7431,3
",66.6649999619
6568,"1.9718,2.4607,3
",66.6749999523
6569,"1.6878,2.1890,3
",66.6849999428
6570,"1.4547,1.9818,3
",66.6949999332
6571,"1.3212,1.8775,3
",66.7049999237
6572,"1.2813,1.8498,3
",66.7149999142
6573,"1.2830,1.8498,3
",66.7249999046
6574,"1.2996,1.8545,3
",66.7349998951
6575,"1.3075,1.8438,3
",66.7449998856
6576,"1.3058,1.8133,3
",66.754999876
6577,"1.2859,1.7850,3
",66.7649998665
6578,"1.2659,1.7613,3
",66.7749998569
6579,"1.2521,1.7442,3
",66.7849998474
6580,"1.2414,1.7352,3
",66.7949998379
6581,"1.2368,1.7303,3
",66.8049998283
6582,"1.2355,1.7256,3
",66.8149998188
6583,"1.2352,1.7212,3
",66.8249998093
6584,"1.2339,1.7181,3
",66.8349997997
6585,"1.2322,1.7150,3
",66.8449997902
6586,"1.2309,1.7134,3
",66.8550000191
6587,"0.9975,1.4648,3
",66.8650000095
6588,"0.6736,1.1833,3
",66.875
6589,"0.2488,0.9000,3
",66.8849999905
6590,"0.0554,0.7619,3
",66.8949999809
6591,"0.1919,0.9187,3
",66.9049999714
6592,"0.4557,1.1042,3
",66.9149999619
6593,"0.6474,1.2305,3
",66.9249999523
6594,"0.7980,1.3432,3
",66.9349999428
6595,"0.9132,1.4248,3
",66.9449999332
6596,"1.0513,1.5384,3
",66.9549999237
6597,"1.1262,1.6229,3
",66.9649999142
6598,"1.2522,1.7305,3
",66.9749999046
6599,"1.3703,1.8422,3
",66.9849998951
6600,"1.4809,1.9558,3
",66.9949998856
6601,"1.5912,2.0721,3
",67.004999876
6602,"1.7034,2.1875,3
",67.0149998665
6603,"1.8108,2.3026,3
",67.0249998569
6604,"1.9181,2.4237,3
",67.0349998474
6605,"2.0303,2.5432,3
",67.0449998379
6606,"2.1437,2.6708,3
",67.0549998283
6607,"2.2637,2.8043,3
",67.0649998188
