,x,y,time,ard
86,[59823 59730],[58306 60636],1509855722174,['0.7647' '1.6457' '1.5836' '1.2000' '1.7000' '1.5711\n']
87,[59823 59730],[58307 60635],1509855722175,['0.7647' '1.6458' '1.5836' '2.5000' '3.0000' '1.5711\n']
88,[59823 59731],[58308 60636],1509855722213,['0.7889' '1.6918' '1.5836' '2.5000' '3.0000' '1.5711\n']
89,[59823 59730],[58307 60635],1509855722214,['0.8118' '1.7272' '1.5805' '2.5000' '3.0000' '1.5711\n']
90,[59822 59731],[58307 60635],1509855722214,['0.8720' '1.7854' '1.5768' '2.5000' '3.0000' '1.5711\n']
91,[59823 59730],[58307 60636],1509855722215,['0.9362' '1.8515' '1.5721' '2.5000' '3.0000' '1.5711\n']
92,[59824 59729],[58307 60635],1509855722253,['1.0159' '1.9203' '1.5644' '2.5000' '3.0000' '1.5711\n']
93,[59823 59732],[58306 60636],1509855722254,['1.1001' '1.9972' '1.5582' '2.5000' '3.0000' '1.5711\n']
94,[59824 59729],[58306 60635],1509855722254,['1.1878' '2.0721' '1.5545' '2.5000' '3.0000' '1.5711\n']
95,[59823 59730],[58306 60636],1509855722255,['1.2800' '2.1432' '1.5522' '2.5000' '3.0000' '1.5711\n']
96,[59824 59730],[58307 60636],1509855722294,['1.3661' '2.2181' '1.5501' '2.5000' '3.0000' '1.5711\n']
97,[59823 59729],[58307 60635],1509855722304,['1.4627' '2.2934' '1.5493' '2.5000' '3.0000' '1.5711\n']
98,[59824 59730],[58307 60635],1509855722305,['1.5518' '2.3621' '1.5490' '2.5000' '3.0000' '1.5711\n']
99,[59823 59730],[58307 60636],1509855722307,['1.6450' '2.4331' '1.5493' '2.5000' '3.0000' '1.5711\n']
100,[59823 59731],[58307 60635],1509855722333,['1.7232' '2.5113' '1.5491' '2.5000' '3.0000' '1.5711\n']
101,[59823 59731],[58306 60635],1509855722334,['1.8106' '2.5879' '1.5490' '2.5000' '3.0000' '1.5711\n']
102,[59824 59730],[58307 60636],1509855722334,['1.8938' '2.6707' '1.5491' '2.5000' '3.0000' '1.5711\n']
103,[59825 59732],[58307 60637],1509855722335,['1.9844' '2.7551' '1.5514' '2.5000' '3.0000' '1.5711\n']
104,[59823 59731],[58306 60636],1509855722381,['2.0778' '2.8441' '1.5537' '2.5000' '3.0000' '1.5711\n']
105,[59823 59730],[58308 60636],1509855722381,['2.1729' '2.9269' '1.5568' '2.5000' '3.0000' '1.5711\n']
106,[59824 59731],[58306 60636],1509855722382,['2.2724' '3.0162' '1.5589' '2.5000' '3.0000' '1.5711\n']
107,[59822 59731],[58307 60636],1509855722382,['2.3692' '3.1069' '1.5613' '2.5000' '3.0000' '1.5711\n']
108,[59823 59730],[58307 60636],1509855722413,['2.4612' '-3.1364' '1.5636' '2.5000' '3.0000' '1.5711\n']
109,[59823 59730],[58307 60635],1509855722415,['2.5061' '3.0868' '1.5643' '2.5000' '3.0000' '1.5711\n']
110,[59821 59730],[58307 60636],1509855722416,['2.5108' '2.9655' '1.5653' '2.5000' '3.0000' '1.5711\n']
111,[59823 59732],[58306 60637],1509855722417,['2.5290' '2.8658' '1.5653' '2.5000' '3.0000' '1.5711\n']
112,[59822 59731],[58306 60636],1509855722453,['2.5747' '2.8746' '1.5667' '1.2000' '1.7000' '1.5711\n']
113,[59822 59730],[58307 60635],1509855722455,['2.5598' '2.8828' '1.5667' '1.2000' '1.7000' '1.5711\n']
114,[59823 59731],[58307 60636],1509855722456,['2.3248' '2.6661' '1.5674' '1.2000' '1.7000' '1.5711\n']
115,[59824 59731],[58306 60637],1509855722467,['2.0071' '2.3670' '1.5674' '1.2000' '1.7000' '1.5711\n']
116,[59823 59729],[58306 60634],1509855722493,['1.6948' '2.0941' '1.5674' '1.2000' '1.7000' '1.5711\n']
117,[59823 59732],[58307 60636],1509855722494,['1.4379' '1.9236' '1.5674' '1.2000' '1.7000' '1.5711\n']
118,[59823 59730],[58307 60636],1509855722494,['1.3030' '1.8758' '1.5674' '1.2000' '1.7000' '1.5711\n']
119,[59824 59730],[58307 60636],1509855722494,['1.2644' '1.8804' '1.5676' '1.2000' '1.7000' '1.5711\n']
120,[59829 59730],[58306 60636],1509855722533,['1.2831' '1.8941' '1.5674' '1.2000' '1.7000' '1.5711\n']
121,[59724 59714],[58323 60652],1509855722535,['1.3106' '1.8866' '1.5674' '1.2000' '1.7000' '1.5711\n']
122,[59680 59796],[58342 60656],1509855722536,['1.3230' '1.8480' '1.5674' '1.2000' '1.7000' '1.5711\n']
123,[59811 60051],[58314 60632],1509855722544,['1.3184' '1.8005' '1.5676' '1.2000' '1.7000' '1.5711\n']
124,[60024 60406 65984],[58302 60612 37874],1509855722581,['1.2952' '1.7658' '1.5676' '1.2000' '1.7000' '1.5711\n']
125,[55419 60333 60862 66356],[37804 58303 60591 37890],1509855722583,['1.2709' '1.7455' '1.5674' '1.2000' '1.7000' '1.5711\n']
126,[54486 60729 61397 66682],[38206 58330 60587 37910],1509855722584,['1.2507' '1.7393' '1.5674' '1.2000' '1.7000' '1.5711\n']
127,[53509 61212 62035 67054],[38785 58394 60600 37952],1509855722592,['1.2386' '1.7364' '1.5674' '1.2000' '1.7000' '1.5711\n']
128,[52721 61766 62672 67309],[39386 58359 60584 37917],1509855722613,['1.2340' '1.7319' '1.5674' '1.2000' '1.7000' '1.5711\n']
129,[52100 62219 63234 67564],[39998 58348 60582 37924],1509855722615,['1.2281' '1.7318' '1.5674' '1.2000' '1.7000' '1.5711\n']
130,[51708 62546 63669 67780],[40503 58366 60584 37937],1509855722616,['1.2215' '1.7318' '1.5674' '1.2000' '1.7000' '1.5711\n']
131,[51430 62777 63979 67989],[40865 58399 60588 37962],1509855722617,['1.2202' '1.7272' '1.5676' '1.2000' '1.7000' '1.5711\n']
132,[51216 62862 64087 68155],[41038 58451 60594 38010],1509855722653,['1.2186' '1.7209' '1.5673' '1.2000' '1.7000' '1.5711\n']
133,[51121 62904 64137 68201],[41139 58472 60593 38021],1509855722654,['1.2186' '1.7151' '1.5674' '1.2000' '1.7000' '1.5711\n']
134,[51033 62923 64174 68222],[41219 58513 60599 38038],1509855722654,['1.1279' '1.6012' '1.5674' '1.2000' '1.7000' '1.5711\n']
135,[51019 62931 64193 68233],[41243 58521 60600 38038],1509855722654,['0.8347' '1.3591' '1.5674' '1.2000' '1.7000' '1.5711\n']
136,[51024 62948 64210 68233],[41253 58530 60604 38039],1509855722693,['0.5589' '1.1179' '1.5674' '1.2000' '1.7000' '1.5711\n']
137,[51032 62960 64218 68205],[41257 58539 60607 38035],1509855722694,['0.3177' '0.9539' '1.5659' '1.2000' '1.7000' '1.5711\n']
138,[51037 62962 64220 68161],[41256 58539 60608 38025],1509855722694,['0.3085' '0.9709' '1.5622' '1.2000' '1.7000' '1.5711\n']
139,[51046 62967 64225 68134],[41254 58544 60610 38015],1509855722694,['0.4466' '1.1041' '1.5613' '1.2000' '1.7000' '1.5711\n']
140,[51056 62969 64231 68108],[41252 58549 60611 38008],1509855722734,['0.6246' '1.2343' '1.5613' '1.2000' '1.7000' '1.5711\n']
141,[51062 62972 64233 68084],[41250 58547 60611 38006],1509855722736,['0.7555' '1.3267' '1.5636' '1.2000' '1.7000' '1.5711\n']
142,[51065 62977 64238 68073],[41253 58543 60612 38003],1509855722737,['0.8655' '1.4078' '1.5653' '1.2000' '1.7000' '1.5711\n']
143,[51062 62981 64248 68074],[41261 58548 60611 38000],1509855722744,['0.9502' '1.4664' '1.5660' '1.2000' '1.7000' '1.5711\n']
144,[51049 62999 64271 68075],[41285 58548 60612 37997],1509855722781,['1.0023' '1.5109' '1.5659' '1.2000' '1.7000' '1.5711\n']
145,[51034 63027 64292 68077],[41309 58545 60612 37998],1509855722782,['1.0314' '1.5417' '1.5659' '1.2000' '1.7000' '1.5711\n']
146,[51031 63034 64302 68079],[41320 58540 60613 37997],1509855722783,['1.0468' '1.5600' '1.5659' '1.2000' '1.7000' '1.5711\n']
147,[51027 63036 64308 68084],[41325 58547 60615 37998],1509855722784,['1.0497' '1.5629' '1.5659' '1.2000' '1.7000' '1.5711\n']
148,[51025 63035 64307 68080],[41326 58550 60612 37995],1509855722813,['1.0465' '1.5629' '1.5659' '1.2000' '1.7000' '1.5711\n']
149,[51023 63035 64309 68074],[41329 58552 60612 37995],1509855722813,['1.0327' '1.5521' '1.5659' '1.2000' '1.7000' '1.5711\n']
150,[51022 63039 64315 68074],[41334 58549 60613 37994],1509855722814,['1.0114' '1.5355' '1.5659' '1.2000' '1.7000' '1.5711\n']
151,[51023 63049 64326 68073],[41340 58543 60612 37992],1509855722814,['0.9918' '1.5092' '1.5665' '1.2000' '1.7000' '1.5711\n']
152,[51018 63051 64335 68073],[41351 58555 60613 37992],1509855722853,['0.9715' '1.4818' '1.5667' '1.2000' '1.7000' '1.5711\n']
153,[51016 63050 64335 68070],[41353 58560 60613 37992],1509855722855,['0.9532' '1.4585' '1.5667' '1.2000' '1.7000' '1.5711\n']
154,[51017 63058 64338 68068],[41354 58547 60613 37989],1509855722856,['0.9329' '1.4419' '1.5667' '1.2000' '1.7000' '1.5711\n']
155,[51018 63055 64337 68067],[41354 58552 60613 37989],1509855722864,['0.9162' '1.4311' '1.5666' '1.2000' '1.7000' '1.5711\n']
156,[51016 63056 64338 68069],[41355 58565 60614 37991],1509855722893,['0.9087' '1.4261' '1.5667' '1.2000' '1.7000' '1.5711\n']
157,[51016 63058 64339 68065],[41356 58549 60613 37988],1509855722895,['0.9057' '1.4261' '1.5666' '1.2000' '1.7000' '1.5711\n']
158,[51016 63055 64339 68068],[41354 58553 60614 37990],1509855722896,['0.9057' '1.4261' '1.5667' '1.2000' '1.7000' '1.5711\n']
159,[50852 63085 64418 68266],[41624 58771 60677 38153],1509855722909,['0.9120' '1.4281' '1.5667' '1.2000' '1.7000' '1.5711\n']
160,[50657 63114 64460 68385],[41787 58770 60662 38168],1509855722933,['0.9178' '1.4311' '1.5667' '1.2000' '1.7000' '1.5711\n']
161,[50417 63139 64528 68735],[42043 58825 60675 38305],1509855722935,['0.9240' '1.4373' '1.5667' '1.2000' '1.7000' '1.5711\n']
162,[50244 63214 64589 69179],[42224 58760 60674 38438],1509855722936,['0.9300' '1.4419' '1.5667' '1.2000' '1.7000' '1.5711\n']
163,[50100 63230 64632 69637],[42372 58790 60668 38580],1509855722946,['0.9349' '1.4464' '1.5667' '1.2000' '1.7000' '1.5711\n']
164,[49959 63232 64675 70046],[42514 58846 60670 38714],1509855722973,['0.9362' '1.4481' '1.5667' '1.2000' '1.7000' '1.5711\n']
165,[49910 63259 64712 70433],[42574 58855 60667 38838],1509855722973,['0.9362' '1.4477' '1.5667' '1.2000' '1.7000' '1.5711\n']
166,[49963 63304 64745 70794],[42555 58830 60666 38953],1509855722974,['0.9362' '1.4481' '1.5667' '1.2000' '1.7000' '1.5711\n']
167,[50056 63339 64761 71064],[42484 58785 60661 39034],1509855722974,['0.9362' '1.4481' '1.5667' '1.2000' '1.7000' '1.5711\n']
168,[50182 63347 64769 71224],[42376 58815 60659 39067],1509855723013,['0.9362' '1.4480' '1.5668' '1.2000' '1.7000' '1.5711\n']
169,[50384 63363 64773 71325],[42211 58814 60658 39079],1509855723015,['0.9362' '1.4477' '1.5668' '1.2000' '1.7000' '1.5711\n']
170,[50659 63400 64788 71364],[42008 58799 60653 39053],1509855723016,['0.9362' '1.4477' '1.5665' '1.2000' '1.7000' '1.5711\n']
171,[50953 63452 64807 71287],[41791 58777 60651 38977],1509855723018,['0.9345' '1.4477' '1.5667' '1.2000' '1.7000' '1.5711\n']
172,[51303 63500 64828 71115],[41552 58753 60649 38862],1509855723053,['0.9345' '1.4482' '1.5667' '1.2000' '1.7000' '1.5711\n']
173,[51727 63582 64859 70875],[41273 58721 60647 38716],1509855723053,['0.9348' '1.4480' '1.5667' '1.2000' '1.7000' '1.5711\n']
174,[52244 63664 64892 70560],[40952 58694 60648 38544],1509855723054,['0.9345' '1.4477' '1.5667' '1.2000' '1.7000' '1.5711\n']
175,[52860 63756 64920 70153],[40577 58642 60638 38332],1509855723054,['0.9346' '1.4481' '1.5665' '1.2000' '1.7000' '1.5711\n']
176,[53566 63846 64939 69643],[40162 58578 60624 38090],1509855723093,['0.9346' '1.4480' '1.5665' '1.2000' '1.7000' '1.5711\n']
177,[54343 63937 64946 69033],[39761 58495 60605 37837],1509855723095,['0.9348' '1.4477' '1.5665' '1.2000' '1.7000' '1.5711\n']
178,[55174 63963 64873 68347],[39281 58338 60565 37572],1509855723096,['0.9348' '1.4478' '1.5668' '1.2000' '1.7000' '1.5711\n']
179,[55646 63283 64120 67622],[38621 58028 60429 37349],1509855723101,['0.9346' '1.4480' '1.5665' '1.2000' '1.7000' '1.5711\n']
180,[55188 61685 62413 67198],[37559 57420 59814 36953],1509855723133,['0.9345' '1.4481' '1.5666' '1.2000' '1.7000' '1.5711\n']
181,[54099 59670 60283 67112],[36154 56349 58733 36408],1509855723133,['0.9345' '1.4481' '1.5667' '1.2000' '1.7000' '1.5711\n']
182,[53242 58030 58403 66892],[34846 55379 57720 36003],1509855723134,['0.9345' '1.4481' '1.5667' '1.2000' '1.7000' '1.5711\n']
183,[53055 56939 57350 66296],[34356 55016 57409 35833],1509855723134,['0.9345' '1.4481' '1.5666' '1.2000' '1.7000' '1.5711\n']
184,[53157 56968 57405 65968],[34325 54949 57342 35558],1509855723173,['0.9345' '1.4477' '1.5666' '1.2000' '1.7000' '1.5711\n']
185,[51941 57603 58227 67794],[32776 52918 55318 34133],1509855723173,['0.9345' '1.4481' '1.5667' '1.2000' '1.7000' '1.5711\n']
186,[50737 58535 59382 70094],[30161 49574 51930 31609],1509855723174,['0.9345' '1.4481' '1.5665' '1.2000' '1.7000' '1.5711\n']
187,[50372 59587 60584 71492],[27504 46337 48638 28575],1509855723174,['0.9346' '1.4477' '1.5667' '2.5000' '3.0000' '1.5711\n']
188,[50580 60635 61713 71727],[25774 44218 46471 25911],1509855723213,['0.9728' '1.4801' '1.5666' '2.5000' '3.0000' '1.5711\n']
189,[50652 61387 62531 71334],[25371 43432 45641 24457],1509855723213,['0.9931' '1.5105' '1.5667' '2.5000' '3.0000' '1.5711\n']
190,[50552 61640 62825 71061],[25792 43574 45766 24330],1509855723214,['1.0667' '1.5659' '1.5666' '2.5000' '3.0000' '1.5711\n']
191,[50411 61443 62629 71010],[26365 44138 46332 24966],1509855723214,['1.1387' '1.6399' '1.5668' '2.5000' '3.0000' '1.5711\n']
192,[50348 60990 62149 71007],[26751 44740 46966 25778],1509855723253,['1.2215' '1.7164' '1.5666' '2.5000' '3.0000' '1.5711\n']
193,[50402 60546 61642 71029],[26960 45225 47505 26532],1509855723255,['1.3135' '1.7976' '1.5667' '2.5000' '3.0000' '1.5711\n']
194,[50539 60280 61324 71061],[27156 45652 47961 27161],1509855723256,['1.4009' '1.8836' '1.5667' '2.5000' '3.0000' '1.5711\n']
195,[50697 60219 61234 71041],[27566 46182 48499 27733],1509855723264,['1.4949' '1.9681' '1.5667' '2.5000' '3.0000' '1.5711\n']
196,[50801 60298 61316 71001],[28235 46884 49190 28357],1509855723293,['1.5776' '2.0538' '1.5667' '2.5000' '3.0000' '1.5711\n']
197,[50856 60433 61476 70967],[29128 47768 50046 29142],1509855723293,['1.6590' '2.1386' '1.5666' '2.5000' '3.0000' '1.5711\n']
198,[50906 60575 61637 70951],[30183 48800 51053 30099],1509855723294,['1.7405' '2.2243' '1.5666' '2.5000' '3.0000' '1.5711\n']
199,[50952 60678 61744 70934],[31404 49981 52200 31217],1509855723294,['1.8168' '2.3055' '1.5667' '2.5000' '3.0000' '1.5711\n']
200,[50906 60709 61781 70871],[32698 51248 53441 32454],1509855723333,['1.8984' '2.3899' '1.5667' '2.5000' '3.0000' '1.5711\n']
201,[50869 60837 61732 70804],[34026 52650 54761 33804],1509855723333,['1.9777' '2.4773' '1.5667' '2.5000' '3.0000' '1.5711\n']
202,[50850 60763 61650 70747],[35410 53978 56163 35250],1509855723334,['2.0609' '2.5696' '1.5667' '2.5000' '3.0000' '1.5711\n']
203,[50832 60675 61557 70702],[36864 55416 57647 36795],1509855723334,['2.1482' '2.6644' '1.5668' '2.5000' '3.0000' '1.5711\n']
204,[50807 60413 61455 70657],[38402 57067 59220 38429],1509855723380,['2.2390' '2.7659' '1.5665' '2.5000' '3.0000' '2.3377\n']
205,[50896 60395 61485 70382],[39396 58190 60167 39428],1509855723381,['2.3236' '2.8628' '1.5836' '2.5000' '3.0000' '2.3377\n']
206,[52389 60655 61596 68658],[38637 58015 60105 38294],1509855723381,['2.4154' '2.9426' '1.6196' '2.5000' '3.0000' '2.3377\n']
207,[54130 61016 61797 66561],[38219 58176 60210 37630],1509855723382,['2.4982' '3.0254' '1.6764' '2.5000' '3.0000' '2.3377\n']
208,[61388 61962],[58148 60221],1509855723413,['2.5427' '3.0728' '1.7440' '2.5000' '3.0000' '2.3377\n']
209,[61387 61959],[58085 60181],1509855723413,['2.5490' '3.0728' '1.8228' '2.5000' '3.0000' '2.3377\n']
210,[54862 61187 61866],[37889 58006 60131],1509855723414,['2.5119' '3.0237' '1.9110' '2.5000' '3.0000' '2.3377\n']
211,[53708 60976 61766 66807],[38233 58013 60115 37560],1509855723414,['2.4704' '2.9671' '2.0002' '2.5000' '3.0000' '2.3377\n']
