,x,y,time,ard
1375,[],[],1509856425100,['-0.0873' '0.7269' '-1.1539' '1.2000' '1.7000' '0.4934\n']
1376,[],[],1509856425101,['-0.0873' '0.7265' '-1.1537' '1.2000' '1.7000' '0.4934\n']
1377,[],[],1509856425102,['-0.0873' '0.7270' '-1.1538' '1.2000' '1.7000' '0.4934\n']
1378,[],[],1509856425139,['-0.0873' '0.7270' '-1.1538' '1.2000' '1.7000' '0.4934\n']
1379,[],[],1509856425139,['-0.0873' '0.7270' '-1.1539' '1.2000' '1.7000' '0.4934\n']
1380,[],[],1509856425140,['-0.0873' '0.7269' '-1.1538' '1.2000' '1.7000' '0.4934\n']
1381,[],[],1509856425140,['-0.0876' '0.7270' '-1.1538' '1.2000' '1.7000' '0.4934\n']
1382,[],[],1509856425186,['-0.0873' '0.7270' '-1.1537' '1.2000' '1.7000' '0.4934\n']
1383,[],[],1509856425187,['-0.0873' '0.7270' '-1.1537' '1.2000' '1.7000' '0.4934\n']
1384,[],[],1509856425187,['-0.0873' '0.7270' '-1.1539' '1.2000' '1.7000' '0.4934\n']
1385,[],[],1509856425187,['-0.0873' '0.7269' '-1.1538' '2.5000' '3.0000' '0.4934\n']
1386,[],[],1509856425219,['-0.0873' '0.7265' '-1.1538' '2.5000' '3.0000' '0.4934\n']
1387,[],[],1509856425220,['-0.0873' '0.7270' '-1.1537' '2.5000' '3.0000' '0.4934\n']
1388,[],[],1509856425221,['-0.0873' '0.7270' '-1.1537' '2.5000' '3.0000' '0.4934\n']
1389,[],[],1509856425222,['-0.0873' '0.7270' '-1.1538' '2.5000' '3.0000' '0.4934\n']
1390,[],[],1509856425259,['-0.0873' '0.7270' '-1.1538' '2.5000' '3.0000' '0.4934\n']
1391,[],[],1509856425260,['-0.0876' '0.7270' '-1.1538' '2.5000' '3.0000' '0.4934\n']
1392,[],[],1509856425261,['-0.0872' '0.7269' '-1.1538' '2.5000' '3.0000' '0.4934\n']
1393,[],[],1509856425268,['-0.0873' '0.7269' '-1.1538' '2.5000' '3.0000' '0.4934\n']
1394,[],[],1509856425299,['-0.0876' '0.7270' '-1.1538' '2.5000' '3.0000' '0.4934\n']
1395,[],[],1509856425299,['-0.0873' '0.7269' '-1.1539' '2.5000' '3.0000' '0.4934\n']
1396,[],[],1509856425300,['-0.0873' '0.7270' '-1.1538' '2.5000' '3.0000' '0.4934\n']
1397,[],[],1509856425300,['-0.0873' '0.7270' '-1.1538' '2.5000' '3.0000' '0.4934\n']
1398,[],[],1509856425339,['-0.0876' '0.7268' '-1.1538' '2.5000' '3.0000' '0.4934\n']
1399,[],[],1509856425339,['-0.0873' '0.7270' '-1.1538' '2.5000' '3.0000' '0.4934\n']
1400,[],[],1509856425340,['-0.0876' '0.7270' '-1.1537' '2.5000' '3.0000' '0.4934\n']
1401,[],[],1509856425340,['-0.0873' '0.7265' '-1.1537' '2.5000' '3.0000' '0.4934\n']
1402,[],[],1509856425386,['-0.0873' '0.7269' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1403,[],[],1509856425387,['-0.0873' '0.7268' '-1.1539' '2.5000' '3.0000' '-1.7792\n']
1404,[],[],1509856425387,['-0.0873' '0.7270' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1405,[],[],1509856425387,['-0.0873' '0.7270' '-1.1537' '2.5000' '3.0000' '-1.7792\n']
1406,[],[],1509856425419,['-0.0873' '0.7268' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1407,[],[],1509856425419,['-0.0873' '0.7269' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1408,[],[],1509856425419,['-0.0873' '0.7269' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1409,[],[],1509856425420,['-0.0873' '0.7270' '-1.1539' '2.5000' '3.0000' '-1.7792\n']
1410,[],[],1509856425459,['-0.0873' '0.7269' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1411,[],[],1509856425459,['-0.0873' '0.7265' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1412,[],[],1509856425460,['-0.0873' '0.7270' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1413,[],[],1509856425460,['-0.0873' '0.7269' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1414,[],[],1509856425498,['-0.0873' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1415,[],[],1509856425499,['-0.0873' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1416,[],[],1509856425499,['-0.0876' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1417,[],[],1509856425500,['-0.0873' '0.7268' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1418,[],[],1509856425538,['-0.0873' '0.7269' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1419,[],[],1509856425539,['-0.0876' '0.7269' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1420,[],[],1509856425539,['-0.0873' '0.7270' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1421,[],[],1509856425540,['-0.0873' '0.7269' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1422,[],[],1509856425579,['-0.0873' '0.7270' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1423,[],[],1509856425580,['-0.0873' '0.7269' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1424,[],[],1509856425581,['-0.0873' '0.7269' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1425,[],[],1509856425591,['-0.0873' '0.7270' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1426,[],[],1509856425619,['-0.0873' '0.7269' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1427,[],[],1509856425619,['-0.0873' '0.7270' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1428,[],[],1509856425620,['-0.0873' '0.7270' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1429,[],[],1509856425620,['-0.0873' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1430,[],[],1509856425666,['-0.0873' '0.7268' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1431,[],[],1509856425667,['-0.0873' '0.7268' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1432,[],[],1509856425667,['-0.0873' '0.7269' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1433,[],[],1509856425667,['-0.0873' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1434,[],[],1509856425698,['-0.0873' '0.7269' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1435,[],[],1509856425699,['-0.0873' '0.7270' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1436,[],[],1509856425699,['-0.0873' '0.7269' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1437,[],[],1509856425700,['-0.0876' '0.7266' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1438,[],[],1509856425738,['-0.0873' '0.7270' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1439,[],[],1509856425739,['-0.0873' '0.7270' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1440,[],[],1509856425739,['-0.0873' '0.7270' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1441,[],[],1509856425740,['-0.0873' '0.7270' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1442,[],[],1509856425778,['-0.0873' '0.7269' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1443,[],[],1509856425779,['-0.0873' '0.7269' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1444,[],[],1509856425780,['-0.0873' '0.7270' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1445,[],[],1509856425780,['-0.0873' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1446,[],[],1509856425818,['-0.0873' '0.7265' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1447,[],[],1509856425819,['-0.0873' '0.7265' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1448,[],[],1509856425820,['-0.0876' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1449,[],[],1509856425820,['-0.0873' '0.7270' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1450,[],[],1509856425858,['-0.0873' '0.7269' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1451,[],[],1509856425859,['-0.0873' '0.7269' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1452,[],[],1509856425859,['-0.0873' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1453,[],[],1509856425860,['-0.0876' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1454,[],[],1509856425898,['-0.0873' '0.7268' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1455,[],[],1509856425899,['-0.0873' '0.7269' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1456,[],[],1509856425899,['-0.0876' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1457,[],[],1509856425899,['-0.0873' '0.7270' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1458,[],[],1509856425938,['-0.0873' '0.7269' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1459,[],[],1509856425939,['-0.0876' '0.7269' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1460,[],[],1509856425939,['-0.0873' '0.7270' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1461,[],[],1509856425939,['-0.0873' '0.7269' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1462,[],[],1509856425978,['-0.0873' '0.7269' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1463,[],[],1509856425979,['-0.0873' '0.7269' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1464,[],[],1509856425979,['-0.0873' '0.7270' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1465,[],[],1509856425979,['-0.0873' '0.7268' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1466,[],[],1509856426024,['-0.0873' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1467,[],[],1509856426024,['-0.0873' '0.7270' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1468,[],[],1509856426024,['-0.0873' '0.7269' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1469,[],[],1509856426025,['-0.0873' '0.7270' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1470,[],[],1509856426058,['-0.0873' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1471,[],[],1509856426059,['-0.0873' '0.7270' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1472,[],[],1509856426059,['-0.0873' '0.7269' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1473,[],[],1509856426059,['-0.0873' '0.7269' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1474,[],[],1509856426098,['-0.0873' '0.7269' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1475,[],[],1509856426099,['-0.0873' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1476,[],[],1509856426099,['-0.0873' '0.7265' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1477,[],[],1509856426099,['-0.0873' '0.7270' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1478,[],[],1509856426138,['-0.0873' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1479,[],[],1509856426139,['-0.0873' '0.7269' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1480,[],[],1509856426139,['-0.0873' '0.7269' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1481,[],[],1509856426139,['-0.0873' '0.7265' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1482,[],[],1509856426178,['-0.0873' '0.7269' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1483,[],[],1509856426179,['-0.0873' '0.7268' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1484,[],[],1509856426179,['-0.0873' '0.7270' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1485,[],[],1509856426179,['-0.0873' '0.7269' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1486,[],[],1509856426218,['-0.0873' '0.7270' '-1.1539' '2.5000' '3.0000' '-1.7792\n']
1487,[],[],1509856426219,['-0.0873' '0.7270' '-1.1537' '2.5000' '3.0000' '-1.7792\n']
1488,[],[],1509856426219,['-0.0873' '0.7269' '-1.1539' '2.5000' '3.0000' '-1.7792\n']
1489,[],[],1509856426219,['-0.0873' '0.7270' '-1.1539' '2.5000' '3.0000' '-1.7792\n']
1490,[],[],1509856426258,['-0.0873' '0.7270' '-1.1537' '2.5000' '3.0000' '-1.7792\n']
1491,[],[],1509856426259,['-0.0873' '0.7265' '-1.1537' '2.5000' '3.0000' '-1.7792\n']
1492,[],[],1509856426259,['-0.0873' '0.7270' '-1.1537' '2.5000' '3.0000' '-1.7792\n']
1493,[],[],1509856426259,['-0.0873' '0.7270' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1494,[],[],1509856426299,['-0.0876' '0.7270' '-1.1537' '2.5000' '3.0000' '-1.7792\n']
1495,[],[],1509856426300,['-0.0873' '0.7269' '-1.1539' '2.5000' '3.0000' '-1.7792\n']
1496,[],[],1509856426311,['-0.0873' '0.7270' '-1.1539' '2.5000' '3.0000' '-1.7792\n']
1497,[],[],1509856426312,['-0.0873' '0.7270' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1498,[],[],1509856426345,['-0.0873' '0.7270' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1499,[],[],1509856426346,['-0.0873' '0.7270' '-1.1537' '2.5000' '3.0000' '-1.7792\n']
1500,[],[],1509856426346,['-0.0873' '0.7269' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1501,[],[],1509856426346,['-0.0876' '0.7270' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1502,[],[],1509856426378,['-0.0873' '0.7268' '-1.1539' '2.5000' '3.0000' '-1.7792\n']
1503,[],[],1509856426379,['-0.0873' '0.7269' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1504,[],[],1509856426379,['-0.0873' '0.7265' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1505,[],[],1509856426379,['-0.0873' '0.7270' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1506,[],[],1509856426418,['-0.0873' '0.7269' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1507,[],[],1509856426418,['-0.0876' '0.7270' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1508,[],[],1509856426419,['-0.0873' '0.7270' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1509,[],[],1509856426419,['-0.0873' '0.7269' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1510,[],[],1509856426458,['-0.0873' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1511,[],[],1509856426460,['-0.0873' '0.7270' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1512,[],[],1509856426461,['-0.0873' '0.7269' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1513,[],[],1509856426461,['-0.0873' '0.7269' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1514,[],[],1509856426498,['-0.0873' '0.7270' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1515,[],[],1509856426498,['-0.0873' '0.7270' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1516,[],[],1509856426499,['-0.0872' '0.7269' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1517,[],[],1509856426499,['-0.0873' '0.7270' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1518,[],[],1509856426546,['-0.0876' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1519,[],[],1509856426547,['-0.0873' '0.7269' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1520,[],[],1509856426548,['-0.0873' '0.7269' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1521,[],[],1509856426549,['-0.0873' '0.7269' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1522,[],[],1509856426578,['-0.0873' '0.7269' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1523,[],[],1509856426580,['-0.0876' '0.7265' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1524,[],[],1509856426581,['-0.0873' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1525,[],[],1509856426581,['-0.0873' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1526,[],[],1509856426627,['-0.0873' '0.7269' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1527,[],[],1509856426628,['-0.0873' '0.7269' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1528,[],[],1509856426628,['-0.0873' '0.7269' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1529,[],[],1509856426628,['-0.0873' '0.7270' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1530,[],[],1509856426658,['-0.0873' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1531,[],[],1509856426658,['-0.0873' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1532,[],[],1509856426659,['-0.0873' '0.7269' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1533,[],[],1509856426659,['-0.0873' '0.7269' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1534,[],[],1509856426698,['-0.0873' '0.7265' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1535,[],[],1509856426700,['-0.0873' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1536,[],[],1509856426701,['-0.0873' '0.7269' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1537,[],[],1509856426702,['-0.0873' '0.7268' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1538,[],[],1509856426738,['-0.0873' '0.7270' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1539,[],[],1509856426738,['-0.0873' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1540,[],[],1509856426739,['-0.0873' '0.7269' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1541,[],[],1509856426739,['-0.0873' '0.7269' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1542,[],[],1509856426786,['-0.0873' '0.7269' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1543,[],[],1509856426787,['-0.0872' '0.7269' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1544,[],[],1509856426788,['-0.0873' '0.7269' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1545,[],[],1509856426789,['-0.0873' '0.7269' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1546,[],[],1509856426818,['-0.0873' '0.7268' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1547,[],[],1509856426820,['-0.0873' '0.7269' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1548,[],[],1509856426820,['-0.0873' '0.7269' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1549,[],[],1509856426821,['-0.0873' '0.7265' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1550,[],[],1509856426858,['-0.0873' '0.7269' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1551,[],[],1509856426858,['-0.0873' '0.7270' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1552,[],[],1509856426859,['-0.0873' '0.7270' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1553,[],[],1509856426859,['-0.0873' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1554,[],[],1509856426898,['-0.0873' '0.7269' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1555,[],[],1509856426898,['-0.0873' '0.7270' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1556,[],[],1509856426899,['-0.0856' '0.7253' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1557,[],[],1509856426899,['-0.0860' '0.7252' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1558,[],[],1509856426938,['-0.0860' '0.7256' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1559,[],[],1509856426940,['-0.0856' '0.7253' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1560,[],[],1509856426941,['-0.0860' '0.7252' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1561,[],[],1509856426942,['-0.0856' '0.7254' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1562,[],[],1509856426985,['-0.0860' '0.7252' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1563,[],[],1509856426986,['-0.0856' '0.7253' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1564,[],[],1509856426986,['-0.0856' '0.7252' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1565,[],[],1509856426986,['-0.0856' '0.7252' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1566,[],[],1509856427018,['-0.0857' '0.7257' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1567,[],[],1509856427018,['-0.0860' '0.7252' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1568,[],[],1509856427019,['-0.0860' '0.7256' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1569,[],[],1509856427019,['-0.0856' '0.7253' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1570,[],[],1509856427058,['-0.0856' '0.7253' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1571,[],[],1509856427060,['-0.0856' '0.7253' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1572,[],[],1509856427060,['-0.0856' '0.7237' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1573,[],[],1509856427061,['-0.0856' '0.7237' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1574,[],[],1509856427098,['-0.0856' '0.7236' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1575,[],[],1509856427098,['-0.0857' '0.7237' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1576,[],[],1509856427098,['-0.0860' '0.7236' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1577,[],[],1509856427099,['-0.0856' '0.7237' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1578,[],[],1509856427138,['-0.0860' '0.7237' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1579,[],[],1509856427139,['-0.0856' '0.7236' '-1.1537' '1.2000' '1.7000' '-1.7792\n']
1580,[],[],1509856427140,['-0.0860' '0.7237' '-1.1538' '1.2000' '1.7000' '-1.7792\n']
1581,[],[],1509856427140,['-0.0856' '0.7237' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1582,[],[],1509856427178,['-0.0856' '0.7237' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1583,[],[],1509856427179,['-0.0856' '0.7237' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1584,[],[],1509856427180,['-0.0856' '0.7237' '-1.1539' '1.2000' '1.7000' '-1.7792\n']
1585,[],[],1509856427181,['-0.0860' '0.7233' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1586,[],[],1509856427218,['-0.0856' '0.7237' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1587,[],[],1509856427219,['-0.0860' '0.7236' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1588,[],[],1509856427220,['-0.0860' '0.7237' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1589,[],[],1509856427221,['-0.0860' '0.7237' '-1.1539' '2.5000' '3.0000' '-1.7792\n']
1590,[],[],1509856427265,['-0.0860' '0.7237' '-1.1539' '2.5000' '3.0000' '-1.7792\n']
1591,[],[],1509856427266,['-0.0856' '0.7236' '-1.1539' '2.5000' '3.0000' '-1.7792\n']
1592,[],[],1509856427266,['-0.0856' '0.7236' '-1.1539' '2.5000' '3.0000' '-1.7792\n']
1593,[],[],1509856427266,['-0.0856' '0.7237' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1594,[],[],1509856427298,['-0.0856' '0.7236' '-1.1537' '2.5000' '3.0000' '-1.7792\n']
1595,[],[],1509856427299,['-0.0856' '0.7236' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1596,[],[],1509856427301,['-0.0860' '0.7236' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1597,[],[],1509856427311,['-0.0856' '0.7237' '-1.1539' '2.5000' '3.0000' '-1.7792\n']
1598,[],[],1509856427346,['-0.0860' '0.7236' '-1.1539' '2.5000' '3.0000' '-1.7792\n']
1599,[],[],1509856427347,['-0.0856' '0.7237' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1600,[],[],1509856427348,['-0.0856' '0.7237' '-1.1537' '2.5000' '3.0000' '-1.7792\n']
1601,[],[],1509856427349,['-0.0856' '0.7236' '-1.1538' '2.5000' '3.0000' '-1.7792\n']
1602,[],[],1509856427379,['-0.0856' '0.7236' '-1.1537' '2.5000' '3.0000' '0.4934\n']
1603,[],[],1509856427379,['-0.0856' '0.7236' '-1.1538' '2.5000' '3.0000' '0.4934\n']
1604,[],[],1509856427379,['-0.0856' '0.7236' '-1.1537' '2.5000' '3.0000' '0.4934\n']
1605,[],[],1509856427380,['-0.0860' '0.7237' '-1.1538' '2.5000' '3.0000' '0.4934\n']
1606,[],[],1509856427419,['-0.0856' '0.7236' '-1.1538' '2.5000' '3.0000' '0.4934\n']
1607,[],[],1509856427420,['-0.0856' '0.7237' '-1.1538' '2.5000' '3.0000' '0.4934\n']
1608,[],[],1509856427421,['-0.0860' '0.7236' '-1.1538' '2.5000' '3.0000' '0.4934\n']
1609,[],[],1509856427422,['-0.0856' '0.7237' '-1.1538' '2.5000' '3.0000' '0.4934\n']
1610,[],[],1509856427459,['-0.0856' '0.7237' '-1.1538' '1.2000' '1.7000' '0.4934\n']
1611,[],[],1509856427459,['-0.0856' '0.7237' '-1.1538' '1.2000' '1.7000' '0.4934\n']
1612,[],[],1509856427460,['-0.0856' '0.7237' '-1.1538' '1.2000' '1.7000' '0.4934\n']
1613,[],[],1509856427460,['-0.0856' '0.7236' '-1.1538' '1.2000' '1.7000' '0.4934\n']
1614,[],[],1509856427499,['-0.0856' '0.7236' '-1.1538' '1.2000' '1.7000' '0.4934\n']
1615,[],[],1509856427499,['-0.0860' '0.7236' '-1.1538' '1.2000' '1.7000' '0.4934\n']
1616,[],[],1509856427500,['-0.0856' '0.7237' '-1.1538' '1.2000' '1.7000' '0.4934\n']
1617,[],[],1509856427500,['-0.0860' '0.7237' '-1.1538' '1.2000' '1.7000' '0.4934\n']
1618,[],[],1509856427539,['-0.0856' '0.7237' '-1.1538' '1.2000' '1.7000' '0.4934\n']
1619,[],[],1509856427539,['-0.0860' '0.7233' '-1.1538' '1.2000' '1.7000' '0.4934\n']
1620,[],[],1509856427540,['-0.0856' '0.7237' '-1.1538' '1.2000' '1.7000' '0.4934\n']
1621,[],[],1509856427540,['-0.0856' '0.7237' '-1.1538' '1.2000' '1.7000' '0.4934\n']
1622,[],[],1509856427579,['-0.0856' '0.7236' '-1.1539' '1.2000' '1.7000' '0.4934\n']
1623,[],[],1509856427579,['-0.0856' '0.7236' '-1.1537' '1.2000' '1.7000' '0.4934\n']
1624,[],[],1509856427580,['-0.0856' '0.7236' '-1.1538' '1.2000' '1.7000' '0.4934\n']
1625,[],[],1509856427580,['-0.0856' '0.7236' '-1.1539' '1.2000' '1.7000' '0.4934\n']
1626,[],[],1509856427619,['-0.0856' '0.7236' '-1.1538' '1.2000' '1.7000' '0.4934\n']
1627,[],[],1509856427619,['-0.0856' '0.7236' '-1.1538' '1.2000' '1.7000' '0.4934\n']
1628,[],[],1509856427620,['-0.0860' '0.7236' '-1.1539' '1.2000' '1.7000' '0.4934\n']
1629,[],[],1509856427621,['-0.0856' '0.7236' '-1.1539' '1.2000' '1.7000' '0.4934\n']
