,x,y,time
51,[64807 76191 77053 88202],[29803 18125 54878 30184],1509230975975
52,[64814 76162 77053 88160],[30887 19329 55990 31247],1509230975985
53,[64877 76146 77060 88169],[32097 20677 57229 32474],1509230975995
54,[64951 76173 77085 88183],[33451 22151 58610 33875],1509230976005
55,[64950 76197 77046 88166],[34913 23735 60111 35390],1509230976014
56,[64896 76136 76974 88080],[36510 25444 61733 37030],1509230976025
57,[64827 76060 76868 87973],[38212 27263 63456 38774],1509230976035
58,[64744 75961 76776 87865],[40025 29170 65266 40631],1509230976044
59,[64665 75868 76687 87759],[41935 31144 67157 42594],1509230976054
60,[64548 75759 76600 87649],[43933 33244 69120 44630],1509230976065
61,[65965 75628 76699 86008],[43255 35300 69096 43515],1509230976075
62,[67826 75587 76849 83684],[42846 37047 69290 42619],1509230976084
63,[70270 75578 76921],[42162 38020 69368],1509230976094
64,[70106 75596 76936],[42204 37961 69292],1509230976104
65,[68632 75445 76840 82262],[42429 37180 69166 41891],1509230976114
66,[67235 75646 76757 84259],[42870 36556 69144 42712],1509230976124
67,[66504 75642 76691 85358],[43002 35741 69037 43077],1509230976134
68,[65941 75674 76683 86172],[43181 35062 69002 43439],1509230976145
69,[65614 75731 76716 86708],[43326 34560 69003 43694],1509230976155
70,[65413 75800 76718 86981],[43366 34229 68986 43783],1509230976165
71,[65260 75765 76700 87092],[43407 34074 68977 43855],1509230976175
72,[65132 75740 76679 87143],[43510 34036 69029 43975],1509230976185
73,[65112 75744 76681 87077],[43511 34072 69028 43942],1509230976194
74,[65127 75726 76687 86990],[43513 34181 69048 43912],1509230976205
75,[65259 75694 76697 86884],[43462 34354 69058 43846],1509230976214
76,[65465 75722 76707 86766],[43386 34572 69075 43777],1509230976224
77,[65665 75771 76722 86590],[43316 34809 69095 43675],1509230976234
78,[65842 75734 76726 86342],[43250 35036 69101 43534],1509230976248
79,[65960 75692 76738 86124],[43222 35218 69117 43428],1509230976255
80,[66082 75678 76742 85952],[43172 35346 69118 43332],1509230976265
81,[66186 75689 76748 85868],[43134 35429 69121 43280],1509230976274
82,[66244 75703 76750 85832],[43112 35472 69121 43259],1509230976285
83,[66228 75697 76748 85825],[43115 35462 69118 43253],1509230976296
84,[66184 75681 76746 85841],[43125 35426 69112 43261],1509230976306
85,[66149 75689 76743 85902],[43137 35384 69110 43292],1509230976315
86,[66121 75704 76739 85977],[43144 35339 69107 43327],1509230976324
87,[66073 75707 76738 86027],[43160 35290 69105 43354],1509230976334
88,[66018 75692 76736 86061],[43179 35247 69101 43372],1509230976345
89,[65989 75691 76734 86091],[43192 35220 69101 43391],1509230976355
90,[65986 75705 76733 86128],[43193 35204 69100 43409],1509230976364
91,[65985 75714 76731 86147],[43193 35193 69101 43418],1509230976374
92,[65970 75704 76733 86142],[43198 35188 69100 43416],1509230976384
93,[65964 75698 76730 86125],[43201 35194 69102 43412],1509230976395
94,[65976 75699 76734 86127],[43199 35203 69102 43412],1509230976404
95,[65986 75706 76735 86132],[43194 35204 69101 43413],1509230976414
96,[65982 75703 76733 86128],[43195 35203 69103 43410],1509230976424
97,[65974 75698 76734 86119],[43200 35204 69102 43409],1509230976434
98,[65977 75700 76735 86126],[43199 35203 69101 43411],1509230976444
99,[65984 75709 76736 86139],[43196 35199 69101 43416],1509230976454
100,[65982 75706 76733 86136],[43195 35198 69102 43415],1509230976465
101,[65973 75698 76732 86125],[43200 35202 69103 43411],1509230976475
102,[65975 75697 76733 86123],[43200 35202 69103 43409],1509230976485
103,[65981 75703 76734 86130],[43196 35202 69103 43412],1509230976494
104,[65981 75703 76735 86131],[43196 35201 69101 43413],1509230976504
105,[65978 75700 76731 86127],[43198 35202 69104 43411],1509230976514
106,[65976 75701 76734 86127],[43200 35201 69101 43411],1509230976524
107,[65980 75706 76735 86133],[43196 35201 69102 43413],1509230976535
108,[65983 75706 76732 86133],[43196 35201 69103 43413],1509230976545
109,[65978 75702 76734 86126],[43199 35204 69103 43411],1509230976555
110,[65974 75696 76734 86122],[43200 35202 69102 43409],1509230976564
111,[65976 75700 76732 86127],[43198 35201 69103 43411],1509230976575
112,[65980 75704 76737 86133],[43197 35201 69101 43414],1509230976585
113,[65979 75705 76733 86132],[43197 35202 69101 43413],1509230976594
114,[65976 75701 76732 86129],[43199 35201 69103 43412],1509230976605
115,[65977 75703 76735 86130],[43198 35201 69102 43412],1509230976615
116,[65979 75703 76734 86131],[43197 35202 69102 43413],1509230976625
117,[65978 75703 76733 86129],[43197 35202 69103 43412],1509230976635
118,[65976 75698 76733 86126],[43198 35201 69103 43411],1509230976645
119,[65975 75700 76734 86127],[43199 35201 69103 43412],1509230976655
120,[65981 75702 76733 86130],[43197 35202 69104 43412],1509230976664
121,[65981 75705 76735 86133],[43196 35201 69101 43413],1509230976674
122,[65977 75701 76733 86128],[43197 35200 69102 43412],1509230976684
123,[65977 75701 76735 86129],[43199 35202 69102 43411],1509230976695
124,[65980 75702 76735 86129],[43197 35203 69102 43412],1509230976704
125,[65981 75704 76736 86129],[43196 35202 69101 43412],1509230976714
126,[65978 75700 76733 86128],[43197 35201 69103 43412],1509230976724
127,[65974 75699 76733 86128],[43199 35202 69102 43411],1509230976735
128,[65977 75701 76734 86129],[43198 35201 69103 43411],1509230976744
129,[65980 75704 76735 86132],[43197 35200 69102 43412],1509230976754
130,[65979 75701 76734 86131],[43198 35202 69103 43414],1509230976764
131,[65977 75702 76734 86128],[43199 35202 69102 43411],1509230976775
132,[65976 75700 76734 86127],[43198 35202 69103 43412],1509230976785
133,[65980 75703 76733 86132],[43197 35201 69103 43412],1509230976797
134,[65980 75702 76733 86129],[43197 35202 69103 43412],1509230976804
135,[65974 75700 76736 86126],[43200 35201 69102 43411],1509230976814
136,[65974 75699 76733 86127],[43199 35199 69101 43411],1509230976825
137,[65978 75704 76734 86132],[43198 35201 69102 43413],1509230976835
138,[65982 75704 76733 86133],[43196 35201 69102 43413],1509230976844
139,[65979 75702 76733 86127],[43197 35202 69102 43412],1509230976854
140,[65977 75699 76734 86125],[43199 35202 69103 43411],1509230976864
141,[65979 75701 76735 86129],[43198 35202 69102 43411],1509230976874
142,[65979 75701 76734 86131],[43197 35201 69103 43413],1509230976884
143,[65976 75702 76734 86131],[43198 35201 69101 43413],1509230976894
144,[65974 75700 76733 86129],[43199 35200 69103 43412],1509230976904
145,[65976 75702 76735 86129],[43198 35200 69102 43414],1509230976915
146,[65980 75704 76733 86133],[43197 35202 69102 43413],1509230976924
147,[65980 75704 76735 86131],[43198 35202 69102 43413],1509230976935
148,[65977 75700 76734 86127],[43198 35201 69102 43412],1509230976945
149,[65975 75699 76735 86129],[43199 35202 69102 43411],1509230976955
150,[65978 75702 76736 86130],[43198 35201 69102 43412],1509230976965
151,[65978 75702 76734 86131],[43197 35201 69101 43413],1509230976974
152,[65978 75701 76733 86129],[43198 35201 69103 43412],1509230976984
153,[65978 75703 76736 86128],[43199 35202 69101 43412],1509230976995
154,[65980 75703 76732 86131],[43198 35201 69104 43413],1509230977005
155,[65979 75702 76733 86130],[43198 35201 69103 43413],1509230977014
156,[65977 75700 76734 86128],[43198 35201 69102 43411],1509230977024
157,[65976 75700 76736 86128],[43199 35202 69101 43411],1509230977035
158,[65977 75700 76734 86129],[43197 35201 69103 43411],1509230977045
159,[65978 75703 76733 86130],[43198 35201 69104 43411],1509230977054
160,[65978 75703 76737 86129],[43199 35201 69101 43412],1509230977065
161,[65977 75703 76734 86130],[43199 35201 69102 43412],1509230977075
162,[65979 75702 76732 86131],[43198 35201 69103 43412],1509230977085
163,[65978 75702 76737 86129],[43197 35201 69101 43412],1509230977095
164,[65980 75700 76734 86129],[43198 35201 69102 43411],1509230977104
165,[65977 75700 76733 86129],[43199 35201 69103 43412],1509230977115
166,[65977 75701 76734 86128],[43198 35201 69102 43412],1509230977125
167,[65977 75702 76735 86130],[43198 35201 69102 43413],1509230977135
168,[65979 75701 76734 86131],[43198 35201 69103 43413],1509230977146
169,[65979 75702 76733 86129],[43199 35201 69102 43411],1509230977155
170,[65978 75702 76735 86128],[43199 35201 69102 43412],1509230977165
171,[65978 75702 76733 86130],[43197 35200 69102 43412],1509230977175
172,[65978 75702 76736 86130],[43197 35202 69101 43412],1509230977185
173,[65977 75700 76735 86128],[43198 35201 69102 43412],1509230977194
174,[65979 75701 76734 86128],[43198 35201 69103 43411],1509230977205
175,[65978 75703 76735 86130],[43198 35202 69103 43413],1509230977214
176,[65979 75703 76733 86130],[43198 35201 69103 43412],1509230977225
177,[65978 75703 76735 86128],[43198 35201 69103 43412],1509230977234
178,[65978 75702 76736 86128],[43198 35201 69101 43412],1509230977244
179,[65978 75701 76732 86128],[43198 35202 69104 43412],1509230977254
180,[65978 75701 76734 86129],[43198 35201 69103 43411],1509230977264
181,[65976 75701 76734 86129],[43198 35201 69104 43412],1509230977274
182,[65977 75701 76735 86128],[43198 35200 69102 43412],1509230977284
183,[65978 75702 76734 86129],[43197 35201 69103 43412],1509230977294
184,[65979 75702 76733 86132],[43197 35200 69104 43412],1509230977305
185,[65978 75703 76733 86130],[43198 35202 69103 43412],1509230977314
186,[65978 75702 76734 86129],[43199 35201 69103 43411],1509230977324
187,[65977 75700 76734 86128],[43198 35202 69102 43412],1509230977335
188,[65978 75700 76733 86129],[43198 35201 69103 43412],1509230977344
189,[65978 75702 76735 86129],[43198 35202 69103 43412],1509230977354
190,[65979 75701 76733 86128],[43198 35202 69104 43413],1509230977364
191,[65978 75702 76734 86128],[43198 35202 69103 43413],1509230977375
192,[65980 75703 76736 86130],[43198 35202 69102 43413],1509230977385
193,[65980 75703 76733 86130],[43198 35202 69104 43412],1509230977395
194,[65979 75701 76733 86128],[43197 35202 69103 43412],1509230977405
195,[65977 75701 76734 86127],[43198 35202 69103 43412],1509230977415
196,[65978 75701 76733 86129],[43198 35201 69105 43412],1509230977424
197,[65978 75702 76736 86129],[43198 35202 69103 43412],1509230977435
198,[65978 75702 76734 86129],[43197 35201 69103 43412],1509230977445
199,[65979 75702 76733 86130],[43198 35201 69104 43412],1509230977455
200,[65978 75702 76735 86130],[43198 35201 69102 43412],1509230977465
201,[65979 75702 76734 86130],[43198 35202 69103 43412],1509230977476
202,[65978 75702 76736 86128],[43198 35201 69101 43412],1509230977485
203,[65978 75702 76732 86129],[43198 35201 69104 43411],1509230977495
204,[65977 75700 76732 86129],[43198 35201 69104 43412],1509230977505
205,[65978 75701 76735 86129],[43198 35201 69102 43412],1509230977514
206,[65978 75702 76735 86130],[43198 35200 69102 43412],1509230977524
207,[65979 75702 76735 86130],[43198 35201 69102 43413],1509230977535
208,[65974 75698 76705 86198],[43209 35201 69117 43497],1509230977545
209,[65748 75691 76718 86520],[43343 35036 69162 43731],1509230977555
210,[65372 75766 76715 86925],[43503 34591 69159 43984],1509230977564
211,[64968 75737 76694 87300],[43665 34050 69131 44225],1509230977575
212,[64565 75744 76679 87701],[43844 33337 69116 44506],1509230977585
213,[64233 75790 76660 88083],[43977 32441 69105 44770],1509230977595
214,[63983 75847 76646 88360],[44082 31467 69096 44974],1509230977605
215,[63812 75874 76633 88495],[44165 30470 69087 45085],1509230977615
216,[63727 75884 76629 88526],[44209 29411 69079 45118],1509230977624
217,[63745 75909 76634 88487],[44191 28259 69079 45080],1509230977635
218,[63864 75992 76641 88364],[44117 27062 69084 44972],1509230977645
219,[64083 76002 76650 88146],[44019 25871 69086 44807],1509230977655
220,[64382 76052 76673 87849],[43891 24694 69094 44577],1509230977664
221,[64776 76077 76691 87469],[43716 23465 69108 44303],1509230977675
222,[65288 76116 76718 86996],[43491 22164 69129 43978],1509230977685
223,[65946 76171 76747 86425],[43217 20823 69147 43602],1509230977694
224,[66753 76235 76775 85723],[42911 19460 69158 43173],1509230977705
225,[67709 76260 76800 84880],[42574 18093 69155 42698],1509230977714
226,[68795 76276 76828 83920],[42225 16758 69133 42193],1509230977724
227,[69657 76338 76677 83134],[41670 15558 68836 41589],1509230977735
228,[69308 76279 76405 83317],[40431 67593 14564 40525],1509230977745
229,[68268 75785 76456 84062],[38747 65768 13755 39236],1509230977755
230,[67778 75245 76502 84286],[37531 64561 13045 38359],1509230977764
231,[68191 74818 76564 83624],[37316 64567 12393 38166],1509230977776
232,[68965 74701 76460 82764],[37485 64921 11845 38115],1509230977785
233,[69018 75045 76386 82822],[37278 64614 11494 37663],1509230977796
234,[67437 76019 76311 84827],[35757 62358 11393 36050],1509230977805
235,[65476 76359 77130 87357],[32963 11511 58312 33031],1509230977815
236,[64467 76460 78040 88800],[29847 11708 54246 29518],1509230977825
237,[64445 76536 78644 89064],[27418 11972 51452 26588],1509230977834
238,[64672 76572 78962 88819],[26307 12274 50287 25114],1509230977845
239,[64656 76491 78932 88614],[26366 12681 50286 25028],1509230977854
240,[64554 76386 78587 88556],[26874 13165 50876 25752],1509230977865
241,[64473 76324 78053 88534],[27335 13744 51601 26695],1509230977875
242,[64505 76232 77540 88493],[27683 14468 52260 27523],1509230977884
243,[64635 76245 77189 88453],[27949 15302 52815 28207],1509230977894
244,[64807 76276 77047 88420],[28353 16233 53413 28855],1509230977904
245,[64940 76302 77069 88375],[29024 17264 54155 29543],1509230977916
246,[65019 76313 77169 88339],[29964 18399 55090 30416],1509230977925
247,[65076 76334 77271 88315],[31120 19647 56219 31480],1509230977935
248,[65060 76338 77311 88286],[32423 21002 57504 32735],1509230977944
249,[64995 76259 77232 88212],[33815 22466 58922 34161],1509230977955
250,[64914 76150 77096 88102],[35289 24027 60434 35706],1509230977965
251,[64847 76043 76928 87986],[36848 25709 62033 37345],1509230977975
252,[64775 75935 76770 87854],[38492 27508 63716 39086],1509230977985
253,[64669 75817 76627 87720],[40237 29430 65507 40922],1509230977995
254,[64564 75733 76494 87632],[42117 31438 67414 42874],1509230978005
255,[64489 75690 76438 87562],[43951 33525 69209 44803],1509230978014
256,[66276 75643 76550 85912],[43040 35467 69087 43441],1509230978025
257,[68382 75713 76652 83658],[42572 37091 69286 42550],1509230978035
258,[70526 75645 76760],[41978 37968 69349],1509230978045
259,[75498 76767],[38085 69307],1509230978055
260,[69778 75465 76687],[42130 37670 69246],1509230978065
261,[68319 75587 76619 83072],[42490 37081 69201 42251],1509230978075
262,[67364 75643 76558 84541],[42682 36326 69110 42758],1509230978085
263,[66617 75715 76517 85603],[42877 35640 69058 43226],1509230978094
264,[66122 75786 76494 86294],[43019 35070 69027 43563],1509230978104
265,[65805 75777 76488 86701],[43128 34676 69010 43774],1509230978115
266,[65586 75725 76473 86931],[43217 34438 69009 43948],1509230978125
267,[65439 75751 76472 87024],[43285 34314 69012 44039],1509230978134
268,[65375 75771 76457 87018],[43310 34300 69016 44077],1509230978145
269,[65377 75762 76463 86946],[43324 34370 69028 44049],1509230978154
270,[65432 75711 76472 86834],[43316 34488 69041 43992],1509230978165
271,[65542 75660 76480 86695],[43283 34640 69053 43913],1509230978175
272,[65724 75679 76489 86563],[43219 34824 69068 43831],1509230978186
273,[65942 75703 76500 86470],[43151 35011 69089 43772],1509230978195
274,[66147 75743 76509 86359],[43076 35151 69099 43692],1509230978205
275,[66264 75746 76518 86214],[43037 35279 69106 43609],1509230978215
276,[66322 75699 76520 86061],[43021 35388 69107 43531],1509230978225
277,[66352 75659 76518 85964],[43012 35445 69109 43482],1509230978235
278,[66365 75672 76520 85962],[43004 35437 69109 43477],1509230978245
279,[66377 75697 76521 86015],[42994 35416 69104 43495],1509230978255
280,[66361 75711 76517 86061],[42999 35393 69101 43519],1509230978265
281,[66307 75705 76515 86087],[43015 35356 69098 43536],1509230978275
282,[66254 75686 76513 86120],[43032 35312 69093 43554],1509230978284
283,[66220 75692 76512 86158],[43042 35268 69093 43576],1509230978294
284,[66212 75700 76512 86194],[43044 35254 69090 43593],1509230978304
285,[66202 75705 76512 86203],[43049 35251 69090 43599],1509230978314
286,[66189 75696 76511 86197],[43053 35245 69089 43597],1509230978325
287,[66193 75693 76513 86191],[43053 35244 69091 43594],1509230978335
288,[66215 75703 76513 86190],[43047 35261 69092 43593],1509230978345
289,[66231 75707 76514 86181],[43042 35278 69094 43589],1509230978355
290,[66223 75696 76515 86164],[43045 35276 69094 43582],1509230978366
291,[66215 75687 76511 86154],[43047 35274 69096 43578],1509230978375
292,[66221 75694 76513 86161],[43045 35276 69095 43581],1509230978385
293,[66231 75705 76512 86178],[43042 35276 69095 43587],1509230978395
294,[66222 75702 76513 86179],[43044 35267 69093 43588],1509230978405
295,[66211 75693 76513 86171],[43048 35264 69093 43585],1509230978416
296,[66215 75696 76513 86174],[43047 35268 69092 43586],1509230978425
297,[66223 75704 76514 86183],[43044 35269 69093 43589],1509230978434
298,[66220 75699 76514 86176],[43043 35269 69094 43585],1509230978445
299,[66213 75691 76514 86162],[43047 35270 69094 43582],1509230978455
300,[66218 75694 76513 86167],[43046 35271 69094 43583],1509230978465
301,[66225 75703 76514 86178],[43043 35272 69094 43587],1509230978475
302,[66224 75703 76515 86178],[43043 35270 69093 43587],1509230978485
303,[66215 75694 76513 86170],[43046 35268 69093 43584],1509230978495
304,[66213 75695 76512 86170],[43049 35269 69095 43585],1509230978505
305,[66220 75699 76514 86177],[43045 35271 69093 43588],1509230978516
306,[66222 75699 76512 86178],[43043 35270 69094 43586],1509230978525
307,[66216 75695 76514 86168],[43046 35269 69094 43584],1509230978534
308,[66215 75693 76513 86165],[43047 35272 69094 43584],1509230978545
309,[66222 75700 76512 86175],[43045 35271 69094 43586],1509230978555
310,[66224 75704 76514 86181],[43043 35268 69093 43589],1509230978565
311,[66217 75698 76513 86175],[43046 35268 69094 43586],1509230978575
312,[66214 75693 76512 86167],[43048 35270 69094 43584],1509230978585
313,[66217 75696 76512 86172],[43046 35270 69094 43586],1509230978595
314,[66218 75699 76514 86177],[43045 35268 69094 43586],1509230978604
315,[66218 75698 76512 86174],[43046 35270 69094 43585],1509230978615
316,[66216 75696 76512 86172],[43046 35269 69094 43585],1509230978624
317,[66218 75698 76515 86176],[43046 35268 69093 43586],1509230978634
318,[66219 75699 76515 86176],[43044 35268 69093 43586],1509230978645
319,[66218 75698 76515 86175],[43045 35269 69093 43585],1509230978655
320,[66216 75695 76513 86172],[43046 35269 69094 43584],1509230978665
321,[66216 75698 76514 86171],[43046 35269 69095 43585],1509230978675
322,[66218 75697 76515 86174],[43045 35269 69094 43585],1509230978685
323,[66220 75699 76515 86176],[43044 35268 69094 43585],1509230978695
324,[66219 75699 76515 86175],[43045 35268 69094 43585],1509230978704
325,[66215 75695 76515 86172],[43046 35269 69094 43584],1509230978715
326,[66216 75695 76514 86173],[43046 35268 69095 43585],1509230978725
327,[66219 75700 76514 86177],[43046 35268 69094 43586],1509230978734
328,[66221 75700 76513 86177],[43044 35269 69095 43586],1509230978745
329,[66218 75697 76515 86173],[43046 35269 69094 43584],1509230978755
330,[66217 75695 76512 86171],[43046 35268 69096 43584],1509230978765
331,[66217 75696 76514 86173],[43046 35270 69094 43586],1509230978774
332,[66219 75700 76516 86177],[43045 35269 69095 43587],1509230978801
333,[66218 75697 76515 86175],[43046 35268 69094 43586],1509230978803
334,[66216 75696 76515 86173],[43047 35268 69094 43586],1509230978809
335,[66218 75698 76514 86174],[43046 35269 69094 43586],1509230978815
336,[66220 75700 76513 86177],[43045 35269 69096 43587],1509230978826
337,[66219 75698 76516 86174],[43045 35269 69095 43585],1509230978834
338,[66216 75695 76515 86170],[43046 35269 69095 43584],1509230978844
339,[66216 75697 76515 86172],[43046 35269 69094 43584],1509230978854
340,[66220 75700 76515 86176],[43046 35268 69094 43586],1509230978865
341,[66219 75699 76513 86178],[43045 35269 69095 43586],1509230978874
342,[66219 75698 76514 86174],[43047 35268 69094 43586],1509230978884
343,[66218 75696 76513 86174],[43046 35268 69094 43585],1509230978894
344,[66218 75697 76512 86175],[43045 35269 69095 43585],1509230978904
345,[66219 75697 76513 86175],[43046 35270 69095 43586],1509230978915
346,[66218 75697 76515 86173],[43046 35269 69093 43585],1509230978925
347,[66217 75696 76515 86172],[43047 35269 69093 43586],1509230978935
348,[66218 75698 76513 86173],[43045 35269 69094 43586],1509230978945
349,[66219 75699 76512 86176],[43045 35269 69094 43586],1509230978954
350,[66220 75697 76514 86174],[43046 35269 69094 43587],1509230978964
351,[66218 75697 76512 86173],[43047 35270 69094 43586],1509230978975
352,[66218 75697 76514 86172],[43046 35269 69093 43585],1509230978985
353,[66218 75696 76514 86174],[43046 35270 69094 43586],1509230978995
354,[66218 75697 76513 86173],[43046 35270 69094 43585],1509230979005
355,[66218 75696 76513 86174],[43046 35269 69094 43585],1509230979015
356,[66218 75699 76514 86174],[43046 35269 69094 43586],1509230979025
357,[66219 75699 76514 86176],[43046 35269 69094 43586],1509230979035
358,[66218 75699 76511 86174],[43046 35270 69096 43585],1509230979045
359,[66218 75696 76513 86172],[43046 35270 69094 43584],1509230979054
360,[66217 75696 76515 86172],[43045 35269 69093 43585],1509230979065
361,[66219 75698 76515 86173],[43046 35269 69093 43585],1509230979075
362,[66218 75697 76516 86174],[43046 35270 69093 43586],1509230979085
363,[66219 75698 76515 86173],[43046 35270 69093 43585],1509230979094
364,[66218 75697 76513 86175],[43045 35269 69095 43586],1509230979105
365,[66217 75697 76513 86174],[43046 35268 69094 43585],1509230979115
366,[66218 75698 76512 86175],[43045 35269 69096 43586],1509230979125
367,[66218 75697 76515 86172],[43046 35269 69094 43584],1509230979135
368,[66219 75697 76513 86172],[43046 35269 69095 43584],1509230979145
369,[66219 75698 76514 86173],[43045 35269 69094 43584],1509230979154
370,[66219 75698 76513 86174],[43045 35270 69095 43585],1509230979165
371,[66219 75698 76516 86174],[43045 35269 69093 43585],1509230979175
372,[66217 75698 76513 86173],[43046 35268 69094 43585],1509230979185
373,[66218 75697 76514 86174],[43046 35269 69095 43585],1509230979195
374,[66218 75698 76514 86175],[43046 35268 69094 43585],1509230979205
375,[66218 75698 76513 86174],[43045 35269 69095 43585],1509230979215
376,[66219 75697 76513 86173],[43045 35270 69094 43584],1509230979225
377,[66218 75697 76515 86171],[43045 35269 69094 43584],1509230979235
378,[66219 75696 76516 86173],[43046 35269 69093 43584],1509230979245
379,[66218 75698 76514 86175],[43046 35268 69094 43585],1509230979256
380,[66217 75699 76515 86176],[43046 35269 69094 43585],1509230979265
381,[66220 75697 76516 86172],[43046 35270 69093 43584],1509230979274
382,[66220 75698 76516 86172],[43046 35271 69094 43584],1509230979285
383,[66221 75698 76514 86172],[43045 35271 69095 43584],1509230979295
384,[66219 75696 76513 86171],[43045 35271 69095 43584],1509230979305
385,[66217 75697 76515 86172],[43046 35269 69094 43584],1509230979315
386,[66217 75698 76514 86174],[43045 35269 69094 43586],1509230979325
387,[66219 75698 76514 86174],[43046 35269 69093 43585],1509230979335
388,[66218 75697 76513 86173],[43046 35268 69094 43584],1509230979345
389,[66216 75698 76513 86174],[43046 35269 69095 43584],1509230979355
390,[66219 75698 76515 86174],[43046 35269 69093 43586],1509230979365
391,[66219 75698 76513 86174],[43045 35270 69094 43585],1509230979376
392,[66219 75696 76513 86172],[43045 35270 69094 43584],1509230979386
393,[66219 75697 76513 86172],[43044 35270 69095 43584],1509230979395
394,[66220 75698 76513 86173],[43045 35269 69095 43585],1509230979405
395,[66220 75699 76514 86174],[43046 35269 69095 43586],1509230979415
396,[66219 75697 76516 86174],[43046 35269 69094 43586],1509230979425
397,[66218 75697 76514 86172],[43045 35269 69094 43585],1509230979435
398,[66219 75696 76516 86173],[43045 35270 69094 43584],1509230979445
399,[66219 75697 76514 86172],[43045 35269 69096 43584],1509230979459
400,[66219 75697 76515 86173],[43046 35270 69095 43585],1509230979465
401,[66218 75697 76516 86174],[43045 35269 69094 43584],1509230979475
402,[66218 75698 76515 86173],[43046 35268 69094 43585],1509230979484
403,[66154 75697 76524 86236],[43106 35267 69125 43663],1509230979495
404,[65956 75672 76513 86542],[43217 35079 69153 43882],1509230979505
405,[65566 75754 76502 86983],[43379 34634 69156 44170],1509230979515
406,[65150 75757 76474 87377],[43528 34076 69130 44435],1509230979526
407,[64712 75753 76452 87769],[43705 33348 69113 44720],1509230979535
408,[64340 75776 76430 88118],[43849 32447 69097 44974],1509230979545
409,[64056 75843 76419 88361],[43967 31465 69087 45163],1509230979555
410,[63870 75855 76409 88494],[44049 30453 69075 45277],1509230979565
411,[63772 75883 76402 88516],[44091 29380 69069 45310],1509230979575
