,x,y,time
497,[64273 64652 76711],[67659 55021 68318],1509232145820
498,[64270 64652 76710],[67660 55021 68319],1509232145830
499,[64273 64652 76711],[67660 55021 68318],1509232145840
500,[64271 64652 76711],[67659 55021 68318],1509232145850
501,[64271 64652 76709],[67659 55021 68318],1509232145860
502,[64274 64652 76711],[67659 55021 68318],1509232145870
503,[64273 64651 76711],[67660 55021 68319],1509232145880
504,[64273 64651 76711],[67660 55021 68318],1509232145890
505,[64273 64652 76710],[67660 55021 68318],1509232145900
506,[64272 64651 76710],[67659 55021 68319],1509232145910
507,[64272 64652 76710],[67659 55021 68319],1509232145920
508,[64271 64652 76709],[67659 55021 68318],1509232145930
509,[64273 64653 76711],[67659 55021 68319],1509232145951
510,[64272 64653 76711],[67659 55021 68319],1509232145952
511,[64272 64651 76710],[67658 55021 68318],1509232145961
512,[64271 64653 76711],[67659 55021 68318],1509232145970
513,[64272 64651 76710],[67660 55021 68318],1509232145980
514,[64271 64652 76710],[67660 55020 68318],1509232145990
515,[64273 64652 76710],[67659 55021 68318],1509232146000
516,[64273 64652 76711],[67660 55021 68319],1509232146010
517,[64272 64652 76709],[67660 55021 68318],1509232146020
518,[64273 64653 76710],[67660 55021 68318],1509232146030
519,[64271 64652 76710],[67660 55021 68320],1509232146040
520,[64273 64652 76711],[67659 55021 68318],1509232146050
521,[64274 64651 76712],[67659 55021 68318],1509232146061
522,[64273 64652 76709],[67660 55021 68318],1509232146070
523,[64273 64652 76710],[67659 55021 68319],1509232146080
524,[64273 64652 76710],[67660 55021 68318],1509232146090
525,[64273 64652 76710],[67659 55021 68318],1509232146100
526,[64273 64652 76711],[67659 55021 68318],1509232146110
527,[64272 64652 76711],[67660 55020 68318],1509232146120
528,[64273 64652 76710],[67660 55020 68319],1509232146130
529,[64274 64652 76710],[67659 55021 68318],1509232146140
530,[64274 64653 76711],[67659 55021 68318],1509232146150
531,[64274 64652 76711],[67659 55021 68318],1509232146160
532,[64274 64652 76710],[67659 55021 68319],1509232146170
533,[64271 64652 76710],[67659 55021 68318],1509232146180
534,[64274 64653 76712],[67660 55021 68317],1509232146190
535,[64273 64652 76710],[67659 55022 68318],1509232146200
536,[64274 64652 76711],[67659 55021 68318],1509232146210
537,[64272 64652 76710],[67659 55021 68319],1509232146221
538,[64272 64652 76709],[67659 55021 68319],1509232146231
539,[64272 64651 76711],[67660 55022 68318],1509232146240
540,[64272 64653 76709],[67659 55021 68319],1509232146250
541,[64272 64652 76709],[67660 55021 68319],1509232146260
542,[64273 64652 76711],[67660 55022 68318],1509232146270
543,[64273 64652 76711],[67660 55021 68318],1509232146280
544,[64273 64653 76711],[67659 55021 68319],1509232146291
545,[64273 64652 76709],[67659 55021 68319],1509232146300
546,[64273 64653 76710],[67659 55021 68318],1509232146311
547,[64274 64652 76710],[67660 55021 68318],1509232146320
548,[64273 64652 76711],[67659 55021 68318],1509232146331
549,[64273 64652 76710],[67659 55021 68319],1509232146341
550,[64273 64652 76711],[67659 55021 68318],1509232146350
551,[64272 64652 76710],[67660 55021 68318],1509232146361
552,[64274 64652 76709],[67659 55022 68319],1509232146370
553,[64272 64651 76711],[67659 55021 68319],1509232146381
554,[64271 64652 76709],[67660 55021 68319],1509232146390
555,[64273 64652 76709],[67659 55021 68318],1509232146400
556,[64272 64652 76710],[67659 55021 68318],1509232146411
557,[64273 64652 76709],[67659 55021 68318],1509232146420
558,[64272 64652 76709],[67660 55021 68319],1509232146431
559,[64273 64652 76710],[67660 55021 68318],1509232146440
560,[64273 64653 76710],[67659 55022 68318],1509232146450
561,[64274 64653 76711],[67660 55021 68318],1509232146460
562,[64273 64652 76710],[67659 55021 68319],1509232146470
563,[64273 64652 76711],[67659 55021 68319],1509232146480
564,[64272 64653 76709],[67660 55021 68318],1509232146490
565,[64268 64652 76710],[67659 55022 68318],1509232146501
566,[64272 64652 76710],[67659 55022 68319],1509232146511
567,[64272 64652 76711],[67659 55021 68318],1509232146520
568,[64273 64652 76711],[67660 55021 68319],1509232146530
569,[64271 64653 76711],[67660 55021 68318],1509232146540
570,[64271 64651 76710],[67660 55021 68319],1509232146550
571,[64273 64652 76711],[67660 55022 68318],1509232146560
572,[64272 64652 76710],[67659 55021 68318],1509232146570
573,[64272 64651 76709],[67658 55021 68318],1509232146585
574,[64272 64652 76711],[67659 55021 68318],1509232146591
575,[64274 64651 76709],[67658 55021 68318],1509232146600
576,[64274 64652 76709],[67659 55021 68318],1509232146610
577,[64273 64652 76710],[67659 55021 68318],1509232146620
578,[64273 64652 76710],[67659 55021 68318],1509232146630
579,[64272 64654 76710],[67660 55020 68318],1509232146640
580,[64272 64653 76710],[67659 55020 68318],1509232146650
581,[64273 64652 76711],[67659 55021 68318],1509232146660
582,[64273 64652 76709],[67659 55021 68319],1509232146670
583,[64274 64652 76710],[67659 55021 68317],1509232146682
584,[64274 64652 76710],[67659 55021 68319],1509232146690
585,[64273 64652 76710],[67659 55021 68318],1509232146701
586,[64272 64653 76711],[67660 55021 68318],1509232146710
587,[64272 64653 76711],[67660 55022 68318],1509232146720
588,[64272 64653 76711],[67660 55021 68318],1509232146730
589,[64274 64652 76709],[67659 55021 68319],1509232146740
590,[64271 64652 76710],[67659 55021 68318],1509232146750
591,[64274 64653 76710],[67660 55021 68318],1509232146761
592,[64273 64652 76710],[67659 55021 68319],1509232146770
593,[64272 64652 76709],[67659 55020 68319],1509232146781
594,[64272 64652 76710],[67660 55021 68319],1509232146790
595,[64273 64652 76710],[67659 55021 68319],1509232146800
596,[64272 64653 76712],[67660 55021 68319],1509232146810
597,[64272 64652 76710],[67659 55021 68319],1509232146820
598,[64272 64653 76711],[67659 55021 68318],1509232146830
599,[64272 64653 76711],[67660 55021 68318],1509232146840
600,[64267 64653 76710],[67660 55021 68318],1509232146850
601,[64273 64652 76711],[67659 55021 68319],1509232146860
602,[64272 64653 76710],[67659 55021 68319],1509232146870
603,[64272 64652 76710],[67660 55021 68319],1509232146880
604,[64274 64653 76709],[67659 55022 68320],1509232146890
605,[64273 64652 76711],[67660 55022 68319],1509232146900
606,[64272 64652 76710],[67660 55022 68319],1509232146910
607,[64273 64652 76710],[67660 55021 68319],1509232146920
608,[64273 64653 76710],[67660 55021 68318],1509232146930
609,[64272 64652 76710],[67660 55021 68318],1509232146940
610,[64272 64652 76710],[67659 55021 68318],1509232146951
611,[64271 64653 76710],[67659 55021 68318],1509232146960
612,[64273 64652 76710],[67660 55021 68318],1509232146971
613,[64273 64653 76710],[67659 55021 68318],1509232146981
614,[64272 64651 76710],[67659 55021 68319],1509232146990
615,[64273 64653 76710],[67659 55021 68318],1509232147000
616,[64274 64652 76711],[67660 55022 68318],1509232147011
617,[64273 64653 76709],[67660 55022 68319],1509232147022
618,[64274 64651 76709],[67659 55021 68318],1509232147030
619,[64274 64652 76711],[67659 55021 68318],1509232147041
620,[64272 64653 76710],[67660 55021 68320],1509232147051
621,[64273 64652 76710],[67658 55021 68318],1509232147060
622,[64273 64652 76710],[67659 55021 68318],1509232147070
623,[64274 64652 76710],[67659 55021 68318],1509232147080
624,[64273 64653 76711],[67661 55021 68318],1509232147091
625,[64273 64652 76711],[67659 55021 68318],1509232147101
626,[64273 64652 76710],[67659 55021 68318],1509232147111
627,[64274 64652 76712],[67660 55021 68318],1509232147120
628,[64273 64652 76710],[67659 55021 68318],1509232147130
629,[64273 64653 76710],[67659 55021 68319],1509232147140
630,[64273 64653 76710],[67660 55021 68318],1509232147151
631,[64273 64652 76711],[67659 55021 68319],1509232147160
632,[64272 64652 76710],[67660 55021 68318],1509232147171
633,[64274 64652 76710],[67659 55022 68319],1509232147180
634,[64273 64652 76710],[67660 55021 68319],1509232147190
635,[64273 64652 76711],[67659 55021 68318],1509232147200
636,[64274 64652 76710],[67659 55021 68318],1509232147210
637,[64273 64652 76710],[67659 55022 68318],1509232147220
638,[64273 64652 76711],[67659 55022 68319],1509232147230
639,[64273 64652 76710],[67659 55021 68319],1509232147240
640,[64272 64653 76710],[67660 55021 68318],1509232147250
641,[64272 64653 76709],[67660 55021 68318],1509232147261
642,[64271 64653 76709],[67660 55022 68318],1509232147270
643,[64273 64652 76710],[67658 55021 68319],1509232147280
644,[64274 64652 76710],[67660 55021 68318],1509232147290
645,[64271 64652 76710],[67659 55021 68319],1509232147300
646,[64272 64652 76711],[67659 55021 68318],1509232147311
647,[64272 64652 76710],[67659 55021 68318],1509232147320
648,[64272 64653 76710],[67660 55022 68318],1509232147330
649,[64274 64652 76711],[67659 55021 68318],1509232147340
650,[64275 64653 76710],[67659 55021 68318],1509232147350
651,[64273 64653 76710],[67659 55022 68318],1509232147361
652,[64273 64652 76711],[67659 55021 68318],1509232147371
653,[64271 64652 76711],[67658 55021 68318],1509232147380
654,[64272 64653 76711],[67659 55021 68318],1509232147391
655,[64273 64652 76710],[67659 55022 68317],1509232147400
656,[64274 64652 76710],[67659 55022 68318],1509232147410
657,[64273 64652 76711],[67659 55021 68319],1509232147420
658,[64273 64653 76710],[67659 55021 68317],1509232147430
659,[64272 64653 76710],[67659 55021 68319],1509232147440
660,[64271 64652 76711],[67660 55021 68318],1509232147451
661,[64272 64652 76710],[67658 55021 68318],1509232147460
662,[64273 64652 76710],[67658 55021 68318],1509232147470
663,[64274 64652 76710],[67659 55021 68318],1509232147481
664,[64273 64653 76710],[67658 55021 68318],1509232147490
665,[64271 64653 76711],[67659 55021 68318],1509232147500
666,[64273 64653 76710],[67658 55021 68319],1509232147510
667,[64274 64652 76710],[67659 55021 68318],1509232147521
668,[64272 64652 76711],[67659 55021 68317],1509232147530
669,[64271 64652 76710],[67659 55021 68319],1509232147541
670,[64275 64652 76711],[67658 55022 68319],1509232147550
671,[64271 64652 76709],[67659 55021 68318],1509232147560
672,[64272 64652 76709],[67659 55021 68318],1509232147570
673,[64273 64652 76711],[67659 55021 68317],1509232147580
674,[64272 64652 76710],[67659 55021 68318],1509232147590
675,[64272 64652 76711],[67659 55021 68318],1509232147601
676,[64273 64651 76709],[67659 55021 68318],1509232147610
677,[64273 64652 76711],[67659 55021 68317],1509232147621
678,[64274 64652 76711],[67658 55020 68318],1509232147630
679,[64271 64652 76710],[67659 55020 68318],1509232147640
680,[64271 64652 76710],[67659 55020 68318],1509232147650
681,[64274 64652 76710],[67658 55020 68317],1509232147660
682,[64273 64651 76710],[67659 55020 68318],1509232147670
683,[64272 64652 76710],[67658 55020 68318],1509232147681
684,[64273 64652 76710],[67659 55020 68319],1509232147690
685,[64271 64652 76711],[67659 55020 68317],1509232147700
686,[64271 64652 76711],[67660 55020 68318],1509232147710
687,[64272 64652 76710],[67659 55020 68318],1509232147722
688,[64271 64652 76710],[67659 55020 68319],1509232147730
689,[64273 64652 76710],[67659 55020 68317],1509232147741
690,[64272 64652 76712],[67660 55021 68318],1509232147750
691,[64271 64651 76710],[67659 55020 68319],1509232147760
692,[64273 64652 76711],[67659 55021 68319],1509232147770
693,[64272 64652 76711],[67660 55021 68318],1509232147780
694,[64273 64652 76710],[67659 55021 68317],1509232147790
695,[64271 64652 76711],[67659 55020 68318],1509232147800
696,[64273 64652 76711],[67660 55020 68318],1509232147810
697,[64272 64653 76710],[67659 55020 68318],1509232147820
698,[64273 64652 76710],[67660 55020 68317],1509232147830
699,[64273 64652 76710],[67658 55021 68318],1509232147841
700,[64273 64652 76710],[67659 55020 68319],1509232147850
701,[64271 64652 76711],[67659 55020 68318],1509232147860
702,[64273 64651 76710],[67659 55021 68317],1509232147870
703,[64274 64653 76711],[67660 55021 68318],1509232147880
704,[64272 64652 76709],[67659 55020 68318],1509232147890
705,[64273 64651 76710],[67660 55021 68318],1509232147900
706,[64273 64651 76711],[67660 55021 68318],1509232147911
707,[64272 64652 76711],[67659 55020 68319],1509232147921
708,[64273 64652 76710],[67659 55020 68317],1509232147931
709,[64274 64652 76711],[67660 55020 68319],1509232147940
710,[64272 64652 76710],[67660 55021 68318],1509232147950
711,[64274 64652 76710],[67660 55021 68318],1509232147960
712,[64273 64652 76710],[67659 55021 68318],1509232147970
713,[64273 64652 76710],[67658 55021 68319],1509232147981
714,[64273 64653 76709],[67659 55021 68318],1509232147990
715,[64271 64653 76710],[67658 55021 68319],1509232148001
716,[64273 64653 76711],[67659 55021 68318],1509232148010
717,[64273 64653 76710],[67659 55021 68318],1509232148020
718,[64274 64653 76710],[67660 55021 68318],1509232148030
719,[64272 64652 76710],[67658 55021 68318],1509232148040
720,[64273 64653 76711],[67659 55021 68318],1509232148050
721,[64273 64652 76710],[67659 55021 68318],1509232148060
722,[64274 64652 76710],[67660 55021 68318],1509232148071
723,[64272 64652 76711],[67660 55021 68317],1509232148080
724,[64272 64652 76711],[67659 55021 68317],1509232148090
725,[64274 64651 76710],[67659 55021 68319],1509232148101
726,[64272 64653 76710],[67660 55021 68318],1509232148110
727,[64274 64652 76709],[67659 55021 68319],1509232148120
728,[64273 64652 76711],[67660 55021 68318],1509232148130
729,[64273 64652 76710],[67659 55021 68318],1509232148140
730,[64274 64652 76711],[67660 55021 68319],1509232148150
731,[64273 64652 76709],[67659 55020 68317],1509232148160
732,[64273 64652 76710],[67659 55021 68318],1509232148170
733,[64273 64652 76710],[67659 55022 68319],1509232148180
734,[64274 64651 76710],[67659 55021 68318],1509232148190
735,[64272 64651 76710],[67659 55021 68318],1509232148200
736,[64272 64652 76711],[67659 55021 68318],1509232148211
737,[64273 64653 76710],[67659 55021 68318],1509232148220
738,[64275 64653 76710],[67658 55021 68318],1509232148230
739,[64274 64652 76710],[67660 55021 68318],1509232148240
740,[64272 64653 76711],[67660 55021 68318],1509232148251
741,[64273 64652 76709],[67660 55021 68318],1509232148260
742,[64273 64652 76710],[67660 55021 68319],1509232148270
743,[64275 64652 76710],[67659 55020 68318],1509232148280
744,[64273 64652 76710],[67659 55021 68318],1509232148290
745,[64274 64652 76711],[67659 55021 68318],1509232148300
746,[64272 64653 76708],[67660 55020 68318],1509232148311
747,[64273 64652 76709],[67660 55021 68318],1509232148320
748,[64272 64653 76711],[67660 55021 68318],1509232148331
749,[64272 64652 76710],[67660 55020 68319],1509232148341
750,[64273 64652 76711],[67660 55021 68319],1509232148351
751,[64272 64651 76710],[67660 55021 68318],1509232148360
752,[64272 64651 76710],[67660 55021 68318],1509232148370
753,[64272 64652 76710],[67659 55021 68319],1509232148380
754,[64273 64652 76710],[67659 55021 68318],1509232148390
755,[64272 64652 76709],[67659 55021 68318],1509232148400
756,[64273 64652 76710],[67660 55021 68318],1509232148410
757,[64273 64652 76709],[67660 55021 68318],1509232148420
758,[64272 64653 76710],[67659 55021 68318],1509232148430
759,[64273 64653 76710],[67660 55021 68319],1509232148440
760,[64273 64651 76711],[67660 55020 68318],1509232148453
761,[64271 64652 76710],[67660 55021 68318],1509232148460
762,[64273 64652 76710],[67659 55021 68318],1509232148470
763,[64273 64651 76711],[67660 55021 68318],1509232148480
764,[64273 64652 76710],[67659 55021 68319],1509232148491
765,[64272 64651 76709],[67660 55021 68319],1509232148501
766,[64272 64651 76709],[67659 55021 68319],1509232148511
767,[64274 64652 76711],[67660 55021 68318],1509232148520
768,[64273 64653 76711],[67659 55021 68318],1509232148531
769,[64272 64654 76709],[67659 55020 68317],1509232148540
770,[64273 64652 76710],[67659 55020 68318],1509232148550
771,[64271 64653 76711],[67660 55021 68318],1509232148561
772,[64274 64653 76710],[67659 55021 68317],1509232148570
773,[64273 64652 76711],[67660 55021 68318],1509232148581
774,[64273 64653 76709],[67660 55020 68317],1509232148590
775,[64275 64652 76712],[67660 55020 68317],1509232148601
776,[64272 64653 76709],[67660 55021 68319],1509232148610
777,[64272 64651 76709],[67661 55020 68318],1509232148620
778,[64272 64652 76710],[67660 55021 68318],1509232148630
779,[64272 64651 76709],[67660 55021 68318],1509232148641
780,[64274 64653 76710],[67660 55021 68319],1509232148650
781,[64275 64652 76711],[67658 55020 68318],1509232148662
782,[64273 64652 76710],[67660 55021 68319],1509232148670
783,[64271 64652 76709],[67661 55021 68318],1509232148680
784,[64274 64651 76710],[67658 55020 68319],1509232148690
785,[64273 64652 76710],[67660 55021 68318],1509232148701
786,[64272 64652 76709],[67658 55020 68318],1509232148711
787,[64273 64652 76710],[67659 55021 68318],1509232148720
788,[64272 64652 76710],[67660 55021 68319],1509232148730
789,[64275 64652 76711],[67660 55020 68318],1509232148740
790,[64275 64652 76710],[67659 55021 68319],1509232148750
791,[64271 64652 76711],[67659 55021 68318],1509232148761
792,[64272 64652 76709],[67659 55021 68318],1509232148770
793,[64271 64651 76710],[67659 55020 68318],1509232148780
794,[64271 64652 76710],[67659 55020 68318],1509232148791
795,[64272 64651 76710],[67659 55020 68319],1509232148800
796,[64273 64653 76711],[67659 55020 68318],1509232148811
797,[64274 64652 76710],[67658 55020 68318],1509232148820
798,[64273 64653 76711],[67659 55021 68318],1509232148830
799,[64274 64653 76709],[67659 55021 68318],1509232148840
800,[64273 64652 76711],[67660 55021 68319],1509232148850
801,[64273 64652 76710],[67660 55021 68318],1509232148860
802,[64273 64652 76709],[67659 55020 68319],1509232148870
803,[64272 64652 76709],[67659 55021 68318],1509232148880
804,[64274 64652 76711],[67659 55021 68319],1509232148890
805,[64272 64652 76710],[67659 55020 68318],1509232148900
806,[64272 64651 76710],[67660 55021 68318],1509232148910
807,[64273 64652 76710],[67658 55020 68318],1509232148920
808,[64273 64652 76710],[67660 55020 68318],1509232148930
809,[64273 64652 76711],[67659 55021 68318],1509232148940
810,[64271 64652 76710],[67659 55021 68318],1509232148950
811,[64273 64652 76709],[67659 55021 68319],1509232148960
812,[64272 64652 76710],[67660 55021 68318],1509232148970
813,[64273 64652 76710],[67659 55020 68318],1509232148980
814,[64274 64653 76710],[67659 55021 68319],1509232148990
815,[64273 64651 76710],[67661 55021 68319],1509232149000
816,[64273 64652 76709],[67659 55021 68319],1509232149010
817,[64274 64653 76710],[67660 55020 68318],1509232149020
818,[64274 64652 76710],[67659 55021 68319],1509232149030
819,[64274 64652 76709],[67659 55021 68319],1509232149040
820,[64271 64653 76710],[67660 55021 68318],1509232149050
821,[64272 64653 76709],[67659 55021 68319],1509232149060
822,[64272 64652 76709],[67660 55022 68319],1509232149070
823,[64271 64652 76710],[67659 55021 68318],1509232149080
824,[64273 64653 76710],[67658 55021 68318],1509232149090
825,[64275 64652 76710],[67658 55021 68318],1509232149100
826,[64274 64652 76711],[67659 55021 68317],1509232149110
827,[64272 64652 76709],[67660 55021 68318],1509232149120
828,[64272 64652 76712],[67658 55020 68318],1509232149130
829,[64273 64651 76711],[67659 55021 68319],1509232149140
830,[64273 64652 76708],[67658 55020 68318],1509232149150
831,[64272 64652 76711],[67658 55021 68318],1509232149161
832,[64272 64652 76709],[67659 55021 68318],1509232149170
833,[64273 64652 76709],[67659 55020 68318],1509232149180
834,[64273 64652 76710],[67660 55021 68319],1509232149190
835,[64273 64652 76710],[67659 55020 68317],1509232149200
836,[64274 64651 76711],[67659 55021 68318],1509232149210
837,[64273 64652 76710],[67659 55021 68318],1509232149221
838,[64273 64652 76709],[67660 55020 68319],1509232149230
839,[64271 64652 76711],[67659 55021 68319],1509232149240
840,[64272 64652 76709],[67659 55021 68319],1509232149250
841,[64273 64652 76710],[67660 55021 68318],1509232149260
842,[64273 64652 76710],[67660 55021 68318],1509232149270
843,[64273 64652 76710],[67660 55021 68318],1509232149280
844,[64273 64652 76710],[67659 55021 68318],1509232149291
845,[64272 64651 76710],[67660 55021 68317],1509232149301
846,[64271 64652 76709],[67659 55021 68318],1509232149310
847,[64273 64652 76710],[67659 55020 68319],1509232149320
848,[64271 64653 76709],[67660 55021 68318],1509232149331
849,[64273 64652 76710],[67658 55020 68318],1509232149341
850,[64271 64652 76710],[67659 55021 68318],1509232149350
851,[64272 64651 76710],[67660 55020 68319],1509232149360
852,[64271 64652 76710],[67659 55021 68318],1509232149370
853,[64272 64652 76710],[67660 55021 68318],1509232149380
854,[64271 64652 76707],[67660 55021 68318],1509232149391
855,[64274 64652 76710],[67659 55020 68317],1509232149400
856,[64273 64653 76710],[67659 55020 68318],1509232149410
857,[64273 64652 76709],[67660 55021 68318],1509232149420
858,[64273 64653 76710],[67658 55021 68319],1509232149430
859,[64274 64651 76710],[67660 55021 68318],1509232149440
860,[64275 64651 76710],[67659 55021 68318],1509232149450
861,[64273 64652 76711],[67659 55021 68318],1509232149460
862,[64272 64652 76711],[67660 55020 68318],1509232149470
863,[64271 64652 76710],[67659 55021 68319],1509232149480
864,[64274 64652 76708],[67659 55021 68318],1509232149490
865,[64271 64652 76710],[67660 55020 68318],1509232149500
866,[64273 64651 76710],[67660 55021 68319],1509232149510
867,[64272 64652 76709],[67659 55021 68319],1509232149521
868,[64273 64651 76710],[67659 55020 68318],1509232149530
869,[64273 64652 76710],[67660 55021 68319],1509232149540
870,[64271 64652 76710],[67660 55021 68319],1509232149551
871,[64271 64652 76710],[67658 55020 68318],1509232149560
872,[64272 64652 76710],[67659 55021 68318],1509232149570
873,[64272 64651 76711],[67659 55020 68318],1509232149580
874,[64273 64651 76711],[67659 55020 68319],1509232149590
875,[64272 64652 76711],[67659 55020 68318],1509232149601
876,[64274 64652 76711],[67659 55020 68318],1509232149610
877,[64271 64652 76710],[67659 55020 68318],1509232149621
878,[64273 64651 76711],[67659 55019 68318],1509232149630
879,[64273 64651 76710],[67659 55020 68319],1509232149640
880,[64273 64652 76712],[67659 55020 68318],1509232149650
881,[64273 64652 76711],[67659 55020 68317],1509232149661
882,[64273 64652 76710],[67659 55020 68319],1509232149670
883,[64268 64651 76711],[67659 55021 68318],1509232149680
884,[64273 64653 76711],[67660 55021 68319],1509232149690
885,[64272 64652 76710],[67659 55021 68318],1509232149700
886,[64274 64651 76710],[67659 55021 68318],1509232149710
887,[64273 64651 76710],[67658 55020 68318],1509232149720
888,[64273 64651 76711],[67660 55020 68318],1509232149730
889,[64273 64652 76708],[67660 55021 68318],1509232149740
890,[64273 64652 76709],[67659 55020 68318],1509232149750
891,[64272 64652 76710],[67660 55021 68317],1509232149761
892,[64272 64653 76710],[67659 55021 68318],1509232149770
893,[64272 64653 76711],[67660 55021 68318],1509232149780
894,[64273 64652 76710],[67660 55021 68318],1509232149790
895,[64272 64652 76710],[67659 55020 68318],1509232149800
896,[64273 64653 76710],[67659 55021 68318],1509232149810
897,[64273 64652 76709],[67660 55021 68319],1509232149820
898,[64272 64653 76709],[67659 55020 68318],1509232149830
899,[64273 64652 76711],[67659 55021 68318],1509232149841
900,[64272 64652 76711],[67660 55021 68317],1509232149851
901,[64275 64652 76711],[67659 55020 68318],1509232149860
902,[64273 64652 76710],[67659 55020 68317],1509232149870
903,[64273 64652 76710],[67659 55020 68318],1509232149880
904,[64274 64653 76710],[67658 55020 68318],1509232149890
905,[64273 64651 76710],[67659 55021 68318],1509232149900
906,[64272 64652 76709],[67659 55021 68318],1509232149910
907,[64274 64651 76710],[67659 55020 68318],1509232149920
908,[64271 64651 76710],[67659 55021 68319],1509232149930
909,[64272 64652 76710],[67660 55020 68318],1509232149940
910,[64273 64653 76711],[67660 55021 68318],1509232149950
911,[64273 64652 76710],[67660 55021 68319],1509232149960
912,[64272 64653 76712],[67660 55020 68318],1509232149970
913,[64273 64652 76710],[67660 55020 68318],1509232149980
914,[64272 64652 76710],[67660 55020 68318],1509232149990
915,[64274 64651 76709],[67659 55021 68318],1509232150000
916,[64273 64652 76710],[67659 55020 68318],1509232150011
917,[64272 64653 76710],[67660 55021 68319],1509232150020
918,[64274 64651 76711],[67659 55021 68318],1509232150030
919,[64273 64652 76710],[67659 55021 68318],1509232150040
920,[64273 64653 76712],[67659 55020 68318],1509232150050
921,[64272 64652 76711],[67659 55020 68318],1509232150060
922,[64273 64652 76709],[67659 55020 68319],1509232150070
923,[64272 64652 76710],[67660 55020 68317],1509232150080
924,[64273 64652 76709],[67659 55021 68318],1509232150090
925,[64271 64652 76710],[67659 55021 68318],1509232150100
926,[64273 64651 76711],[67659 55021 68317],1509232150110
927,[64274 64652 76710],[67659 55021 68319],1509232150120
928,[64273 64653 76711],[67658 55021 68317],1509232150130
929,[64273 64653 76710],[67659 55021 68318],1509232150141
930,[64274 64653 76710],[67659 55021 68318],1509232150150
931,[64273 64653 76710],[67659 55020 68317],1509232150160
932,[64273 64653 76710],[67659 55021 68318],1509232150170
933,[64273 64652 76710],[67659 55020 68318],1509232150180
934,[64273 64652 76710],[67659 55020 68319],1509232150190
935,[64274 64652 76711],[67658 55021 68318],1509232150200
936,[64272 64652 76711],[67659 55021 68318],1509232150210
937,[64271 64652 76709],[67660 55021 68318],1509232150220
938,[64273 64653 76711],[67659 55021 68318],1509232150230
939,[64273 64651 76711],[67659 55020 68318],1509232150241
940,[64273 64652 76710],[67660 55021 68318],1509232150250
941,[64273 64652 76710],[67658 55021 68319],1509232150261
942,[64273 64652 76709],[67659 55021 68317],1509232150270
943,[64273 64652 76709],[67659 55021 68318],1509232150280
944,[64271 64652 76709],[67660 55020 68319],1509232150290
945,[64272 64652 76709],[67659 55021 68318],1509232150300
946,[64273 64651 76711],[67660 55021 68318],1509232150310
947,[64272 64652 76711],[67659 55021 68318],1509232150320
948,[64274 64652 76711],[67659 55020 68319],1509232150330
949,[64272 64652 76710],[67659 55020 68318],1509232150340
950,[64270 64651 76709],[67659 55020 68319],1509232150350
951,[64274 64652 76708],[67659 55021 68319],1509232150360
952,[64271 64652 76711],[67658 55021 68318],1509232150370
953,[64272 64652 76711],[67659 55021 68318],1509232150380
954,[64274 64652 76708],[67660 55021 68318],1509232150390
955,[64274 64653 76709],[67659 55020 68318],1509232150400
956,[64273 64652 76709],[67661 55021 68317],1509232150410
957,[64272 64651 76710],[67659 55021 68318],1509232150420
958,[64272 64652 76710],[67658 55021 68318],1509232150430
959,[64271 64652 76710],[67659 55021 68318],1509232150440
960,[64272 64652 76710],[67659 55021 68318],1509232150450
961,[64272 64652 76710],[67659 55020 68319],1509232150460
962,[64273 64652 76710],[67659 55021 68317],1509232150475
963,[64271 64652 76711],[67659 55020 68319],1509232150481
964,[64272 64652 76709],[67659 55020 68318],1509232150490
965,[64273 64652 76710],[67660 55021 68318],1509232150500
966,[64272 64652 76710],[67659 55021 68318],1509232150510
967,[64273 64652 76709],[67659 55021 68318],1509232150520
968,[64273 64652 76712],[67659 55021 68318],1509232150530
969,[64273 64651 76712],[67658 55020 68319],1509232150540
970,[64273 64652 76710],[67659 55021 68318],1509232150550
971,[64272 64652 76709],[67658 55021 68318],1509232150560
972,[64270 64652 76710],[67659 55021 68318],1509232150570
973,[64273 64652 76710],[67659 55020 68318],1509232150580
974,[64274 64651 76710],[67660 55021 68317],1509232150590
975,[64272 64653 76711],[67660 55020 68318],1509232150600
976,[64273 64652 76710],[67659 55020 68318],1509232150610
977,[64272 64652 76710],[67659 55021 68318],1509232150620
978,[64271 64652 76710],[67660 55021 68318],1509232150630
979,[64273 64651 76710],[67658 55021 68318],1509232150640
980,[64272 64652 76710],[67658 55020 68318],1509232150650
981,[64272 64652 76710],[67658 55021 68318],1509232150661
982,[64273 64652 76708],[67658 55020 68318],1509232150670
983,[64271 64652 76709],[67659 55021 68318],1509232150680
984,[64272 64652 76709],[67659 55021 68318],1509232150690
985,[64273 64651 76709],[67659 55020 68319],1509232150700
986,[64273 64652 76711],[67658 55020 68318],1509232150710
987,[64272 64653 76709],[67660 55021 68318],1509232150720
988,[64273 64652 76709],[67659 55020 68318],1509232150731
989,[64273 64652 76711],[67660 55021 68318],1509232150741
990,[64272 64652 76711],[67659 55021 68318],1509232150751
991,[64273 64652 76710],[67659 55021 68318],1509232150760
992,[64272 64652 76710],[67660 55020 68319],1509232150770
993,[64274 64652 76711],[67660 55021 68318],1509232150780
994,[64273 64652 76709],[67660 55021 68318],1509232150790
995,[64273 64652 76709],[67661 55020 68318],1509232150800
