,x,y,time
635,[62964 72857 73426 82863],[44024 35837 69057 44188],1509129417520
636,[62964 73573 72858 73428 82868],[44023 67500 35838 69059 44188],1509129417530
637,[62966 72858 73429 82866],[44024 35838 69055 44188],1509129417540
638,[62966 72858 73415 82864],[44024 35837 69043 44188],1509129417550
639,[62963 72857 73416 82863],[44025 35838 69042 44187],1509129417560
640,[62965 72859 73426 82869],[44024 35838 69057 44187],1509129417570
641,[62966 72859 73416 82867],[44023 35838 69044 44189],1509129417580
642,[62965 72859 73432 82869],[44024 35838 69055 44187],1509129417590
643,[62965 72857 73428 82869],[44024 35838 69057 44188],1509129417600
644,[62965 72857 73427 82864],[44024 35838 69056 44187],1509129417611
645,[62965 72859 73427 82868],[44024 35837 69057 44187],1509129417620
646,[62966 72859 73437 82867],[44024 35838 69070 44188],1509129417631
647,[62965 73578 72858 73428 82867],[44024 67498 35838 69058 44188],1509129417641
648,[62964 73585 72859 73430 82867],[44024 67517 35837 69051 44188],1509129417650
649,[62967 72860 73431 82868],[44023 35838 69055 44188],1509129417660
650,[62966 73583 72859 73430 82867],[44023 67515 35838 69056 44187],1509129417670
651,[62963 72858 73430 82863],[44024 35837 69055 44187],1509129417680
652,[62964 72857 73427 82869],[44024 35838 69057 44186],1509129417690
653,[62964 73575 72858 73426 82868],[44023 67507 35838 69057 44188],1509129417700
654,[62965 72858 73429 82870],[44023 35837 69056 44187],1509129417710
655,[62965 72858 73427 82868],[44023 35838 69061 44187],1509129417720
656,[62964 73570 72858 73428 82867],[44024 67497 35837 69058 44187],1509129417731
657,[62964 73571 72858 73427 82865],[44025 67490 35837 69058 44188],1509129417740
658,[62966 72858 73426 82869],[44023 35838 69054 44188],1509129417750
659,[62966 73590 72857 73428 82869],[44024 67515 35837 69054 44187],1509129417760
660,[62964 72857 73426 82865],[44024 35838 69055 44187],1509129417770
661,[62965 72858 73436 82871],[44023 35838 69072 44187],1509129417780
662,[62966 73584 72859 73428 82868],[44024 67529 35837 69055 44188],1509129417790
663,[62705 72840 73446 83134],[44243 35789 69159 44465],1509129417801
664,[62549 72878 73400 83412],[44245 35436 69100 44572],1509129417810
665,[62170 72886 73383 83843],[44402 34936 69110 44845],1509129417820
666,[61738 72903 73363 84260],[44589 34294 69120 45123],1509129417831
667,[61345 72413 72909 73331 84652],[44766 67995 33466 69110 45395],1509129417840
668,[61043 72963 73305 84973],[44892 32492 69097 45629],1509129417850
669,[60842 72361 73000 73295 85183],[44977 68011 31466 69097 45777],1509129417860
670,[60730 73019 73286 85250],[45034 30404 69093 45838],1509129417870
671,[60720 72347 73035 73283 85222],[45037 68010 29270 69095 45821],1509129417880
672,[60823 73089 73292 85136],[44976 28054 69087 45730],1509129417890
673,[61027 73142 73300 84929],[44873 26812 69085 45569],1509129417900
674,[61309 73172 73327 84629],[44744 25583 69094 45349],1509129417910
675,[61703 73190 73349 84238],[44576 24316 69090 45074],1509129417920
676,[62242 73241 73391 83747],[44344 22962 69100 44742],1509129417930
677,[62950 73303 73440 83132],[44044 21524 69094 44340],1509129417940
678,[63809 73355 73491 82387],[43718 20089 69079 43887],1509129417950
679,[64820 72789 73374 73562 81494],[43361 67866 18687 69078 43398],1509129417960
680,[65970 73407 73622 80499],[43040 17343 68998 42881],1509129417970
681,[66683 73468 73491 79840],[42317 16152 68540 42176],1509129417980
682,[66208 73131 73545 80198],[40969 67148 15154 40998],1509129417991
683,[65205 72653 73604 80937],[39301 65354 14321 39675],1509129418001
684,[64736 72092 73628 81152],[38047 64153 13591 38783],1509129418010
685,[65040 71659 73685 80597],[37706 64017 12927 38520],1509129418020
686,[65714 71467 73605 79791],[37766 64277 12375 38438],1509129418030
687,[65964 71664 73538 79572],[37681 64139 11988 38138],1509129418040
688,[65177 72155 73503 80604],[36869 63009 11818 37258],1509129418050
689,[63121 72927 73504 83056],[34588 59756 11904 34974],1509129418060
690,[61677 73541 73632 84877],[31731 12086 55989 32008],1509129418070
691,[61276 73579 74158 85597],[29615 12307 53422 29628],1509129418080
692,[61297 73624 74498 85785],[28844 12549 52504 28608],1509129418090
693,[61360 73630 74627 85857],[29024 12876 52617 28677],1509129418100
694,[61348 73624 74513 85810],[29440 13355 53002 29114],1509129418111
695,[61307 73578 74223 85755],[29553 13953 53234 29464],1509129418120
696,[61331 73544 73946 85668],[29498 14673 53363 29657],1509129418131
697,[61305 73519 73768 85514],[29520 15513 53551 29882],1509129418140
698,[61389 73411 73698 85382],[29881 16485 53989 30281],1509129418150
699,[61396 73369 73678 85255],[30604 17561 54709 30953],1509129418160
700,[61383 73308 73668 85180],[31558 18680 55639 31834],1509129418170
701,[61453 73288 73654 85148],[32582 19857 56691 32851],1509129418180
702,[61482 73263 73625 85102],[33626 21155 57813 33945],1509129418191
703,[61545 73266 73612 85085],[34776 22572 59027 35150],1509129418200
704,[61609 73251 73653 85044],[36086 24112 60382 36477],1509129418210
705,[61654 73230 73697 84967],[37603 25777 61892 37946],1509129418220
706,[61611 73188 73683 84854],[39273 27561 63539 39575],1509129418230
707,[61562 73137 73559 84757],[41009 29464 65283 41383],1509129418240
708,[61516 73063 73405 84676],[42814 31442 67119 43298],1509129418250
709,[61467 72986 73276 84587],[44685 33474 69042 45279],1509129418260
710,[62588 72883 73368 83242],[44197 35431 69058 44489],1509129418270
711,[64094 72740 73819 73593 81280],[43857 37159 67682 69193 43639],1509129418280
712,[66466 72777 73750],[43136 38230 69187],1509129418290
713,[67218 72692 73821],[42888 38579 69179],1509129418300
714,[66394 72682 73721],[43090 38224 69122],1509129418310
715,[65036 72800 73613 80008],[43427 37566 69104 43021],1509129418320
716,[64182 72907 73487 81482],[43576 36805 69010 43481],1509129418330
717,[63530 73634 72938 73445 82431],[43772 67443 36159 68956 43823],1509129418340
718,[63153 72651 72939 73481 82849],[43847 67709 35678 68854 43929],1509129418350
719,[62892 72925 73482 82997],[43787 35350 68693 43852],1509129418360
720,[62732 72902 73448 83105],[43776 35145 68611 43871],1509129418371
721,[62533 72871 73366 83244],[43883 35049 68685 44064],1509129418380
722,[62334 72842 73256 83405],[44120 35041 68882 44398],1509129418390
723,[62179 72808 73217 83467],[44293 35146 69027 44642],1509129418401
724,[62374 72825 73237 83289],[44183 35315 69013 44496],1509129418410
725,[62582 73389 72833 73257 83179],[44134 67498 35537 69040 44461],1509129418420
726,[62830 73441 72868 73272 83050],[44040 67511 35735 69050 44373],1509129418430
727,[63051 72887 73297 82928],[43953 35872 69060 44291],1509129418440
728,[63165 72880 73303 82778],[43914 36002 69063 44209],1509129418450
729,[63195 72827 73304 82617],[43911 36099 69064 44141],1509129418460
730,[63188 73445 72815 73305 82561],[43914 67497 36124 69061 44114],1509129418470
731,[63160 72826 73288 82611],[43914 36076 69042 44134],1509129418480
732,[63152 73452 72845 73300 82732],[43910 67505 36006 69053 44180],1509129418491
733,[63128 73446 72884 73280 82832],[43915 67505 35946 69040 44224],1509129418500
734,[63074 72875 73295 82854],[43935 35917 69047 44243],1509129418510
735,[63015 72852 73287 82872],[43958 35885 69050 44256],1509129418520
736,[62979 73429 72845 73287 82894],[43970 67495 35844 69051 44268],1509129418530
737,[62982 73435 72853 73289 82923],[43967 67511 35830 69050 44279],1509129418540
738,[62998 72865 73289 82928],[43963 35844 69053 44284],1509129418550
739,[63011 73455 72865 73291 82907],[43962 67497 35866 69052 44275],1509129418560
740,[63010 72857 73290 82887],[43962 35868 69052 44266],1509129418570
741,[63016 73436 72856 73291 82881],[43958 67492 35873 69054 44264],1509129418580
742,[63033 73446 72864 73290 82881],[43953 67499 35882 69056 44264],1509129418590
743,[63038 72864 73293 82873],[43951 35890 69050 44262],1509129418600
744,[63022 73448 72856 73290 82877],[43956 67508 35883 69056 44261],1509129418611
745,[63013 73440 72853 73290 82878],[43958 67489 35872 69055 44263],1509129418620
746,[63019 73439 72861 73293 82889],[43957 67503 35871 69052 44266],1509129418630
747,[63023 73442 72866 73291 82900],[43956 67493 35874 69051 44270],1509129418640
748,[63018 72862 73291 82898],[43957 35871 69052 44267],1509129418650
749,[63010 73433 72857 73294 82888],[43959 67488 35866 69051 44265],1509129418660
750,[63019 73433 72860 73293 82887],[43958 67484 35871 69055 44267],1509129418670
751,[63023 72863 73303 82894],[43957 35876 69061 44266],1509129418680
752,[63021 73441 72861 73292 82889],[43956 67501 35874 69052 44265],1509129418690
753,[63013 73440 72856 73290 82884],[43959 67491 35870 69056 44265],1509129418700
754,[63018 73441 72859 73291 82883],[43957 67498 35873 69051 44266],1509129418711
755,[63026 73436 72864 73289 82892],[43953 67497 35875 69054 44268],1509129418720
756,[63020 73439 72863 73278 82895],[43956 67494 35872 69042 44267],1509129418730
757,[63016 73448 72857 73291 82889],[43958 67501 35871 69056 44264],1509129418740
758,[63017 72858 73289 82880],[43958 35874 69052 44266],1509129418750
759,[63024 73441 72862 73287 82888],[43956 67503 35876 69052 44265],1509129418761
760,[63022 73450 72862 73291 82889],[43955 67515 35874 69054 44266],1509129418770
761,[63019 73440 72859 73280 82882],[43956 67501 35873 69038 44264],1509129418783
762,[63017 72859 73291 82885],[43958 35873 69057 44266],1509129418791
763,[63021 72863 73290 82893],[43956 35873 69052 44267],1509129418800
764,[63019 72862 73289 82894],[43957 35872 69054 44266],1509129418810
765,[63016 73432 72860 73291 82887],[43958 67500 35871 69054 44266],1509129418820
766,[63016 72858 73279 82886],[43958 35874 69036 44264],1509129418830
767,[63021 73455 72860 73291 82890],[43957 67507 35874 69052 44266],1509129418840
768,[63021 73435 72862 73290 82893],[43956 67483 35873 69057 44266],1509129418851
769,[63017 73446 72860 73276 82890],[43957 67503 35872 69040 44265],1509129418860
770,[63016 73426 72858 73292 82885],[43959 67490 35873 69053 44265],1509129418870
771,[63017 73443 72860 73291 82888],[43958 67505 35873 69057 44265],1509129418880
772,[63019 73449 72862 73292 82890],[43957 67510 35872 69053 44267],1509129418890
773,[63019 73458 72861 73290 82888],[43957 67521 35873 69053 44265],1509129418900
774,[63017 73438 72860 73290 82886],[43958 67500 35874 69052 44265],1509129418910
775,[63017 73451 72858 73289 82883],[43957 67514 35873 69055 44266],1509129418920
776,[63020 73439 72859 73279 82890],[43957 67493 35872 69042 44265],1509129418930
777,[63021 72861 73291 82888],[43956 35873 69049 44267],1509129418940
778,[63017 73440 72860 73291 82890],[43956 67489 35873 69055 44265],1509129418950
779,[63016 72860 73279 82887],[43958 35872 69041 44266],1509129418960
780,[63017 73447 72861 73290 82890],[43957 67517 35872 69055 44266],1509129418970
781,[63019 73451 72862 73280 82888],[43955 67504 35873 69041 44266],1509129418980
782,[63019 73446 72859 73291 82889],[43958 67511 35873 69055 44265],1509129418990
783,[63016 73444 72858 73289 82885],[43957 67497 35872 69051 44264],1509129419000
784,[63017 73435 72860 73279 82889],[43957 67501 35873 69042 44265],1509129419011
785,[63020 73432 72863 73290 82891],[43956 67500 35873 69056 44266],1509129419023
786,[63018 73453 72861 73291 82889],[43957 67519 35872 69050 44267],1509129419030
787,[63015 73457 72859 73294 82891],[43958 67522 35872 69051 44265],1509129419040
788,[63019 73446 72860 73292 82889],[43956 67500 35872 69054 44265],1509129419050
789,[63019 73449 72861 73293 82886],[43957 67507 35873 69052 44266],1509129419060
790,[63019 73449 72861 73280 82888],[43956 67509 35873 69042 44264],1509129419070
791,[63017 73444 72859 73289 82880],[43958 67502 35872 69054 44266],1509129419080
792,[63018 73446 72860 73277 82890],[43957 67513 35873 69043 44265],1509129419090
793,[63020 72862 73278 82893],[43956 35873 69036 44266],1509129419100
794,[63021 73440 72861 73278 82889],[43956 67500 35873 69041 44265],1509129419110
795,[63018 73443 72860 73292 82888],[43957 67488 35872 69050 44264],1509129419120
796,[63018 72859 73280 82886],[43957 35874 69037 44266],1509129419130
797,[63018 73449 72860 73292 82888],[43957 67516 35873 69057 44267],1509129419140
798,[63019 73451 72860 73290 82888],[43957 67500 35872 69052 44264],1509129419150
799,[63017 73454 72859 73293 82885],[43957 67513 35873 69056 44264],1509129419161
800,[63017 73436 72860 73292 82886],[43957 67503 35873 69056 44265],1509129419170
801,[63019 73447 72861 73278 82891],[43956 67503 35873 69040 44267],1509129419180
802,[63019 73445 72861 73293 82893],[43956 67506 35872 69055 44265],1509129419190
803,[63017 73442 72860 73289 82888],[43957 67517 35872 69054 44265],1509129419200
804,[63017 73440 72859 73291 82888],[43958 67491 35872 69054 44265],1509129419210
805,[63019 73448 72860 73292 82889],[43957 67507 35873 69053 44265],1509129419220
806,[63019 73426 72860 73281 82888],[43957 67495 35872 69041 44264],1509129419230
807,[63018 72860 73293 82890],[43956 35872 69049 44265],1509129419240
808,[63017 72860 73289 82888],[43957 35873 69054 44265],1509129419250
809,[63018 73447 72861 73292 82886],[43956 67492 35872 69052 44264],1509129419260
810,[63018 72861 73293 82887],[43957 35872 69050 44267],1509129419270
811,[63016 72859 73291 82890],[43958 35873 69055 44265],1509129419280
812,[63017 73450 72859 73288 82891],[43957 67503 35872 69055 44264],1509129419290
813,[63017 72860 73289 82891],[43957 35872 69055 44265],1509129419300
814,[63019 73443 72860 73292 82888],[43957 67500 35872 69053 44266],1509129419310
815,[63018 72860 73290 82889],[43957 35873 69053 44267],1509129419320
816,[63019 73450 72860 73290 82891],[43956 67503 35873 69056 44264],1509129419330
817,[63018 73438 72861 73290 82891],[43956 67491 35872 69055 44265],1509129419340
818,[63017 72860 73293 82888],[43956 35872 69050 44265],1509129419350
819,[63020 73445 72860 73288 82891],[43956 67514 35872 69052 44266],1509129419360
820,[63017 73436 72861 73291 82888],[43957 67499 35872 69058 44266],1509129419370
821,[63017 73435 72860 73279 82891],[43957 67498 35873 69042 44266],1509129419380
822,[63019 72860 73288 82892],[43957 35873 69057 44265],1509129419391
823,[63019 73436 72861 73289 82891],[43957 67498 35873 69056 44265],1509129419404
824,[63018 72860 73292 82889],[43957 35872 69053 44265],1509129419410
825,[63017 73443 72860 73290 82889],[43958 67503 35872 69056 44265],1509129419420
826,[63020 73451 72860 73293 82890],[43956 67511 35872 69054 44266],1509129419430
827,[63019 73447 72860 73291 82891],[43957 67507 35873 69057 44265],1509129419440
828,[63019 73458 72860 73292 82888],[43957 67513 35873 69056 44264],1509129419450
829,[63017 73456 72859 73290 82889],[43957 67508 35872 69054 44264],1509129419460
830,[63019 72860 73293 82889],[43956 35873 69053 44266],1509129419470
831,[63018 73422 72861 73294 82885],[43956 67500 35873 69055 44266],1509129419480
832,[63018 73437 72860 73292 82890],[43957 67497 35872 69055 44266],1509129419490
833,[63019 72860 73291 82888],[43957 35872 69055 44266],1509129419500
834,[63019 72861 73292 82891],[43957 35873 69050 44266],1509129419510
835,[63019 73460 72861 73291 82890],[43956 67523 35873 69053 44266],1509129419520
836,[63018 73438 72859 73280 82888],[43956 67484 35873 69044 44265],1509129419530
837,[63017 73440 72859 73282 82885],[43957 67516 35872 69042 44266],1509129419540
838,[63018 73444 72860 73290 82887],[43957 67501 35873 69056 44265],1509129419550
839,[63018 73435 72860 73291 82890],[43955 67491 35872 69056 44266],1509129419560
840,[63019 73448 72861 73289 82891],[43957 67502 35873 69054 44264],1509129419570
841,[63020 73443 72861 73289 82891],[43956 67494 35873 69053 44265],1509129419581
842,[63021 72860 73291 82890],[43955 35873 69056 44264],1509129419590
843,[63021 73451 72862 73291 82883],[43955 67512 35874 69057 44262],1509129419600
844,[63020 72859 73291 82885],[43956 35875 69058 44262],1509129419611
845,[63023 73450 72860 73291 82887],[43954 67510 35874 69055 44262],1509129419620
846,[63021 73428 72860 73292 82890],[43955 67488 35874 69054 44264],1509129419630
847,[63022 73436 72861 73293 82888],[43955 67508 35874 69056 44264],1509129419640
848,[63020 73434 72860 73292 82886],[43956 67492 35873 69055 44264],1509129419650
849,[63019 73447 72860 73293 82886],[43956 67510 35873 69056 44264],1509129419660
850,[63019 72860 73291 82887],[43956 35873 69051 44264],1509129419670
851,[63020 73450 72861 73291 82884],[43955 67515 35873 69053 44264],1509129419680
852,[63020 73441 72859 73281 82886],[43956 67511 35874 69042 44264],1509129419690
853,[63020 73444 72860 73293 82880],[43956 67511 35873 69053 44265],1509129419700
854,[63020 73449 72860 73293 82890],[43955 67496 35873 69057 44264],1509129419710
855,[63023 73443 72862 73293 82884],[43955 67506 35873 69055 44264],1509129419721
856,[63021 73440 72861 73279 82889],[43955 67510 35873 69044 44264],1509129419730
857,[63021 73437 72861 73291 82884],[43954 67501 35873 69053 44265],1509129419740
858,[63020 73454 72859 73290 82886],[43956 67511 35874 69055 44263],1509129419750
859,[63021 73445 72861 73290 82889],[43955 67508 35874 69053 44264],1509129419760
860,[63020 73453 72860 73290 82887],[43956 67504 35873 69052 44264],1509129419770
861,[63020 73441 72861 73280 82885],[43956 67498 35873 69040 44263],1509129419780
862,[63019 73452 72860 73295 82886],[43956 67518 35873 69056 44264],1509129419790
863,[63023 73446 72861 73290 82888],[43955 67517 35872 69053 44263],1509129419800
864,[63020 73438 72861 73291 82889],[43956 67503 35872 69054 44266],1509129419810
865,[63021 72861 73292 82881],[43955 35873 69053 44265],1509129419820
866,[63018 73450 72860 73292 82887],[43957 67522 35873 69058 44265],1509129419830
867,[63021 73451 72861 73293 82889],[43955 67504 35874 69055 44262],1509129419840
868,[63021 73456 72860 73294 82888],[43955 67516 35873 69057 44264],1509129419851
869,[63021 72861 73293 82887],[43956 35873 69053 44265],1509129419860
870,[63019 73444 72860 73282 82890],[43957 67503 35873 69043 44265],1509129419871
871,[63021 73444 72862 73291 82888],[43956 67512 35873 69054 44264],1509129419880
872,[63021 72861 73291 82887],[43957 35874 69052 44266],1509129419890
873,[63020 73449 72860 73290 82885],[43954 67501 35874 69054 44264],1509129419900
874,[63021 73445 72859 73291 82887],[43956 67510 35874 69058 44264],1509129419910
875,[63022 73443 72860 73293 82882],[43955 67501 35874 69057 44265],1509129419920
876,[63021 73436 72862 73280 82892],[43956 67499 35874 69040 44263],1509129419930
877,[63021 73442 72862 73290 82887],[43954 67511 35873 69053 44263],1509129419940
878,[62750 72840 73299 83171],[44186 35823 69135 44546],1509129419950
879,[62607 72876 73261 83439],[44175 35468 69088 44657],1509129419960
880,[62217 72891 73245 83883],[44334 34962 69104 44935],1509129419971
881,[61761 72902 73214 84286],[44530 34316 69096 45218],1509129419981
882,[61349 73249 72905 73193 84669],[44709 67550 33481 69102 45494],1509129419990
883,[61039 72963 73163 84992],[44840 32500 69090 45731],1509129420000
884,[60833 73180 73005 73153 85196],[44925 67540 31468 69093 45878],1509129420010
885,[60712 72215 73171 73025 73132 85258],[44983 68011 67534 30403 69077 45936],1509129420020
886,[60696 72217 73165 73032 73127 85221],[44989 68007 67528 29268 69077 45913],1509129420030
887,[60790 73181 73093 73136 85103],[44932 67541 28052 69070 45818],1509129420040
888,[60990 73138 73162 84904],[44835 26815 69079 45650],1509129420050
889,[61278 73173 73188 84592],[44705 25588 69089 45425],1509129420060
890,[61675 72340 73181 73208 84198],[44533 67972 24319 69088 45145],1509129420070
891,[62221 73370 73245 73249 83697],[44303 67554 22951 69093 44808],1509129420080
892,[62927 73291 73295 83081],[44005 21509 69086 44394],1509129420090
893,[63787 73359 73356 82316],[43681 20068 69089 43934],1509129420100
894,[64802 73371 73400 81404],[43332 18657 69047 43440],1509129420110
895,[65953 73415 73470 80403],[43015 17304 69002 42915],1509129420120
896,[66649 73466 73372 79792],[42280 16106 68485 42155],1509129420130
897,[66172 73114 73539 80211],[40911 67063 15106 40936],1509129420140
898,[65180 72728 73615 81000],[39220 65250 14262 39570],1509129420150
899,[64742 72221 73630 81227],[37987 64057 13525 38661],1509129420160
900,[65077 71787 73670 80641],[37665 63928 12847 38407],1509129420170
901,[65790 71571 73630 79799],[37741 64232 12287 38352],1509129420180
902,[66017 71716 73545 79577],[37635 64076 11896 38051],1509129420190
903,[65179 72179 73511 80628],[36784 62893 11713 37143],1509129420200
904,[63099 72915 73505 83063],[34479 59629 11797 34850],1509129420210
905,[61668 73529 73604 84868],[31616 11992 55871 31886],1509129420220
906,[61262 73573 74131 85587],[29501 12194 53316 29515],1509129420230
907,[61283 73618 74484 85765],[28737 12422 52403 28494],1509129420240
908,[61357 73625 74616 85849],[28906 12736 52475 28542],1509129420250
909,[61359 73633 74537 85819],[29310 13207 52852 28945],1509129420260
910,[61310 73581 74276 85748],[29414 13807 53054 29260],1509129420270
911,[61317 73559 74020 85664],[29358 14514 53203 29442],1509129420280
912,[61308 73530 73816 85523],[29375 15348 53382 29686],1509129420290
913,[61400 73424 73729 85393],[29733 16310 53828 30101],1509129420303
914,[61397 73362 73694 85269],[30449 17378 54526 30765],1509129420310
915,[61381 73305 73677 85174],[31384 18488 55443 31625],1509129420320
916,[61448 73275 73650 85133],[32390 19660 56475 32631],1509129420330
917,[61483 73277 73618 85102],[33421 20944 57578 33724],1509129420340
918,[61548 73273 73616 85089],[34562 22360 58802 34926],1509129420350
919,[61624 73265 73675 85057],[35879 23899 60164 36245],1509129420361
920,[61681 73253 73739 84971],[37406 25552 61675 37714],1509129420370
921,[61611 73201 73717 84862],[39070 27331 63305 39345],1509129420380
922,[61555 73140 73609 84766],[40846 29220 65050 41151],1509129420390
923,[61498 73064 73466 84665],[42644 31184 66890 43048],1509129420400
924,[61445 72981 73331 84574],[44521 33204 68803 45022],1509129420410
925,[62345 72880 73368 83472],[44340 35220 69074 44678],1509129420420
926,[63835 72746 73614 81584],[43995 37012 69196 43813],1509129420430
927,[66311 72791 73766],[43198 38163 69169],1509129420440
928,[67242 72694 73868],[42932 38628 69182],1509129420450
929,[66555 72665 73780],[43089 38292 69121],1509129420460
930,[65102 72789 73669 79797],[43456 37649 69107 42979],1509129420470
931,[64196 72907 73532 81310],[43616 36895 69011 43433],1509129420480
932,[63544 73652 72987 73474 82326],[43790 67440 36215 68959 43779],1509129420490
933,[63178 72974 73490 82842],[43856 35708 68845 43917],1509129420500
934,[62953 72972 73536 83031],[43798 35357 68686 43835],1509129420510
935,[62797 72678 72968 73549 83150],[43759 67442 35123 68582 43803],1509129420520
936,[62631 72962 73502 83313],[43843 34993 68620 43948],1509129420530
937,[62467 72955 73442 83498],[44055 34957 68790 44239],1509129420542
938,[62308 72943 73380 83638],[44329 35045 69031 44626],1509129420550
939,[62396 73516 72934 73390 83476],[44241 67445 35208 69020 44501],1509129420560
940,[62515 72903 73411 83303],[44229 35423 69052 44447],1509129420570
941,[62749 72854 73429 83069],[44133 35655 69056 44310],1509129420580
942,[62938 72872 73442 82844],[44073 35889 69062 44197],1509129420590
943,[63080 72850 73463 82661],[44024 36044 69076 44103],1509129420600
944,[63151 72845 73454 82549],[43991 36107 69068 44043],1509129420610
945,[63175 72845 73464 82530],[43981 36120 69075 44027],1509129420620
946,[63169 72854 73465 82552],[43980 36108 69072 44039],1509129420630
947,[63129 72865 73449 82615],[43992 36066 69053 44061],1509129420640
948,[63060 73588 72860 73446 82687],[44014 67507 35992 69052 44101],1509129420650
949,[63003 72859 73441 82760],[44030 35925 69049 44132],1509129420660
950,[62963 72862 73439 82807],[44047 35888 69049 44162],1509129420670
951,[62937 72866 73436 82848],[44057 35866 69048 44180],1509129420680
952,[62913 72863 73436 82868],[44066 35839 69051 44193],1509129420691
953,[62903 73587 72863 73438 82876],[44067 67499 35825 69054 44201],1509129420700
954,[62911 72867 73438 82874],[44067 35835 69052 44199],1509129420710
955,[62922 73587 72868 73436 82872],[44066 67509 35850 69053 44199],1509129420720
956,[62923 72865 73437 82863],[44064 35852 69056 44193],1509129420730
957,[62921 73585 72861 73437 82859],[44065 67504 35850 69056 44190],1509129420740
958,[62926 72599 72862 73435 82857],[44064 67916 35856 69054 44189],1509129420750
959,[62927 73587 72864 73439 82860],[44063 67498 35859 69054 44190],1509129420760
960,[62923 72599 72865 73439 82864],[44063 67913 35852 69055 44190],1509129420770
961,[62918 72864 73437 82863],[44065 35844 69054 44195],1509129420780
962,[62919 73587 72866 73440 82870],[44066 67510 35847 69051 44195],1509129420790
963,[62922 72867 73437 82868],[44064 35848 69054 44196],1509129420800
964,[62918 73585 72864 73436 82867],[44065 67506 35845 69055 44194],1509129420810
965,[62917 73577 72862 73435 82864],[44065 67505 35843 69054 44194],1509129420820
966,[62920 72863 73436 82866],[44066 35850 69053 44193],1509129420830
967,[62922 72866 73437 82864],[44064 35852 69057 44195],1509129420840
968,[62919 72866 73440 82866],[44066 35848 69051 44194],1509129420850
969,[62916 72862 73438 82863],[44066 35846 69056 44194],1509129420860
970,[62918 72863 73439 82866],[44065 35847 69054 44193],1509129420870
971,[62919 72866 73437 82866],[44065 35849 69056 44195],1509129420880
972,[62920 73592 72865 73437 82870],[44066 67510 35845 69054 44195],1509129420890
973,[62918 73579 72862 73436 82866],[44066 67502 35847 69054 44194],1509129420900
974,[62918 72862 73438 82865],[44066 35850 69054 44191],1509129420910
975,[62920 72865 73436 82864],[44065 35849 69054 44194],1509129420920
976,[62921 73586 72866 73439 82865],[44064 67504 35846 69054 44195],1509129420930
977,[62917 73585 72864 73439 82867],[44067 67511 35846 69055 44194],1509129420941
978,[62918 72864 73438 82866],[44066 35848 69054 44193],1509129420950
979,[62919 72865 73438 82869],[44066 35846 69054 44195],1509129420960
980,[62921 73580 72866 73439 82863],[44065 67497 35846 69054 44195],1509129420971
981,[62920 72864 73439 82869],[44065 35847 69054 44194],1509129420980
982,[62918 72863 73425 82862],[44066 35848 69041 44193],1509129420990
983,[62918 72863 73437 82868],[44066 35848 69055 44195],1509129421000
984,[62918 72865 73438 82866],[44064 35846 69054 44195],1509129421010
985,[62918 72865 73437 82866],[44066 35847 69057 44195],1509129421020
986,[62918 72864 73438 82864],[44066 35848 69053 44194],1509129421030
987,[62918 72865 73437 82866],[44065 35847 69053 44195],1509129421040
988,[62919 72865 73438 82866],[44065 35847 69053 44194],1509129421050
989,[62920 72864 73439 82865],[44065 35848 69057 44195],1509129421060
990,[62918 73590 72864 73439 82865],[44066 67509 35847 69053 44193],1509129421074
991,[62916 73586 72863 73437 82865],[44067 67502 35847 69054 44195],1509129421080
992,[62919 72865 73440 82865],[44067 35847 69052 44193],1509129421090
993,[62917 72865 73438 82869],[44066 35848 69052 44194],1509129421100
994,[62918 72865 73439 82867],[44066 35847 69058 44195],1509129421110
995,[62917 72864 73437 82865],[44066 35846 69055 44195],1509129421120
996,[62918 73592 72865 73437 82867],[44067 67517 35847 69058 44194],1509129421130
997,[62919 72865 73438 82868],[44065 35847 69056 44195],1509129421140
998,[62918 72864 73438 82866],[44066 35846 69052 44194],1509129421150
999,[62917 72862 73438 82863],[44067 35846 69057 44195],1509129421160
1000,[62919 72865 73439 82863],[44065 35847 69052 44194],1509129421170
1001,[62919 72865 73438 82870],[44065 35847 69054 44196],1509129421181
1002,[62921 72866 73436 82869],[44065 35846 69054 44194],1509129421190
1003,[62918 72864 73436 82867],[44066 35847 69056 44195],1509129421200
1004,[62917 72863 73439 82865],[44066 35847 69054 44194],1509129421210
1005,[62919 72864 73438 82867],[44065 35847 69055 44194],1509129421220
1006,[62919 72863 73437 82866],[44065 35847 69055 44193],1509129421230
1007,[62918 72863 73425 82865],[44065 35847 69040 44196],1509129421240
1008,[62920 72864 73440 82867],[44066 35847 69057 44194],1509129421250
1009,[62919 72865 73438 82869],[44065 35847 69052 44194],1509129421260
1010,[62920 73578 72865 73439 82869],[44065 67498 35846 69055 44194],1509129421270
1011,[62919 72864 73438 82866],[44064 35847 69055 44194],1509129421281
1012,[62919 72864 73438 82868],[44065 35847 69056 44193],1509129421291
1013,[62918 72864 73439 82865],[44066 35847 69053 44193],1509129421301
1014,[62919 72865 73439 82868],[44065 35847 69055 44193],1509129421311
1015,[62920 72864 73435 82867],[44065 35847 69052 44194],1509129421321
1016,[62919 72865 73438 82867],[44065 35847 69055 44193],1509129421330
1017,[62919 73586 72865 73437 82867],[44065 67504 35847 69056 44195],1509129421340
