,x,y,time
764,[66102 75721 76676 86136],[43170 35237 69092 43528],1509230783550
765,[66105 75722 76678 86138],[43169 35236 69091 43529],1509230783560
766,[66103 75723 76676 86139],[43169 35235 69093 43529],1509230783571
767,[66101 75719 76676 86136],[43171 35236 69092 43528],1509230783581
768,[66099 75717 76677 86132],[43171 35238 69091 43527],1509230783590
769,[66102 75719 76679 86134],[43171 35237 69091 43527],1509230783600
770,[66103 75722 76677 86137],[43169 35236 69093 43530],1509230783610
771,[66104 75723 76678 86138],[43169 35236 69092 43530],1509230783620
772,[66102 75721 76678 86137],[43170 35236 69092 43529],1509230783631
773,[66101 75720 76675 86136],[43170 35236 69094 43529],1509230783640
774,[66101 75720 76680 86137],[43170 35235 69091 43528],1509230783650
775,[66100 75720 76678 86137],[43171 35236 69093 43530],1509230783660
776,[66100 75719 76677 86136],[43170 35236 69092 43529],1509230783670
777,[66099 75720 76677 86135],[43170 35235 69092 43528],1509230783680
778,[66100 75721 76676 86138],[43170 35235 69093 43529],1509230783691
779,[66102 75722 76680 86137],[43170 35235 69091 43529],1509230783700
780,[66100 75721 76676 86137],[43170 35235 69093 43529],1509230783710
781,[66101 75720 76675 86136],[43171 35235 69093 43528],1509230783720
782,[66101 75721 76677 86137],[43170 35235 69093 43529],1509230783730
783,[66104 75721 76677 86137],[43169 35236 69093 43528],1509230783740
784,[66100 75720 76679 86136],[43171 35236 69092 43530],1509230783750
785,[66100 75719 76677 86136],[43170 35235 69092 43529],1509230783760
786,[66099 75720 76676 86135],[43171 35236 69093 43528],1509230783770
787,[66102 75722 76677 86137],[43170 35235 69092 43529],1509230783780
788,[66103 75722 76677 86137],[43170 35235 69092 43529],1509230783790
789,[66101 75720 76678 86136],[43170 35235 69094 43528],1509230783800
790,[66103 75721 76676 86135],[43170 35236 69093 43528],1509230783811
791,[66103 75721 76677 86137],[43170 35237 69092 43528],1509230783820
792,[66102 75721 76677 86136],[43170 35237 69093 43529],1509230783830
793,[66100 75719 76676 86134],[43171 35236 69092 43528],1509230783840
794,[66099 75719 76678 86135],[43171 35236 69092 43528],1509230783850
795,[66102 75721 76677 86139],[43170 35235 69094 43530],1509230783860
796,[66103 75721 76677 86138],[43171 35236 69091 43530],1509230783870
797,[66102 75721 76679 86136],[43170 35236 69092 43529],1509230783880
798,[66099 75721 76678 86136],[43172 35236 69092 43529],1509230783890
799,[66101 75719 76679 86137],[43171 35236 69091 43529],1509230783900
800,[66101 75720 76677 86136],[43170 35235 69092 43529],1509230783910
801,[66101 75720 76679 86137],[43171 35236 69091 43528],1509230783920
802,[66101 75719 76676 86134],[43170 35236 69092 43529],1509230783930
803,[66102 75721 76676 86137],[43170 35235 69092 43528],1509230783941
804,[66103 75722 76680 86140],[43170 35235 69091 43529],1509230783950
805,[66103 75721 76677 86138],[43169 35236 69093 43528],1509230783960
806,[66101 75719 76678 86135],[43170 35236 69092 43528],1509230783970
807,[66101 75719 76679 86135],[43170 35236 69092 43527],1509230783980
808,[66102 75719 76680 86135],[43170 35236 69092 43528],1509230783990
809,[66102 75721 76676 86137],[43170 35235 69093 43529],1509230784000
810,[66102 75721 76678 86138],[43170 35236 69093 43528],1509230784010
811,[66101 75721 76675 86137],[43170 35235 69094 43529],1509230784020
812,[66102 75721 76678 86138],[43170 35235 69091 43529],1509230784030
813,[66103 75721 76679 86138],[43169 35236 69092 43528],1509230784041
814,[66100 75720 76678 86136],[43171 35236 69093 43528],1509230784050
815,[66100 75719 76678 86134],[43170 35236 69093 43529],1509230784060
816,[66101 75719 76677 86136],[43171 35236 69094 43528],1509230784070
817,[66102 75722 76678 86137],[43170 35235 69093 43529],1509230784080
818,[66102 75721 76679 86138],[43170 35236 69092 43529],1509230784090
819,[66101 75720 76677 86136],[43170 35235 69092 43529],1509230784100
820,[66099 75720 76680 86137],[43171 35235 69092 43530],1509230784110
821,[66101 75721 76677 86138],[43170 35236 69093 43528],1509230784120
822,[66101 75720 76678 86137],[43170 35236 69093 43529],1509230784130
823,[66101 75719 76678 86135],[43170 35236 69092 43529],1509230784140
824,[66101 75720 76679 86135],[43171 35235 69092 43528],1509230784150
825,[66101 75720 76678 86136],[43170 35236 69092 43528],1509230784161
826,[66103 75722 76678 86138],[43170 35236 69092 43529],1509230784170
827,[66102 75720 76678 86137],[43170 35235 69092 43528],1509230784180
828,[66100 75720 76678 86136],[43170 35235 69092 43528],1509230784190
829,[66101 75720 76677 86136],[43169 35236 69092 43528],1509230784200
830,[66102 75721 76679 86136],[43170 35237 69093 43529],1509230784211
831,[66102 75719 76678 86136],[43170 35235 69094 43528],1509230784220
832,[66102 75719 76680 86135],[43170 35236 69092 43528],1509230784230
833,[66101 75720 76678 86135],[43170 35236 69093 43528],1509230784240
834,[66103 75721 76678 86138],[43169 35235 69092 43529],1509230784250
835,[66103 75722 76679 86137],[43169 35235 69092 43529],1509230784260
836,[66102 75721 76677 86136],[43170 35235 69093 43528],1509230784270
837,[66101 75718 76679 86136],[43171 35237 69092 43529],1509230784280
838,[66102 75721 76679 86136],[43170 35237 69093 43529],1509230784290
839,[66102 75720 76678 86136],[43170 35236 69093 43528],1509230784300
840,[66100 75720 76678 86137],[43170 35235 69092 43529],1509230784310
841,[66100 75719 76678 86135],[43171 35236 69094 43528],1509230784320
842,[66101 75721 76678 86136],[43170 35236 69094 43528],1509230784330
843,[66102 75722 76677 86138],[43170 35236 69094 43528],1509230784340
844,[66101 75721 76677 86137],[43169 35235 69094 43529],1509230784350
845,[66101 75719 76677 86137],[43170 35236 69094 43528],1509230784360
846,[66101 75720 76680 86135],[43171 35236 69091 43527],1509230784370
847,[66102 75720 76676 86135],[43170 35236 69094 43529],1509230784380
848,[66102 75720 76676 86138],[43169 35236 69094 43529],1509230784390
849,[66101 75720 76680 86137],[43170 35235 69092 43529],1509230784400
850,[66102 75722 76677 86136],[43170 35236 69093 43527],1509230784410
851,[66103 75721 76677 86137],[43170 35236 69093 43527],1509230784421
852,[66103 75721 76677 86136],[43169 35237 69093 43527],1509230784430
853,[66103 75721 76677 86134],[43169 35236 69093 43527],1509230784440
854,[66102 75720 76679 86134],[43170 35237 69092 43528],1509230784450
855,[66102 75719 76677 86135],[43170 35236 69093 43528],1509230784460
856,[66102 75721 76678 86137],[43170 35237 69093 43528],1509230784470
857,[66102 75721 76677 86136],[43169 35236 69093 43528],1509230784480
858,[66103 75722 76680 86136],[43170 35236 69091 43528],1509230784490
859,[65836 75698 76679 86463],[43380 35129 69175 43836],1509230784501
860,[65552 75763 76662 86837],[43473 34718 69163 44046],1509230784510
861,[65175 75775 76644 87239],[43607 34196 69135 44291],1509230784520
862,[64745 75792 76623 87640],[43779 33519 69113 44572],1509230784530
863,[64361 75797 76602 88013],[43940 32654 69100 44844],1509230784540
864,[64056 75867 76589 88294],[44071 31685 69095 45052],1509230784550
865,[63858 75879 76577 88463],[44159 30682 69082 45187],1509230784560
866,[63744 75910 76568 88513],[44209 29633 69075 45237],1509230784570
867,[63730 75924 76568 88475],[44212 28500 69070 45213],1509230784580
868,[63823 75991 76572 88360],[44159 27305 69075 45114],1509230784590
869,[64016 76031 76586 88159],[44066 26101 69078 44954],1509230784600
870,[64297 76075 76606 87872],[43936 24905 69086 44733],1509230784610
871,[64668 76107 76627 87488],[43776 23675 69097 44459],1509230784620
872,[65151 76139 76646 87009],[43574 22373 69118 44131],1509230784632
873,[65795 76168 76680 86431],[43318 21003 69139 43750],1509230784640
874,[66602 76244 76707 85730],[43001 19602 69147 43309],1509230784650
875,[67566 76290 76732 84886],[42655 18206 69149 42831],1509230784660
876,[68649 76311 76753 83923],[42284 16845 69119 42312],1509230784670
877,[69566 76392 76708 83107],[41786 15618 68850 41684],1509230784681
878,[69365 76446 76469 83310],[40568 67653 14597 40578],1509230784690
879,[68400 76038 76558 84118],[38883 65808 13749 39207],1509230784700
880,[67826 75429 76598 84426],[37507 64484 13000 38240],1509230784710
881,[68160 74898 76591 83803],[37164 64378 12301 37990],1509230784720
882,[68934 74714 76571 82889],[37293 64731 11696 37919],1509230784730
883,[69090 75039 76448 82767],[37132 64501 11265 37512],1509230784740
884,[67732 75779 76343 84420],[35861 62627 11099 36164],1509230784750
885,[65682 76426 76728 86985],[33143 11237 58749 33408],1509230784760
886,[64487 76465 77570 88609],[29947 11452 54565 29937],1509230784770
887,[64335 76507 78191 89001],[27278 11691 51478 26805],1509230784780
888,[64620 76540 78613 88812],[25913 11940 50042 25002],1509230784790
889,[64729 76567 78757 88670],[25811 12272 49892 24700],1509230784800
890,[64660 76474 78546 88627],[26317 12740 50398 25288],1509230784810
891,[64590 76424 78108 88630],[26806 13298 51095 26193],1509230784820
892,[64612 76382 77627 88577],[27185 13979 51778 27013],1509230784830
893,[64640 76319 77265 88480],[27522 14800 52349 27703],1509230784841
894,[64729 76265 77075 88351],[27963 15777 52956 28348],1509230784850
895,[64803 76237 77018 88261],[28655 16812 53713 29076],1509230784860
896,[64850 76229 77039 88221],[29543 17865 54635 29948],1509230784870
897,[64890 76224 77076 88198],[30606 19034 55714 30976],1509230784880
898,[64912 76210 77116 88193],[31817 20333 56938 32164],1509230784890
899,[64969 76189 77151 88195],[33172 21761 58295 33512],1509230784900
900,[64915 76180 77107 88136],[34627 23325 59767 34993],1509230784910
901,[64862 76108 77016 88047],[36182 24999 61358 36613],1509230784920
902,[64812 76047 76908 87938],[37845 26793 63052 38338],1509230784930
903,[64770 75970 76812 87834],[39630 28705 64838 40203],1509230784940
904,[64666 75881 76720 87738],[41518 30696 66723 42145],1509230784950
905,[64570 75791 76623 87649],[43551 32772 68730 44186],1509230784960
906,[65546 75663 76649 86494],[43457 34844 69107 43884],1509230784970
907,[67262 75646 76836 84417],[43031 36610 69279 42912],1509230784980
908,[70138 75610 76942],[42190 37821 69323],1509230784990
909,[70186 75684 77006],[42258 38100 69344],1509230785001
910,[69086 75435 76869],[42336 37382 69185],1509230785010
911,[67584 75639 76782 83710],[42773 36764 69158 42486],1509230785020
912,[66777 75673 76725 85019],[42947 35982 69061 42946],1509230785030
913,[66196 75743 76692 85977],[43099 35271 69015 43337],1509230785041
914,[65779 75809 76700 86622],[43247 34722 69010 43664],1509230785050
915,[65553 75840 76720 86909],[43381 34365 69003 43807],1509230785060
916,[65335 75759 76709 86990],[43453 34177 68991 43856],1509230785070
917,[65145 75757 76684 87029],[43540 34105 69021 43971],1509230785080
918,[65030 75732 76690 86970],[43591 34142 69033 43972],1509230785090
919,[65048 75675 76689 86863],[43590 34237 69040 43924],1509230785100
920,[65151 75676 76699 86769],[43551 34379 69051 43869],1509230785110
921,[65337 75733 76711 86671],[43476 34563 69065 43803],1509230785120
922,[65583 75773 76729 86581],[43376 34759 69080 43730],1509230785130
923,[65840 75794 76742 86467],[43275 34953 69095 43648],1509230785140
924,[66002 75792 76750 86257],[43219 35141 69107 43535],1509230785150
925,[66096 75709 76752 86007],[43194 35327 69111 43410],1509230785160
926,[66164 75675 76755 85830],[43174 35440 69113 43323],1509230785170
927,[66227 75688 76757 85775],[43146 35475 69114 43287],1509230785180
928,[66285 75719 76759 85824],[43119 35473 69115 43301],1509230785190
929,[66288 75752 76762 85874],[43115 35451 69112 43322],1509230785200
930,[66240 75740 76758 85894],[43131 35424 69108 43334],1509230785210
931,[66164 75715 76754 85930],[43159 35374 69104 43357],1509230785220
932,[66108 75710 76751 85989],[43176 35311 69100 43387],1509230785230
933,[66079 75724 76747 86058],[43186 35266 69100 43421],1509230785240
934,[66060 75736 76748 86100],[43195 35241 69098 43447],1509230785250
935,[66029 75733 76745 86123],[43206 35220 69097 43459],1509230785260
936,[66005 75724 76746 86131],[43214 35199 69096 43464],1509230785270
937,[66008 75729 76745 86139],[43214 35196 69096 43468],1509230785280
938,[66023 75738 76746 86142],[43210 35206 69098 43469],1509230785290
939,[66027 75735 76747 86130],[43209 35216 69098 43464],1509230785300
940,[66021 75722 76748 86114],[43211 35217 69099 43457],1509230785310
941,[66022 75720 76747 86107],[43210 35222 69100 43454],1509230785320
942,[66034 75730 76749 86115],[43207 35225 69100 43458],1509230785330
943,[66037 75738 76748 86123],[43205 35224 69100 43460],1509230785340
944,[66027 75730 76747 86122],[43208 35217 69098 43460],1509230785350
945,[66021 75727 76746 86118],[43210 35215 69098 43459],1509230785360
946,[66026 75729 76747 86121],[43210 35219 69099 43460],1509230785370
947,[66029 75732 76747 86124],[43207 35219 69099 43461],1509230785380
948,[66025 75726 76747 86119],[43208 35217 69099 43459],1509230785390
949,[66021 75724 76748 86113],[43211 35218 69099 43458],1509230785400
950,[66026 75727 76746 86117],[43208 35222 69099 43458],1509230785410
951,[66032 75735 76746 86124],[43206 35219 69099 43460],1509230785420
952,[66030 75734 76747 86125],[43205 35217 69099 43459],1509230785430
953,[66026 75728 76748 86118],[43208 35218 69098 43458],1509230785440
954,[66026 75726 76747 86115],[43209 35220 69100 43457],1509230785450
955,[66028 75729 76748 86119],[43206 35219 69099 43459],1509230785460
956,[66027 75728 76748 86120],[43208 35217 69099 43459],1509230785470
957,[66027 75726 76748 86117],[43209 35219 69100 43458],1509230785480
958,[66027 75728 76747 86118],[43209 35219 69099 43458],1509230785490
959,[66030 75732 76746 86123],[43207 35218 69100 43460],1509230785501
960,[66028 75731 76749 86125],[43208 35216 69098 43461],1509230785510
961,[66027 75729 76747 86119],[43209 35218 69099 43460],1509230785520
962,[66026 75727 76747 86118],[43209 35219 69099 43460],1509230785530
963,[66025 75727 76748 86119],[43208 35218 69099 43457],1509230785540
964,[66027 75728 76749 86120],[43208 35218 69098 43459],1509230785550
965,[66027 75729 76748 86120],[43207 35219 69099 43460],1509230785560
966,[66027 75731 76747 86121],[43208 35219 69099 43460],1509230785570
967,[66027 75729 76747 86120],[43208 35217 69099 43459],1509230785580
968,[66027 75728 76747 86122],[43208 35218 69100 43460],1509230785590
969,[66027 75730 76748 86121],[43208 35218 69100 43460],1509230785600
970,[66025 75728 76747 86120],[43210 35219 69101 43460],1509230785610
971,[66022 75725 76749 86118],[43210 35217 69101 43459],1509230785620
972,[66023 75726 76748 86123],[43209 35217 69099 43460],1509230785630
973,[66025 75730 76746 86124],[43208 35216 69100 43462],1509230785640
974,[66026 75729 76749 86123],[43208 35217 69098 43461],1509230785650
975,[66026 75728 76749 86120],[43209 35217 69099 43459],1509230785660
976,[66025 75728 76747 86119],[43209 35218 69100 43459],1509230785670
977,[66028 75731 76748 86121],[43207 35218 69100 43460],1509230785681
978,[66026 75730 76748 86123],[43208 35218 69100 43460],1509230785690
979,[66025 75727 76750 86119],[43209 35217 69099 43458],1509230785700
980,[66025 75726 76747 86118],[43209 35218 69100 43459],1509230785710
981,[66026 75729 76748 86121],[43208 35218 69099 43459],1509230785720
982,[66026 75730 76750 86123],[43208 35217 69097 43460],1509230785730
983,[66026 75729 76747 86120],[43209 35217 69100 43460],1509230785740
984,[66026 75730 76750 86121],[43209 35217 69098 43460],1509230785750
985,[66028 75731 76749 86122],[43208 35218 69099 43460],1509230785760
986,[66028 75730 76747 86122],[43208 35217 69099 43460],1509230785770
987,[66025 75726 76748 86120],[43209 35217 69100 43460],1509230785780
988,[66025 75726 76749 86119],[43210 35217 69099 43459],1509230785790
989,[66026 75728 76747 86123],[43209 35217 69099 43461],1509230785800
990,[66027 75729 76747 86124],[43208 35216 69100 43461],1509230785810
991,[66026 75730 76747 86124],[43208 35217 69100 43461],1509230785820
992,[66025 75730 76746 86122],[43209 35218 69100 43460],1509230785830
993,[66026 75728 76748 86121],[43208 35218 69100 43460],1509230785840
994,[66027 75728 76750 86122],[43208 35218 69099 43460],1509230785850
995,[66025 75727 76747 86122],[43209 35218 69100 43460],1509230785860
996,[66024 75727 76747 86121],[43209 35218 69099 43459],1509230785870
997,[66026 75728 76749 86122],[43208 35218 69099 43460],1509230785880
998,[66027 75730 76749 86123],[43208 35217 69098 43461],1509230785890
999,[66027 75729 76749 86124],[43209 35217 69099 43461],1509230785900
1000,[66027 75728 76749 86121],[43209 35217 69099 43459],1509230785910
1001,[66025 75727 76748 86120],[43209 35217 69100 43458],1509230785921
1002,[66025 75728 76748 86120],[43208 35217 69100 43459],1509230785931
1003,[66026 75728 76749 86121],[43209 35217 69099 43460],1509230785940
1004,[66025 75728 76747 86123],[43209 35217 69100 43460],1509230785950
1005,[66025 75729 76750 86122],[43209 35216 69098 43460],1509230785960
1006,[66026 75730 76746 86124],[43209 35216 69100 43460],1509230785970
1007,[66026 75730 76748 86124],[43208 35217 69099 43460],1509230785980
1008,[66026 75730 76749 86121],[43209 35217 69099 43460],1509230785990
1009,[66025 75727 76747 86120],[43209 35218 69099 43460],1509230786000
1010,[66026 75727 76747 86120],[43209 35218 69100 43459],1509230786010
1011,[66026 75729 76749 86122],[43208 35218 69098 43460],1509230786020
1012,[66027 75729 76746 86122],[43208 35217 69100 43460],1509230786030
1013,[66026 75728 76748 86124],[43208 35217 69098 43460],1509230786040
1014,[66026 75730 76747 86121],[43209 35217 69100 43460],1509230786050
1015,[66026 75729 76748 86123],[43209 35217 69099 43460],1509230786060
1016,[66027 75730 76747 86122],[43208 35217 69099 43460],1509230786070
1017,[66026 75728 76748 86121],[43209 35218 69100 43460],1509230786080
1018,[66027 75728 76749 86120],[43208 35217 69099 43459],1509230786090
1019,[66026 75728 76747 86122],[43208 35217 69100 43460],1509230786100
1020,[66026 75729 76750 86122],[43208 35217 69099 43460],1509230786110
1021,[66026 75729 76750 86122],[43209 35218 69098 43460],1509230786131
1022,[66026 75728 76749 86122],[43210 35217 69099 43460],1509230786132
1023,[66027 75728 76750 86124],[43208 35217 69099 43461],1509230786140
1024,[66027 75729 76746 86122],[43208 35217 69101 43459],1509230786150
1025,[66027 75728 76747 86122],[43208 35218 69100 43460],1509230786160
1026,[66025 75727 76747 86120],[43208 35218 69100 43460],1509230786170
1027,[66025 75728 76749 86122],[43208 35218 69099 43459],1509230786180
1028,[66027 75728 76750 86121],[43208 35218 69098 43460],1509230786190
1029,[66026 75729 76748 86123],[43209 35217 69099 43461],1509230786200
1030,[66028 75729 76747 86122],[43209 35217 69100 43460],1509230786211
1031,[66026 75730 76748 86123],[43208 35217 69100 43461],1509230786220
1032,[66026 75729 76750 86123],[43208 35217 69098 43460],1509230786230
1033,[66025 75729 76750 86122],[43209 35217 69099 43461],1509230786240
1034,[66025 75727 76750 86121],[43209 35217 69099 43459],1509230786250
1035,[66025 75727 76747 86123],[43209 35217 69100 43460],1509230786260
1036,[66027 75729 76749 86122],[43208 35218 69100 43460],1509230786270
1037,[66026 75728 76747 86122],[43209 35218 69100 43461],1509230786280
1038,[66027 75729 76747 86122],[43209 35218 69100 43461],1509230786290
1039,[66028 75729 76748 86122],[43209 35217 69099 43460],1509230786300
1040,[66026 75730 76748 86121],[43209 35218 69099 43460],1509230786310
1041,[66026 75727 76748 86120],[43209 35218 69098 43459],1509230786320
1042,[66027 75728 76748 86121],[43209 35218 69100 43459],1509230786330
1043,[66026 75727 76746 86122],[43209 35218 69101 43459],1509230786340
1044,[66027 75729 76748 86123],[43209 35216 69099 43461],1509230786350
1045,[66027 75729 76746 86124],[43208 35217 69100 43461],1509230786360
1046,[66026 75730 76748 86123],[43209 35216 69100 43461],1509230786370
1047,[66025 75729 76748 86123],[43209 35217 69100 43461],1509230786380
1048,[66026 75729 76750 86122],[43210 35218 69099 43460],1509230786390
1049,[66026 75727 76748 86123],[43209 35217 69100 43462],1509230786400
1050,[66027 75729 76747 86120],[43209 35217 69099 43460],1509230786410
1051,[66026 75728 76746 86121],[43209 35217 69100 43461],1509230786420
1052,[66025 75729 76750 86124],[43209 35218 69099 43461],1509230786430
1053,[66026 75729 76749 86123],[43209 35217 69098 43461],1509230786440
1054,[65792 75696 76758 86464],[43405 35121 69180 43773],1509230786450
1055,[65522 75798 76734 86809],[43476 34716 69160 43957],1509230786460
1056,[65128 75770 76713 87195],[43622 34198 69131 44196],1509230786470
1057,[64697 75780 76692 87603],[43803 33528 69113 44477],1509230786480
1058,[64331 75798 76673 87990],[43958 32670 69101 44752],1509230786491
1059,[64045 75868 76665 88284],[44079 31704 69094 44968],1509230786500
1060,[63846 75886 76652 88459],[44168 30705 69085 45104],1509230786510
1061,[63727 75903 76644 88513],[44224 29655 69077 45157],1509230786520
1062,[63719 75927 76641 88484],[44223 28517 69076 45137],1509230786530
1063,[63819 76002 76652 88380],[44163 27318 69078 45043],1509230786540
1064,[64015 76029 76665 88186],[44069 26118 69081 44889],1509230786550
1065,[64293 76072 76680 87898],[43942 24925 69088 44672],1509230786560
1066,[64663 76092 76698 87518],[43778 23688 69102 44399],1509230786570
1067,[65151 76124 76722 87053],[43569 22389 69121 44076],1509230786580
1068,[65788 76184 76754 86497],[43315 21043 69142 43708],1509230786590
1069,[66583 76251 76780 85812],[43002 19669 69150 43281],1509230786600
1070,[67530 76285 76805 84970],[42661 18268 69155 42802],1509230786610
1071,[68625 76299 76830 83996],[42292 16894 69143 42285],1509230786620
1072,[69558 76335 76804 83147],[41822 15651 68892 41661],1509230786630
1073,[69383 76400 76531 83261],[40638 14613 67731 40595],1509230786640
1074,[68378 76103 76468 84071],[38963 65879 13763 39231],1509230786650
1075,[67786 75480 76530 84413],[37542 64517 13012 38247],1509230786661
1076,[68094 74943 76600 83806],[37178 64383 12322 37999],1509230786671
1077,[68872 74681 76536 82878],[37312 64745 11736 37954],1509230786680
1078,[69028 74924 76444 82736],[37149 64523 11326 37579],1509230786690
1079,[67681 75622 76363 84360],[35876 62664 11168 36256],1509230786700
1080,[65626 76387 76555 86932],[33130 11270 58783 33490],1509230786710
1081,[64447 76468 77424 88594],[29879 11446 54575 30016],1509230786720
1082,[64346 76521 78083 89022],[27191 11685 51471 26848],1509230786731
1083,[64656 76559 78547 88836],[25818 11948 50008 25008],1509230786740
1084,[64735 76573 78718 88669],[25757 12295 49857 24688],1509230786750
1085,[64651 76458 78522 88618],[26296 12754 50387 25293],1509230786760
1086,[64575 76418 78072 88620],[26796 13291 51105 26211],1509230786770
1087,[64587 76360 77576 88572],[27167 13971 51769 27037],1509230786780
1088,[64628 76289 77203 88471],[27492 14796 52328 27720],1509230786791
1089,[64717 76259 77005 88356],[27912 15750 52933 28355],1509230786800
1090,[64818 76260 76976 88289],[28577 16747 53674 29077],1509230786810
1091,[64876 76246 77027 88254],[29464 17812 54580 29931],1509230786820
1092,[64921 76246 77090 88220],[30538 18991 55651 30931],1509230786830
1093,[64959 76235 77136 88201],[31749 20294 56864 32100],1509230786840
1094,[64944 76196 77153 88188],[33107 21717 58226 33444],1509230786850
1095,[64896 76154 77104 88124],[34583 23271 59722 34944],1509230786860
1096,[64834 76067 77008 88020],[36155 24951 61325 36565],1509230786870
1097,[64793 75989 76904 87906],[37836 26753 63020 38298],1509230786880
1098,[64719 75921 76792 87786],[39601 28680 64809 40156],1509230786890
1099,[64638 75834 76657 87679],[41512 30729 66733 42149],1509230786900
1100,[64551 75742 76511 87602],[43548 32848 68779 44262],1509230786910
1101,[65626 75637 76551 86449],[43367 34920 69102 43876],1509230786920
1102,[67438 75732 76735 84444],[42922 36636 69280 42929],1509230786930
1103,[70270 75626 76830],[42103 37824 69324],1509230786940
1104,[70290 75696 76877],[42163 38093 69327],1509230786950
1105,[69112 75421 76756],[42305 37401 69195],1509230786960
1106,[67631 75579 76679 83653],[42726 36814 69165 42496],1509230786970
1107,[66874 75685 76620 85005],[42864 36004 69063 42960],1509230786980
1108,[66321 75777 76597 86016],[43003 35309 69025 43383],1509230786990
1109,[65904 75851 76586 86639],[43145 34775 69010 43715],1509230787000
1110,[65587 75805 76577 86846],[43291 34474 69001 43859],1509230787010
1111,[65306 75715 76562 86899],[43402 34313 68989 43954],1509230787025
1112,[65115 75701 76555 86875],[43481 34257 68996 43989],1509230787030
1113,[65085 75652 76552 86864],[43499 34246 69006 44003],1509230787040
1114,[65183 75703 76562 86895],[43461 34290 69022 44010],1509230787050
1115,[65379 75785 76576 86901],[43386 34415 69041 43996],1509230787060
1116,[65620 75843 76594 86857],[43301 34595 69060 43952],1509230787069
1117,[65796 75802 76600 86693],[43247 34808 69077 43860],1509230787080
1118,[65898 75759 76609 86410],[43218 35024 69085 43715],1509230787090
1119,[66001 75677 76614 86162],[43191 35204 69095 43588],1509230787100
1120,[66123 75669 76623 86007],[43150 35340 69101 43501],1509230787110
1121,[66274 75702 76628 85957],[43094 35424 69107 43464],1509230787120
1122,[66365 75748 76631 85961],[43059 35455 69111 43454],1509230787130
1123,[66368 75757 76630 85964],[43056 35451 69109 43452],1509230787140
1124,[66343 75732 76614 85955],[43047 35432 69093 43446],1509230787150
1125,[66267 75704 76620 85981],[43085 35402 69097 43469],1509230787160
1126,[66220 75705 76617 86019],[43096 35349 69092 43486],1509230787170
1127,[66186 75711 76618 86085],[43109 35305 69091 43521],1509230787180
1128,[66160 75720 76616 86130],[43117 35273 69088 43543],1509230787192
1129,[66127 75720 76614 86146],[43128 35253 69086 43553],1509230787201
1130,[66101 75711 76616 86158],[43137 35232 69085 43562],1509230787210
1131,[66100 75717 76616 86169],[43136 35223 69085 43566],1509230787220
1132,[66113 75725 76618 86175],[43134 35230 69086 43569],1509230787230
1133,[66121 75727 76616 86163],[43132 35245 69089 43566],1509230787240
1134,[66122 75716 76616 86146],[43133 35252 69089 43556],1509230787250
1135,[66122 75712 76617 86138],[43134 35253 69090 43552],1509230787260
1136,[66133 75713 76617 86137],[43132 35262 69092 43552],1509230787270
1137,[66138 75720 76618 86141],[43129 35263 69090 43553],1509230787280
1138,[66136 75722 76619 86145],[43129 35257 69089 43555],1509230787290
1139,[66128 75719 76618 86148],[43131 35250 69089 43557],1509230787300
1140,[66123 75718 76617 86148],[43133 35251 69089 43557],1509230787310
1141,[66123 75717 76617 86148],[43133 35251 69089 43559],1509230787320
1142,[66120 75717 76615 86150],[43134 35247 69090 43558],1509230787330
1143,[66117 75715 76617 86150],[43135 35246 69090 43559],1509230787340
1144,[66122 75716 76617 86148],[43134 35250 69089 43557],1509230787350
1145,[66127 75718 76618 86147],[43132 35254 69089 43557],1509230787360
1146,[66129 75720 76617 86148],[43130 35252 69089 43557],1509230787370
1147,[66128 75721 76620 86151],[43131 35251 69090 43559],1509230787380
1148,[66128 75719 76619 86148],[43132 35253 69088 43557],1509230787390
1149,[66121 75714 76616 86143],[43135 35253 69090 43556],1509230787400
1150,[66120 75713 76618 86143],[43133 35251 69089 43555],1509230787410
1151,[66127 75718 76619 86149],[43132 35251 69089 43558],1509230787420
1152,[66129 75722 76617 86152],[43131 35251 69090 43560],1509230787430
1153,[66127 75719 76617 86148],[43133 35252 69089 43558],1509230787440
1154,[66122 75717 76617 86145],[43133 35249 69089 43557],1509230787450
1155,[66124 75717 76617 86148],[43133 35250 69090 43557],1509230787460
1156,[66128 75719 76620 86148],[43131 35252 69089 43557],1509230787470
1157,[66127 75717 76617 86146],[43132 35254 69090 43557],1509230787480
1158,[66122 75715 76617 86143],[43133 35251 69091 43556],1509230787490
1159,[66124 75717 76615 86146],[43133 35251 69091 43557],1509230787505
1160,[66128 75721 76618 86150],[43132 35252 69089 43558],1509230787510
1161,[66125 75720 76618 86151],[43133 35249 69090 43560],1509230787520
1162,[66120 75715 76616 86146],[43134 35249 69090 43557],1509230787530
1163,[66119 75714 76618 86147],[43135 35250 69090 43557],1509230787540
1164,[66126 75719 76616 86149],[43132 35251 69090 43558],1509230787550
1165,[66128 75720 76616 86151],[43132 35251 69091 43558],1509230787560
1166,[66118 75719 76618 86148],[43136 35250 69092 43561],1509230787571
1167,[66118 75713 76616 86146],[43135 35249 69090 43558],1509230787581
1168,[66122 75717 76617 86149],[43133 35249 69089 43557],1509230787590
1169,[66125 75717 76619 86151],[43133 35250 69090 43559],1509230787600
1170,[66123 75717 76619 86149],[43133 35249 69089 43558],1509230787610
