,x,y,time,ard
68,[53747 62041 62951],[39383 58782 60786],1509851364865,[ 0.9286  1.4604  1.2     1.7   ]
69,[52517 61778 62793 67504],[39801 58730 60744 38249],1509851364881,[ 0.936   1.4649  1.2     1.7   ]
70,[51620 61619 62715 69314],[40221 58695 60737 38953],1509851364882,[ 0.939   1.4691  1.2     1.7   ]
71,[50968 61481 62638 70467],[40522 58715 60730 39517],1509851364897,[ 0.9406  1.4691  1.2     1.7   ]
72,[50478 61384 62585 71074],[40763 58771 60720 39859],1509851364898,[ 0.9406  1.4695  1.2     1.7   ]
73,[50170 61328 62559 71305],[40923 58812 60717 40006],1509851364913,[ 0.9406  1.4692  1.2     1.7   ]
74,[50135 61312 62549 71395],[40938 58813 60715 40052],1509851364929,[ 0.9391  1.4679  1.2     1.7   ]
75,[50338 61349 62565 71411],[40813 58760 60709 40029],1509851364930,[ 0.9347  1.4662  1.2     1.7   ]
76,[50685 61406 62592 71290],[40610 58670 60707 39906],1509851364945,[ 0.9315  1.4633  1.2     1.7   ]
77,[51116 61482 62622 70981],[40370 58671 60706 39683],1509851364961,[ 0.9299  1.4617  1.2     1.7   ]
78,[51640 61575 62663 70469],[40104 58705 60713 39376],1509851364962,[ 0.9302  1.4603  1.2     1.7   ]
79,[52311 61693 62710 69805],[39778 58691 60716 38998],1509851364977,[ 0.9298  1.4599  1.2     1.7   ]
80,[53199 61827 62763 69048],[39371 58616 60704 38594],1509851364978,[ 0.9302  1.4599  1.2     1.7   ]
81,[54308 61993 62819 68183],[38898 58479 60674 38166],1509851364994,[ 0.9302  1.4603  1.2     1.7   ]
82,[55469 62073 62761 67228],[38358 58302 60549 37673],1509851365009,[ 0.9302  1.4599  1.2     1.7   ]
83,[55692 61489 62187 66802],[37295 57415 59736 36822],1509851365010,[ 0.9299  1.4603  1.2     1.7   ]
84,[54624 60591 61253 67300],[35606 55733 58009 35489],1509851365026,[ 0.9302  1.4599  1.2     1.7   ]
85,[53474 59559 60185 67800],[33722 54072 56177 34187],1509851365041,[ 0.9299  1.4604  2.5     3.    ]
86,[53294 58780 59367 67440],[32786 53118 55439 33575],1509851365042,[ 0.9655  1.4911  2.5     3.    ]
87,[53978 58496 58984 66434],[32737 53311 55671 33423],1509851365057,[ 0.9868  1.5218  2.5     3.    ]
88,[54687 58729 59158 65832],[32734 53324 55731 33133],1509851365058,[ 1.0558  1.5768  2.5     3.    ]
89,[54501 59422 59922 66474],[32200 52538 54966 32387],1509851365073,[ 1.1327  1.6488  2.5     3.    ]
90,[53871 60292 60955 67632],[31375 51379 53728 31335],1509851365089,[ 1.2201  1.7224  2.5     3.    ]
91,[53790 61039 61855 68250],[31119 51047 53100 30645],1509851365090,[ 1.3089  1.8069  2.5     3.    ]
92,[52761 61653 62650 69698],[29935 49188 51167 29082],1509851365105,[ 1.3948  1.8909  2.5     3.    ]
93,[51367 62105 63201 71293],[27615 45630 47815 26304],1509851365121,[ 1.4809  1.9757  2.5     3.    ]
94,[50557 62241 63430 71823],[24686 42088 44275 22976],1509851365122,[ 1.5638  2.0614  2.5     3.    ]
95,[50672 62150 63301 71097],[21957 39436 41707 19988],1509851365137,[ 1.6481  2.1458  2.5     3.    ]
96,[51268 61905 62960 69956],[20181 38153 40498 18277],1509851365138,[ 1.728  2.229  2.5    3.   ]
97,[51643 61591 62577 69449],[19683 38055 40415 18074],1509851365153,[ 1.8032  2.3115  2.5     3.    ]
98,[51708 61268 62221 69716],[20102 38638 41038 18913],1509851365169,[ 1.8814  2.3963  2.5     3.    ]
99,[51651 61027 61961 70255],[20939 39576 41970 20257],1509851365170,[ 1.961   2.4831  2.5     3.    ]
100,[51570 60809 61727 70731],[21955 40668 43044 21722],1509851365185,[ 2.0426  2.568   2.5     3.    ]
101,[51461 60662 61596 71018],[23056 41830 44161 23083],1509851365201,[ 2.1269  2.6603  2.5     3.    ]
102,[51263 60540 61503 71083],[24149 42922 45212 24253],1509851365202,[ 2.2146  2.7597  2.5     3.    ]
103,[51111 60466 61456 71035],[25207 43950 46224 25294],1509851365217,[ 2.3096  2.8625  2.5     3.    ]
104,[51021 60391 61393 70940],[26258 44956 47245 26304],1509851365218,[ 2.4077  2.9595  2.5     3.    ]
105,[50958 60317 61301 70850],[27339 46013 48319 27393],1509851365233,[ 2.5014  3.0593  2.5     3.    ]
106,[50952 60270 61255 70811],[28495 47183 49494 28603],1509851365249,[ 2.5566  3.1113  2.5     3.    ]
107,[50968 60296 61299 70810],[29763 48525 50789 29905],1509851365250,[ 2.5167  3.0423  2.5     3.    ]
108,[50971 60341 61374 70810],[31143 49963 52148 31292],1509851365265,[ 2.4431  2.9253  2.5     3.    ]
109,[51004 60478 61468 70809],[32630 51548 53589 32760],1509851365281,[ 2.4369  2.9024  2.5     3.    ]
110,[51053 60474 61534 70811],[34242 53064 55151 34306],1509851365282,[ 2.5166  2.9686  1.2     1.7   ]
111,[51043 60441 61568 70833],[35925 54619 56794 35949],1509851365297,[ 2.555   3.0236  1.2     1.7   ]
112,[51038 60459 61583 70851],[37644 56335 58515 37704],1509851365298,[ 2.3386  2.8104  1.2     1.7   ]
113,[51038 60472 61576 70865],[39452 58125 60332 39543],1509851365313,[ 2.0195  2.4801  1.2     1.7   ]
114,[51815 60572 61646 69933],[39546 58710 60722 39496],1509851365329,[ 1.6482  2.1325  1.2     1.7   ]
115,[53438 61594 67649],[39049 60199 38507],1509851365329,[ 1.3029  1.8022  1.2     1.7   ]
116,[55679 61514 62063],[38322 58619 60794],1509851365345,[ 1.0424  1.5752  1.2     1.7   ]
117,[62098],[60285],1509851365361,[ 0.9345  1.5002  1.2     1.7   ]
118,[61953],[60135],1509851365361,[ 0.9406  1.5199  1.2     1.7   ]
119,[55566 61757],[38307 60091],1509851365377,[ 1.0113  1.5751  1.2     1.7   ]
120,[54330 61074 61895 66582],[38648 58570 60719 37979],1509851365377,[ 1.0912  1.6275  1.2     1.7   ]
121,[53387 60886 61779 68010],[38884 58567 60681 38433],1509851365393,[ 1.1586  1.6628  1.2     1.7   ]
122,[52490 60748 61714 68833],[39203 58580 60677 38818],1509851365409,[ 1.2077  1.6858  1.2     1.7   ]
123,[51955 60678 61662 69369],[39409 58579 60655 39090],1509851365409,[ 1.2325  1.6966  1.2     1.7   ]
124,[51614 60532 61634 69800],[39549 58536 60647 39322],1509851365425,[ 1.2401  1.7008  1.2     1.7   ]
125,[51420 60511 61616 70106],[39624 58524 60632 39476],1509851365441,[ 1.2384  1.7028  1.2     1.7   ]
126,[51283 60473 61600 70333],[39672 58524 60631 39604],1509851365441,[ 1.2279  1.7024  1.2     1.7   ]
127,[51198 60446 61597 70485],[39695 58537 60631 39684],1509851365457,[ 1.2155  1.7012  1.2     1.7   ]
128,[51171 60448 61597 70564],[39697 58557 60634 39719],1509851365457,[ 1.2109  1.6979  1.2     1.7   ]
129,[51170 60443 61594 70554],[39695 58575 60641 39723],1509851365471,[ 1.2077  1.6979  1.2     1.7   ]
130,[51210 60457 61597 70473],[39692 58571 60649 39692],1509851365489,[ 1.2047  1.6979  1.2     1.7   ]
131,[51295 60492 61606 70342],[39668 58571 60655 39623],1509851365489,[ 1.2015  1.7012  1.2     1.7   ]
132,[51404 60522 61615 70172],[39625 58578 60661 39534],1509851365505,[ 1.1969  1.7009  1.2     1.7   ]
133,[51547 60567 61628 69964],[39567 58583 60669 39420],1509851365521,[ 1.0575  1.5535  1.2     1.7   ]
134,[51752 60634 61646 69753],[39482 58587 60677 39299],1509851365522,[ 0.7413  1.3097  1.2     1.7   ]
135,[51996 60669 61667 69528],[39387 58588 60686 39174],1509851365537,[ 0.377   1.0253  1.2     1.7   ]
136,[52234 60698 61686 69256],[39304 58590 60693 39041],1509851365538,[ 0.1767  0.8816  1.2     1.7   ]
137,[52424 60745 61701 69001],[39233 58589 60697 38913],1509851365553,[ 0.2107  0.9216  1.2     1.7   ]
138,[52556 60778 61712 68796],[39180 58592 60700 38818],1509851365569,[ 0.3776  1.0767  1.2     1.7   ]
139,[52647 60797 61720 68669],[39149 58592 60702 38760],1509851365570,[ 0.5804  1.2086  1.2     1.7   ]
140,[52691 60804 61723 68625],[39134 58587 60701 38739],1509851365585,[ 0.7308  1.3159  1.2     1.7   ]
141,[52668 60782 61720 68666],[39138 58584 60698 38752],1509851365601,[ 0.855   1.4096  1.2     1.7   ]
142,[52603 60772 61713 68747],[39157 58581 60694 38785],1509851365606,[ 0.9391  1.4831  1.2     1.7   ]
143,[52524 60755 61706 68855],[39183 58579 60690 38831],1509851365617,[ 1.0039  1.5402  1.2     1.7   ]
144,[52442 60744 61701 68973],[39214 58581 60688 38889],1509851365618,[ 1.0483  1.583   1.2     1.7   ]
145,[52355 60728 61692 69086],[39248 58580 60686 38943],1509851365631,[ 1.0852  1.6138  1.2     1.7   ]
146,[52265 60698 61686 69177],[39277 58578 60684 38986],1509851365647,[ 1.1111  1.6304  1.2     1.7   ]
147,[52188 60692 61680 69262],[39308 58579 60683 39031],1509851365648,[ 1.1235  1.638   1.2     1.7   ]
148,[52143 60682 61677 69331],[39325 58580 60681 39067],1509851365663,[ 1.1248  1.6384  1.2     1.7   ]
149,[52110 60679 61674 69384],[39341 58580 60682 39094],1509851365681,[ 1.1125  1.6262  1.2     1.7   ]
150,[52083 60674 61672 69421],[39349 58579 60680 39112],1509851365681,[ 1.0869  1.6026  1.2     1.7   ]
151,[52065 60674 61671 69433],[39354 58581 60679 39118],1509851365697,[ 1.0515  1.5785  1.2     1.7   ]
152,[52070 60675 61672 69426],[39356 58582 60680 39116],1509851365697,[ 1.013   1.5461  1.2     1.7   ]
153,[52079 60676 61674 69408],[39354 58583 60681 39109],1509851365713,[ 0.9746  1.5136  1.2     1.7   ]
154,[52093 60678 61674 69386],[39349 58583 60684 39099],1509851365729,[ 0.9363  1.4787  1.2     1.7   ]
155,[52110 60683 61676 69366],[39343 58585 60686 39092],1509851365729,[ 0.904   1.4466  1.2     1.7   ]
156,[52131 60681 61678 69345],[39336 58584 60687 39082],1509851365745,[ 0.8748  1.4158  1.2     1.7   ]
157,[52147 60683 61679 69339],[39329 58584 60686 39076],1509851365761,[ 0.8519  1.3975  1.2     1.7   ]
158,[52150 60684 61679 69333],[39327 58583 60685 39071],1509851365761,[ 0.8382  1.3879  1.2     1.7   ]
159,[52148 60685 61678 69327],[39328 58585 60686 39069],1509851365777,[ 0.8362  1.3867  1.2     1.7   ]
160,[52147 60686 61679 69325],[39329 58584 60685 39070],1509851365792,[ 0.8362  1.3883  1.2     1.7   ]
161,[52143 60683 61678 69330],[39329 58583 60685 39071],1509851365794,[ 0.8457  1.3987  1.2     1.7   ]
162,[52138 60683 61676 69334],[39330 58582 60686 39071],1509851365809,[ 0.8595  1.4079  1.2     1.7   ]
163,[52140 60683 61677 69335],[39329 58582 60684 39073],1509851365809,[ 0.8748  1.4188  1.2     1.7   ]
164,[52142 60682 61678 69339],[39329 58583 60685 39075],1509851365825,[ 0.8902  1.4311  1.2     1.7   ]
165,[52141 60682 61677 69342],[39329 58583 60685 39075],1509851365841,[ 0.9023  1.4432  1.2     1.7   ]
166,[52090 60693 61638 69460],[39371 58625 60716 39218],1509851365841,[ 0.9134  1.4524  1.2     1.7   ]
167,[51884 60667 61686 69629],[39499 58654 60727 39295],1509851365857,[ 0.921   1.4586  1.2     1.7   ]
168,[51548 60704 61667 69963],[39668 58648 60740 39517],1509851365873,[ 0.9269  1.4649  1.2     1.7   ]
169,[51241 60597 61640 70303],[39793 58678 60727 39713],1509851365874,[ 0.9332  1.4679  1.2     1.7   ]
170,[50952 60526 61614 70701],[39917 58693 60724 39954],1509851365889,[ 0.9332  1.4695  1.2     1.7   ]
171,[50680 60475 61588 71030],[40030 58697 60722 40168],1509851365890,[ 0.9331  1.4695  1.2     1.7   ]
172,[50437 60433 61571 71242],[40143 58704 60718 40319],1509851365905,[ 0.9331  1.4694  1.2     1.7   ]
173,[50275 60396 61556 71381],[40227 58708 60715 40424],1509851365921,[ 0.9331  1.4695  1.2     1.7   ]
174,[50194 60378 61548 71457],[40260 58709 60713 40481],1509851365922,[ 0.9315  1.4695  1.2     1.7   ]
175,[50192 60372 61548 71461],[40247 58712 60711 40472],1509851365944,[ 0.9298  1.4679  1.2     1.7   ]
176,[50255 60382 61553 71393],[40208 58706 60711 40415],1509851365952,[ 0.9285  1.4662  1.2     1.7   ]
177,[50386 60383 61560 71246],[40138 58711 60709 40312],1509851365953,[ 0.9282  1.4649  1.2     1.7   ]
178,[50584 60416 61577 71041],[40035 58696 60707 40155],1509851365969,[ 0.9269  1.4649  1.2     1.7   ]
179,[50857 60473 61595 70778],[39890 58676 60710 39973],1509851365969,[ 0.9269  1.4649  1.2     1.7   ]
180,[51215 60535 61625 70456],[39716 58664 60715 39756],1509851365985,[ 0.9272  1.4649  1.2     1.7   ]
181,[51660 60600 61658 70053],[39518 58667 60719 39499],1509851366001,[ 0.9269  1.4649  1.2     1.7   ]
182,[52209 60674 61698 69548],[39281 58652 60717 39190],1509851366002,[ 0.9269  1.4649  1.2     1.7   ]
183,[52876 60773 61744 68933],[39002 58641 60710 38845],1509851366017,[ 0.9269  1.4645  1.2     1.7   ]
184,[53684 60905 61794 68222],[38685 58608 60697 38463],1509851366032,[ 0.9269  1.4649  1.2     1.7   ]
185,[54579 61097 61847 67447],[38364 58553 60663 38069],1509851366033,[ 0.9269  1.4649  2.5     3.    ]
186,[55336 61165 61826 66777],[37957 58307 60451 37616],1509851366049,[ 0.9593  1.4969  2.5     3.    ]
187,[55063 60874 61558 66918],[37003 57305 59497 36759],1509851366049,[ 0.9835  1.5264  2.5     3.    ]
188,[54096 60354 61106 67600],[35641 55752 57994 35655],1509851366065,[ 1.0558  1.5814  2.5     3.    ]
189,[53549 59781 60555 67880],[34538 54691 56950 34895],1509851366081,[ 1.1311  1.6505  2.5     3.    ]
190,[53842 59421 60128 67344],[34359 54699 56985 34812],1509851366081,[ 1.2171  1.729   2.5     3.    ]
191,[54554 59393 59993 66538],[34565 55116 57410 34913],1509851366097,[ 1.3058  1.8114  2.5     3.    ]
192,[53612 59841 60466 67591],[33751 54027 56151 33907],1509851366112,[ 1.3919  1.8946  2.5     3.    ]
193,[51680 60160 61055 69716],[31443 50632 52918 31527],1509851366113,[ 1.4779  1.9786  2.5     3.    ]
194,[50383 60485 61547 71232],[28277 46667 48905 28194],1509851366129,[ 1.5624  2.0647  2.5     3.    ]
195,[50372 60784 61881 71448],[24985 43210 45452 24656],1509851366129,[ 1.6433  2.1508  2.5     3.    ]
196,[51316 61072 62087 70601],[22508 41120 43409 21905],1509851366145,[ 1.7247  2.2352  2.5     3.    ]
197,[52092 61301 62245 69765],[21551 40424 42749 20704],1509851366161,[ 1.803  2.318  2.5    3.   ]
198,[52116 61338 62273 69579],[21856 40671 43008 20894],1509851366161,[ 1.8815  2.4038  2.5     3.    ]
199,[51769 61144 62099 69844],[22736 41409 43754 21869],1509851366178,[ 1.9576  2.4674  2.5     3.    ]
200,[51424 60848 61826 70214],[23770 42399 44754 23174],1509851366192,[ 2.047   2.5784  2.5     3.    ]
201,[51186 60570 61546 70514],[24823 43527 45844 24565],1509851366194,[ 2.1345  2.6736  2.5     3.    ]
202,[51051 60373 61362 70738],[25870 44634 46923 25883],1509851366209,[ 2.2236  2.7735  2.5     3.    ]
203,[51002 60292 61293 70868],[26884 45699 47949 27069],1509851366209,[ 2.3217  2.8779  2.5     3.    ]
204,[51018 60301 61322 70931],[27885 46714 48945 28117],1509851366225,[ 2.4228  2.9765  2.5     3.    ]
205,[51038 60354 61364 70939],[28894 47694 49931 29092],1509851366241,[ 2.518   3.0763  2.5     3.    ]
206,[51057 60417 61411 70928],[29964 48730 50978 30107],1509851366242,[ 2.5504  3.1051  2.5     3.    ]
207,[51063 60481 61467 70904],[31113 49852 52114 31220],1509851366257,[ 2.4951  3.0164  2.5     3.    ]
208,[51090 60551 61560 70888],[32396 51136 53382 32461],1509851366273,[ 2.432   2.9161  2.5     3.    ]
209,[51098 60615 61649 70880],[33813 52586 54766 33846],1509851366273,[ 2.4538  2.9165  2.5     3.    ]
210,[51095 60598 61717 70851],[35390 54162 56265 35350],1509851366289,[ 2.5426  2.9948  1.2     1.7   ]
211,[51043 60592 61745 70806],[37029 55762 57840 36952],1509851366290,[ 2.5641  3.0315  1.2     1.7   ]
212,[51008 60692 61744 70753],[38733 57254 59505 38652],1509851366305,[ 2.3402  2.7967  1.2     1.7   ]
213,[50953 60691 61790 70586],[40155 58899 60787 40101],1509851366321,[ 2.008   2.4592  1.2     1.7   ]
214,[52483 60973 61905 68672],[39274 58592 60671 38789],1509851366322,[ 1.6314  2.1138  1.2     1.7   ]
215,[54253 61303 62094 66207],[38854 58804 60795 38117],1509851366337,[ 1.2832  1.7919  1.2     1.7   ]
216,[61723 62295],[58782 60812],1509851366352,[ 1.0268  1.5709  1.2     1.7   ]
217,[61749 62268],[58670 60748],1509851366359,[ 0.9239  1.5049  1.2     1.7   ]
218,[55571 61537 62158],[38304 58588 60719],1509851366369,[ 0.9363  1.5265  1.2     1.7   ]
219,[54336 61308 62061 66141],[38712 58654 60727 37965],1509851366370,[ 1.0113  1.5797  1.2     1.7   ]
220,[53439 61130 61965 67518],[38940 58620 60686 38325],1509851366385,[ 1.0957  1.6276  1.2     1.7   ]
221,[52699 60986 61896 68605],[39185 58629 60676 38730],1509851366401,[ 1.1631  1.6658  1.2     1.7   ]
222,[52177 60896 61847 69267],[39367 58618 60662 39031],1509851366402,[ 1.2093  1.6874  1.2     1.7   ]
223,[51799 60823 61812 69694],[39517 58603 60649 39274],1509851366417,[ 1.2309  1.7008  1.2     1.7   ]
224,[51537 60772 61784 69979],[39619 58569 60637 39433],1509851366431,[ 1.2387  1.7058  1.2     1.7   ]
225,[51366 60741 61769 70190],[39686 58561 60632 39547],1509851366431,[ 1.2385  1.7054  1.2     1.7   ]
226,[51255 60725 61763 70341],[39727 58584 60633 39612],1509851366449,[ 1.2325  1.7058  1.2     1.7   ]
227,[51197 60712 61759 70427],[39747 58596 60636 39651],1509851366450,[ 1.2247  1.7008  1.2     1.7   ]
228,[51195 60706 61757 70442],[39744 58603 60639 39656],1509851366465,[ 1.2139  1.6992  1.2     1.7   ]
229,[51230 60713 61763 70377],[39739 58608 60647 39632],1509851366481,[ 1.2077  1.6995  1.2     1.7   ]
230,[51310 60724 61768 70259],[39715 58609 60653 39590],1509851366482,[ 1.2031  1.6995  1.2     1.7   ]
231,[51422 60743 61775 70087],[39672 58607 60657 39512],1509851366497,[ 1.2002  1.7028  1.2     1.7   ]
232,[51561 60765 61787 69883],[39619 58608 60663 39409],1509851366510,[ 1.1969  1.7024  1.2     1.7   ]
233,[51729 60799 61803 69649],[39551 58616 60671 39287],1509851366511,[ 1.1403  1.6304  1.2     1.7   ]
234,[51907 60828 61818 69407],[39483 58630 60679 39163],1509851366527,[ 0.815  1.365  1.2    1.7  ]
235,[52102 60859 61837 69173],[39406 58636 60687 39038],1509851366528,[ 0.5156  1.1104  1.2     1.7   ]
236,[52333 60902 61856 69006],[39316 58634 60694 38943],1509851366548,[ 0.2212  0.92    1.2     1.7   ]
237,[52525 60938 61868 68878],[39241 58626 60696 38879],1509851366559,[ 0.2042  0.9017  1.2     1.7   ]
238,[52626 60960 61878 68749],[39201 58615 60695 38820],1509851366559,[ 0.3486  1.0473  1.2     1.7   ]
239,[52631 60955 61877 68702],[39200 58621 60697 38802],1509851366574,[ 0.5433  1.1825  1.2     1.7   ]
240,[52580 60944 61872 68705],[39216 58622 60693 38797],1509851366590,[ 0.6952  1.2902  1.2     1.7   ]
241,[52520 60935 61867 68752],[39235 58620 60689 38817],1509851366591,[ 0.8271  1.3788  1.2     1.7   ]
242,[52467 60926 61862 68846],[39255 58617 60686 38862],1509851366606,[ 0.921   1.4571  1.2     1.7   ]
243,[52408 60915 61856 68959],[39277 58616 60685 38910],1509851366607,[ 0.9914  1.517   1.2     1.7   ]
244,[52330 60901 61851 69066],[39306 58617 60683 38961],1509851366623,[ 1.0408  1.5631  1.2     1.7   ]
245,[52248 60891 61844 69153],[39334 58618 60682 38997],1509851366639,[ 1.0774  1.5968  1.2     1.7   ]
246,[52183 60876 61839 69227],[39362 58622 60680 39039],1509851366639,[ 1.105   1.6184  1.2     1.7   ]
247,[52140 60869 61836 69284],[39377 58618 60679 39066],1509851366655,[ 1.1219  1.6305  1.2     1.7   ]
248,[52102 60862 61833 69330],[39393 58619 60679 39093],1509851366670,[ 1.1232  1.6305  1.2     1.7   ]
249,[52076 60857 61831 69363],[39404 58624 60678 39109],1509851366671,[ 1.1171  1.6245  1.2     1.7   ]
250,[52061 60854 61830 69373],[39410 58625 60677 39115],1509851366687,[ 1.0958  1.6072  1.2     1.7   ]
251,[52060 60855 61830 69372],[39411 58624 60678 39115],1509851366687,[ 1.0667  1.5818  1.2     1.7   ]
252,[52071 60856 61830 69369],[39408 58623 60679 39115],1509851366703,[ 1.0313  1.551   1.2     1.7   ]
253,[52081 60858 61831 69360],[39406 58626 60680 39108],1509851366719,[ 0.9917  1.5186  1.2     1.7   ]
254,[52091 60861 61833 69345],[39402 58626 60681 39100],1509851366719,[ 0.9502  1.4849  1.2     1.7   ]
255,[52100 60862 61834 69326],[39398 58625 60683 39094],1509851366735,[ 0.9131  1.4512  1.2     1.7   ]
256,[52110 60863 61835 69313],[39394 58623 60682 39089],1509851366750,[ 0.8824  1.4217  1.2     1.7   ]
257,[52113 60864 61835 69308],[39393 58625 60682 39086],1509851366751,[ 0.8611  1.3992  1.2     1.7   ]
