,x,y,time
651,[66077 75690 76862 86128],[42637 34733 68625 42839],1509232343637
652,[66076 75691 76862 86127],[42637 34733 68626 42839],1509232343647
653,[66075 75690 76864 86125],[42638 34734 68625 42839],1509232343657
654,[66075 75690 76862 86125],[42639 34734 68626 42839],1509232343667
655,[66075 75690 76861 86126],[42638 34733 68627 42839],1509232343677
656,[66075 75690 76862 86126],[42638 34733 68626 42838],1509232343687
657,[66074 75690 76862 86126],[42637 34734 68626 42839],1509232343697
658,[66076 75691 76861 86127],[42638 34733 68626 42839],1509232343707
659,[66076 75691 76862 86126],[42639 34734 68626 42840],1509232343717
660,[66076 75690 76861 86127],[42639 34734 68627 42840],1509232343728
661,[66076 75689 76861 86126],[42638 34733 68627 42840],1509232343737
662,[66075 75690 76862 86125],[42639 34734 68626 42839],1509232343747
663,[66074 75690 76860 86124],[42639 34734 68626 42839],1509232343757
664,[66077 75690 76862 86126],[42637 34734 68626 42839],1509232343767
665,[66076 75691 76861 86126],[42638 34734 68625 42839],1509232343777
666,[66076 75691 76862 86125],[42638 34734 68626 42839],1509232343787
667,[66075 75689 76859 86125],[42639 34734 68627 42840],1509232343797
668,[66077 75691 76864 86126],[42638 34733 68625 42839],1509232343807
669,[66075 75691 76863 86127],[42638 34734 68625 42840],1509232343817
670,[66073 75690 76861 86127],[42639 34733 68626 42840],1509232343827
671,[66073 75689 76863 86126],[42638 34733 68625 42839],1509232343837
672,[66076 75691 76862 86126],[42638 34733 68626 42840],1509232343847
673,[66076 75691 76863 86125],[42638 34733 68625 42840],1509232343857
674,[66075 75690 76862 86126],[42639 34733 68626 42838],1509232343867
675,[66074 75690 76862 86127],[42638 34733 68625 42839],1509232343877
676,[66075 75690 76864 86127],[42638 34733 68625 42839],1509232343887
677,[66076 75691 76862 86126],[42638 34734 68626 42838],1509232343897
678,[66076 75690 76864 86125],[42638 34734 68625 42838],1509232343907
679,[66075 75689 76864 86125],[42638 34734 68624 42838],1509232343918
680,[66076 75691 76860 86126],[42638 34734 68627 42840],1509232343927
681,[66076 75691 76862 86127],[42639 34734 68626 42841],1509232343937
682,[66077 75690 76862 86126],[42638 34733 68625 42838],1509232343947
683,[65814 75659 76875 86446],[42870 34664 68712 43150],1509232343957
684,[65616 75731 76853 86747],[42897 34293 68679 43287],1509232343967
685,[65234 75732 76841 87160],[43044 33779 68662 43539],1509232343977
686,[64800 75739 76824 87583],[43228 33121 68648 43824],1509232343987
687,[64418 75758 76808 87990],[43397 32275 68639 44111],1509232343997
688,[64119 75830 76799 88316],[43527 31300 68635 44342],1509232344007
689,[63917 75860 76789 88515],[43615 30287 68625 44493],1509232344017
690,[63810 75891 76784 88588],[43666 29233 68617 44556],1509232344027
691,[63801 75905 76781 88573],[43663 28096 68613 44541],1509232344038
692,[63898 75966 76785 88468],[43605 26886 68614 44449],1509232344047
693,[64092 76014 76790 88280],[43507 25658 68620 44294],1509232344057
694,[64387 76063 76804 87998],[43371 24440 68627 44078],1509232344067
695,[64768 76088 76821 87624],[43204 23190 68632 43815],1509232344077
696,[65272 76127 76840 87158],[42989 21868 68647 43496],1509232344087
697,[65932 76176 76869 86586],[42717 20468 68662 43112],1509232344097
698,[66755 76242 76891 85875],[42392 19050 68669 42668],1509232344107
699,[67743 76277 76918 85014],[42037 17642 68665 42187],1509232344118
700,[68855 76303 76940 84039],[41676 16259 68642 41665],1509232344127
701,[69792 76383 76834 83222],[41113 15001 68336 41021],1509232344137
702,[69536 76457 76479 83393],[39843 67100 13947 39907],1509232344147
703,[68444 75943 76547 84250],[38040 65158 13077 38484],1509232344157
704,[67782 75300 76577 84617],[36564 63709 12310 37438],1509232344167
705,[68134 74729 76586 83956],[36219 63608 11582 37195],1509232344177
706,[69056 74462 76559 82863],[36441 64098 10946 37214],1509232344187
707,[69333 74713 76446 82611],[36340 63960 10483 36856],1509232344197
708,[68286 75513 76390 84020],[35305 62466 10278 35710],1509232344207
709,[66176 76400 76691 86668],[32842 10354 58849 33113],1509232344217
710,[64699 76453 77787 88630],[29487 10573 54275 29335],1509232344227
711,[64460 76502 78552 89060],[25915 10856 50166 25135],1509232344237
712,[65331 76563 78949 88098],[23026 11195 47533 21680],1509232344247
713,[66235 76605 79045 86913],[21613 11568 46523 19984],1509232344257
714,[66380 76505 78819 86564],[21674 11996 46704 20038],1509232344267
715,[66077 76382 78392 86911],[22438 12493 47495 21163],1509232344278
716,[65754 76316 77881 87451],[23437 13083 48637 22780],1509232344288
717,[65503 76304 77375 87914],[24529 13831 49889 24499],1509232344297
718,[65394 76344 76990 88213],[25654 14730 51143 26142],1509232344307
719,[65353 76327 76767 88364],[26783 15706 52334 27577],1509232344317
720,[65288 76315 76695 88419],[27880 16747 53458 28791],1509232344327
721,[65273 76304 76721 88400],[29008 17905 54584 29875],1509232344337
722,[65248 76296 76811 88339],[30199 19199 55755 30985],1509232344347
723,[65204 76275 76866 88265],[31517 20618 57054 32214],1509232344357
724,[65149 76191 76922 88168],[32991 22152 58494 33591],1509232344367
725,[65071 76054 76958 88066],[34628 23802 60094 35149],1509232344377
726,[64983 75984 76942 87961],[36392 25567 61812 36860],1509232344387
727,[64891 75926 76884 87869],[38224 27466 63616 38721],1509232344397
728,[64805 75871 76800 87773],[40144 29494 65532 40700],1509232344407
729,[64732 75793 76695 87684],[42179 31647 67563 42790],1509232344417
730,[64939 75691 76718 87191],[43222 33844 68670 43728],1509232344427
731,[66943 75655 76775 84854],[42392 35724 68694 42370],1509232344437
732,[69784 75528 76933],[41687 37203 68810],1509232344447
733,[75630 77009],[37771 68826],1509232344457
734,[75422 76954],[37554 68747],1509232344468
735,[69651 75579 76890],[41605 37160 68719],1509232344477
736,[68163 75566 76830 83084],[41996 36514 68685 41622],1509232344488
737,[67135 75621 76773 84658],[42260 35714 68635 42190],1509232344497
738,[66460 75665 76745 85845],[42463 35002 68608 42709],1509232344507
739,[65973 75816 76714 86585],[42609 34423 68583 43102],1509232344517
740,[65558 75812 76695 86965],[42765 33986 68562 43353],1509232344527
741,[65253 75798 76677 87186],[42882 33656 68544 43507],1509232344537
742,[65042 75775 76669 87338],[42962 33377 68534 43604],1509232344547
743,[64901 75757 76665 87430],[43011 33153 68532 43659],1509232344557
744,[64837 75736 76664 87459],[43031 33050 68534 43666],1509232344567
745,[64880 75724 76669 87454],[43018 33085 68542 43661],1509232344577
746,[65017 75736 76674 87423],[42968 33249 68553 43653],1509232344587
747,[65200 75786 76684 87321],[42900 33494 68566 43591],1509232344597
748,[65413 75822 76692 87156],[42823 33783 68580 43488],1509232344607
749,[65644 75819 76703 86908],[42741 34099 68592 43336],1509232344617
750,[65866 75774 76714 86595],[42669 34411 68611 43159],1509232344627
751,[66082 75699 76724 86241],[42595 34685 68625 42965],1509232344638
752,[66311 75630 76735 85903],[42518 34931 68636 42786],1509232344647
753,[66552 75645 76745 85635],[42438 35158 68645 42651],1509232344657
754,[66754 75669 76754 85467],[42369 35315 68649 42564],1509232344667
755,[66833 75689 76756 85396],[42340 35361 68653 42524],1509232344678
756,[66816 75677 76757 85408],[42341 35332 68650 42521],1509232344687
757,[66741 75672 76751 85470],[42361 35279 68642 42551],1509232344697
758,[66643 75672 76744 85586],[42395 35209 68636 42611],1509232344707
759,[66523 75671 76741 85737],[42432 35097 68630 42683],1509232344717
760,[66390 75682 76736 85897],[42476 34962 68625 42762],1509232344727
761,[66280 75687 76726 86039],[42513 34851 68623 42838],1509232344737
762,[66190 75699 76724 86147],[42543 34769 68614 42898],1509232344747
763,[66105 75705 76720 86233],[42574 34694 68612 42947],1509232344757
764,[66039 75699 76719 86296],[42594 34620 68609 42979],1509232344768
765,[66002 75695 76715 86347],[42610 34574 68613 43009],1509232344777
766,[65996 75702 76717 86364],[42611 34569 68610 43020],1509232344787
767,[66003 75708 76717 86354],[42612 34585 68611 43018],1509232344797
768,[66012 75697 76718 86336],[42610 34595 68613 43008],1509232344807
769,[66031 75695 76720 86310],[42603 34613 68615 42992],1509232344817
770,[66065 75697 76720 86279],[42592 34648 68616 42976],1509232344827
771,[66097 75700 76719 86240],[42580 34688 68619 42956],1509232344837
772,[66118 75691 76724 86204],[42574 34714 68619 42938],1509232344847
773,[66140 75685 76722 86178],[42566 34733 68621 42923],1509232344858
774,[66162 75686 76724 86161],[42560 34751 68623 42914],1509232344867
775,[66177 75691 76723 86155],[42556 34763 68622 42911],1509232344877
776,[66176 75692 76724 86153],[42554 34764 68622 42909],1509232344887
777,[66169 75688 76725 86156],[42556 34754 68620 42910],1509232344897
778,[66164 75689 76722 86164],[42557 34748 68621 42914],1509232344907
779,[66161 75691 76724 86168],[42559 34747 68620 42917],1509232344917
780,[66154 75689 76725 86173],[42560 34741 68618 42918],1509232344927
781,[66146 75686 76722 86175],[42563 34735 68620 42919],1509232344937
782,[66148 75688 76721 86178],[42562 34735 68621 42921],1509232344947
783,[66155 75692 76722 86177],[42560 34741 68620 42921],1509232344958
784,[66156 75692 76723 86176],[42559 34741 68619 42920],1509232344968
785,[66154 75690 76724 86174],[42559 34739 68620 42919],1509232344977
786,[66153 75688 76724 86171],[42561 34741 68619 42918],1509232344987
787,[66155 75689 76721 86170],[42560 34744 68621 42919],1509232344997
788,[66153 75687 76722 86170],[42560 34742 68621 42918],1509232345008
789,[66152 75688 76721 86173],[42561 34739 68620 42918],1509232345017
790,[66154 75690 76722 86174],[42560 34742 68621 42920],1509232345027
791,[66157 75692 76724 86176],[42560 34743 68619 42920],1509232345038
792,[66156 75691 76726 86172],[42559 34742 68618 42919],1509232345047
793,[66154 75690 76722 86172],[42560 34740 68620 42917],1509232345057
794,[66153 75689 76721 86171],[42560 34742 68621 42919],1509232345067
795,[66156 75688 76724 86171],[42559 34744 68620 42919],1509232345077
796,[66156 75689 76724 86171],[42560 34742 68619 42918],1509232345087
797,[66154 75690 76721 86173],[42560 34741 68621 42919],1509232345097
798,[66155 75691 76724 86174],[42560 34742 68619 42920],1509232345107
799,[66155 75690 76724 86174],[42560 34742 68620 42918],1509232345117
800,[66155 75690 76724 86174],[42560 34741 68619 42919],1509232345127
801,[66153 75689 76724 86173],[42560 34740 68619 42919],1509232345137
802,[66156 75689 76722 86172],[42561 34743 68621 42919],1509232345147
803,[66156 75690 76724 86172],[42560 34742 68620 42919],1509232345157
804,[66154 75690 76722 86173],[42560 34741 68621 42918],1509232345168
805,[66153 75689 76722 86173],[42560 34741 68620 42919],1509232345177
806,[66154 75690 76723 86174],[42559 34742 68620 42919],1509232345187
807,[66154 75690 76724 86173],[42560 34741 68620 42918],1509232345197
808,[66155 75689 76722 86174],[42559 34740 68620 42918],1509232345207
809,[66155 75691 76724 86173],[42559 34741 68619 42920],1509232345217
810,[66155 75691 76723 86174],[42559 34742 68621 42920],1509232345227
811,[66154 75688 76724 86173],[42560 34742 68619 42920],1509232345237
812,[66154 75688 76723 86172],[42560 34741 68620 42919],1509232345247
813,[66154 75690 76723 86173],[42561 34742 68620 42919],1509232345257
814,[66154 75690 76723 86174],[42560 34742 68620 42919],1509232345267
815,[66155 75690 76721 86173],[42560 34741 68622 42919],1509232345277
816,[66155 75690 76722 86171],[42560 34742 68621 42919],1509232345287
817,[66155 75690 76721 86174],[42560 34742 68620 42920],1509232345297
818,[66154 75690 76724 86174],[42560 34742 68620 42919],1509232345307
819,[66153 75689 76723 86172],[42561 34742 68621 42919],1509232345317
820,[66153 75688 76723 86171],[42561 34742 68620 42918],1509232345327
821,[66154 75689 76722 86172],[42560 34741 68621 42919],1509232345337
822,[66154 75690 76725 86174],[42560 34741 68619 42920],1509232345347
823,[66154 75691 76724 86175],[42561 34741 68620 42920],1509232345357
824,[66154 75690 76723 86174],[42560 34741 68621 42920],1509232345367
825,[66153 75691 76725 86174],[42561 34741 68620 42920],1509232345377
826,[66153 75688 76723 86173],[42560 34741 68620 42919],1509232345387
827,[66153 75688 76722 86172],[42560 34741 68620 42918],1509232345397
828,[66153 75689 76723 86173],[42560 34742 68619 42919],1509232345407
829,[66154 75689 76725 86174],[42560 34742 68619 42919],1509232345417
830,[66154 75691 76721 86176],[42560 34741 68621 42920],1509232345427
831,[66154 75691 76723 86176],[42560 34741 68621 42920],1509232345437
832,[66155 75691 76725 86174],[42560 34741 68619 42920],1509232345447
833,[66154 75689 76723 86173],[42560 34741 68621 42920],1509232345457
834,[66153 75688 76725 86172],[42560 34742 68620 42919],1509232345467
835,[66154 75689 76724 86171],[42560 34742 68620 42919],1509232345477
836,[66153 75689 76725 86173],[42560 34742 68620 42920],1509232345487
837,[66155 75690 76720 86174],[42560 34741 68621 42919],1509232345498
838,[66154 75691 76723 86174],[42560 34741 68620 42920],1509232345508
839,[66153 75690 76723 86173],[42561 34741 68620 42920],1509232345517
840,[66154 75689 76722 86173],[42560 34741 68621 42919],1509232345527
841,[66154 75689 76726 86172],[42560 34741 68619 42920],1509232345538
842,[66154 75689 76722 86172],[42561 34742 68621 42918],1509232345547
843,[66154 75689 76723 86172],[42561 34742 68621 42919],1509232345557
844,[66155 75688 76722 86173],[42560 34741 68620 42919],1509232345567
845,[66155 75690 76722 86174],[42561 34741 68620 42920],1509232345577
846,[66154 75690 76724 86174],[42560 34740 68619 42920],1509232345587
847,[66153 75690 76724 86172],[42561 34741 68619 42920],1509232345597
848,[66155 75690 76723 86173],[42560 34742 68620 42919],1509232345607
849,[66155 75689 76722 86172],[42560 34742 68620 42919],1509232345617
850,[66154 75689 76721 86172],[42560 34742 68621 42920],1509232345627
851,[66153 75689 76725 86173],[42560 34741 68620 42918],1509232345637
852,[66155 75689 76724 86172],[42559 34742 68620 42919],1509232345647
853,[66155 75690 76723 86173],[42560 34742 68620 42919],1509232345657
854,[66155 75690 76723 86173],[42559 34741 68621 42918],1509232345667
855,[66154 75690 76722 86173],[42561 34741 68621 42919],1509232345677
856,[66154 75690 76725 86174],[42560 34741 68619 42920],1509232345687
857,[66154 75689 76726 86172],[42560 34742 68620 42919],1509232345697
858,[66154 75689 76726 86173],[42559 34742 68619 42918],1509232345707
859,[66153 75690 76725 86172],[42560 34742 68620 42919],1509232345717
860,[66155 75689 76722 86173],[42560 34742 68620 42919],1509232345727
861,[66153 75690 76725 86174],[42560 34742 68619 42919],1509232345738
862,[66155 75690 76721 86174],[42560 34742 68622 42919],1509232345747
863,[66154 75690 76723 86174],[42560 34741 68620 42919],1509232345757
864,[66154 75689 76723 86172],[42560 34742 68620 42919],1509232345767
865,[66154 75689 76725 86171],[42560 34742 68621 42919],1509232345777
866,[66155 75689 76722 86172],[42560 34741 68620 42918],1509232345788
867,[66153 75690 76723 86172],[42560 34741 68620 42918],1509232345797
868,[66154 75690 76724 86172],[42560 34741 68620 42919],1509232345807
869,[66154 75691 76723 86174],[42560 34741 68620 42920],1509232345817
870,[66155 75690 76723 86175],[42560 34741 68620 42920],1509232345828
871,[66154 75690 76725 86173],[42560 34741 68620 42920],1509232345838
872,[66154 75690 76723 86173],[42560 34741 68620 42919],1509232345847
873,[66153 75690 76722 86172],[42560 34741 68621 42919],1509232345857
874,[66153 75690 76723 86172],[42560 34741 68621 42918],1509232345867
875,[66153 75690 76723 86172],[42560 34742 68620 42919],1509232345877
876,[66154 75690 76722 86173],[42559 34741 68620 42920],1509232345887
877,[66155 75690 76722 86174],[42560 34741 68621 42920],1509232345897
878,[65865 75667 76739 86480],[42799 34666 68704 43236],1509232345906
879,[65670 75718 76713 86794],[42826 34295 68675 43381],1509232345918
880,[65298 75744 76705 87220],[42968 33783 68661 43640],1509232345927
881,[64863 75757 76690 87630],[43150 33123 68644 43925],1509232345937
882,[64463 75767 76672 88021],[43322 32275 68635 44209],1509232345947
883,[64143 75831 76662 88332],[43459 31298 68628 44436],1509232345957
884,[63937 75866 76653 88525],[43546 30276 68617 44582],1509232345967
885,[63827 75898 76644 88592],[43596 29212 68611 44644],1509232345977
886,[63812 75916 76643 88567],[43597 28069 68606 44623],1509232345987
887,[63900 75968 76648 88451],[43548 26851 68606 44521],1509232345997
888,[64093 76016 76654 88253],[43452 25612 68612 44357],1509232346007
889,[64388 76073 76669 87961],[43317 24383 68616 44138],1509232346016
890,[64776 76102 76683 87580],[43150 23124 68625 43866],1509232346027
891,[65285 76139 76704 87097],[42936 21790 68641 43530],1509232346038
892,[65959 76172 76728 86498],[42661 20370 68658 43127],1509232346047
893,[66806 76242 76759 85765],[42334 18929 68665 42675],1509232346057
894,[67815 76291 76779 84891],[41975 17510 68657 42182],1509232346067
895,[68962 76335 76801 83903],[41604 16128 68623 41646],1509232346077
896,[69817 76426 76668 83140],[40999 14887 68254 40969],1509232346087
897,[69454 76331 76532 83466],[39647 66902 13854 39776],1509232346097
898,[68370 75893 76572 84355],[37803 64929 12987 38323],1509232346107
899,[67835 75356 76588 84633],[36467 63608 12192 37320],1509232346117
900,[68244 74851 76580 83905],[36196 63587 11439 37098],1509232346128
901,[69096 74552 76560 82860],[36370 64012 10800 37076],1509232346138
902,[69279 74740 76442 82695],[36187 63796 10372 36704],1509232346147
903,[68123 75400 76420 84176],[35043 62188 10206 35552],1509232346158
904,[66008 76420 76444 86786],[32449 58492 10295 32945],1509232346167
905,[64595 76455 77423 88656],[29009 10517 53939 29191],1509232346177
906,[64484 76481 78131 89020],[25451 10804 49947 25059],1509232346187
907,[65415 76513 78517 88049],[22654 11150 47428 21679],1509232346197
908,[66320 76540 78689 86957],[21380 11525 46488 20050],1509232346207
909,[66469 76541 78610 86705],[21529 11945 46697 20135],1509232346217
910,[66147 76432 78320 87042],[22387 12457 47520 21243],1509232346227
911,[65788 76352 77959 87537],[23471 13065 48660 22820],1509232346237
912,[65528 76328 77529 87955],[24653 13809 49941 24496],1509232346247
913,[65386 76348 77202 88216],[25806 14720 51181 26111],1509232346257
914,[65308 76319 76941 88331],[26922 15758 52371 27523],1509232346267
915,[65269 76300 76776 88371],[27994 16841 53514 28776],1509232346277
916,[65234 76275 76724 88352],[29082 17987 54642 29922],1509232346287
917,[65192 76246 76746 88290],[30244 19261 55825 31068],1509232346297
918,[65167 76209 76777 88234],[31550 20677 57134 32310],1509232346307
919,[65169 76121 76879 88170],[33051 22235 58574 33695],1509232346317
920,[65091 76116 76947 88086],[34683 23901 60155 35233],1509232346327
921,[65022 76086 76945 88012],[36412 25671 61868 36942],1509232346337
922,[64956 76039 76912 87934],[38241 27566 63673 38794],1509232346347
923,[64895 75950 76866 87856],[40188 29582 65583 40762],1509232346358
924,[64818 75879 76825 87778],[42243 31699 67590 42836],1509232346367
925,[65048 75787 76875 87292],[43262 33868 68662 43745],1509232346377
926,[67024 75715 76942 84903],[42437 35743 68685 42360],1509232346387
927,[69644 75576 77103],[41798 37225 68819],1509232346397
928,[75517 77186],[37807 68835],1509232346407
929,[75380 77075],[37511 68718],1509232346417
930,[69226 75531 77038],[41779 37088 68699],1509232346427
931,[67955 75623 76988 83372],[42131 36387 68674 41710],1509232346437
932,[67107 75718 76939 84896],[42346 35615 68632 42233],1509232346447
933,[66459 75774 76897 85927],[42549 34990 68606 42726],1509232346457
934,[65909 75797 76868 86459],[42735 34511 68574 43027],1509232346467
935,[65486 75778 76843 86801],[42896 34120 68553 43263],1509232346477
936,[65186 75754 76827 87062],[43003 33721 68538 43409],1509232346487
937,[64974 75731 76826 87255],[43082 33368 68531 43507],1509232346497
938,[64877 75713 76823 87377],[43119 33167 68535 43577],1509232346507
939,[64925 75748 76824 87473],[43097 33136 68537 43624],1509232346517
940,[65035 75846 76829 87495],[43054 33244 68544 43644],1509232346527
941,[65171 75916 76835 87429],[43007 33442 68553 43614],1509232346538
942,[65307 75879 76840 87297],[42959 33675 68561 43549],1509232346547
943,[65446 75849 76843 87087],[42903 33897 68572 43412],1509232346557
944,[65602 75795 76852 86829],[42850 34142 68586 43262],1509232346567
945,[65771 75716 76867 86516],[42792 34397 68600 43081],1509232346577
946,[65984 75647 76881 86176],[42720 34671 68610 42902],1509232346587
947,[66248 75658 76888 85881],[42629 34962 68623 42761],1509232346597
948,[66500 75690 76894 85641],[42541 35183 68632 42639],1509232346607
949,[66663 75716 76902 85464],[42481 35311 68635 42547],1509232346617
950,[66716 75712 76904 85398],[42462 35342 68640 42509],1509232346627
951,[66711 75667 76904 85403],[42458 35316 68637 42498],1509232346637
952,[66656 75674 76902 85449],[42476 35283 68631 42522],1509232346647
953,[66579 75675 76899 85547],[42502 35230 68624 42574],1509232346657
954,[66458 75676 76893 85675],[42543 35134 68619 42643],1509232346667
955,[66323 75675 76886 85809],[42588 35012 68613 42707],1509232346677
956,[66208 75677 76882 85943],[42627 34887 68609 42763],1509232346687
957,[66135 75686 76879 86089],[42653 34791 68607 42838],1509232346697
958,[66079 75721 76878 86191],[42673 34722 68605 42894],1509232346707
959,[66028 75728 76877 86257],[42692 34666 68601 42928],1509232346717
960,[65980 75723 76873 86288],[42708 34626 68600 42947],1509232346727
961,[65951 75709 76870 86294],[42720 34603 68601 42952],1509232346737
962,[65951 75696 76873 86285],[42722 34607 68600 42949],1509232346747
963,[65975 75697 76873 86269],[42714 34633 68602 42940],1509232346757
964,[66007 75707 76874 86236],[42703 34667 68606 42926],1509232346767
965,[66033 75700 76874 86204],[42695 34695 68609 42910],1509232346777
966,[66061 75692 76878 86166],[42686 34725 68608 42892],1509232346788
967,[66085 75690 76878 86137],[42677 34753 68610 42876],1509232346797
968,[66107 75693 76879 86120],[42670 34771 68611 42867],1509232346807
969,[66115 75691 76880 86107],[42666 34778 68611 42860],1509232346817
970,[66115 75690 76881 86103],[42665 34781 68611 42857],1509232346827
971,[66115 75691 76881 86103],[42665 34780 68610 42858],1509232346837
972,[66112 75692 76880 86112],[42666 34776 68609 42861],1509232346847
973,[66106 75693 76877 86121],[42667 34768 68610 42865],1509232346857
974,[66096 75693 76879 86128],[42671 34760 68609 42869],1509232346867
975,[66092 75693 76877 86134],[42673 34755 68610 42872],1509232346877
976,[66091 75693 76875 86138],[42673 34755 68610 42874],1509232346887
977,[66089 75693 76878 86138],[42672 34752 68610 42876],1509232346897
978,[66089 75693 76877 86138],[42674 34751 68610 42875],1509232346907
979,[66090 75694 76877 86137],[42673 34753 68610 42874],1509232346917
980,[66095 75693 76877 86135],[42670 34757 68609 42873],1509232346927
981,[66094 75693 76877 86135],[42671 34757 68610 42873],1509232346937
982,[66094 75692 76879 86133],[42672 34757 68609 42872],1509232346947
983,[66095 75692 76880 86131],[42672 34759 68609 42870],1509232346957
984,[66097 75692 76877 86130],[42672 34761 68610 42871],1509232346967
985,[66096 75693 76880 86131],[42672 34759 68608 42872],1509232346977
986,[66094 75692 76877 86131],[42673 34758 68609 42872],1509232346987
987,[66095 75693 76879 86131],[42672 34758 68609 42873],1509232346997
988,[66096 75693 76878 86133],[42673 34759 68609 42872],1509232347007
989,[66096 75694 76881 86134],[42672 34758 68608 42873],1509232347017
990,[66094 75692 76879 86131],[42673 34758 68609 42872],1509232347027
991,[66093 75691 76878 86131],[42672 34759 68609 42872],1509232347037
992,[66093 75691 76877 86130],[42672 34760 68609 42872],1509232347047
993,[66095 75692 76877 86131],[42672 34760 68610 42871],1509232347057
994,[66094 75692 76879 86133],[42671 34758 68609 42873],1509232347067
995,[66096 75694 76878 86133],[42671 34758 68609 42873],1509232347077
996,[66095 75694 76877 86133],[42671 34758 68610 42872],1509232347087
997,[66094 75692 76879 86132],[42670 34758 68609 42871],1509232347097
998,[66092 75692 76878 86131],[42672 34757 68609 42871],1509232347108
999,[66094 75692 76878 86132],[42672 34757 68609 42872],1509232347117
1000,[66095 75693 76879 86132],[42671 34757 68609 42871],1509232347127
1001,[66095 75694 76877 86135],[42672 34756 68609 42871],1509232347137
1002,[66094 75694 76879 86134],[42672 34756 68608 42872],1509232347147
1003,[66093 75693 76879 86134],[42672 34757 68609 42871],1509232347157
1004,[66093 75693 76878 86134],[42672 34757 68609 42872],1509232347167
1005,[66092 75692 76877 86133],[42673 34756 68610 42872],1509232347177
1006,[66094 75692 76879 86132],[42672 34757 68609 42872],1509232347193
1007,[66095 75693 76879 86132],[42671 34759 68609 42871],1509232347197
1008,[66096 75694 76878 86132],[42672 34758 68609 42872],1509232347207
1009,[66092 75692 76878 86131],[42672 34757 68609 42873],1509232347217
1010,[66089 75692 76880 86133],[42673 34755 68609 42873],1509232347227
1011,[66093 75693 76879 86136],[42672 34755 68608 42873],1509232347237
1012,[66094 75694 76878 86137],[42672 34756 68609 42873],1509232347247
1013,[66092 75693 76879 86133],[42673 34756 68608 42873],1509232347257
1014,[66092 75691 76879 86132],[42673 34755 68608 42872],1509232347267
1015,[66092 75693 76878 86135],[42672 34757 68609 42873],1509232347277
1016,[66093 75694 76879 86135],[42672 34757 68609 42873],1509232347287
1017,[66093 75693 76878 86134],[42672 34756 68610 42872],1509232347298
1018,[66092 75692 76877 86134],[42672 34756 68610 42872],1509232347307
1019,[66092 75692 76879 86134],[42673 34757 68609 42873],1509232347317
1020,[66095 75693 76879 86135],[42673 34757 68609 42873],1509232347328
1021,[66093 75694 76878 86136],[42672 34756 68609 42873],1509232347337
1022,[66091 75691 76879 86132],[42673 34757 68609 42872],1509232347348
1023,[66092 75692 76879 86132],[42673 34758 68608 42872],1509232347357
1024,[66094 75693 76878 86133],[42672 34757 68610 42873],1509232347367
1025,[66094 75694 76880 86135],[42672 34756 68608 42874],1509232347378
1026,[66093 75693 76880 86134],[42672 34757 68608 42873],1509232347387
1027,[66091 75692 76877 86133],[42673 34757 68609 42872],1509232347397
1028,[66094 75693 76880 86133],[42672 34757 68609 42874],1509232347407
1029,[66095 75694 76879 86133],[42672 34757 68609 42872],1509232347417
1030,[66094 75692 76880 86134],[42673 34757 68609 42873],1509232347427
1031,[66091 75691 76878 86131],[42672 34757 68609 42872],1509232347437
1032,[66092 75692 76881 86132],[42672 34757 68608 42873],1509232347448
1033,[66094 75693 76879 86134],[42671 34757 68609 42872],1509232347457
1034,[66095 75693 76877 86135],[42671 34756 68610 42873],1509232347467
1035,[66093 75693 76878 86134],[42672 34756 68609 42873],1509232347477
1036,[66092 75692 76881 86134],[42673 34757 68608 42872],1509232347487
1037,[66093 75692 76879 86134],[42673 34756 68609 42872],1509232347497
1038,[66091 75693 76880 86134],[42672 34756 68609 42873],1509232347507
1039,[66094 75693 76879 86134],[42672 34756 68609 42872],1509232347517
1040,[66093 75693 76879 86133],[42671 34756 68608 42872],1509232347527
1041,[66093 75694 76878 86135],[42672 34756 68610 42873],1509232347537
1042,[66094 75694 76878 86135],[42672 34756 68609 42873],1509232347547
1043,[66093 75693 76880 86134],[42672 34756 68608 42873],1509232347557
1044,[66092 75693 76878 86133],[42673 34757 68610 42871],1509232347567
1045,[66092 75692 76877 86133],[42672 34756 68610 42872],1509232347577
1046,[66092 75693 76878 86135],[42673 34757 68609 42872],1509232347587
1047,[66094 75693 76879 86133],[42671 34757 68608 42872],1509232347597
1048,[66093 75693 76878 86134],[42672 34756 68609 42873],1509232347607
1049,[66094 75693 76881 86134],[42672 34756 68607 42872],1509232347617
1050,[66093 75693 76880 86133],[42672 34756 68609 42872],1509232347627
1051,[66092 75694 76879 86134],[42674 34756 68610 42872],1509232347637
1052,[66092 75693 76879 86132],[42673 34755 68610 42872],1509232347647
1053,[66092 75692 76877 86134],[42672 34755 68609 42873],1509232347657
1054,[66093 75693 76879 86135],[42671 34756 68609 42873],1509232347667
1055,[66094 75694 76878 86134],[42672 34756 68609 42873],1509232347677
1056,[66093 75693 76879 86135],[42672 34757 68609 42873],1509232347687
1057,[66092 75693 76879 86134],[42673 34756 68609 42872],1509232347697
1058,[66093 75692 76881 86135],[42672 34756 68609 42873],1509232347707
1059,[66093 75693 76883 86134],[42672 34757 68608 42873],1509232347718
1060,[66092 75693 76881 86134],[42672 34757 68608 42872],1509232347727
1061,[66092 75693 76880 86133],[42673 34756 68608 42872],1509232347737
