,x,y,time,ard
108,[61167 61359],[58127 60541],1509856926280,['2.2294' '3.0779' '1.3159' '2.5000' '3.0000' '1.3310\n']
109,[61171 61358],[58130 60542],1509856926282,['2.2954' '3.1238' '1.3202' '2.5000' '3.0000' '1.3310\n']
110,[61167 61357],[58128 60541],1509856926283,['2.3583' '3.1296' '1.3211' '2.5000' '3.0000' '1.3310\n']
111,[61169 61359],[58128 60541],1509856926297,['2.3861' '3.1067' '1.3225' '2.5000' '3.0000' '1.3310\n']
112,[61168 61359],[58130 60541],1509856926320,['2.3769' '3.1054' '1.3259' '1.2000' '1.7000' '1.3310\n']
113,[61170 61354],[58130 60540],1509856926320,['2.3049' '3.0472' '1.3273' '1.2000' '1.7000' '1.3310\n']
114,[61169 61360],[58129 60540],1509856926321,['2.0439' '2.7843' '1.3280' '1.2000' '1.7000' '1.3310\n']
115,[61169 61359],[58129 60540],1509856926321,['1.7338' '2.4697' '1.3280' '1.2000' '1.7000' '1.3310\n']
116,[61168 61357],[58129 60542],1509856926360,['1.4685' '2.1798' '1.3280' '1.2000' '1.7000' '1.3310\n']
117,[61169 61358],[58128 60540],1509856926361,['1.3104' '1.9743' '1.3280' '1.2000' '1.7000' '1.3310\n']
118,[61168 61358],[58130 60541],1509856926361,['1.2692' '1.8833' '1.3280' '1.2000' '1.7000' '1.3310\n']
119,[61169 61359],[58129 60540],1509856926361,['1.2905' '1.8699' '1.3282' '1.2000' '1.7000' '1.3310\n']
120,[61167 61359],[58129 60541],1509856926400,['1.3229' '1.8670' '1.3280' '1.2000' '1.7000' '1.3310\n']
121,[61167 61356],[58128 60541],1509856926400,['1.3321' '1.8532' '1.3282' '1.2000' '1.7000' '1.3310\n']
122,[61171 61361],[58129 60541],1509856926401,['1.3259' '1.8267' '1.3280' '1.2000' '1.7000' '1.3310\n']
123,[61169 61359],[58130 60542],1509856926401,['1.2981' '1.7979' '1.3282' '1.2000' '1.7000' '1.3310\n']
124,[61168 61360],[58129 60540],1509856926447,['1.2866' '1.7763' '1.3281' '1.2000' '1.7000' '1.3310\n']
125,[61170 61361],[58130 60540],1509856926448,['1.2748' '1.7634' '1.3281' '1.2000' '1.7000' '1.3310\n']
126,[61127 61383],[58127 60552],1509856926448,['1.2088' '1.7178' '1.3282' '1.2000' '1.7000' '1.3310\n']
127,[61226 61542],[58117 60562],1509856926449,['1.2055' '1.7210' '1.3282' '1.2000' '1.7000' '1.3310\n']
128,[61277 61808],[58094 60525],1509856926480,['1.0515' '1.5906' '1.3282' '1.2000' '1.7000' '1.3310\n']
129,[55358 61450 62186],[38113 58197 60508],1509856926482,['0.8335' '1.4175' '1.3281' '1.2000' '1.7000' '1.3310\n']
130,[54402 61769 62666],[38591 58250 60493],1509856926482,['0.5616' '1.2194' '1.3282' '1.2000' '1.7000' '1.3310\n']
131,[53579 62221 63244 65922],[39226 58274 60505 37388],1509856926483,['0.3639' '1.0872' '1.3259' '1.2000' '1.7000' '1.3310\n']
132,[52670 62748 63891 66343],[40011 58282 60514 37460],1509856926520,['0.3207' '1.0677' '1.3219' '1.2000' '1.7000' '1.3310\n']
133,[51977 63231 64520 66638],[40793 58341 60511 37496],1509856926520,['0.4376' '1.1474' '1.3190' '1.2000' '1.7000' '1.3310\n']
134,[51491 63626 65040 66878],[41485 58414 60517 37541],1509856926521,['0.5757' '1.2469' '1.3188' '1.2000' '1.7000' '1.3310\n']
135,[51225 63914 65392 67089],[41953 58463 60526 37586],1509856926521,['0.6938' '1.3379' '1.3197' '1.2000' '1.7000' '1.3310\n']
136,[51098 64056 65579 67262],[42200 58502 60533 37618],1509856926560,['0.7933' '1.4112' '1.3219' '1.2000' '1.7000' '1.3310\n']
137,[51001 64116 65656 67350],[42339 58528 60538 37640],1509856926560,['0.8715' '1.4711' '1.3228' '1.2000' '1.7000' '1.3310\n']
138,[50903 64140 65686 67354],[42438 58537 60541 37651],1509856926561,['0.9300' '1.5185' '1.3236' '1.2000' '1.7000' '1.3310\n']
139,[50820 64171 65711 67362],[42502 58538 60542 37662],1509856926561,['0.9684' '1.5480' '1.3236' '1.2000' '1.7000' '1.3310\n']
140,[50797 64188 65736 67376],[42532 58548 60546 37669],1509856926600,['0.9900' '1.5647' '1.3236' '1.2000' '1.7000' '1.3310\n']
141,[50813 64190 65741 67369],[42522 58548 60545 37664],1509856926600,['0.9991' '1.5709' '1.3236' '1.2000' '1.7000' '1.3310\n']
142,[50807 64190 65738 67348],[42526 58553 60548 37666],1509856926601,['1.0008' '1.5709' '1.3236' '1.2000' '1.7000' '1.3310\n']
143,[50800 64196 65746 67323],[42544 58554 60549 37666],1509856926601,['0.9913' '1.5643' '1.3236' '1.2000' '1.7000' '1.3310\n']
144,[50787 64209 65763 67317],[42561 58558 60551 37666],1509856926647,['0.9759' '1.5493' '1.3234' '1.2000' '1.7000' '1.3310\n']
145,[50791 64244 65801 67312],[42598 58563 60551 37661],1509856926648,['0.9546' '1.5326' '1.3236' '1.2000' '1.7000' '1.3310\n']
146,[50788 64278 65844 67311],[42646 58573 60551 37662],1509856926649,['0.9317' '1.5153' '1.3236' '1.2000' '1.7000' '1.3310\n']
147,[50749 64317 65890 67304],[42709 58580 60553 37666],1509856926650,['0.9114' '1.4989' '1.3236' '1.2000' '1.7000' '1.3310\n']
148,[50720 64342 65926 67294],[42758 58590 60554 37664],1509856926680,['0.8947' '1.4852' '1.3234' '1.2000' '1.7000' '1.3310\n']
149,[50712 64363 65951 67295],[42787 58601 60556 37667],1509856926680,['0.8823' '1.4740' '1.3236' '1.2000' '1.7000' '1.3310\n']
150,[50715 64374 65967 67299],[42800 58605 60557 37667],1509856926681,['0.8747' '1.4711' '1.3236' '1.2000' '1.7000' '1.3310\n']
151,[50705 64378 65973 67301],[42812 58602 60560 37671],1509856926681,['0.8731' '1.4678' '1.3236' '1.2000' '1.7000' '1.3310\n']
152,[50699 64371 65963 67297],[42810 58602 60558 37670],1509856926720,['0.8732' '1.4679' '1.3234' '1.2000' '1.7000' '1.3310\n']
153,[50701 64371 65961 67303],[42807 58603 60558 37670],1509856926722,['0.8761' '1.4695' '1.3236' '1.2000' '1.7000' '1.3310\n']
154,[50700 64379 65973 67315],[42814 58604 60557 37670],1509856926722,['0.8807' '1.4724' '1.3234' '1.2000' '1.7000' '1.3310\n']
155,[50695 64384 65979 67316],[42822 58608 60557 37672],1509856926723,['0.8869' '1.4789' '1.3236' '1.2000' '1.7000' '1.3310\n']
156,[50460 64569 66162 67567],[43310 58840 60637 37844],1509856926760,['0.8901' '1.4819' '1.3236' '1.2000' '1.7000' '1.3310\n']
157,[50276 64550 66183 67687],[43462 58799 60616 37841],1509856926760,['0.8931' '1.4832' '1.3236' '1.2000' '1.7000' '1.3310\n']
158,[50115 64601 66261 68071],[43711 58770 60624 37929],1509856926761,['0.8931' '1.4831' '1.3234' '1.2000' '1.7000' '1.3310\n']
159,[50032 64667 66345 68580],[43886 58760 60622 38027],1509856926761,['0.8931' '1.4848' '1.3236' '1.2000' '1.7000' '1.3310\n']
160,[49980 64730 66424 69109],[44004 58779 60617 38118],1509856926800,['0.8930' '1.4852' '1.3236' '1.2000' '1.7000' '1.3310\n']
161,[49958 64807 66511 69607],[44098 58880 60621 38216],1509856926800,['0.8931' '1.4852' '1.3234' '1.2000' '1.7000' '1.3310\n']
162,[50023 64900 66586 70098],[44104 58912 60621 38314],1509856926801,['0.8931' '1.4835' '1.3236' '1.2000' '1.7000' '1.3310\n']
163,[50134 64948 66648 70527],[44054 58881 60614 38398],1509856926801,['0.8931' '1.4832' '1.3234' '1.2000' '1.7000' '1.3310\n']
164,[50237 64997 66680 70840],[43978 58881 60611 38461],1509856926848,['0.8931' '1.4835' '1.3234' '1.2000' '1.7000' '1.3310\n']
165,[50371 65044 66694 71056],[43852 58893 60611 38500],1509856926849,['0.8931' '1.4832' '1.3236' '1.2000' '1.7000' '1.3310\n']
166,[50587 65083 66703 71255],[43643 58879 60607 38524],1509856926850,['0.8930' '1.4836' '1.3236' '1.2000' '1.7000' '1.3310\n']
167,[50879 65117 66701 71440],[43363 58846 60598 38536],1509856926860,['0.8931' '1.4835' '1.3236' '1.2000' '1.7000' '1.3310\n']
168,[51213 65186 66717 71544],[43058 58839 60600 38520],1509856926880,['0.8930' '1.4832' '1.3236' '1.2000' '1.7000' '1.3310\n']
169,[51556 65232 66714 71520],[42736 58819 60595 38458],1509856926880,['0.8931' '1.4835' '1.3236' '1.2000' '1.7000' '1.3310\n']
170,[51921 65249 66688 71376],[42414 58775 60586 38370],1509856926881,['0.8931' '1.4832' '1.3236' '1.2000' '1.7000' '1.3310\n']
171,[52339 65260 66664 71171],[42063 58721 60578 38267],1509856926881,['0.8931' '1.4832' '1.3236' '1.2000' '1.7000' '1.3310\n']
172,[52837 65291 66644 70941],[41658 58683 60578 38149],1509856926920,['0.8930' '1.4835' '1.3236' '1.2000' '1.7000' '1.3310\n']
173,[53382 65327 66606 70632],[41222 58644 60568 38001],1509856926920,['0.8931' '1.4832' '1.3236' '1.2000' '1.7000' '1.3310\n']
174,[53960 65353 66565 70242],[40806 58585 60552 37842],1509856926921,['0.8931' '1.4835' '1.3236' '1.2000' '1.7000' '1.3310\n']
175,[54576 65385 66530 69806],[40439 58516 60531 37681],1509856926921,['0.8931' '1.4835' '1.3236' '1.2000' '1.7000' '1.3310\n']
176,[55199 65433 66505 69390],[40053 58458 60514 37532],1509856926960,['0.8931' '1.4835' '1.3236' '1.2000' '1.7000' '1.3310\n']
177,[55659 65280 66259 69010],[39651 58400 60491 37428],1509856926962,['0.8931' '1.4832' '1.3234' '1.2000' '1.7000' '1.3310\n']
178,[55650 64407 65316 68590],[39167 58315 60465 37440],1509856926962,['0.8931' '1.4835' '1.3234' '1.2000' '1.7000' '1.3310\n']
179,[55494 63978 64863 68424],[38838 58099 60282 37295],1509856926963,['0.8931' '1.4832' '1.3236' '1.2000' '1.7000' '1.3310\n']
180,[55340 63757 64651 68389],[38698 57987 60168 37221],1509856927007,['0.8931' '1.4835' '1.3234' '1.2000' '1.7000' '1.3310\n']
181,[54706 63807 64783 69037],[38393 57329 59516 36665],1509856927008,['0.8931' '1.4832' '1.3234' '1.2000' '1.7000' '1.3310\n']
182,[52774 63599 64971 70649],[36950 54931 56935 34642],1509856927008,['0.8931' '1.4832' '1.3234' '1.2000' '1.7000' '1.3310\n']
183,[51079 63360 64677 71626],[34624 51700 53750 32031],1509856927008,['0.8931' '1.4835' '1.3234' '1.2000' '1.7000' '1.3310\n']
184,[50407 62778 64107 71638],[32284 49293 51360 29866],1509856927040,['0.8931' '1.4832' '1.3234' '1.2000' '1.7000' '1.3310\n']
185,[50405 62159 63440 71271],[30818 48273 50385 28935],1509856927040,['0.8931' '1.4835' '1.3236' '1.2000' '1.7000' '1.3310\n']
186,[50472 61587 62812 71096],[30588 48453 50602 29267],1509856927041,['0.8931' '1.4835' '1.3234' '1.2000' '1.7000' '1.3310\n']
187,[50459 61107 62291 71128],[31144 49252 51447 30323],1509856927041,['0.8930' '1.4832' '1.3234' '2.5000' '3.0000' '1.3310\n']
188,[50503 60819 61937 71239],[31943 50185 52431 31531],1509856927080,['0.9255' '1.5218' '1.3234' '2.5000' '3.0000' '1.3310\n']
189,[50578 60661 61748 71270],[32752 51100 53353 32600],1509856927081,['0.9513' '1.5509' '1.3236' '2.5000' '3.0000' '1.3310\n']
190,[50683 60634 61726 71249],[33543 52011 54222 33488],1509856927082,['1.0204' '1.6059' '1.3228' '2.5000' '3.0000' '1.3310\n']
191,[50752 60608 61791 71180],[34399 52902 55078 34323],1509856927082,['1.0986' '1.6614' '1.3229' '2.5000' '3.0000' '1.3310\n']
192,[50785 60822 61890 71088],[35375 53766 56038 35240],1509856927120,['1.1787' '1.7488' '1.3229' '2.5000' '3.0000' '1.3310\n']
193,[50880 60717 61969 70997],[36529 55025 57178 36268],1509856927120,['1.2754' '1.8316' '1.3228' '2.5000' '3.0000' '1.3310\n']
194,[50894 60828 62025 70921],[37837 56209 58446 37508],1509856927121,['1.3611' '1.9096' '1.3226' '2.5000' '3.0000' '1.3310\n']
195,[50874 60825 61996 70929],[39345 57699 59947 39035],1509856927121,['1.4485' '1.9959' '1.3228' '2.5000' '3.0000' '1.3310\n']
196,[51568 60991 62066 70007],[39095 57819 60014 38603],1509856927160,['1.5316' '2.0784' '1.3227' '2.5000' '3.0000' '1.3310\n']
197,[52425 61185 62216 68578],[38885 58003 60116 38039],1509856927160,['1.6141' '2.1599' '1.3228' '2.5000' '3.0000' '1.3310\n']
198,[53835 61564 62339 66229],[38330 57845 60106 37211],1509856927161,['1.6943' '2.2426' '1.3228' '2.5000' '3.0000' '1.3310\n']
199,[54909 61814 62446],[38033 57865 60114],1509856927161,['1.7722' '2.3212' '1.3228' '2.5000' '3.0000' '1.3310\n']
200,[55063 61737 62483],[37945 57923 60086],1509856927207,['1.8523' '2.4040' '1.3228' '2.5000' '3.0000' '1.3310\n']
201,[54380 61561 62441 65731],[38128 57912 60067 36991],1509856927209,['1.9290' '2.4851' '1.3228' '2.5000' '3.0000' '1.3310\n']
202,[53581 61395 62354 66808],[38362 57888 60036 37262],1509856927210,['2.0116' '2.5728' '1.3228' '2.5000' '3.0000' '1.3310\n']
203,[52920 61222 62271 67775],[38560 57836 59999 37540],1509856927216,['2.0945' '2.6632' '1.3227' '2.5000' '3.0000' '1.3310\n']
204,[52405 61109 62208 68525],[38738 57811 59972 37817],1509856927240,['2.1807' '2.7567' '1.3227' '2.5000' '3.0000' '1.3310\n']
205,[52038 61022 62159 69058],[38864 57806 59958 38039],1509856927240,['2.2713' '2.8520' '1.3228' '2.5000' '3.0000' '1.3310\n']
206,[51772 60970 62137 69437],[38975 57815 59960 38221],1509856927241,['2.3615' '2.9379' '1.3228' '2.5000' '3.0000' '1.3310\n']
207,[51634 60943 62123 69662],[39031 57807 59954 38326],1509856927241,['2.4492' '3.0302' '1.3228' '2.5000' '3.0000' '1.3310\n']
208,[51542 60934 62116 69786],[39080 57812 59958 38402],1509856927280,['2.5165' '3.0913' '1.3227' '2.5000' '3.0000' '1.3310\n']
209,[51515 60930 62114 69825],[39098 57818 59962 38431],1509856927280,['2.5301' '3.0701' '1.3225' '2.5000' '3.0000' '1.3310\n']
210,[51521 60935 62118 69812],[39100 57827 59970 38432],1509856927281,['2.4905' '2.9843' '1.3228' '2.5000' '3.0000' '1.3310\n']
211,[51565 60948 62123 69743],[39084 57841 59978 38404],1509856927281,['2.4689' '2.9178' '1.3228' '2.5000' '3.0000' '1.3310\n']
