,x,y,time,ard
605,[50190 60390 61521 71447],[40348 58854 60805 40687],1509850602623,[ 2.5472  3.0914  2.5     3.    ]
606,[50138 60385 61515 71466],[40371 58852 60802 40700],1509850602638,[ 2.4812  2.9779  2.5     3.    ]
607,[50173 60390 61516 71406],[40350 58845 60799 40655],1509850602639,[ 2.4488  2.8885  2.5     3.    ]
608,[50291 60413 61525 71264],[40289 58832 60798 40546],1509850602654,[ 2.4859  2.9143  2.5     3.    ]
609,[50484 60450 61540 71042],[40191 58822 60797 40384],1509850602670,[ 2.5549  3.0023  2.5     3.    ]
610,[50770 60496 61557 70748],[40049 58806 60797 40178],1509850602671,[ 2.578   3.0393  1.2     1.7   ]
611,[51174 60568 61588 70381],[39870 58795 60801 39936],1509850602686,[ 2.4672  2.9694  1.2     1.7   ]
612,[51696 60650 61627 69908],[39647 58786 60809 39640],1509850602702,[ 2.1759  2.6895  1.2     1.7   ]
613,[52354 60767 61674 69322],[39365 58757 60806 39270],1509850602703,[ 1.8568  2.3992  1.2     1.7   ]
614,[53158 60902 61726 68601],[39044 58710 60798 38861],1509850602718,[ 1.4916  2.0693  1.2     1.7   ]
615,[54106 61045 61778 67764],[38691 58627 60768 38428],1509850602719,[ 1.1647  1.7781  1.2     1.7   ]
616,[55001 61136 61770 66945],[38271 58394 60609 37928],1509850602734,[ 0.953   1.5968  1.2     1.7   ]
617,[55130 60868 61533 66839],[37339 57536 59785 37067],1509850602750,[ 0.898   1.5506  1.2     1.7   ]
618,[54393 60433 61122 67454],[35900 55996 58273 35856],1509850602751,[ 0.9471  1.5709  1.2     1.7   ]
619,[53741 60012 60628 67877],[34542 54697 56944 34798],1509850602766,[ 1.039   1.6154  1.2     1.7   ]
620,[53803 59619 60222 67527],[33988 54193 56544 34351],1509850602782,[ 1.1248  1.6533  1.2     1.7   ]
621,[54374 59509 60028 66740],[33979 54368 56740 34230],1509850602783,[ 1.1896  1.6813  1.2     1.7   ]
622,[54655 59599 60109 66441],[33852 54223 56623 33952],1509850602802,[ 1.2279  1.6962  1.2     1.7   ]
623,[54263 59923 60503 67055],[33316 53461 55862 33315],1509850602803,[ 1.2446  1.7043  1.2     1.7   ]
624,[52640 60417 61226 69001],[31686 51103 53432 31541],1509850602814,[ 1.2462  1.7041  1.2     1.7   ]
625,[51029 60932 61997 70858],[29099 47545 49757 28584],1509850602830,[ 1.2354  1.7041  1.2     1.7   ]
626,[50303 61373 62568 71585],[25998 43866 45994 25016],1509850602831,[ 1.2249  1.7025  1.2     1.7   ]
627,[50682 61668 62819 71009],[23129 40992 43211 21718],1509850602846,[ 1.2171  1.6966  1.2     1.7   ]
628,[51523 61810 62841 69927],[21348 39502 41838 19742],1509850602862,[ 1.2095  1.6962  1.2     1.7   ]
629,[51974 61779 62733 69504],[20967 39313 41722 19424],1509850602862,[ 1.2062  1.6995  1.2     1.7   ]
630,[51851 61547 62526 69718],[21479 39974 42330 20198],1509850602878,[ 1.2046  1.7008  1.2     1.7   ]
631,[51548 61182 62178 70091],[22387 40962 43281 21461],1509850602878,[ 1.2033  1.7026  1.2     1.7   ]
632,[51215 60795 61822 70444],[23428 42047 44354 22882],1509850602894,[ 1.2033  1.7027  1.2     1.7   ]
633,[51116 60523 61520 70719],[24460 43135 45439 24291],1509850602910,[ 1.1157  1.6088  1.2     1.7   ]
634,[51050 60336 61329 70884],[25438 44166 46467 25531],1509850602910,[ 0.7903  1.3436  1.2     1.7   ]
635,[50990 60244 61238 70965],[26355 45134 47424 26594],1509850602926,[ 0.4713  1.0781  1.2     1.7   ]
636,[51002 60245 61245 70973],[27280 46078 48367 27541],1509850602942,[ 0.2428  0.9616  1.2     1.7   ]
637,[51026 60310 61311 70976],[28248 47040 49341 28479],1509850602943,[ 0.3024  0.9998  1.2     1.7   ]
638,[51088 60419 61426 70974],[29378 48108 50419 29513],1509850602958,[ 0.482   1.1489  1.2     1.7   ]
639,[51134 60556 61560 70941],[30648 49308 51615 30676],1509850602959,[ 0.6679  1.2747  1.2     1.7   ]
640,[51109 60630 61643 70904],[32029 50674 52948 31986],1509850602974,[ 0.8073  1.3651  1.2     1.7   ]
641,[51111 60715 61704 70868],[33524 52305 54389 33440],1509850602990,[ 0.9176  1.4449  1.2     1.7   ]
642,[51087 60574 61735 70839],[35082 53727 55902 35009],1509850602991,[ 0.9886  1.5123  1.2     1.7   ]
643,[51040 60678 61748 70817],[36716 55210 57484 36647],1509850603006,[ 1.0407  1.5662  1.2     1.7   ]
644,[51016 60658 61728 70792],[38396 57030 59146 38346],1509850603021,[ 1.0852  1.6092  1.2     1.7   ]
645,[50993 60610 61693 70763],[40103 58804 60838 40127],1509850603022,[ 1.1202  1.6367  1.2     1.7   ]
646,[52213 60860 61809 69263],[39486 58671 60786 39190],1509850603036,[ 1.1405  1.6491  1.2     1.7   ]
647,[53825 61189 62011 67040],[39072 58869 60886 38409],1509850603054,[ 1.1434  1.6488  1.2     1.7   ]
648,[61636 62195],[58840 60897],1509850603055,[ 1.1388  1.6412  1.2     1.7   ]
649,[61774 62252],[58760 60850],1509850603070,[ 1.1173  1.6181  1.2     1.7   ]
650,[55722 61543 62127],[38285 58632 60807],1509850603070,[ 1.0927  1.5938  1.2     1.7   ]
651,[54553 61304 62031 65770],[38755 58719 60821 37937],1509850603086,[ 1.0606  1.5676  1.2     1.7   ]
652,[53528 61107 61927 67284],[39029 58692 60782 38356],1509850603102,[ 1.0233  1.5369  1.2     1.7   ]
653,[52742 60968 61865 68509],[39285 58696 60769 38792],1509850603102,[ 0.9837  1.5061  1.2     1.7   ]
654,[52221 60867 61805 69325],[39461 58688 60756 39157],1509850603118,[ 0.9409  1.4708  1.2     1.7   ]
655,[51817 60783 61768 69821],[39617 58668 60744 39426],1509850603134,[ 0.9055  1.4374  1.2     1.7   ]
656,[51536 60717 61737 70139],[39726 58581 60729 39606],1509850603134,[ 0.8764  1.4125  1.2     1.7   ]
657,[51347 60677 61723 70358],[39802 58521 60718 39727],1509850603150,[ 0.8568  1.3971  1.2     1.7   ]
658,[51216 60657 61714 70513],[39849 58585 60716 39808],1509850603151,[ 0.8519  1.3912  1.2     1.7   ]
659,[51146 60659 61708 70601],[39873 58631 60719 39852],1509850603166,[ 0.8519  1.3896  1.2     1.7   ]
660,[51121 60647 61705 70622],[39881 58655 60725 39862],1509850603182,[ 0.8548  1.3971  1.2     1.7   ]
661,[51120 60643 61702 70554],[39887 58668 60735 39837],1509850603183,[ 0.8672  1.4083  1.2     1.7   ]
662,[51174 60650 61708 70435],[39871 58674 60740 39787],1509850603198,[ 0.881   1.4217  1.2     1.7   ]
663,[51279 60670 61717 70270],[39834 58678 60746 39708],1509850603214,[ 0.8964  1.4357  1.2     1.7   ]
664,[51419 60691 61727 70064],[39780 58684 60754 39604],1509850603214,[ 0.9133  1.4479  1.2     1.7   ]
665,[51594 60725 61743 69818],[39711 58691 60763 39476],1509850603230,[ 0.9288  1.4587  1.2     1.7   ]
666,[51808 60764 61763 69556],[39626 58693 60770 39336],1509850603230,[ 0.9409  1.4678  1.2     1.7   ]
667,[52066 60811 61785 69315],[39526 58697 60779 39206],1509850603246,[ 0.9484  1.4755  1.2     1.7   ]
668,[52335 60858 61807 69112],[39419 58694 60786 39096],1509850603262,[ 0.9533  1.4789  1.2     1.7   ]
669,[52539 60895 61822 68927],[39340 58692 60790 38999],1509850603263,[ 0.9549  1.4802  1.2     1.7   ]
670,[52649 60916 61832 68751],[39300 58686 60792 38919],1509850603278,[ 0.9547  1.4802  1.2     1.7   ]
671,[52670 60918 61833 68656],[39294 58689 60792 38883],1509850603294,[ 0.9549  1.4801  1.2     1.7   ]
672,[52626 60911 61829 68656],[39306 58688 60790 38882],1509850603295,[ 0.9533  1.4803  1.2     1.7   ]
673,[52571 60898 61826 68743],[39322 58685 60786 38911],1509850603310,[ 0.95   1.477  1.2    1.7  ]
674,[52511 60887 61818 68878],[39344 58683 60782 38971],1509850603310,[ 0.9454  1.474   1.2     1.7   ]
675,[52420 60874 61811 69010],[39377 58679 60779 39031],1509850603324,[ 0.9425  1.4708  1.2     1.7   ]
676,[52312 60856 61803 69140],[39417 58679 60777 39093],1509850603340,[ 0.9392  1.4678  1.2     1.7   ]
677,[52217 60836 61795 69258],[39454 58682 60774 39149],1509850603340,[ 0.9392  1.4663  1.2     1.7   ]
678,[52138 60821 61788 69354],[39483 58683 60773 39198],1509850603356,[ 0.9376  1.4665  1.2     1.7   ]
679,[52071 60811 61783 69429],[39511 58684 60771 39240],1509850603372,[ 0.9378  1.4662  1.2     1.7   ]
680,[52021 60806 61781 69485],[39530 58684 60770 39266],1509850603372,[ 0.9376  1.4662  1.2     1.7   ]
681,[51989 60798 61777 69520],[39542 58686 60770 39285],1509850603388,[ 0.9376  1.4662  1.2     1.7   ]
682,[51985 60795 61775 69540],[39543 58686 60769 39294],1509850603389,[ 0.9378  1.4665  1.2     1.7   ]
683,[51990 60797 61775 69536],[39543 58686 60770 39297],1509850603404,[ 0.9376  1.4662  1.2     1.7   ]
684,[51999 60799 61777 69517],[39541 58687 60772 39289],1509850603420,[ 0.9376  1.4663  1.2     1.7   ]
685,[52015 60801 61779 69492],[39535 58690 60773 39275],1509850603421,[ 0.9379  1.4663  2.5     3.    ]
686,[52036 60806 61781 69461],[39527 58689 60774 39259],1509850603436,[ 0.9729  1.5015  2.5     3.    ]
687,[52063 60812 61784 69431],[39517 58687 60773 39245],1509850603452,[ 0.9978  1.5326  2.5     3.    ]
688,[52088 60815 61786 69403],[39508 58689 60775 39231],1509850603452,[ 1.0727  1.5921  2.5     3.    ]
689,[52105 60817 61787 69385],[39501 58690 60776 39221],1509850603468,[ 1.154   1.6676  2.5     3.    ]
690,[52119 60819 61787 69371],[39496 58688 60777 39214],1509850603469,[ 1.2429  1.7532  2.5     3.    ]
691,[52126 60820 61788 69362],[39493 58687 60776 39211],1509850603486,[ 1.3352  1.8438  2.5     3.    ]
692,[52122 60820 61788 69362],[39494 58687 60775 39210],1509850603502,[ 1.4301  1.9312  2.5     3.    ]
693,[52116 60818 61788 69369],[39495 58689 60776 39212],1509850603502,[ 1.5237  2.0219  2.5     3.    ]
694,[52111 60818 61786 69374],[39498 58688 60775 39216],1509850603518,[ 1.613   2.1138  2.5     3.    ]
695,[52107 60818 61787 69382],[39499 58687 60775 39219],1509850603533,[ 1.7001  2.2058  2.5     3.    ]
696,[52103 60819 61786 69386],[39501 58688 60775 39221],1509850603534,[ 1.7845  2.2964  2.5     3.    ]
697,[52100 60816 61786 69388],[39502 58687 60775 39221],1509850603550,[ 1.8767  2.393   2.5     3.    ]
698,[51958 60826 61814 69514],[39654 58784 60830 39374],1509850603550,[ 1.9627  2.4961  2.5     3.    ]
699,[51784 60818 61815 69671],[39724 58779 60819 39432],1509850603566,[ 2.0575  2.5912  2.5     3.    ]
700,[51441 60747 61785 70035],[39898 58819 60830 39679],1509850603582,[ 2.1574  2.6939  2.5     3.    ]
701,[51137 60689 61756 70423],[40027 58818 60821 39909],1509850603582,[ 2.2574  2.806   2.5     3.    ]
702,[50835 60635 61726 70818],[40156 58822 60817 40155],1509850603598,[ 2.3649  2.9239  2.5     3.    ]
703,[50561 60591 61705 71124],[40285 58833 60814 40357],1509850603613,[ 2.4733  3.0342  2.5     3.    ]
704,[50335 60541 61682 71314],[40388 58839 60809 40494],1509850603614,[ 2.552   3.1067  2.5     3.    ]
705,[50199 60520 61670 71423],[40456 58842 60808 40577],1509850603630,[ 2.5352  3.0619  2.5     3.    ]
706,[50163 60512 61664 71468],[40470 58836 60805 40608],1509850603630,[ 2.4659  2.9731  2.5     3.    ]
707,[50201 60522 61668 71421],[40443 58830 60804 40566],1509850603646,[ 2.4051  2.8659  2.5     3.    ]
708,[50314 60540 61676 71288],[40379 58822 60802 40462],1509850603662,[ 2.5076  2.9602  2.5     3.    ]
709,[50516 60575 61691 71084],[40276 58811 60803 40311],1509850603662,[ 2.5732  3.0302  2.5     3.    ]
710,[50807 60621 61707 70813],[40124 58797 60800 40122],1509850603677,[ 2.5699  3.0409  1.2     1.7   ]
711,[51191 60688 61737 70471],[39941 58785 60805 39891],1509850603693,[ 2.4072  2.9128  1.2     1.7   ]
712,[51672 60774 61773 70023],[39725 58772 60811 39614],1509850603694,[ 2.137   2.6342  1.2     1.7   ]
713,[52279 60878 61817 69466],[39461 58740 60810 39267],1509850603709,[ 1.8215  2.3439  1.2     1.7   ]
714,[53034 61002 61868 68789],[39152 58695 60801 38885],1509850603710,[ 1.453   2.0217  1.2     1.7   ]
715,[53939 61146 61922 68003],[38801 58622 60777 38465],1509850603725,[ 1.1297  1.747   1.2     1.7   ]
716,[54909 61266 61935 67150],[38438 58477 60702 38024],1509850603741,[ 0.9363  1.586   1.2     1.7   ]
717,[55250 61001 61691 66789],[37649 57739 60095 37315],1509850603742,[ 0.9042  1.5491  1.2     1.7   ]
718,[54571 60561 61229 67273],[36311 56397 58711 36200],1509850603758,[ 0.9622  1.577   1.2     1.7   ]
719,[53774 60011 60650 67789],[34887 55143 57282 35110],1509850603773,[ 1.0512  1.6197  1.2     1.7   ]
720,[53654 59493 60098 67611],[34144 54343 56675 34607],1509850603774,[ 1.1313  1.6598  1.2     1.7   ]
721,[54117 59258 59752 66921],[34027 54599 56783 34496],1509850603790,[ 1.1942  1.6858  1.2     1.7   ]
722,[54575 59309 59798 66409],[34031 54704 56856 34317],1509850603790,[ 1.2324  1.7008  1.2     1.7   ]
723,[54316 59721 60240 66813],[33644 54047 56280 33733],1509850603806,[ 1.2462  1.707   1.2     1.7   ]
724,[52743 60249 61036 68746],[32099 51627 53963 32004],1509850603822,[ 1.2448  1.707   1.2     1.7   ]
725,[51104 60826 61862 70706],[29548 48022 50297 29093],1509850603823,[ 1.2354  1.707   1.2     1.7   ]
726,[50294 61332 62499 71564],[26461 44278 46471 25512],1509850603839,[ 1.2262  1.7012  1.2     1.7   ]
727,[50646 61699 62868 71086],[23591 41431 43625 22155],1509850603853,[ 1.2154  1.7008  1.2     1.7   ]
728,[51496 61909 62987 69998],[21723 39915 42182 20059],1509850603854,[ 1.2108  1.7008  1.2     1.7   ]
729,[51922 61865 62869 69424],[21265 39617 41971 19599],1509850603870,[ 1.2047  1.7026  1.2     1.7   ]
730,[51800 61571 62547 69565],[21767 40106 42491 20305],1509850603870,[ 1.2017  1.7039  1.2     1.7   ]
731,[51499 61169 62169 69988],[22618 41073 43440 21590],1509850603886,[ 1.1987  1.7057  1.2     1.7   ]
732,[51247 60796 61805 70412],[23620 42223 44550 23045],1509850603902,[ 1.1987  1.7057  1.2     1.7   ]
733,[51124 60529 61536 70724],[24658 43362 45654 24505],1509850603902,[ 1.1081  1.6092  1.2     1.7   ]
734,[51082 60358 61364 70884],[25674 44429 46709 25785],1509850603918,[ 0.7904  1.3345  1.2     1.7   ]
735,[51047 60271 61267 70956],[26640 45424 47698 26884],1509850603933,[ 0.4575  1.0614  1.2     1.7   ]
736,[51032 60263 61270 70973],[27598 46382 48662 27855],1509850603934,[ 0.1735  0.8617  1.2     1.7   ]
737,[51042 60314 61314 70943],[28603 47369 49652 28807],1509850603950,[ 0.1921  0.8984  1.2     1.7   ]
738,[51053 60364 61367 70931],[29679 48430 50727 29841],1509850603950,[ 0.379   1.0674  1.2     1.7   ]
739,[51097 60456 61462 70921],[30903 49601 51904 30995],1509850603966,[ 0.5757  1.2084  1.2     1.7   ]
740,[51124 60575 61579 70899],[32277 50940 53221 32284],1509850603982,[ 0.7396  1.3203  1.2     1.7   ]
741,[51111 60633 61661 70866],[33766 52444 54656 33721],1509850603982,[ 0.8748  1.4171  1.2     1.7   ]
742,[51082 60574 61704 70829],[35346 54031 56178 35279],1509850603998,[ 0.97    1.4953  1.2     1.7   ]
743,[51049 60551 61702 70795],[36995 55702 57789 36941],1509850604013,[ 1.0375  1.5551  1.2     1.7   ]
744,[51016 60610 61676 70765],[38712 57347 59478 38695],1509850604014,[ 1.0868  1.603   1.2     1.7   ]
745,[50947 60608 61689 70672],[40253 58996 60871 40303],1509850604029,[ 1.1189  1.6383  1.2     1.7   ]
746,[52482 60906 61829 68872],[39376 58699 60757 38989],1509850604030,[ 1.1421  1.6579  1.2     1.7   ]
747,[54268 61227 62011 66503],[38951 58898 60879 38294],1509850604045,[ 1.1513  1.6689  1.2     1.7   ]
748,[55737 61625 62183],[38493 58907 60919],1509850604061,[ 1.151   1.6688  1.2     1.7   ]
749,[61539 62114],[58764 60816],1509850604062,[ 1.1418  1.655   1.2     1.7   ]
750,[54770 61318 62013],[38661 58696 60788],1509850604077,[ 1.1202  1.629   1.2     1.7   ]
751,[53638 61125 61932 67036],[39052 58770 60803 38358],1509850604091,[ 1.0868  1.5968  1.2     1.7   ]
752,[52989 60999 61858 68292],[39205 58728 60768 38718],1509850604091,[ 1.0482  1.5585  1.2     1.7   ]
753,[52483 60883 61794 69226],[39367 58722 60759 39127],1509850604109,[ 1.0053  1.5181  1.2     1.7   ]
754,[52029 60804 61755 69695],[39538 58702 60740 39383],1509850604110,[ 0.9592  1.4786  1.2     1.7   ]
755,[51672 60736 61718 69977],[39678 58684 60725 39572],1509850604123,[ 0.9147  1.4416  1.2     1.7   ]
756,[51413 60684 61696 70192],[39773 58679 60714 39684],1509850604139,[ 0.8751  1.4109  1.2     1.7   ]
757,[51220 60644 61683 70340],[39845 58671 60713 39748],1509850604139,[ 0.8489  1.3912  1.2     1.7   ]
758,[51135 60627 61681 70438],[39882 58681 60719 39796],1509850604155,[ 0.8348  1.3788  1.2     1.7   ]
759,[51175 60637 61683 70516],[39861 58676 60719 39834],1509850604173,[ 0.8335  1.3772  1.2     1.7   ]
760,[51267 60657 61691 70538],[39828 58672 60727 39854],1509850604174,[ 0.8364  1.3787  1.2     1.7   ]
761,[51396 60682 61701 70501],[39781 58667 60732 39846],1509850604187,[ 0.8505  1.3926  1.2     1.7   ]
762,[51526 60704 61708 70401],[39731 58678 60738 39801],1509850604187,[ 0.8718  1.4096  1.2     1.7   ]
763,[51631 60721 61717 70229],[39687 58695 60746 39688],1509850604203,[ 0.8918  1.4263  1.2     1.7   ]
764,[51729 60732 61727 69990],[39651 58709 60754 39556],1509850604222,[ 0.9085  1.4418  1.2     1.7   ]
765,[51846 60751 61740 69701],[39610 58724 60763 39409],1509850604222,[ 0.9255  1.4556  1.2     1.7   ]
766,[52020 60780 61754 69423],[39546 58724 60772 39273],1509850604236,[ 0.9405  1.4678  1.2     1.7   ]
767,[52261 60826 61774 69220],[39457 58721 60777 39183],1509850604251,[ 0.9517  1.4772  1.2     1.7   ]
768,[52480 60869 61793 69048],[39375 58713 60780 39096],1509850604252,[ 0.9592  1.4834  1.2     1.7   ]
769,[52625 60899 61803 68930],[39316 58710 60781 39034],1509850604270,[ 0.9624  1.4861  1.2     1.7   ]
770,[52685 60906 61807 68874],[39292 58712 60783 38998],1509850604270,[ 0.9625  1.4865  1.2     1.7   ]
771,[52653 60897 61803 68849],[39301 58716 60781 38978],1509850604284,[ 0.9621  1.4865  1.2     1.7   ]
772,[52566 60880 61798 68846],[39331 58715 60778 38974],1509850604300,[ 0.9608  1.4848  1.2     1.7   ]
773,[52492 60860 61791 68905],[39361 58713 60776 39013],1509850604300,[ 0.9562  1.4803  1.2     1.7   ]
774,[52422 60852 61786 69006],[39385 58709 60772 39063],1509850604316,[ 0.9504  1.4757  1.2     1.7   ]
775,[52342 60841 61780 69123],[39415 58705 60769 39119],1509850604331,[ 0.9441  1.4724  1.2     1.7   ]
776,[52260 60827 61772 69236],[39444 58708 60766 39172],1509850604332,[ 0.9408  1.4677  1.2     1.7   ]
777,[52191 60818 61767 69337],[39469 58709 60764 39216],1509850604348,[ 0.9379  1.4647  1.2     1.7   ]
778,[52138 60804 61763 69431],[39491 58711 60763 39258],1509850604348,[ 0.9363  1.4632  1.2     1.7   ]
779,[52093 60798 61759 69486],[39506 58710 60762 39283],1509850604364,[ 0.9346  1.4632  1.2     1.7   ]
780,[52059 60792 61756 69513],[39520 58712 60762 39301],1509850604380,[ 0.9346  1.4632  1.2     1.7   ]
781,[52045 60788 61756 69523],[39527 58712 60762 39311],1509850604380,[ 0.9347  1.4634  1.2     1.7   ]
782,[52046 60787 61755 69516],[39528 58711 60763 39309],1509850604396,[ 0.9346  1.4632  1.2     1.7   ]
783,[52051 60789 61756 69504],[39528 58714 60764 39303],1509850604411,[ 0.9363  1.4633  1.2     1.7   ]
784,[52067 60790 61758 69486],[39521 58714 60765 39293],1509850604412,[ 0.936   1.4634  1.2     1.7   ]
785,[52088 60795 61760 69463],[39512 58713 60766 39281],1509850604428,[ 0.9362  1.4631  2.5     3.    ]
786,[52106 60797 61762 69436],[39506 58714 60766 39269],1509850604428,[ 0.97    1.5002  2.5     3.    ]
787,[52121 60801 61762 69411],[39501 58715 60768 39257],1509850604444,[ 0.9991  1.531   2.5     3.    ]
788,[52136 60803 61763 69387],[39495 58716 60768 39247],1509850604459,[ 1.0727  1.5889  2.5     3.    ]
789,[52146 60807 61764 69380],[39491 58716 60770 39243],1509850604460,[ 1.1539  1.6645  2.5     3.    ]
790,[52155 60807 61764 69379],[39487 58717 60768 39241],1509850604476,[ 1.2432  1.7486  2.5     3.    ]
791,[52153 60807 61764 69385],[39488 58715 60768 39244],1509850604491,[ 1.3397  1.8376  2.5     3.    ]
792,[52145 60805 61763 69388],[39491 58715 60768 39246],1509850604492,[ 1.4317  1.9283  2.5     3.    ]
793,[52137 60803 61762 69394],[39493 58715 60767 39249],1509850604508,[ 1.5208  2.017   2.5     3.    ]
794,[52133 60802 61763 69398],[39494 58714 60766 39249],1509850604508,[ 1.6085  2.109   2.5     3.    ]
795,[52133 60804 61763 69407],[39495 58715 60767 39253],1509850604523,[ 1.6942  2.1998  2.5     3.    ]
796,[52133 60805 61762 69408],[39493 58715 60767 39253],1509850604541,[ 1.7799  2.2902  2.5     3.    ]
797,[52131 60802 61763 69403],[39495 58715 60768 39251],1509850604542,[ 1.866   2.3821  2.5     3.    ]
798,[52004 60787 61774 69544],[39629 58807 60821 39434],1509850604557,[ 1.9613  2.473   2.5     3.    ]
799,[51821 60793 61786 69699],[39716 58810 60815 39478],1509850604573,[ 2.0515  2.5772  2.5     3.    ]
800,[51469 60720 61759 70071],[39891 58846 60826 39743],1509850604574,[ 2.1438  2.6813  2.5     3.    ]
801,[51163 60665 61726 70454],[40017 58841 60814 39970],1509850604589,[ 2.2422  2.7603  2.5     3.    ]
802,[50839 60617 61699 70823],[40159 58848 60809 40200],1509850604590,[ 2.3466  2.8361  2.5     3.    ]
803,[50554 60574 61676 71118],[40293 58857 60807 40392],1509850604606,[ 2.4193  3.0102  2.5     3.    ]
804,[50343 60525 61658 71319],[40392 58860 60803 40536],1509850604621,[ 2.5458  3.0942  2.5     3.    ]
805,[50216 60501 61645 71432],[40455 58865 60800 40624],1509850604622,[ 2.5457  3.0822  2.5     3.    ]
806,[50177 60493 61639 71462],[40467 58866 60800 40638],1509850604635,[ 2.4778  2.9977  2.5     3.    ]
807,[50227 60509 61643 71411],[40437 58857 60797 40592],1509850604651,[ 2.4208  2.8666  2.5     3.    ]
808,[50354 60527 61652 71274],[40365 58842 60796 40489],1509850604651,[ 2.5087  2.9344  2.5     3.    ]
809,[50555 60569 61667 71047],[40263 58832 60795 40330],1509850604667,[ 2.5856  3.0302  2.5     3.    ]
810,[50844 60616 61685 70741],[40115 58815 60793 40121],1509850604668,[ 2.5763  3.0393  1.2     1.7   ]
811,[51256 60682 61716 70376],[39925 58802 60797 39874],1509850604683,[ 2.4213  2.8655  1.2     1.7   ]
812,[51787 60772 61754 69900],[39692 58792 60803 39582],1509850604699,[ 2.1302  2.6307  1.2     1.7   ]
813,[52463 60897 61804 69308],[39394 58760 60803 39209],1509850604700,[ 1.8107  2.3378  1.2     1.7   ]
814,[53278 61032 61854 68583],[39059 58709 60791 38805],1509850604716,[ 1.4517  2.0111  1.2     1.7   ]
815,[54222 61172 61907 67749],[38693 58612 60751 38364],1509850604731,[ 1.1356  1.7333  1.2     1.7   ]
816,[55121 61215 61844 66914],[38255 58388 60600 37898],1509850604732,[ 0.9442  1.5783  1.2     1.7   ]
817,[55167 60831 61474 66841],[37274 57527 59737 37035],1509850604747,[ 0.9058  1.5464  1.2     1.7   ]
818,[54337 60292 60971 67475],[35791 55894 58189 35816],1509850604748,[ 0.9638  1.5755  1.2     1.7   ]
819,[53679 59857 60466 67829],[34447 54616 56881 34790],1509850604763,[ 1.0543  1.6229  1.2     1.7   ]
820,[53749 59385 59975 67419],[33915 54166 56530 34378],1509850604779,[ 1.1356  1.6596  1.2     1.7   ]
821,[54326 59195 59699 66602],[33910 54371 56755 34287],1509850604779,[ 1.1955  1.6858  1.2     1.7   ]
822,[54604 59308 59799 66352],[33800 54216 56635 34024],1509850604795,[ 1.2295  1.7012  1.2     1.7   ]
823,[54151 59691 60260 67091],[33234 53402 55811 33363],1509850604811,[ 1.2446  1.7054  1.2     1.7   ]
824,[52512 60220 61032 69087],[31541 50995 53311 31543],1509850604812,[ 1.2446  1.707   1.2     1.7   ]
825,[50958 60806 61875 70929],[28922 47431 49616 28568],1509850604831,[ 1.2341  1.7072  1.2     1.7   ]
826,[50343 61321 62507 71616],[25852 43767 45899 24968],1509850604832,[ 1.2249  1.7041  1.2     1.7   ]
827,[50775 61667 62818 70982],[23066 40944 43189 21691],1509850604844,[ 1.2155  1.698   1.2     1.7   ]
828,[51594 61854 62871 69901],[21413 39539 41906 19773],1509850604860,[ 1.2109  1.698   1.2     1.7   ]
829,[51968 61821 62787 69481],[21125 39436 41835 19507],1509850604860,[ 1.2078  1.6996  1.2     1.7   ]
830,[51795 61565 62556 69664],[21679 40132 42472 20322],1509850604875,[ 1.2063  1.7008  1.2     1.7   ]
831,[51471 61158 62176 70046],[22587 41113 43432 21612],1509850604891,[ 1.2047  1.7026  1.2     1.7   ]
832,[51238 60810 61822 70438],[23620 42230 44534 23076],1509850604891,[ 1.2046  1.7025  1.2     1.7   ]
833,[51159 60531 61543 70740],[24651 43335 45631 24498],1509850604907,[ 1.1497  1.6413  1.2     1.7   ]
834,[51083 60353 61365 70907],[25606 44374 46658 25736],1509850604908,[ 0.8211  1.3651  1.2     1.7   ]
835,[51044 60279 61287 70985],[26541 45342 47619 26788],1509850604923,[ 0.5128  1.0997  1.2     1.7   ]
836,[51052 60283 61282 70993],[27493 46270 48569 27731],1509850604939,[ 0.2445  0.9416  1.2     1.7   ]
837,[51055 60330 61322 70989],[28493 47239 49561 28693],1509850604940,[ 0.2733  0.957   1.2     1.7   ]
838,[51122 60416 61400 70972],[29643 48327 50659 29775],1509850604955,[ 0.4391  1.1088  1.2     1.7   ]
839,[51138 60531 61540 70943],[30920 49588 51890 30951],1509850604971,[ 0.6296  1.2427  1.2     1.7   ]
840,[51138 60643 61668 70896],[32323 50998 53228 32280],1509850604972,[ 0.7737  1.3407  1.2     1.7   ]
841,[51092 60648 61739 70845],[33829 52637 54660 33724],1509850604987,[ 0.8993  1.42    1.2     1.7   ]
842,[51029 60612 61748 70793],[35412 54072 56183 35289],1509850604988,[ 0.9775  1.4911  1.2     1.7   ]
843,[51013 60613 61716 70748],[37052 55558 57804 36957],1509850605003,[ 1.0342  1.5491  1.2     1.7   ]
844,[50988 60606 61659 70717],[38753 57244 59506 38701],1509850605021,[ 1.0802  1.5936  1.2     1.7   ]
845,[50908 60565 61650 70606],[40247 58977 60881 40248],1509850605022,[ 1.114   1.6272  1.2     1.7   ]
846,[52462 60868 61800 68796],[39368 58677 60766 38948],1509850605039,[ 1.1359  1.6456  1.2     1.7   ]
847,[54382 61207 61978 66416],[38895 58872 60884 38239],1509850605051,[ 1.1434  1.6488  1.2     1.7   ]
848,[61674 62186],[58844 60891],1509850605052,[ 1.1448  1.6425  1.2     1.7   ]
