,x,y,time,ard
40,[62052 62324],[58364 60704],1509854925492,[ 0.6784  1.2409  1.2     1.7   ]
41,[62052 62325],[58363 60703],1509854925507,[ 0.8256  1.3727  1.2     1.7   ]
42,[62051 62323],[58362 60703],1509854925523,[ 0.9163  1.4557  1.2     1.7   ]
43,[62052 62324],[58362 60703],1509854925524,[ 0.9808  1.5235  1.2     1.7   ]
44,[62052 62323],[58359 60703],1509854925539,[ 1.039   1.5738  1.2     1.7   ]
45,[62052 62327],[58359 60703],1509854925555,[ 1.0913  1.6172  1.2     1.7   ]
46,[62052 62324],[58361 60703],1509854925555,[ 1.1264  1.6354  1.2     1.7   ]
47,[62050 62325],[58362 60703],1509854925571,[ 1.1418  1.6415  1.2     1.7   ]
48,[62051 62324],[58363 60703],1509854925572,[ 1.1435  1.6398  1.2     1.7   ]
49,[62051 62325],[58362 60704],1509854925587,[ 1.1297  1.6262  1.2     1.7   ]
50,[62050 62325],[58362 60703],1509854925603,[ 1.111   1.6092  1.2     1.7   ]
51,[62052 62323],[58361 60703],1509854925604,[ 1.0881  1.5892  1.2     1.7   ]
52,[62052 62326],[58361 60703],1509854925619,[ 1.0576  1.5616  1.2     1.7   ]
53,[62052 62324],[58361 60704],1509854925635,[ 1.0129  1.5258  1.2     1.7   ]
54,[62051 62323],[58361 60703],1509854925635,[ 0.9654  1.4881  1.2     1.7   ]
55,[62049 62326],[58364 60704],1509854925651,[ 0.9193  1.4526  1.2     1.7   ]
56,[62052 62325],[58363 60703],1509854925651,[ 0.881   1.4196  1.2     1.7   ]
57,[62051 62324],[58363 60703],1509854925667,[ 0.8581  1.3976  1.2     1.7   ]
58,[62051 62324],[58363 60703],1509854925683,[ 0.8456  1.3823  1.2     1.7   ]
59,[62051 62325],[58362 60704],1509854925684,[ 0.8319  1.3746  1.2     1.7   ]
60,[62050 62324],[58362 60704],1509854925699,[ 0.8289  1.3745  1.2     1.7   ]
61,[62050 62324],[58362 60704],1509854925715,[ 0.8332  1.3807  1.2     1.7   ]
62,[62051 62325],[58363 60703],1509854925716,[ 0.8505  1.3928  1.2     1.7   ]
63,[62050 62325],[58363 60703],1509854925731,[ 0.8701  1.4067  1.2     1.7   ]
64,[62050 62324],[58363 60703],1509854925732,[ 0.8839  1.4187  1.2     1.7   ]
65,[62051 62323],[58361 60704],1509854925747,[ 0.8963  1.4298  1.2     1.7   ]
66,[61995 62302],[58430 60712],1509854925763,[ 0.9104  1.4405  1.2     1.7   ]
67,[55723 61616 62214],[38292 58648 60768],1509854925764,[ 0.9226  1.451   1.2     1.7   ]
68,[54083 61275 62066 66356],[38861 58695 60755 38022],1509854925779,[ 0.9317  1.4572  1.2     1.7   ]
69,[52658 61016 61938 68492],[39355 58713 60738 38799],1509854925795,[ 0.9363  1.46    1.2     1.7   ]
70,[51717 60851 61843 69958],[39707 58694 60710 39502],1509854925796,[ 0.936   1.4617  1.2     1.7   ]
71,[51007 60722 61780 70896],[40019 58719 60708 40069],1509854925811,[ 0.9376  1.4618  1.2     1.7   ]
72,[50503 60616 61728 71326],[40244 58742 60701 40372],1509854925812,[ 0.9376  1.4621  1.2     1.7   ]
73,[50192 60553 61700 71419],[40389 58756 60698 40458],1509854925827,[ 0.9376  1.4617  1.2     1.7   ]
74,[50140 60535 61693 71379],[40413 58755 60697 40442],1509854925843,[ 0.9346  1.4602  1.2     1.7   ]
75,[50327 60581 61708 71289],[40308 58724 60692 40355],1509854925844,[ 0.9317  1.4586  1.2     1.7   ]
76,[50676 60651 61734 71077],[40125 58696 60688 40171],1509854925859,[ 0.93    1.4574  1.2     1.7   ]
77,[51127 60727 61770 70692],[39904 58675 60692 39900],1509854925875,[ 0.9285  1.456   1.2     1.7   ]
78,[51686 60816 61810 70113],[39650 58671 60699 39537],1509854925876,[ 0.9284  1.4542  1.2     1.7   ]
79,[52399 60938 61860 69363],[39331 58645 60699 39092],1509854925891,[ 0.9268  1.4541  1.2     1.7   ]
80,[53342 61090 61922 68507],[38949 58587 60685 38621],1509854925892,[ 0.9271  1.4538  1.2     1.7   ]
81,[54487 61272 61984 67547],[38529 58477 60652 38136],1509854925907,[ 0.9271  1.4539  1.2     1.7   ]
82,[55518 61323 61907 66686],[37895 57985 60350 37504],1509854925923,[ 0.9268  1.4545  1.2     1.7   ]
83,[55345 60997 61627 66828],[36646 56941 59132 36350],1509854925924,[ 0.9271  1.454   1.2     1.7   ]
84,[54193 60493 61231 67707],[34830 54826 57122 34775],1509854925939,[ 0.9268  1.4541  1.2     1.7   ]
85,[53469 60088 60781 68114],[33295 53440 55569 33513],1509854925955,[ 0.9271  1.454   2.5     3.    ]
86,[53777 59756 60391 67521],[32818 53199 55330 33107],1509854925956,[ 0.9563  1.4849  2.5     3.    ]
87,[54648 59559 60078 66475],[32842 53349 55666 33039],1509854925971,[ 0.9867  1.5169  2.5     3.    ]
88,[54988 59558 60036 66163],[32561 53033 55432 32663],1509854925972,[ 1.0544  1.5724  2.5     3.    ]
89,[54345 59820 60373 66985],[31715 51918 54336 31799],1509854925987,[ 1.1329  1.6428  2.5     3.    ]
90,[53629 60213 60887 67883],[30856 50772 53143 30855],1509854926003,[ 1.217   1.7212  2.5     3.    ]
91,[53610 60623 61363 68151],[30702 50503 52789 30413],1509854926003,[ 1.3061  1.8058  2.5     3.    ]
92,[52500 61035 61938 69492],[29465 48650 50891 28940],1509854926019,[ 1.3919  1.89    2.5     3.    ]
93,[51076 61326 62387 71028],[27134 45400 47601 26284],1509854926035,[ 1.4795  1.9744  2.5     3.    ]
94,[50367 61487 62641 71642],[24186 41946 44141 23106],1509854926035,[ 1.5623  2.0588  2.5     3.    ]
95,[50697 61574 62671 71162],[21465 39370 41636 20215],1509854926051,[ 1.6454  2.1432  2.5     3.    ]
96,[51492 61621 62635 70241],[19792 38120 40449 18471],1509854926051,[ 1.7246  2.2276  2.5     3.    ]
97,[51897 61565 62521 69727],[19445 37991 40360 18140],1509854926067,[ 1.8018  2.3101  2.5     3.    ]
98,[51777 61315 62258 69768],[19956 38536 40919 18828],1509854926083,[ 1.8784  2.3932  2.5     3.    ]
99,[51551 60999 61937 70101],[20869 39425 41820 20046],1509854926083,[ 1.9564  2.4776  2.5     3.    ]
100,[51366 60712 61648 70479],[21916 40516 42899 21494],1509854926099,[ 2.0408  2.565   2.5     3.    ]
101,[51213 60455 61399 70748],[23005 41693 44050 22938],1509854926113,[ 2.1238  2.6586  2.5     3.    ]
102,[51117 60312 61276 70891],[24122 42871 45194 24247],1509854926113,[ 2.2113  2.7584  2.5     3.    ]
103,[51049 60269 61258 70947],[25236 44024 46292 25439],1509854926129,[ 2.3051  2.8612  2.5     3.    ]
104,[51001 60287 61288 70936],[26345 45120 47367 26516],1509854926130,[ 2.4047  2.9565  2.5     3.    ]
105,[51000 60334 61341 70880],[27487 46210 48470 27585],1509854926145,[ 2.4999  3.0573  2.5     3.    ]
106,[50991 60377 61371 70834],[28682 47365 49638 28734],1509854926161,[ 2.5532  3.1021  2.5     3.    ]
107,[50977 60404 61398 70799],[29959 48619 50894 29972],1509854926161,[ 2.5195  3.0393  2.5     3.    ]
108,[50979 60427 61435 70769],[31359 50039 52288 31351],1509854926177,[ 2.4536  2.9457  2.5     3.    ]
109,[50977 60446 61482 70767],[32863 51592 53788 32870],1509854926193,[ 2.443   2.9165  2.5     3.    ]
110,[50971 60470 61513 70778],[34481 53399 55390 34505],1509854926194,[ 2.5119  2.9762  1.2     1.7   ]
111,[50977 60463 61549 70794],[36197 54954 57085 36240],1509854926211,[ 2.5349  2.9902  1.2     1.7   ]
112,[51005 60509 61587 70803],[38022 56668 58885 38074],1509854926212,[ 2.3156  2.7368  1.2     1.7   ]
113,[51026 60593 61628 70817],[39952 58530 60729 40021],1509854926225,[ 1.9858  2.4069  1.2     1.7   ]
114,[52353 60820 61752 69249],[39320 58428 60687 39092],1509854926243,[ 1.6298  2.0587  1.2     1.7   ]
115,[54163 61195 61979 66657],[38869 58755 60790 38196],1509854926244,[ 1.292   1.7453  1.2     1.7   ]
116,[61696 62184],[58702 60774],1509854926257,[ 1.0483  1.551   1.2     1.7   ]
117,[61861 62230],[58463 60741],1509854926273,[ 0.9487  1.4943  1.2     1.7   ]
118,[61596 62072],[58344 60693],1509854926274,[ 0.9533  1.5232  1.2     1.7   ]
119,[54855 61351 61982],[38541 58422 60720],1509854926289,[ 1.0145  1.5831  1.2     1.7   ]
120,[53810 61125 61879 67229],[38797 58383 60681 38203],1509854926290,[ 1.0898  1.6367  1.2     1.7   ]
121,[52949 60948 61800 68534],[39070 58541 60680 38683],1509854926305,[ 1.1555  1.6751  1.2     1.7   ]
122,[52336 60869 61744 69202],[39288 58412 60657 39021],1509854926321,[ 1.2033  1.6964  1.2     1.7   ]
123,[51866 60718 61694 69596],[39492 58384 60645 39252],1509854926322,[ 1.2292  1.7056  1.2     1.7   ]
124,[51545 60639 61667 69885],[39611 58374 60619 39396],1509854926338,[ 1.2387  1.7074  1.2     1.7   ]
125,[51275 60661 61646 70149],[39698 58378 60625 39541],1509854926353,[ 1.2403  1.7071  1.2     1.7   ]
126,[51159 60622 61640 70348],[39737 58511 60634 39626],1509854926354,[ 1.2324  1.7043  1.2     1.7   ]
127,[51197 60653 61640 70523],[39717 58422 60638 39730],1509854926369,[ 1.2232  1.7012  1.2     1.7   ]
128,[51270 60605 61646 70570],[39699 58373 60635 39766],1509854926370,[ 1.2152  1.6983  1.2     1.7   ]
129,[51343 60584 61658 70529],[39689 58404 60637 39745],1509854926385,[ 1.2125  1.6979  1.2     1.7   ]
130,[51407 60604 61662 70439],[39656 58394 60639 39689],1509854926401,[ 1.2079  1.6992  1.2     1.7   ]
131,[51459 60664 61667 70312],[39622 58378 60648 39621],1509854926402,[ 1.2046  1.7026  1.2     1.7   ]
132,[51540 60708 61674 70109],[39587 58474 60657 39515],1509854926419,[ 1.2033  1.7025  1.2     1.7   ]
133,[51662 60700 61683 69829],[39544 58534 60664 39374],1509854926435,[ 1.0868  1.5712  1.2     1.7   ]
134,[51882 60780 61702 69567],[39467 58452 60670 39244],1509854926435,[ 0.772   1.2535  1.2     1.7   ]
135,[52126 60808 61721 69303],[39375 58393 60675 39105],1509854926451,[ 0.4408  1.038   1.2     1.7   ]
136,[52344 60833 61741 69068],[39290 58385 60680 38985],1509854926451,[ 0.1659  0.8479  1.2     1.7   ]
137,[52519 60882 61755 68896],[39219 58414 60686 38896],1509854926467,[ 0.1904  0.8773  1.2     1.7   ]
138,[52644 60883 61763 68784],[39168 58504 60691 38833],1509854926483,[ 0.3607  1.057   1.2     1.7   ]
139,[52701 60909 61769 68683],[39152 58467 60691 38795],1509854926483,[ 0.5649  1.1789  1.2     1.7   ]
140,[52707 60921 61768 68645],[39152 58430 60686 38778],1509854926499,[ 0.7232  1.2541  1.2     1.7   ]
141,[52651 60910 61760 68686],[39167 58408 60682 38797],1509854926515,[ 0.858   1.4066  1.2     1.7   ]
142,[52558 60887 61756 68790],[39196 58434 60679 38840],1509854926515,[ 0.9501  1.4789  1.2     1.7   ]
143,[52479 60859 61748 68935],[39224 58485 60679 38903],1509854926531,[ 1.0177  1.5346  1.2     1.7   ]
144,[52410 60861 61742 69046],[39249 58452 60677 38957],1509854926532,[ 1.0652  1.5785  1.2     1.7   ]
145,[52337 60854 61737 69124],[39278 58418 60673 38999],1509854926547,[ 1.1005  1.6089  1.2     1.7   ]
146,[52256 60841 61730 69209],[39311 58425 60672 39042],1509854926563,[ 1.1264  1.6288  1.2     1.7   ]
147,[52188 60817 61725 69285],[39333 58452 60671 39078],1509854926563,[ 1.1402  1.6367  1.2     1.7   ]
148,[52142 60801 61721 69352],[39351 58480 60671 39111],1509854926579,[ 1.1419  1.6368  1.2     1.7   ]
149,[52125 60809 61721 69386],[39358 58454 60670 39130],1509854926595,[ 1.1264  1.6292  1.2     1.7   ]
150,[52116 60823 61719 69402],[39364 58430 60670 39139],1509854926595,[ 1.1035  1.6073  1.2     1.7   ]
151,[52110 60808 61719 69404],[39367 58447 60670 39139],1509854926611,[ 1.0681  1.5816  1.2     1.7   ]
152,[52109 60809 61718 69396],[39365 58457 60671 39136],1509854926612,[ 1.0267  1.5461  1.2     1.7   ]
153,[52125 60799 61721 69381],[39360 58472 60673 39130],1509854926627,[ 0.9866  1.5111  1.2     1.7   ]
154,[52149 60811 61724 69362],[39354 58453 60674 39122],1509854926643,[ 0.9438  1.4723  1.2     1.7   ]
155,[52163 60818 61725 69337],[39348 58446 60672 39110],1509854926643,[ 0.9085  1.4373  1.2     1.7   ]
156,[52168 60815 61725 69324],[39345 58459 60674 39103],1509854926659,[ 0.878  1.405  1.2    1.7  ]
157,[52177 60817 61725 69318],[39340 58462 60675 39098],1509854926675,[ 0.8518  1.3838  1.2     1.7   ]
158,[52191 60820 61726 69312],[39337 58451 60674 39096],1509854926676,[ 0.8348  1.3714  1.2     1.7   ]
159,[52191 60821 61727 69303],[39337 58446 60673 39092],1509854926691,[ 0.8303  1.371   1.2     1.7   ]
160,[52183 60817 61726 69302],[39339 58457 60673 39091],1509854926691,[ 0.8319  1.3727  1.2     1.7   ]
161,[52183 60817 61726 69307],[39338 58459 60674 39092],1509854926706,[ 0.8427  1.3822  1.2     1.7   ]
162,[52192 60820 61726 69312],[39336 58450 60673 39093],1509854926722,[ 0.8597  1.3947  1.2     1.7   ]
163,[52192 60820 61725 69313],[39335 58446 60673 39094],1509854926723,[ 0.8747  1.4084  1.2     1.7   ]
164,[52183 60818 61725 69310],[39338 58454 60674 39093],1509854926739,[ 0.8917  1.4214  1.2     1.7   ]
165,[52180 60816 61725 69307],[39339 58456 60673 39092],1509854926754,[ 0.9042  1.433   1.2     1.7   ]
166,[52027 60783 61749 69464],[39501 58649 60733 39264],1509854926755,[ 0.9163  1.4417  1.2     1.7   ]
167,[51884 60792 61741 69619],[39530 58575 60710 39306],1509854926776,[ 0.9255  1.4509  1.2     1.7   ]
168,[51561 60704 61715 69990],[39691 58661 60723 39546],1509854926777,[ 0.933   1.4559  1.2     1.7   ]
169,[51249 60653 61686 70374],[39826 58652 60717 39777],1509854926785,[ 0.9362  1.4587  1.2     1.7   ]
170,[50938 60597 61658 70745],[39960 58660 60714 40010],1509854926801,[ 0.9379  1.4615  1.2     1.7   ]
171,[50654 60536 61633 71050],[40089 58696 60710 40214],1509854926801,[ 0.9376  1.4618  1.2     1.7   ]
172,[50420 60493 61613 71260],[40198 58707 60706 40363],1509854926817,[ 0.9376  1.462   1.2     1.7   ]
173,[50273 60471 61601 71398],[40271 58702 60703 40462],1509854926833,[ 0.9379  1.4605  1.2     1.7   ]
174,[50200 60456 61593 71468],[40303 58703 60701 40514],1509854926834,[ 0.9346  1.4587  1.2     1.7   ]
175,[50196 60457 61593 71459],[40297 58704 60700 40502],1509854926849,[ 0.9314  1.4573  1.2     1.7   ]
176,[50262 60470 61599 71371],[40258 58703 60700 40438],1509854926850,[ 0.9314  1.4556  1.2     1.7   ]
177,[50400 60492 61609 71226],[40188 58687 60696 40329],1509854926865,[ 0.9317  1.4556  1.2     1.7   ]
178,[50607 60531 61623 71018],[40082 58669 60695 40174],1509854926881,[ 0.9317  1.4559  1.2     1.7   ]
179,[50888 60577 61644 70743],[39943 58652 60697 39984],1509854926882,[ 0.9314  1.4556  1.2     1.7   ]
180,[51248 60637 61670 70409],[39772 58650 60703 39761],1509854926897,[ 0.9314  1.4559  1.2     1.7   ]
181,[51704 60718 61703 69997],[39569 58632 60708 39498],1509854926913,[ 0.9317  1.4558  1.2     1.7   ]
182,[52269 60825 61745 69488],[39326 58560 60704 39186],1509854926913,[ 0.9317  1.4555  1.2     1.7   ]
183,[52950 60935 61786 68863],[39043 58507 60695 38830],1509854926929,[ 0.9317  1.4553  1.2     1.7   ]
184,[53763 61071 61835 68144],[38724 58437 60678 38446],1509854926930,[ 0.9314  1.4556  1.2     1.7   ]
185,[54668 61226 61896 67357],[38422 58384 60654 38046],1509854926945,[ 0.9317  1.4558  2.5     3.    ]
186,[55291 61162 61783 66771],[37917 57941 60352 37544],1509854926961,[ 0.9605  1.4865  2.5     3.    ]
187,[54930 60722 61430 66990],[36892 57142 59331 36663],1509854926961,[ 0.9915  1.5184  2.5     3.    ]
188,[54073 60251 60993 67607],[35579 55577 57929 35614],1509854926977,[ 1.0577  1.5742  2.5     3.    ]
189,[53682 59800 60530 67791],[34634 54912 57039 34928],1509854926993,[ 1.1343  1.6457  2.5     3.    ]
190,[54016 59533 60190 67260],[34470 54928 57080 34830],1509854926993,[ 1.22   1.723  2.5    3.   ]
191,[54447 59452 60084 66711],[34539 54907 57242 34776],1509854927010,[ 1.309   1.8074  2.5     3.    ]
192,[53026 59599 60293 68166],[33154 53089 55389 33452],1509854927010,[ 1.3947  1.89    2.5     3.    ]
193,[51186 59800 60722 70165],[30528 49597 51879 30870],1509854927027,[ 1.4808  1.9743  2.5     3.    ]
194,[50215 60075 61125 71343],[27244 45680 47946 27515],1509854927042,[ 1.5652  2.06    2.5     3.    ]
195,[50542 60400 61436 71266],[24107 42545 44823 24132],1509854927043,[ 1.6467  2.1444  2.5     3.    ]
196,[51519 60766 61728 70367],[22057 40843 43157 21688],1509854927058,[ 1.7279  2.2309  2.5     3.    ]
197,[52121 61097 62025 69707],[21490 40421 42753 20763],1509854927074,[ 1.8045  2.3117  2.5     3.    ]
198,[52097 61270 62197 69708],[21958 40756 43094 21056],1509854927075,[ 1.883   2.3978  2.5     3.    ]
199,[51780 61205 62158 70001],[22922 41522 43858 22017],1509854927090,[ 1.9626  2.4822  2.5     3.    ]
200,[51425 60971 61929 70329],[23987 42479 44830 23280],1509854927091,[ 2.0453  2.5709  2.5     3.    ]
201,[51199 60733 61724 70604],[25071 43632 45941 24644],1509854927106,[ 2.1314  2.6648  2.5     3.    ]
202,[51025 60510 61515 70749],[26114 44767 47029 25941],1509854927122,[ 2.2203  2.7663  2.5     3.    ]
203,[50926 60362 61394 70814],[27124 45830 48053 27131],1509854927123,[ 2.3157  2.8703  2.5     3.    ]
204,[50921 60297 61334 70868],[28079 46825 49039 28202],1509854927138,[ 2.4154  2.9673  2.5     3.    ]
205,[50978 60304 61323 70900],[29046 47794 50029 29216],1509854927154,[ 2.5133  3.0665  2.5     3.    ]
206,[51023 60348 61348 70910],[30079 48820 51074 30237],1509854927155,[ 2.5595  3.1021  2.5     3.    ]
207,[51043 60418 61402 70906],[31232 49944 52208 31353],1509854927170,[ 2.512   3.0282  2.5     3.    ]
208,[51081 60507 61503 70902],[32515 51219 53470 32578],1509854927171,[ 2.4446  2.9289  2.5     3.    ]
209,[51091 60582 61613 70873],[33942 52651 54849 33941],1509854927186,[ 2.4475  2.9148  2.5     3.    ]
210,[51033 60584 61683 70808],[35519 54355 56334 35432],1509854927202,[ 2.5287  2.9824  1.2     1.7   ]
211,[50969 60547 61686 70748],[37153 55794 57912 37037],1509854927203,[ 2.5519  2.9994  1.2     1.7   ]
212,[50929 60600 61650 70691],[38842 57311 59580 38757],1509854927218,[ 2.331   2.7384  1.2     1.7   ]
213,[50895 60591 61688 70471],[40159 58849 60766 40038],1509854927234,[ 1.9979  2.4069  1.2     1.7   ]
214,[52480 60861 61793 68559],[39272 58584 60665 38783],1509854927235,[ 1.6421  2.0542  1.2     1.7   ]
215,[54410 61229 61998 66031],[38794 58762 60778 38043],1509854927250,[ 1.3028  1.7425  1.2     1.7   ]
216,[61705 62202],[58718 60777],1509854927251,[ 1.0515  1.5445  1.2     1.7   ]
217,[61704 62183],[58637 60746],1509854927266,[ 0.9455  1.4897  1.2     1.7   ]
218,[55607 61439 62027],[38253 58531 60692],1509854927282,[ 0.9471  1.518   1.2     1.7   ]
219,[54289 61196 61943 66180],[38711 58607 60712 37967],1509854927283,[ 1.0115  1.5802  1.2     1.7   ]
220,[53342 61020 61846 67573],[38958 58570 60671 38366],1509854927298,[ 1.0897  1.6322  1.2     1.7   ]
221,[52608 60880 61786 68662],[39208 58591 60667 38783],1509854927314,[ 1.1558  1.6738  1.2     1.7   ]
222,[52168 60796 61738 69417],[39352 58581 60653 39125],1509854927315,[ 1.2063  1.6982  1.2     1.7   ]
223,[51829 60750 61712 69871],[39488 58547 60642 39381],1509854927330,[ 1.2308  1.707   1.2     1.7   ]
224,[51593 60714 61685 70142],[39581 58477 60626 39536],1509854927331,[ 1.24   1.709  1.2    1.7  ]
225,[51427 60692 61674 70335],[39651 58429 60619 39641],1509854927351,[ 1.2399  1.7091  1.2     1.7   ]
226,[51314 60664 61664 70476],[39686 58495 60621 39715],1509854927362,[ 1.2325  1.7042  1.2     1.7   ]
227,[51250 60640 61658 70546],[39707 58544 60626 39753],1509854927363,[ 1.2232  1.6996  1.2     1.7   ]
228,[51219 60623 61655 70517],[39717 58563 60627 39728],1509854927378,[ 1.2168  1.6965  1.2     1.7   ]
229,[51205 60618 61655 70408],[39737 58579 60637 39695],1509854927394,[ 1.2122  1.6966  1.2     1.7   ]
230,[51274 60626 61659 70274],[39714 58578 60643 39639],1509854927394,[ 1.2062  1.6995  1.2     1.7   ]
231,[51397 60651 61669 70115],[39669 58570 60648 39560],1509854927410,[ 1.2033  1.7026  1.2     1.7   ]
232,[51560 60684 61685 69906],[39608 58563 60653 39451],1509854927411,[ 1.2001  1.7028  1.2     1.7   ]
233,[51744 60714 61700 69673],[39537 58574 60662 39331],1509854927426,[ 1.1343  1.6119  1.2     1.7   ]
234,[51948 60743 61718 69418],[39455 58588 60671 39195],1509854927442,[ 0.812   1.3513  1.2     1.7   ]
235,[52179 60785 61739 69183],[39366 58598 60679 39068],1509854927442,[ 0.5066  1.0797  1.2     1.7   ]
236,[52437 60827 61759 69016],[39265 58598 60685 38970],1509854927458,[ 0.1996  0.8801  1.2     1.7   ]
237,[52635 60866 61774 68861],[39190 58592 60689 38891],1509854927474,[ 0.1614  0.8559  1.2     1.7   ]
238,[52730 60882 61780 68721],[39154 58584 60689 38826],1509854927475,[ 0.3148  1.02    1.2     1.7   ]
239,[52725 60879 61780 68654],[39158 58589 60688 38801],1509854927490,[ 0.5204  1.1671  1.2     1.7   ]
240,[52676 60868 61775 68665],[39173 58589 60685 38803],1509854927491,[ 0.6817  1.2671  1.2     1.7   ]
241,[52620 60860 61770 68742],[39189 58584 60681 38833],1509854927506,[ 0.8211  1.3769  1.2     1.7   ]
242,[52558 60852 61765 68860],[39209 58579 60679 38889],1509854927522,[ 0.9222  1.4526  1.2     1.7   ]
243,[52478 60836 61758 68977],[39238 58579 60675 38940],1509854927523,[ 0.9961  1.5155  1.2     1.7   ]
244,[52383 60819 61751 69088],[39273 58583 60674 38993],1509854927538,[ 1.0482  1.5616  1.2     1.7   ]
245,[52302 60805 61745 69175],[39303 58584 60672 39034],1509854927556,[ 1.0836  1.5968  1.2     1.7   ]
246,[52238 60796 61741 69255],[39329 58583 60671 39080],1509854927557,[ 1.1113  1.6201  1.2     1.7   ]
247,[52192 60787 61736 69322],[39346 58581 60670 39112],1509854927570,[ 1.1264  1.6321  1.2     1.7   ]
248,[52152 60780 61733 69372],[39362 58586 60669 39138],1509854927571,[ 1.1313  1.6339  1.2     1.7   ]
249,[52123 60775 61730 69399],[39373 58587 60669 39149],1509854927586,[ 1.128   1.6289  1.2     1.7   ]
250,[52114 60773 61731 69404],[39378 58584 60668 39155],1509854927602,[ 1.1097  1.6074  1.2     1.7   ]
251,[52120 60777 61731 69399],[39377 58584 60669 39154],1509854927603,[ 1.0803  1.583   1.2     1.7   ]
252,[52132 60778 61733 69392],[39373 58589 60671 39151],1509854927618,[ 1.0439  1.5502  1.2     1.7   ]
253,[52145 60779 61734 69374],[39368 58589 60673 39144],1509854927634,[ 1.0021  1.5151  1.2     1.7   ]
254,[52158 60781 61734 69356],[39365 58589 60673 39133],1509854927635,[ 0.9608  1.4802  1.2     1.7   ]
255,[52167 60783 61736 69344],[39361 58591 60673 39128],1509854927650,[ 0.9223  1.4452  1.2     1.7   ]
256,[52173 60784 61737 69336],[39357 58589 60672 39124],1509854927651,[ 0.8872  1.4142  1.2     1.7   ]
257,[52177 60786 61736 69333],[39356 58591 60673 39122],1509854927666,[ 0.8565  1.391   1.2     1.7   ]
