,x,y,time,ard
127,[67048 68768 68594 69447],[39022 61964 60748 38800],1509843061016,"0.0648,0.5858,1.2000,1.7000
0.0648,0.5860"
128,[67048 68767 68593 69447],[39022 61962 60748 38800],1509843061021,0
129,[67048 68764 68594 69446],[39022 61962 60747 38800],1509843061030,",1.2000,1.7000
0.0648,0.5855,1.2000,1.7000
"
130,[67048 68761 68593 69447],[39022 61966 60749 38800],1509843061040,0
131,[67048 68771 68593 69446],[39022 61963 60748 38800],1509843061050,"0.0648,0.5859,1.2000,1.7000
0.0648,0.5858,1.2000,1.7000
"
132,[67047 68760 68594 69446],[39021 61964 60748 38800],1509843061060,"0.0648,0.5860,1.2000,1.7000
"
133,[67048 68759 68594 69447],[39022 61964 60749 38801],1509843061070,0
134,[67048 68765 68593 69446],[39022 61963 60748 38800],1509843061081,"0.0648,0.5860,1.2000,1.7000
0.0648,0.5858,1.2000,1.7000
"
135,[67048 68769 68594 69446],[39022 61963 60748 38801],1509843061090,"0.0648,0.5860,1.2000,1.7000
0.0648,0.585"
136,[67048 68764 68594 69446],[39021 61960 60749 38800],1509843061100,0
137,[67048 68753 68594 69446],[39023 61963 60748 38800],1509843061110,"5,1.2000,1.7000
0.0648,0.5860,1.2000,1.7000
"
138,[67048 68765 68594 69446],[39021 61964 60747 38800],1509843061120,0
139,[67048 68760 68592 69446],[39022 61961 60748 38800],1509843061130,"0.0648,0.5859,1.2000,1.7000
0.0648,0.5859,1.2000,1.7000
"
140,[67048 68755 68592 69447],[39022 61965 60748 38800],1509843061140,"0.0648,0.5858,1.2000,1.7000
"
141,[67048 68757 68593 69446],[39022 61962 60747 38800],1509843061150,0
142,[67049 68771 68594 69446],[39022 61960 60748 38800],1509843061160,"0.0648,0.5858,1.2000,1.7000
0.0648,0.5858,1.2000,1.7000
"
143,[67048 68770 68593 69447],[39021 61964 60748 38800],1509843061170,"0.0648,0.5860,1.2000,1.7000
0.0648,0.586"
144,[67048 68767 68592 69447],[39022 61963 60748 38800],1509843061182,0
145,[67048 68755 68593 69446],[39022 61963 60748 38800],1509843061190,"0,1.2000,1.7000
0.0648,0.5859,1.2000,1.7000
"
146,[67048 68756 68593 69447],[39022 61963 60748 38801],1509843061200,"0.0648,0.5860,1.2000,1.7000
0.0648,0.5862,1.2000,1.7000
"
147,[67048 68755 68593 69447],[39022 61962 60748 38801],1509843061210,0
148,[67048 68769 68593 69447],[39022 61963 60748 38800],1509843061225,"0.0648,0.5862,1.2000,1.7000
"
149,[67048 68765 68593 69446],[39022 61962 60748 38800],1509843061230,0
150,[67048 68770 68593 69447],[39022 61961 60747 38800],1509843061241,"0.0648,0.5858,1.2000,1.7000
0.0648,0.5859,1.2000,1.7000
"
151,[67048 68766 68594 69447],[39022 61961 60748 38800],1509843061250,"0.0648,0.5863,1.2000,1.7000
0.0648,0.58"
152,[67049 68769 68594 69447],[39022 61962 60748 38799],1509843061260,0
153,[67048 68758 68592 69447],[39022 61964 60747 38800],1509843061270,"63,1.2000,1.7000
0.0648,0.5859,1.2000,1.7000
"
154,[67049 68754 68592 69447],[39023 61963 60748 38800],1509843061282,"0.0648,0.5862,1.2000,1.7000
0.0648,0.5863,1.2000,1.7000
"
155,[67048 68764 68593 69447],[39022 61962 60748 38800],1509843061291,0
156,[67048 68765 68593 69447],[39022 61963 60748 38800],1509843061300,"0.0645,0.5855,1.2000,1.7000
"
157,[67049 68770 68594 69446],[39022 61963 60747 38800],1509843061311,0
158,[67047 68759 68594 69447],[39020 61963 60749 38800],1509843061321,"0.0648,0.5863,1.2000,1.7000
0.0648,0.5859,2.5000,3.0000
"
159,[67047 68767 68594 69447],[39022 61962 60748 38799],1509843061330,"0.0648,0.5858,2.5000,3.0000
0.0645,0.58"
160,[67047 68770 68593 69447],[39022 61964 60747 38800],1509843061340,0
161,[67048 68765 68593 69447],[39022 61963 60748 38801],1509843061350,"59,2.5000,3.0000
0.0648,0.5860,2.5000,3.0000
"
162,[67049 68768 68592 69446],[39022 61961 60747 38800],1509843061360,0
163,[67048 68757 68593 69446],[39021 61962 60747 38800],1509843061370,"0.0648,0.5859,2.5000,3.0000
0.0648,0.5860,2.5000,3.0000
"
164,[67048 68766 68594 69446],[39022 61962 60748 38800],1509843061380,"0.0648,0.5858,2.5000,3.0000
"
165,[67048 68754 68594 69447],[39022 61963 60748 38800],1509843061390,0
166,[67049 68768 68594 69446],[39021 61962 60748 38800],1509843061400,"0.0648,0.5859,2.5000,3.0000
0.0648,0.5860,2.5000,3.0000
"
167,[67048 68766 68594 69446],[39022 61962 60748 38800],1509843061410,"0.0648,0.5862,2.5000,3.0000
0.0648,0.58"
168,[67048 68756 68592 69446],[39022 61961 60748 38800],1509843061421,0
169,[67048 68758 68593 69447],[39022 61961 60749 38800],1509843061430,"61,2.5000,3.0000
0.0648,0.5860,2.5000,3.0000
"
170,[67048 68766 68593 69447],[39022 61962 60747 38800],1509843061440,0
171,[67048 68769 68595 69447],[39022 61959 60749 38800],1509843061450,"0.0648,0.5858,2.5000,3.0000
0.0648,0.5858,2.5000,3.0000
"
172,[67048 68770 68593 69446],[39022 61962 60748 38800],1509843061460,"0.0648,0.5857,2.5000,3.0000
"
173,[67048 68760 68594 69447],[39023 61964 60748 38800],1509843061470,0
174,[67048 68771 68594 69446],[39022 61962 60749 38800],1509843061480,"0.0648,0.5861,2.5000,3.0000
0.0648,0.5856,2.5000,3.0000
"
175,[67048 68769 68594 69447],[39021 61963 60748 38800],1509843061491,"0.0648,0.5857,2.5000,3.0000
0.0648,0.5"
176,[67048 68770 68594 69447],[39021 61960 60748 38800],1509843061501,0
177,[67048 68765 68593 69446],[39021 61961 60748 38800],1509843061511,"861,2.5000,3.0000
0.0645,0.5856,2.5000,3.0000
"
178,[67048 68762 68594 69446],[39022 61964 60748 38799],1509843061521,"0.0648,0.5856,2.5000,3.0000
0.0648,0.5857,2.5000,3.0000
"
179,[67048 68768 68593 69447],[39021 61961 60749 38800],1509843061530,0
180,[67048 68765 68593 69447],[39022 61962 60749 38800],1509843061540,"0.0648,0.5859,2.5000,3.0000
"
