,x,y,time
765,[63857 75976 76549 88544],[43549 27525 68602 44632],1509232260191
766,[63985 76044 76556 88394],[43480 26289 68606 44501],1509232260201
767,[64214 76069 76563 88154],[43371 25054 68608 44313],1509232260211
768,[64544 76126 76581 87820],[43225 23823 68614 44067],1509232260221
769,[64978 76152 76596 87396],[43043 22536 68628 43764],1509232260231
770,[65550 76189 76621 86859],[42809 21163 68646 43403],1509232260241
771,[66292 76238 76647 86210],[42515 19722 68659 42971],1509232260251
772,[67194 76305 76671 85418],[42182 18281 68661 42494],1509232260261
773,[68268 76332 76689 84478],[41815 16865 68642 41970],1509232260271
774,[69405 76400 76708 83472],[41448 15523 68556 41406],1509232260281
775,[69828 76548 76472 83134],[40534 67799 14365 40508],1509232260291
776,[69035 76277 76573 83882],[38923 66054 13403 39122],1509232260301
777,[68101 75812 76624 84627],[37164 64222 12577 37775],1509232260311
778,[68002 75226 76631 84436],[36305 63500 11802 37159],1509232260321
779,[68731 74814 76622 83426],[36345 63830 11090 37101],1509232260331
780,[69328 74810 76521 82692],[36434 64001 10531 36922],1509232260341
781,[68984 75228 76397 83195],[35882 63266 10197 36246],1509232260351
782,[67217 76023 76439 85368],[34065 60696 10137 34475],1509232260361
783,[65310 76460 76972 87791],[31018 10281 56472 31315],1509232260371
784,[64415 76513 77751 89057],[27366 10510 52003 27372],1509232260381
785,[64886 76569 78173 88825],[23959 10819 48615 23524],1509232260391
786,[65997 76606 78348 87731],[21708 11174 46826 20932],1509232260401
787,[66560 76596 78314 86979],[21118 11558 46469 20153],1509232260411
788,[66394 76467 78118 86996],[21673 12023 46981 20760],1509232260421
789,[66014 76383 77844 87395],[22670 12555 47951 22070],1509232260431
790,[65701 76380 77528 87834],[23810 13225 49141 23630],1509232260441
791,[65504 76379 77277 88156],[24996 14048 50371 25188],1509232260451
792,[65407 76418 77112 88323],[26179 15005 51581 26622],1509232260461
793,[65331 76410 77025 88400],[27313 16045 52726 27892],1509232260471
794,[65299 76382 76993 88415],[28413 17140 53844 29044],1509232260481
795,[65296 76368 76986 88396],[29550 18358 55008 30193],1509232260492
796,[65281 76338 76991 88346],[30783 19708 56260 31404],1509232260501
797,[65217 76248 77000 88255],[32156 21189 57612 32723],1509232260511
798,[65131 76165 76975 88141],[33672 22772 59120 34195],1509232260521
799,[65039 76091 76906 88038],[35309 24466 60769 35847],1509232260531
800,[64959 75997 76836 87955],[37080 26279 62529 37641],1509232260541
801,[64887 75928 76763 87889],[38952 28227 64393 39577],1509232260551
802,[64831 75877 76697 87817],[40937 30301 66362 41618],1509232260561
803,[64761 75840 76605 87743],[43034 32509 68450 43775],1509232260571
804,[66043 75706 76658 86267],[42666 34651 68628 43078],1509232260581
805,[67996 75722 76833 83751],[42191 36438 68780 41989],1509232260591
806,[75585 76936],[37500 68834],1509232260601
807,[75540 76965],[37692 68791],1509232260611
808,[70423 75566 76869],[41324 37344 68713],1509232260621
809,[68903 75575 76820 82253],[41818 36841 68703 41370],1509232260631
810,[67665 75660 76766 84035],[42115 36046 68642 41940],1509232260642
811,[66757 75664 76731 85408],[42383 35247 68614 42501],1509232260651
812,[66207 75790 76694 86333],[42542 34606 68585 42963],1509232260661
813,[65767 75859 76668 86860],[42695 34125 68564 43285],1509232260672
814,[65444 75868 76648 87166],[42815 33763 68543 43484],1509232260681
815,[65217 75872 76642 87376],[42900 33443 68529 43618],1509232260691
816,[65062 75866 76637 87526],[42952 33166 68526 43694],1509232260701
817,[64975 75861 76633 87598],[42976 33005 68526 43738],1509232260711
818,[64956 75836 76636 87594],[42984 32976 68531 43734],1509232260721
819,[65013 75788 76638 87530],[42972 33098 68538 43711],1509232260731
820,[65116 75791 76638 87391],[42940 33328 68549 43645],1509232260741
821,[65264 75797 76644 87190],[42891 33613 68560 43539],1509232260751
822,[65451 75798 76654 86944],[42828 33930 68576 43397],1509232260761
823,[65673 75764 76663 86661],[42750 34239 68590 43233],1509232260771
824,[65916 75717 76680 86351],[42664 34519 68605 43055],1509232260781
825,[66191 75669 76692 86062],[42568 34773 68621 42886],1509232260791
826,[66510 75714 76705 85850],[42458 35005 68634 42757],1509232260801
827,[66764 75779 76713 85682],[42370 35188 68642 42664],1509232260811
828,[66875 75763 76716 85520],[42332 35290 68644 42582],1509232260821
829,[66842 75712 76716 85438],[42345 35301 68644 42547],1509232260831
830,[66774 75668 76713 85454],[42364 35256 68638 42552],1509232260842
831,[66705 75695 76709 85571],[42384 35189 68633 42606],1509232260851
832,[66629 75731 76705 85743],[42407 35098 68629 42691],1509232260861
833,[66513 75758 76700 85900],[42442 34980 68622 42768],1509232260871
834,[66388 75752 76696 86034],[42484 34859 68615 42837],1509232260881
835,[66269 75746 76691 86147],[42526 34757 68611 42900],1509232260891
836,[66173 75734 76688 86243],[42560 34675 68608 42957],1509232260902
837,[66104 75741 76685 86312],[42581 34604 68603 42993],1509232260911
838,[66054 75740 76685 86370],[42600 34549 68602 43027],1509232260921
839,[66038 75743 76683 86401],[42606 34525 68602 43044],1509232260931
840,[66036 75744 76682 86403],[42608 34527 68603 43046],1509232260941
841,[66042 75741 76686 86388],[42608 34541 68603 43041],1509232260951
842,[66061 75738 76685 86366],[42602 34559 68605 43029],1509232260961
843,[66091 75738 76686 86338],[42592 34587 68608 43014],1509232260971
844,[66116 75738 76689 86301],[42582 34620 68609 42994],1509232260981
845,[66140 75732 76688 86264],[42575 34651 68609 42974],1509232260991
846,[66167 75727 76689 86229],[42567 34676 68611 42958],1509232261003
847,[66190 75729 76690 86212],[42557 34698 68613 42947],1509232261011
848,[66211 75732 76691 86202],[42551 34713 68613 42941],1509232261021
849,[66216 75732 76690 86194],[42550 34720 68613 42936],1509232261031
850,[66210 75729 76691 86194],[42551 34716 68613 42936],1509232261041
851,[66203 75728 76691 86203],[42554 34707 68612 42940],1509232261051
852,[66199 75732 76690 86211],[42554 34701 68611 42945],1509232261061
853,[66189 75731 76689 86218],[42556 34694 68611 42949],1509232261071
854,[66182 75728 76691 86219],[42559 34688 68610 42948],1509232261081
855,[66179 75728 76689 86221],[42559 34686 68610 42951],1509232261091
856,[66186 75732 76689 86221],[42557 34690 68611 42951],1509232261101
857,[66190 75734 76690 86221],[42556 34693 68611 42951],1509232261111
858,[66191 75732 76689 86218],[42555 34693 68611 42947],1509232261121
859,[66190 75729 76691 86214],[42557 34696 68611 42947],1509232261131
860,[66190 75729 76689 86210],[42557 34698 68612 42945],1509232261141
861,[66191 75729 76691 86212],[42556 34698 68611 42946],1509232261152
862,[66191 75731 76691 86216],[42555 34696 68611 42946],1509232261161
863,[66190 75731 76689 86215],[42557 34696 68613 42947],1509232261171
864,[66192 75731 76690 86215],[42556 34696 68611 42948],1509232261182
865,[66190 75731 76692 86215],[42557 34695 68612 42948],1509232261191
866,[66191 75731 76691 86215],[42556 34696 68612 42948],1509232261201
867,[66191 75730 76687 86215],[42556 34696 68613 42948],1509232261211
868,[66191 75730 76688 86213],[42556 34697 68613 42946],1509232261221
869,[66190 75729 76690 86213],[42557 34696 68612 42947],1509232261231
870,[66191 75731 76687 86215],[42556 34696 68614 42947],1509232261241
871,[66191 75732 76690 86216],[42556 34696 68612 42948],1509232261251
872,[66191 75731 76689 86215],[42556 34695 68612 42947],1509232261261
873,[66188 75730 76687 86214],[42557 34696 68612 42947],1509232261272
874,[66191 75731 76688 86214],[42557 34695 68612 42947],1509232261281
875,[66190 75731 76689 86216],[42556 34696 68612 42948],1509232261291
876,[66194 75732 76689 86214],[42556 34696 68612 42947],1509232261301
877,[66191 75729 76689 86213],[42556 34697 68612 42947],1509232261311
878,[66188 75730 76691 86212],[42557 34696 68611 42947],1509232261321
879,[66190 75730 76689 86215],[42557 34695 68612 42948],1509232261331
880,[66191 75732 76691 86215],[42556 34696 68610 42947],1509232261341
881,[66189 75731 76691 86216],[42557 34694 68611 42948],1509232261354
882,[66189 75731 76691 86214],[42556 34695 68611 42947],1509232261361
883,[66189 75731 76688 86215],[42557 34695 68614 42948],1509232261371
884,[66190 75732 76691 86216],[42556 34695 68612 42947],1509232261381
885,[66189 75730 76688 86215],[42557 34695 68613 42948],1509232261391
886,[66188 75730 76690 86214],[42558 34696 68612 42946],1509232261401
887,[66189 75730 76690 86215],[42557 34695 68612 42947],1509232261411
888,[66191 75733 76691 86216],[42556 34695 68612 42948],1509232261421
889,[66189 75732 76687 86217],[42557 34695 68613 42949],1509232261431
890,[66191 75731 76691 86215],[42556 34694 68611 42948],1509232261441
891,[66190 75731 76689 86215],[42556 34695 68611 42947],1509232261451
892,[66190 75731 76688 86215],[42557 34696 68613 42947],1509232261462
893,[66188 75731 76690 86214],[42557 34696 68611 42947],1509232261471
894,[66187 75731 76687 86213],[42557 34695 68614 42947],1509232261481
895,[66187 75730 76689 86215],[42557 34696 68612 42948],1509232261491
896,[66191 75732 76690 86215],[42556 34695 68612 42947],1509232261501
897,[66191 75731 76689 86217],[42556 34694 68612 42948],1509232261511
898,[66190 75731 76690 86215],[42556 34695 68612 42946],1509232261521
899,[66189 75729 76690 86214],[42558 34696 68612 42947],1509232261531
900,[66190 75731 76691 86213],[42557 34696 68612 42945],1509232261541
901,[66190 75729 76689 86215],[42557 34696 68613 42946],1509232261551
902,[66191 75731 76690 86214],[42556 34696 68612 42947],1509232261561
903,[66190 75730 76691 86215],[42556 34696 68611 42947],1509232261571
904,[66191 75732 76689 86214],[42556 34695 68613 42946],1509232261581
905,[66190 75731 76691 86216],[42557 34695 68612 42948],1509232261591
906,[66191 75731 76690 86215],[42556 34695 68612 42946],1509232261601
907,[66189 75730 76689 86214],[42557 34696 68614 42947],1509232261611
908,[66189 75729 76689 86213],[42556 34695 68612 42945],1509232261621
909,[66191 75730 76689 86215],[42556 34696 68613 42947],1509232261631
910,[66191 75732 76688 86216],[42556 34695 68613 42947],1509232261641
911,[66190 75732 76689 86215],[42557 34695 68613 42948],1509232261651
912,[66190 75731 76689 86215],[42556 34695 68612 42947],1509232261661
913,[66189 75731 76688 86216],[42557 34695 68613 42948],1509232261671
914,[66191 75732 76687 86216],[42556 34695 68614 42947],1509232261682
915,[66191 75730 76691 86215],[42556 34696 68612 42947],1509232261691
916,[66190 75730 76690 86213],[42557 34696 68612 42946],1509232261701
917,[66189 75730 76690 86214],[42556 34695 68612 42947],1509232261711
918,[66190 75732 76687 86215],[42556 34694 68613 42948],1509232261721
919,[66190 75732 76689 86217],[42556 34694 68612 42949],1509232261731
920,[66190 75731 76690 86216],[42556 34694 68611 42947],1509232261741
921,[66189 75730 76688 86215],[42556 34695 68612 42947],1509232261751
922,[66190 75731 76689 86215],[42557 34694 68612 42948],1509232261761
923,[66190 75731 76688 86215],[42556 34695 68612 42947],1509232261771
924,[66190 75731 76690 86215],[42556 34695 68613 42945],1509232261781
925,[66191 75731 76690 86215],[42557 34695 68613 42947],1509232261792
926,[66190 75731 76687 86215],[42556 34694 68613 42946],1509232261801
927,[66189 75731 76689 86217],[42556 34694 68613 42949],1509232261811
928,[66189 75731 76691 86216],[42557 34694 68612 42947],1509232261821
929,[66190 75730 76688 86216],[42556 34694 68613 42947],1509232261831
930,[66189 75731 76690 86215],[42557 34695 68613 42947],1509232261841
931,[66188 75730 76691 86214],[42558 34695 68613 42948],1509232261851
932,[66189 75730 76690 86215],[42557 34695 68612 42947],1509232261861
933,[66189 75730 76691 86217],[42557 34695 68612 42948],1509232261871
934,[66189 75731 76688 86217],[42557 34694 68613 42948],1509232261881
935,[66189 75731 76688 86217],[42558 34694 68613 42948],1509232261891
936,[66188 75731 76688 86216],[42558 34694 68613 42948],1509232261901
937,[66188 75731 76686 86215],[42557 34694 68614 42948],1509232261911
938,[66191 75730 76688 86216],[42556 34695 68613 42948],1509232261921
939,[66188 75730 76690 86216],[42557 34695 68612 42948],1509232261931
940,[66189 75730 76687 86215],[42557 34695 68614 42947],1509232261941
941,[66189 75730 76687 86216],[42556 34695 68613 42948],1509232261952
942,[66188 75731 76691 86216],[42557 34694 68612 42947],1509232261961
943,[66189 75731 76689 86215],[42556 34694 68613 42948],1509232261971
944,[66190 75732 76688 86216],[42557 34694 68612 42948],1509232261981
945,[66190 75731 76688 86217],[42555 34695 68613 42948],1509232261992
946,[66191 75730 76688 86214],[42556 34695 68613 42947],1509232262001
947,[66190 75729 76688 86214],[42556 34695 68613 42947],1509232262014
948,[66188 75729 76688 86214],[42557 34694 68613 42947],1509232262021
949,[66189 75731 76690 86216],[42557 34694 68612 42948],1509232262031
950,[66190 75732 76690 86216],[42556 34694 68611 42948],1509232262041
951,[66152 75729 76693 86265],[42598 34693 68635 43015],1509232262051
952,[65926 75713 76690 86580],[42735 34487 68670 43249],1509232262061
953,[65544 75771 76682 87022],[42898 34059 68675 43531],1509232262071
954,[65142 75794 76659 87428],[43049 33491 68650 43797],1509232262081
955,[64714 75799 76645 87831],[43227 32753 68636 44084],1509232262091
956,[64352 75827 76629 88195],[43374 31844 68622 44344],1509232262101
957,[64077 75894 76617 88445],[43489 30844 68615 44528],1509232262111
958,[63906 75909 76607 88582],[43564 29810 68605 44639],1509232262121
959,[63827 75927 76605 88604],[43598 28712 68598 44667],1509232262131
960,[63855 75971 76606 88543],[43580 27537 68597 44613],1509232262141
961,[63987 76042 76610 88395],[43510 26306 68601 44489],1509232262151
962,[64218 76071 76618 88163],[43398 25075 68603 44301],1509232262161
963,[64545 76119 76638 87826],[43256 23842 68610 44055],1509232262172
964,[64972 76147 76653 87397],[43074 22555 68623 43751],1509232262181
965,[65542 76191 76675 86855],[42840 21184 68643 43392],1509232262191
966,[66300 76222 76702 86208],[42540 19736 68654 42958],1509232262201
967,[67220 76293 76727 85420],[42196 18272 68657 42478],1509232262211
968,[68303 76353 76753 84472],[41822 16837 68643 41952],1509232262221
969,[69440 76370 76738 83455],[41439 15496 68547 41392],1509232262231
970,[69807 76519 76482 83152],[40480 67751 14348 40480],1509232262241
971,[68956 76191 76573 83922],[38820 65962 13396 39076],1509232262251
972,[68018 75682 76624 84649],[37054 64127 12564 37739],1509232262261
973,[67954 75130 76628 84427],[36215 63436 11771 37125],1509232262271
974,[68708 74753 76618 83390],[36284 63800 11047 37071],1509232262281
975,[69316 74821 76484 82684],[36397 63973 10498 36882],1509232262291
976,[68997 75301 76401 83260],[35840 63222 10191 36211],1509232262301
977,[67240 76153 76479 85467],[34030 60632 10147 34420],1509232262311
978,[65335 76502 77152 87872],[31006 10285 56400 31211],1509232262321
979,[64423 76518 77959 89077],[27386 10512 51939 27208],1509232262332
980,[64862 76563 78405 88767],[24030 10834 48556 23335],1509232262341
981,[65934 76584 78557 87610],[21802 11204 46784 20761],1509232262351
982,[66494 76594 78507 86891],[21225 11587 46444 20038],1509232262361
983,[66341 76482 78258 86964],[21759 12042 46985 20713],1509232262372
984,[66003 76404 77934 87398],[22728 12582 47995 22077],1509232262381
985,[65696 76383 77593 87851],[23853 13261 49190 23647],1509232262391
986,[65531 76420 77348 88175],[25052 14096 50418 25240],1509232262401
987,[65432 76439 77152 88346],[26213 15071 51619 26667],1509232262411
988,[65378 76432 77045 88418],[27337 16132 52772 27938],1509232262421
989,[65335 76409 77024 88435],[28455 17233 53901 29096],1509232262431
990,[65320 76395 77034 88414],[29620 18447 55080 30252],1509232262441
991,[65279 76319 77056 88332],[30893 19800 56342 31463],1509232262451
992,[65190 76206 77078 88198],[32287 21284 57701 32771],1509232262461
993,[65080 76125 77018 88070],[33795 22880 59210 34242],1509232262471
994,[64994 76046 76935 87960],[35416 24594 60846 35885],1509232262481
995,[64917 75988 76849 87875],[37151 26428 62597 37677],1509232262491
996,[64853 75928 76761 87813],[39003 28394 64462 39607],1509232262501
997,[64792 75884 76675 87749],[40981 30487 66443 41659],1509232262511
998,[64730 75811 76603 87694],[43082 32660 68521 43819],1509232262521
999,[66113 75685 76671 86140],[42618 34726 68624 42975],1509232262531
1000,[68098 75718 76841 83644],[42144 36457 68783 41929],1509232262541
1001,[75581 76941],[37516 68829],1509232262552
1002,[75548 76964],[37719 68786],1509232262561
1003,[70469 75544 76871],[41256 37361 68718],1509232262571
1004,[68976 75556 76826 82119],[41792 36878 68713 41312],1509232262581
1005,[67759 75665 76766 83905],[42070 36094 68647 41877],1509232262591
1006,[66851 75720 76733 85347],[42339 35313 68622 42472],1509232262601
1007,[66286 75793 76694 86292],[42496 34660 68588 42930],1509232262612
1008,[65777 75851 76669 86809],[42677 34149 68568 43241],1509232262621
1009,[65404 75804 76644 87096],[42815 33760 68544 43433],1509232262631
1010,[65134 75800 76636 87270],[42924 33449 68529 43556],1509232262641
1011,[64949 75783 76627 87388],[42992 33194 68526 43634],1509232262651
1012,[64841 75757 76622 87443],[43023 33030 68524 43665],1509232262661
1013,[64832 75741 76625 87457],[43028 32998 68529 43673],1509232262671
1014,[64940 75766 76631 87455],[42991 33110 68537 43673],1509232262681
1015,[65101 75818 76635 87401],[42934 33311 68554 43644],1509232262691
1016,[65311 75883 76648 87281],[42854 33575 68565 43564],1509232262701
1017,[65546 75917 76658 87097],[42769 33876 68581 43450],1509232262711
1018,[65785 75869 76667 86826],[42686 34192 68596 43289],1509232262721
1019,[66003 75795 76679 86486],[42613 34488 68610 43099],1509232262731
1020,[66215 75710 76694 86133],[42544 34741 68623 42904],1509232262741
1021,[66445 75676 76701 85825],[42466 34975 68637 42744],1509232262751
1022,[66694 75706 76708 85616],[42386 35185 68644 42637],1509232262761
1023,[66861 75744 76711 85487],[42325 35301 68647 42563],1509232262772
1024,[66891 75747 76713 85456],[42313 35309 68649 42544],1509232262781
1025,[66830 75727 76711 85489],[42328 35255 68645 42553],1509232262791
1026,[66743 75718 76707 85568],[42356 35198 68636 42595],1509232262801
1027,[66634 75721 76702 85698],[42393 35118 68630 42666],1509232262811
1028,[66512 75724 76697 85847],[42431 34999 68624 42739],1509232262821
1029,[66385 75735 76694 86005],[42470 34863 68619 42813],1509232262831
1030,[66281 75737 76688 86140],[42508 34756 68616 42885],1509232262843
1031,[66188 75745 76686 86235],[42541 34683 68611 42946],1509232262851
1032,[66113 75744 76680 86304],[42565 34613 68606 42981],1509232262861
1033,[66048 75741 76680 86358],[42589 34550 68605 43014],1509232262871
1034,[66026 75735 76680 86403],[42597 34510 68605 43036],1509232262881
1035,[66028 75748 76680 86413],[42597 34511 68605 43045],1509232262891
1036,[66033 75747 76680 86402],[42597 34529 68607 43042],1509232262901
1037,[66045 75738 76681 86377],[42594 34544 68608 43029],1509232262913
1038,[66066 75737 76682 86351],[42587 34564 68611 43016],1509232262921
1039,[66100 75739 76684 86324],[42575 34596 68612 42999],1509232262931
1040,[66129 75736 76689 86284],[42566 34632 68611 42979],1509232262942
1041,[66149 75731 76687 86247],[42558 34658 68613 42959],1509232262951
1042,[66172 75728 76690 86221],[42551 34677 68615 42946],1509232262961
1043,[66197 75733 76686 86209],[42542 34697 68618 42937],1509232262971
1044,[66211 75736 76688 86200],[42538 34714 68617 42933],1509232262982
1045,[66213 75734 76687 86194],[42537 34713 68616 42929],1509232262991
1046,[66202 75731 76687 86200],[42538 34704 68616 42931],1509232263001
1047,[66199 75733 76687 86207],[42540 34699 68615 42934],1509232263011
1048,[66192 75733 76686 86211],[42542 34695 68616 42939],1509232263021
1049,[66186 75732 76688 86218],[42544 34688 68614 42941],1509232263033
1050,[66181 75731 76688 86220],[42545 34681 68614 42942],1509232263041
1051,[66184 75732 76687 86221],[42545 34684 68614 42943],1509232263051
1052,[66188 75734 76683 86219],[42543 34689 68616 42942],1509232263061
1053,[66191 75735 76687 86218],[42543 34690 68615 42941],1509232263071
1054,[66191 75733 76688 86216],[42543 34690 68614 42940],1509232263081
1055,[66191 75732 76689 86212],[42543 34693 68614 42939],1509232263091
1056,[66188 75731 76687 86212],[42543 34693 68615 42940],1509232263101
1057,[66188 75731 76689 86214],[42544 34690 68615 42939],1509232263111
1058,[66189 75733 76688 86217],[42544 34689 68615 42941],1509232263121
1059,[66191 75735 76686 86218],[42542 34690 68615 42941],1509232263131
1060,[66190 75735 76686 86217],[42543 34691 68616 42942],1509232263141
1061,[66190 75734 76686 86214],[42543 34691 68616 42940],1509232263151
1062,[66189 75733 76689 86216],[42543 34690 68615 42940],1509232263161
1063,[66190 75733 76686 86216],[42543 34691 68617 42940],1509232263171
1064,[66188 75732 76685 86215],[42544 34692 68616 42940],1509232263181
1065,[66188 75731 76687 86215],[42544 34689 68615 42939],1509232263191
1066,[66190 75734 76687 86218],[42543 34689 68615 42940],1509232263201
1067,[66191 75736 76687 86218],[42542 34691 68616 42941],1509232263211
1068,[66190 75734 76685 86215],[42544 34691 68616 42940],1509232263221
1069,[66188 75734 76689 86214],[42543 34690 68614 42939],1509232263231
1070,[66188 75733 76685 86216],[42544 34691 68617 42939],1509232263241
1071,[66190 75733 76685 86216],[42543 34692 68617 42940],1509232263251
1072,[66190 75733 76686 86216],[42543 34690 68616 42940],1509232263261
1073,[66187 75732 76687 86215],[42545 34689 68616 42939],1509232263271
1074,[66189 75733 76683 86216],[42544 34691 68617 42940],1509232263281
1075,[66191 75734 76687 86217],[42543 34691 68616 42941],1509232263291
1076,[66190 75735 76686 86216],[42543 34690 68615 42939],1509232263301
1077,[66188 75733 76688 86216],[42543 34690 68614 42940],1509232263312
1078,[66188 75734 76686 86215],[42543 34691 68616 42941],1509232263321
1079,[66188 75732 76688 86216],[42544 34691 68615 42940],1509232263331
1080,[66187 75732 76687 86216],[42544 34690 68616 42942],1509232263341
1081,[66187 75732 76686 86215],[42544 34690 68616 42940],1509232263351
1082,[66189 75733 76687 86216],[42543 34690 68615 42940],1509232263361
1083,[66189 75734 76689 86218],[42543 34690 68614 42940],1509232263372
1084,[66190 75734 76687 86217],[42544 34690 68615 42940],1509232263381
1085,[66188 75735 76687 86217],[42543 34690 68616 42939],1509232263391
1086,[66189 75733 76688 86215],[42543 34691 68615 42940],1509232263401
1087,[66188 75732 76685 86215],[42544 34691 68616 42939],1509232263412
1088,[66189 75732 76686 86215],[42543 34690 68616 42939],1509232263421
1089,[66189 75732 76688 86217],[42542 34691 68614 42940],1509232263431
1090,[66190 75734 76687 86217],[42543 34690 68615 42939],1509232263443
1091,[66189 75734 76690 86216],[42543 34690 68614 42941],1509232263451
1092,[66189 75734 76689 86217],[42542 34689 68614 42940],1509232263461
1093,[66189 75734 76685 86216],[42544 34690 68617 42941],1509232263471
1094,[66189 75733 76688 86215],[42542 34691 68615 42940],1509232263481
1095,[66189 75732 76686 86214],[42542 34691 68616 42939],1509232263491
1096,[66189 75732 76688 86214],[42543 34691 68616 42940],1509232263501
1097,[66188 75733 76686 86214],[42544 34691 68617 42940],1509232263511
1098,[66190 75734 76686 86216],[42544 34690 68616 42941],1509232263521
1099,[66189 75734 76685 86217],[42543 34690 68617 42941],1509232263531
1100,[66189 75734 76688 86217],[42545 34689 68616 42941],1509232263541
1101,[66189 75732 76688 86216],[42544 34691 68616 42941],1509232263551
1102,[66189 75732 76686 86215],[42543 34690 68616 42940],1509232263561
1103,[66188 75732 76685 86215],[42543 34691 68617 42939],1509232263571
1104,[66189 75733 76689 86215],[42544 34691 68615 42940],1509232263581
1105,[66190 75733 76686 86216],[42544 34691 68616 42941],1509232263591
1106,[66189 75734 76687 86216],[42544 34690 68616 42940],1509232263601
1107,[66188 75734 76685 86217],[42543 34690 68617 42941],1509232263611
1108,[66189 75734 76684 86217],[42544 34690 68617 42941],1509232263621
1109,[66189 75733 76684 86216],[42543 34690 68617 42940],1509232263631
1110,[66189 75734 76688 86215],[42544 34691 68615 42940],1509232263641
1111,[66188 75732 76687 86215],[42543 34691 68616 42939],1509232263651
1112,[66189 75732 76686 86215],[42542 34690 68616 42940],1509232263661
1113,[66189 75732 76689 86215],[42543 34690 68615 42939],1509232263671
1114,[66190 75734 76687 86217],[42543 34690 68615 42940],1509232263682
1115,[66189 75734 76687 86216],[42543 34690 68616 42940],1509232263691
1116,[66189 75734 76686 86217],[42544 34690 68616 42940],1509232263701
1117,[66187 75732 76687 86216],[42544 34691 68615 42940],1509232263711
1118,[66190 75733 76686 86216],[42544 34690 68617 42940],1509232263721
1119,[66190 75733 76692 86217],[42543 34691 68613 42940],1509232263731
1120,[66188 75733 76687 86216],[42544 34690 68616 42940],1509232263741
1121,[66188 75733 76686 86215],[42544 34690 68617 42941],1509232263752
1122,[66189 75734 76689 86216],[42543 34690 68615 42940],1509232263761
1123,[66190 75734 76686 86216],[42544 34690 68616 42941],1509232263771
1124,[66189 75734 76687 86216],[42544 34691 68615 42941],1509232263781
1125,[66188 75733 76687 86215],[42544 34690 68616 42940],1509232263791
1126,[66188 75732 76684 86216],[42544 34691 68618 42941],1509232263801
1127,[66189 75734 76687 86216],[42543 34690 68616 42939],1509232263811
1128,[66188 75733 76685 86217],[42544 34690 68616 42940],1509232263821
1129,[66188 75734 76687 86215],[42544 34690 68616 42940],1509232263831
1130,[66187 75733 76689 86216],[42544 34689 68615 42940],1509232263842
1131,[66189 75733 76688 86216],[42543 34689 68615 42939],1509232263855
1132,[66189 75734 76689 86217],[42543 34690 68616 42940],1509232263861
1133,[66190 75734 76687 86216],[42544 34691 68617 42940],1509232263871
1134,[66188 75733 76684 86214],[42544 34691 68617 42940],1509232263881
1135,[66187 75733 76688 86214],[42544 34691 68615 42940],1509232263892
1136,[66188 75733 76687 86216],[42544 34690 68616 42940],1509232263901
1137,[66190 75734 76688 86217],[42543 34690 68615 42941],1509232263911
1138,[66188 75734 76687 86217],[42545 34690 68617 42940],1509232263921
1139,[66189 75733 76685 86215],[42543 34690 68616 42940],1509232263932
1140,[66188 75733 76688 86215],[42544 34690 68615 42939],1509232263941
1141,[66188 75733 76685 86216],[42544 34691 68617 42941],1509232263951
1142,[66188 75733 76686 86215],[42544 34691 68616 42940],1509232263961
1143,[66188 75732 76687 86215],[42544 34691 68616 42940],1509232263971
1144,[66190 75733 76686 86215],[42543 34691 68617 42940],1509232263981
1145,[66188 75733 76687 86217],[42545 34690 68617 42942],1509232263991
1146,[66143 75732 76691 86265],[42589 34687 68640 43005],1509232264002
1147,[65929 75716 76684 86579],[42718 34480 68673 43234],1509232264011
1148,[65547 75776 76677 87023],[42882 34050 68678 43516],1509232264021
1149,[65141 75796 76655 87431],[43033 33479 68654 43783],1509232264031
1150,[64712 75797 76642 87834],[43212 32740 68640 44072],1509232264041
1151,[64349 75822 76630 88194],[43360 31830 68625 44328],1509232264051
1152,[64075 75888 76616 88446],[43473 30833 68617 44515],1509232264061
1153,[63911 75914 76608 88584],[43547 29802 68607 44630],1509232264071
1154,[63835 75940 76604 88612],[43579 28710 68602 44662],1509232264081
1155,[63861 75979 76603 88550],[43562 27535 68603 44610],1509232264091
1156,[63989 76046 76613 88399],[43493 26304 68603 44482],1509232264101
1157,[64216 76075 76618 88165],[43383 25072 68607 44293],1509232264111
1158,[64543 76120 76633 87831],[43241 23847 68616 44047],1509232264121
1159,[64972 76142 76649 87411],[43059 22574 68628 43751],1509232264131
1160,[65537 76192 76673 86881],[42827 21211 68647 43394],1509232264141
1161,[66277 76227 76699 86236],[42533 19774 68658 42969],1509232264151
1162,[67184 76299 76725 85451],[42194 18325 68661 42490],1509232264161
1163,[68252 76349 76748 84518],[41825 16900 68646 41967],1509232264172
1164,[69388 76372 76767 83505],[41470 15554 68566 41410],1509232264181
1165,[69884 76469 76624 83125],[40588 14402 67860 40541],1509232264191
1166,[69087 76344 76565 83861],[38981 66126 13444 39159],1509232264201
1167,[68101 75825 76622 84654],[37181 64242 12620 37789],1509232264211
1168,[67944 75176 76635 84487],[36258 63464 11842 37160],1509232264221
1169,[68633 74684 76624 83463],[36282 63791 11130 37117],1509232264231
1170,[69285 74641 76506 82629],[36441 64043 10570 36998],1509232264241
1171,[69069 75098 76396 83044],[35973 63417 10245 36387],1509232264251
1172,[67329 75964 76432 85231],[34225 60916 10192 34657],1509232264261
