,x,y,time,ard
57,[61475 61564],[58329 60620],1509856196612,['-0.0244' '0.6652' '2.0601' '1.2000' '1.7000' '1.2933\n']
58,[61474 61563],[58327 60620],1509856196614,['-0.0244' '0.6655' '2.0599' '1.2000' '1.7000' '1.2933\n']
59,[61475 61565],[58328 60619],1509856196615,['-0.0244' '0.6652' '2.0599' '1.2000' '1.7000' '1.2933\n']
60,[61474 61563],[58328 60621],1509856196620,['-0.0244' '0.6652' '2.0599' '1.2000' '1.7000' '1.2933\n']
61,[61474 61564],[58328 60620],1509856196652,['-0.0244' '0.6655' '2.0599' '1.2000' '1.7000' '1.2933\n']
62,[61474 61563],[58327 60620],1509856196653,['-0.0244' '0.6651' '2.0599' '1.2000' '1.7000' '1.2933\n']
63,[61474 61564],[58329 60620],1509856196654,['-0.0244' '0.6652' '2.0599' '1.2000' '1.7000' '1.2933\n']
64,[61472 61564],[58328 60620],1509856196654,['-0.0248' '0.6655' '2.0599' '1.2000' '1.7000' '1.2933\n']
65,[61474 61564],[58327 60620],1509856196692,['-0.0244' '0.6655' '2.0599' '1.2000' '1.7000' '1.2933\n']
66,[61474 61562],[58327 60621],1509856196693,['-0.0124' '0.6760' '2.0563' '1.2000' '1.7000' '1.2933\n']
67,[61473 61563],[58327 60620],1509856196694,['0.0862' '0.7608' '2.0409' '1.2000' '1.7000' '1.2933\n']
68,[61475 61564],[58328 60620],1509856196695,['0.1827' '0.8569' '2.0100' '1.2000' '1.7000' '1.2933\n']
69,[61475 61564],[58328 60620],1509856196740,['0.2855' '0.9675' '1.9611' '1.2000' '1.7000' '1.2933\n']
70,[61475 61564],[58326 60620],1509856196742,['0.3516' '1.0719' '1.8981' '1.2000' '1.7000' '1.2933\n']
71,[61474 61564],[58328 60619],1509856196743,['0.4170' '1.1701' '1.8190' '1.2000' '1.7000' '1.2933\n']
72,[61474 61563],[58327 60619],1509856196748,['0.4684' '1.2775' '1.7294' '1.2000' '1.7000' '1.2933\n']
73,[61474 61563],[58328 60621],1509856196772,['0.5142' '1.4051' '1.6275' '1.2000' '1.7000' '1.2933\n']
74,[61473 61564],[58328 60619],1509856196773,['0.5496' '1.5092' '1.5307' '1.2000' '1.7000' '1.2933\n']
75,[61474 61563],[58328 60620],1509856196773,['0.5820' '1.5739' '1.4599' '1.2000' '1.7000' '1.2933\n']
76,[61473 61563],[58328 60620],1509856196773,['0.6065' '1.6658' '1.4073' '1.2000' '1.7000' '1.2933\n']
77,[61472 61564],[58327 60619],1509856196812,['0.6247' '1.7038' '1.4087' '1.2000' '1.7000' '1.2933\n']
78,[61474 61564],[58328 60620],1509856196814,['0.6338' '1.7162' '1.4050' '1.2000' '1.7000' '1.2933\n']
79,[61474 61563],[58329 60620],1509856196815,['0.6403' '1.7253' '1.3963' '1.2000' '1.7000' '1.2933\n']
80,[61475 61564],[58328 60620],1509856196816,['0.6435' '1.7332' '1.3716' '1.2000' '1.7000' '1.2933\n']
81,[61475 61564],[58327 60620],1509856196858,['0.6447' '1.7411' '1.3595' '1.2000' '1.7000' '1.2933\n']
82,[61475 61563],[58329 60620],1509856196860,['0.6443' '1.7424' '1.3564' '1.2000' '1.7000' '1.2933\n']
83,[61475 61564],[58327 60620],1509856196861,['0.6442' '1.7440' '1.3511' '1.2000' '1.7000' '1.2933\n']
84,[61473 61564],[58329 60620],1509856196862,['0.6431' '1.7453' '1.3449' '1.2000' '1.7000' '1.2933\n']
85,[61474 61565],[58327 60620],1509856196899,['0.6431' '1.7470' '1.3439' '1.2000' '1.7000' '1.2933\n']
86,[61472 61564],[58329 60620],1509856196900,['0.6434' '1.7515' '1.3342' '1.2000' '1.7000' '1.2933\n']
87,[61475 61563],[58329 60619],1509856196900,['0.6433' '1.7610' '1.3219' '1.2000' '1.7000' '1.2933\n']
88,[61474 61563],[58327 60620],1509856196901,['0.6431' '1.7669' '1.3159' '2.5000' '3.0000' '1.2933\n']
89,[61475 61563],[58329 60621],1509856196932,['0.6691' '1.8298' '1.3119' '2.5000' '3.0000' '1.2933\n']
90,[61475 61564],[58328 60620],1509856196933,['0.6935' '1.8680' '1.3002' '2.5000' '3.0000' '1.2933\n']
91,[61474 61563],[58329 60620],1509856196933,['0.7443' '1.9266' '1.2791' '2.5000' '3.0000' '1.2933\n']
92,[61474 61563],[58327 60619],1509856196934,['0.8045' '1.9799' '1.2746' '2.5000' '3.0000' '1.2933\n']
93,[61475 61564],[58330 60620],1509856196972,['0.8815' '2.0353' '1.2636' '2.5000' '3.0000' '1.2933\n']
94,[61474 61564],[58328 60620],1509856196972,['0.9624' '2.0955' '1.2606' '2.5000' '3.0000' '1.2933\n']
95,[61475 61563],[58328 60620],1509856196973,['1.0498' '2.1521' '1.2606' '2.5000' '3.0000' '1.2933\n']
96,[61474 61564],[58329 60619],1509856196973,['1.1329' '2.2104' '1.2653' '2.5000' '3.0000' '1.2933\n']
97,[61474 61564],[58327 60620],1509856197012,['1.2139' '2.2778' '1.2668' '2.5000' '3.0000' '1.2933\n']
98,[61474 61563],[58329 60620],1509856197012,['1.2996' '2.3439' '1.2668' '2.5000' '3.0000' '1.2933\n']
99,[61474 61564],[58329 60619],1509856197013,['1.3858' '2.4071' '1.2669' '2.5000' '3.0000' '1.2933\n']
100,[61473 61564],[58328 60619],1509856197013,['1.4719' '2.4715' '1.2630' '2.5000' '3.0000' '1.2933\n']
101,[61475 61564],[58329 60620],1509856197052,['1.5621' '2.5314' '1.2599' '2.5000' '3.0000' '1.2933\n']
102,[61472 61563],[58328 60619],1509856197053,['1.6451' '2.6021' '1.2599' '2.5000' '3.0000' '1.2933\n']
103,[61473 61564],[58329 60620],1509856197054,['1.7293' '2.6737' '1.2599' '2.5000' '3.0000' '1.2933\n']
104,[61474 61564],[58328 60620],1509856197054,['1.8138' '2.7477' '1.2614' '2.5000' '3.0000' '1.2933\n']
105,[61475 61564],[58328 60620],1509856197092,['1.9030' '2.8227' '1.2652' '2.5000' '3.0000' '1.2933\n']
106,[61475 61564],[58329 60620],1509856197093,['1.9934' '2.9009' '1.2699' '2.5000' '3.0000' '1.2933\n']
107,[61475 61563],[58328 60620],1509856197097,['2.0871' '2.9775' '1.2722' '2.5000' '3.0000' '1.2933\n']
108,[61473 61563],[58329 60620],1509856197098,['2.1760' '3.0627' '1.2723' '2.5000' '3.0000' '1.2933\n']
109,[61472 61563],[58328 60619],1509856197132,['2.2696' '3.1373' '1.2753' '2.5000' '3.0000' '1.2933\n']
110,[61474 61563],[58328 60619],1509856197132,['2.3674' '-3.1170' '1.2789' '2.5000' '3.0000' '1.2933\n']
111,[61473 61564],[58328 60619],1509856197133,['2.4094' '-3.1245' '1.2874' '2.5000' '3.0000' '1.2933\n']
112,[61473 61564],[58328 60619],1509856197133,['2.3844' '3.1298' '1.2958' '2.5000' '3.0000' '1.2933\n']
113,[61475 61564],[58329 60620],1509856197172,['2.3922' '3.0484' '1.2990' '1.2000' '1.7000' '1.2933\n']
114,[61474 61563],[58327 60620],1509856197173,['2.3862' '2.9192' '1.2991' '1.2000' '1.7000' '1.2933\n']
115,[61474 61563],[58328 60620],1509856197174,['2.1989' '2.6184' '1.2983' '1.2000' '1.7000' '1.2933\n']
116,[61474 61564],[58326 60620],1509856197175,['1.9473' '2.2752' '1.2959' '1.2000' '1.7000' '1.2933\n']
117,[61474 61564],[58328 60619],1509856197212,['1.7157' '1.9711' '1.2928' '1.2000' '1.7000' '1.2933\n']
118,[61475 61565],[58327 60619],1509856197212,['1.5483' '1.7852' '1.2921' '1.2000' '1.7000' '1.2933\n']
119,[61473 61563],[58328 60620],1509856197213,['1.4531' '1.7424' '1.2920' '1.2000' '1.7000' '1.2933\n']
120,[61473 61564],[58329 60620],1509856197213,['1.4117' '1.7686' '1.2921' '1.2000' '1.7000' '1.2933\n']
121,[61473 61565],[58328 60619],1509856197253,['1.3748' '1.8135' '1.2920' '1.2000' '1.7000' '1.2933\n']
122,[61475 61564],[58327 60619],1509856197253,['1.3379' '1.8376' '1.2920' '1.2000' '1.7000' '1.2933\n']
123,[61474 61563],[58328 60620],1509856197254,['1.3077' '1.8360' '1.2920' '1.2000' '1.7000' '1.2933\n']
124,[61475 61564],[58328 60620],1509856197254,['1.2843' '1.8072' '1.2922' '1.2000' '1.7000' '1.2933\n']
125,[61474 61565],[58327 60620],1509856197293,['1.2692' '1.7731' '1.2913' '1.2000' '1.7000' '1.2933\n']
126,[61473 61563],[58329 60620],1509856197294,['1.2614' '1.7424' '1.2913' '1.2000' '1.7000' '1.2933\n']
127,[61474 61563],[58329 60620],1509856197295,['1.2584' '1.7211' '1.2913' '1.2000' '1.7000' '1.2933\n']
128,[61474 61564],[58328 60620],1509856197300,['1.2587' '1.7116' '1.2913' '1.2000' '1.7000' '1.2933\n']
129,[61474 61563],[58328 60620],1509856197333,['1.2568' '1.7103' '1.2913' '1.2000' '1.7000' '1.2933\n']
130,[61474 61564],[58327 60620],1509856197334,['1.2476' '1.7103' '1.2913' '1.2000' '1.7000' '1.2933\n']
131,[61473 61563],[58328 60620],1509856197338,['1.2368' '1.7087' '1.2913' '1.2000' '1.7000' '1.2933\n']
132,[61475 61563],[58330 60620],1509856197339,['1.2309' '1.7057' '1.2913' '1.2000' '1.7000' '1.2933\n']
133,[61474 61564],[58327 60620],1509856197373,['1.2201' '1.7070' '1.2913' '1.2000' '1.7000' '1.2933\n']
134,[61473 61563],[58327 60621],1509856197374,['1.2155' '1.7103' '1.2913' '1.2000' '1.7000' '1.2933\n']
135,[61473 61565],[58328 60620],1509856197374,['1.1586' '1.6675' '1.2802' '1.2000' '1.7000' '1.2933\n']
136,[61473 61562],[58327 60620],1509856197375,['0.8644' '1.4202' '1.2913' '1.2000' '1.7000' '1.2933\n']
137,[61474 61564],[58329 60620],1509856197413,['0.6076' '1.2195' '1.2913' '1.2000' '1.7000' '1.2933\n']
138,[61472 61564],[58328 60620],1509856197413,['0.3576' '1.0095' '1.2897' '1.2000' '1.7000' '1.2933\n']
139,[61490 61565],[58360 60619],1509856197414,['0.2855' '0.9679' '1.2847' '1.2000' '1.7000' '1.2933\n']
140,[61399 61582],[58337 60629],1509856197414,['0.4005' '1.0661' '1.2822' '1.2000' '1.7000' '1.2933\n']
141,[61387 61697],[58340 60622],1509856197453,['0.5741' '1.1979' '1.2821' '1.2000' '1.7000' '1.2933\n']
142,[61442 61927],[58364 60609],1509856197455,['0.6992' '1.2991' '1.2819' '1.2000' '1.7000' '1.2933\n']
143,[55250 61693 62270],[38210 58357 60578],1509856197456,['0.8316' '1.3868' '1.2820' '1.2000' '1.7000' '1.2933\n']
144,[54358 61986 62716],[38690 58386 60568],1509856197462,['0.9145' '1.4559' '1.2828' '1.2000' '1.7000' '1.2933\n']
145,[53555 62323 63258 65613],[39280 58419 60567 37373],1509856197493,['0.9700' '1.5046' '1.2836' '1.2000' '1.7000' '1.2933\n']
146,[52588 62777 63888 65922],[40078 58490 60585 37460],1509856197495,['1.0080' '1.5387' '1.2844' '1.2000' '1.7000' '1.2933\n']
147,[51911 63260 64548 66272],[40906 58599 60588 37513],1509856197496,['1.0299' '1.5582' '1.2851' '1.2000' '1.7000' '1.2933\n']
148,[51383 63682 65099 66561],[41648 58626 60589 37564],1509856197502,['1.0405' '1.5657' '1.2852' '1.2000' '1.7000' '1.2933\n']
149,[51059 63975 65498 66807],[42205 58680 60601 37619],1509856197533,['1.0424' '1.5674' '1.2853' '1.2000' '1.7000' '1.2933\n']
150,[50895 64146 65726 66976],[42523 58717 60607 37654],1509856197533,['1.0393' '1.5628' '1.2850' '1.2000' '1.7000' '1.2933\n']
151,[50810 64199 65790 67074],[42650 58739 60612 37680],1509856197534,['1.0220' '1.5448' '1.2850' '1.2000' '1.7000' '1.2933\n']
152,[50774 64220 65815 67119],[42703 58745 60611 37688],1509856197534,['0.9977' '1.5245' '1.2852' '1.2000' '1.7000' '1.2933\n']
153,[50729 64252 65849 67146],[42760 58759 60614 37698],1509856197573,['0.9686' '1.5000' '1.2850' '1.2000' '1.7000' '1.2933\n']
154,[50670 64270 65877 67165],[42800 58764 60617 37706],1509856197575,['0.9399' '1.4804' '1.2851' '1.2000' '1.7000' '1.2933\n']
155,[50650 64285 65888 67148],[42825 58775 60620 37708],1509856197576,['0.9196' '1.4630' '1.2851' '1.2000' '1.7000' '1.2933\n']
156,[50635 64298 65901 67124],[42851 58780 60623 37710],1509856197588,['0.9069' '1.4480' '1.2850' '1.2000' '1.7000' '1.2933\n']
157,[50627 64314 65921 67110],[42870 58784 60623 37711],1509856197621,['0.8981' '1.4388' '1.2852' '1.2000' '1.7000' '1.2933\n']
158,[50629 64334 65947 67104],[42894 58787 60624 37709],1509856197624,['0.8914' '1.4339' '1.2850' '1.2000' '1.7000' '1.2933\n']
159,[50618 64384 65991 67104],[42947 58795 60626 37710],1509856197625,['0.8916' '1.4342' '1.2852' '1.2000' '1.7000' '1.2933\n']
160,[50593 64449 66061 67103],[43039 58811 60627 37712],1509856197626,['0.8931' '1.4342' '1.2851' '1.2000' '1.7000' '1.2933\n']
161,[50567 64494 66119 67103],[43113 58819 60628 37715],1509856197653,['0.8994' '1.4401' '1.2852' '1.2000' '1.7000' '1.2933\n']
162,[50406 64669 66264 67274],[43452 58967 60685 37828],1509856197653,['0.9040' '1.4447' '1.2852' '1.2000' '1.7000' '1.2933\n']
163,[50183 64749 66342 67390],[43734 59011 60681 37866],1509856197654,['0.9106' '1.4480' '1.2852' '1.2000' '1.7000' '1.2933\n']
164,[49986 64796 66421 67709],[44047 59066 60696 37956],1509856197654,['0.9164' '1.4525' '1.2850' '1.2000' '1.7000' '1.2933\n']
165,[49900 64802 66491 68136],[44206 59020 60690 38019],1509856197693,['0.9177' '1.4555' '1.2850' '1.2000' '1.7000' '1.2933\n']
166,[49873 64818 66552 68661],[44287 58998 60684 38094],1509856197695,['0.9209' '1.4571' '1.2851' '1.2000' '1.7000' '1.2933\n']
167,[49854 64933 66586 69211],[44322 59073 60691 38200],1509856197696,['0.9215' '1.4584' '1.2850' '1.2000' '1.7000' '1.2933\n']
168,[49902 64965 66613 69734],[44294 59073 60689 38300],1509856197708,['0.9213' '1.4588' '1.2851' '1.2000' '1.7000' '1.2933\n']
169,[50004 65000 66646 70212],[44217 59054 60684 38392],1509856197733,['0.9211' '1.4588' '1.2852' '1.2000' '1.7000' '1.2933\n']
170,[50104 65013 66672 70578],[44137 59026 60680 38467],1509856197734,['0.9211' '1.4584' '1.2853' '1.2000' '1.7000' '1.2933\n']
171,[50225 65072 66694 70836],[44032 59033 60679 38516],1509856197734,['0.9209' '1.4584' '1.2852' '1.2000' '1.7000' '1.2933\n']
172,[50410 65095 66707 71051],[43860 59015 60675 38547],1509856197735,['0.9207' '1.4584' '1.2852' '1.2000' '1.7000' '1.2933\n']
173,[50672 65147 66724 71239],[43615 58983 60671 38559],1509856197772,['0.9213' '1.4584' '1.2851' '1.2000' '1.7000' '1.2933\n']
174,[50994 65190 66740 71376],[43320 58952 60666 38551],1509856197773,['0.9208' '1.4585' '1.2850' '1.2000' '1.7000' '1.2933\n']
175,[51347 65263 66763 71408],[43006 58923 60663 38503],1509856197773,['0.9213' '1.4588' '1.2850' '1.2000' '1.7000' '1.2933\n']
176,[51722 65309 66779 71323],[42687 58888 60657 38422],1509856197774,['0.9210' '1.4588' '1.2850' '1.2000' '1.7000' '1.2933\n']
177,[52152 65361 66798 71143],[42351 58843 60649 38315],1509856197812,['0.9207' '1.4588' '1.2852' '1.2000' '1.7000' '1.2933\n']
178,[52662 65431 66817 70908],[41962 58797 60642 38189],1509856197813,['0.9208' '1.4584' '1.2851' '1.2000' '1.7000' '1.2933\n']
179,[53258 65521 66834 70604],[41513 58746 60633 38030],1509856197823,['0.9207' '1.4584' '1.2852' '1.2000' '1.7000' '1.2933\n']
180,[53909 65599 66843 70200],[41070 58687 60621 37854],1509856197824,['0.9214' '1.4584' '1.2851' '1.2000' '1.7000' '1.2933\n']
181,[54642 65084 65651 66834 69698],[40623 58241 58617 60602 37673],1509856197853,['0.9207' '1.4588' '1.2852' '1.2000' '1.7000' '1.2933\n']
182,[55376 65554 66737 69125],[40115 58474 60573 37491],1509856197854,['0.9208' '1.4588' '1.2851' '1.2000' '1.7000' '1.2933\n']
183,[55856 64563 65094 66068 68498],[39459 58051 58426 60530 37368],1509856197854,['0.9207' '1.4588' '1.2852' '1.2000' '1.7000' '1.2933\n']
184,[55785 63912 64990 68010],[38703 57981 60259 37129],1509856197855,['0.9214' '1.4584' '1.2851' '1.2000' '1.7000' '1.2933\n']
185,[55673 64043 65149 68240],[37996 57165 59451 36322],1509856197892,['0.9206' '1.4587' '1.2852' '1.2000' '1.7000' '1.2933\n']
186,[54985 62930 63947 68213],[37081 56552 58770 35858],1509856197893,['0.9213' '1.4584' '1.2852' '1.2000' '1.7000' '1.2933\n']
187,[54119 61035 61896 67987],[36052 56017 58197 35656],1509856197893,['0.9208' '1.4584' '1.2852' '1.2000' '1.7000' '1.2933\n']
188,[52100 59424 60240 68993],[33809 53498 55816 34362],1509856197894,['0.9210' '1.4588' '1.2853' '2.5000' '3.0000' '1.2933\n']
189,[50409 58317 59220 70231],[30523 49911 52292 32184],1509856197932,['0.9577' '1.4941' '1.2852' '2.5000' '3.0000' '1.2933\n']
190,[49998 57846 58762 70988],[27310 46689 49103 29805],1509856197933,['0.9819' '1.5220' '1.2852' '2.5000' '3.0000' '1.2933\n']
191,[50481 58012 58875 71323],[25225 44732 47171 27968],1509856197933,['1.0542' '1.5782' '1.2843' '2.5000' '3.0000' '1.2933\n']
192,[50874 58668 59523 71461],[24693 44111 46546 26970],1509856197934,['1.1297' '1.6471' '1.2898' '2.5000' '3.0000' '1.2933\n']
193,[50942 59503 60443 71558],[25190 44292 46693 26622],1509856197973,['1.2134' '1.7228' '1.2836' '2.5000' '3.0000' '1.2933\n']
194,[50856 60251 61264 71513],[26040 44754 47086 26576],1509856197974,['1.3024' '1.8039' '1.2836' '2.5000' '3.0000' '1.2933\n']
195,[50685 60678 61760 71328],[26805 45202 47496 26666],1509856197976,['1.3873' '1.8883' '1.2836' '2.5000' '3.0000' '1.2933\n']
196,[50598 60798 61914 71141],[27319 45612 47870 26885],1509856197983,['1.4747' '1.9711' '1.2834' '2.5000' '3.0000' '1.2933\n']
197,[50577 60697 61828 70993],[27687 46041 48288 27257],1509856198012,['1.5576' '2.0552' '1.2834' '2.5000' '3.0000' '1.2933\n']
198,[50585 60475 61604 70869],[28052 46548 48801 27810],1509856198013,['1.6391' '2.1400' '1.2834' '2.5000' '3.0000' '1.2933\n']
199,[50663 60245 61324 70830],[28480 47149 49431 28534],1509856198013,['1.7189' '2.2212' '1.2834' '2.5000' '3.0000' '1.2933\n']
200,[50808 60084 61108 70866],[29128 47909 50231 29419],1509856198014,['1.7971' '2.3023' '1.2836' '2.5000' '3.0000' '1.2933\n']
201,[50886 60045 61062 70903],[29995 48826 51157 30410],1509856198052,['1.8766' '2.3851' '1.2836' '2.5000' '3.0000' '1.2933\n']
202,[50923 60078 61089 70931],[31018 49874 52189 31451],1509856198053,['1.9551' '2.4715' '1.2836' '2.5000' '3.0000' '1.2933\n']
203,[50938 60179 61207 70934],[32182 51032 53322 32541],1509856198053,['2.0392' '2.5602' '1.2836' '2.5000' '3.0000' '1.2933\n']
204,[50964 60308 61347 70910],[33460 52302 54531 33707],1509856198054,['2.1237' '2.6554' '1.2836' '2.5000' '3.0000' '1.2933\n']
205,[50989 60564 61490 70855],[34866 53806 55840 34993],1509856198092,['2.2143' '2.7536' '1.2835' '2.5000' '3.0000' '2.0599\n']
206,[50945 60619 61570 70789],[36362 55205 57256 36383],1509856198093,['2.2955' '2.8459' '1.2976' '2.5000' '3.0000' '2.0599\n']
207,[50907 60653 61593 70737],[37923 56689 58769 37913],1509856198093,['2.3878' '2.9342' '1.3259' '2.5000' '3.0000' '2.0599\n']
208,[50814 60460 61565 70673],[39388 58151 60149 39496],1509856198094,['2.4815' '3.0224' '1.3801' '2.5000' '3.0000' '2.0599\n']
209,[52035 60722 61688 69220],[38726 57959 60047 38444],1509856198133,['2.5413' '3.0698' '1.4468' '2.5000' '3.0000' '2.0599\n']
210,[53276 60986 61871 67399],[38491 58156 60192 37849],1509856198134,['2.5532' '3.0707' '1.5223' '2.5000' '3.0000' '2.0599\n']
211,[55243 61317 62026],[37860 58114 60186],1509856198136,['2.5306' '3.0221' '1.6106' '2.5000' '3.0000' '2.0599\n']
212,[61494 62116],[58090 60183],1509856198136,['2.4860' '2.9605' '1.6971' '2.5000' '3.0000' '2.0599\n']
213,[55304 61397 62074],[37791 58017 60134],1509856198173,['2.4687' '2.9329' '1.7840' '1.2000' '1.7000' '2.0599\n']
