,x,y,time
74,[66093 75624 76829 85936],[43213 35405 69104 43385],1509231153780
75,[66055 75632 76827 85988],[43224 35359 69100 43410],1509231153789
76,[66028 75641 76823 86034],[43233 35333 69098 43438],1509231153800
77,[65998 75644 76825 86072],[43244 35305 69095 43460],1509231153809
78,[65972 75640 76826 86095],[43253 35273 69093 43471],1509231153820
79,[65958 75640 76821 86111],[43258 35257 69094 43478],1509231153830
80,[65961 75646 76823 86116],[43258 35263 69094 43483],1509231153840
81,[65962 75646 76823 86115],[43259 35270 69095 43484],1509231153849
82,[65959 75640 76824 86108],[43259 35265 69095 43480],1509231153859
83,[65957 75634 76822 86100],[43259 35267 69097 43477],1509231153869
84,[65968 75637 76824 86096],[43257 35277 69097 43477],1509231153880
85,[65974 75642 76823 86098],[43256 35282 69097 43478],1509231153889
86,[65972 75641 76823 86100],[43256 35275 69096 43478],1509231153899
87,[65963 75640 76824 86101],[43259 35269 69097 43478],1509231153909
88,[65966 75640 76825 86102],[43259 35273 69096 43480],1509231153923
89,[65969 75641 76825 86102],[43258 35275 69097 43480],1509231153929
90,[65965 75638 76825 86101],[43259 35272 69097 43478],1509231153939
91,[65957 75634 76823 86098],[43260 35269 69098 43477],1509231153949
92,[65964 75637 76824 86099],[43259 35275 69097 43478],1509231153959
93,[65973 75643 76824 86102],[43257 35277 69097 43479],1509231153969
94,[65969 75642 76822 86102],[43257 35273 69097 43479],1509231153979
95,[65962 75637 76824 86100],[43260 35271 69096 43478],1509231153989
96,[65966 75639 76823 86101],[43259 35273 69096 43479],1509231153999
97,[65968 75642 76825 86102],[43258 35275 69097 43481],1509231154009
98,[65966 75639 76825 86102],[43258 35272 69097 43478],1509231154019
99,[65963 75636 76823 86098],[43259 35273 69097 43476],1509231154029
100,[65964 75637 76825 86098],[43259 35274 69097 43477],1509231154039
101,[65967 75640 76824 86102],[43259 35275 69096 43480],1509231154049
102,[65970 75642 76825 86105],[43257 35272 69096 43480],1509231154059
103,[65966 75640 76825 86101],[43259 35272 69096 43478],1509231154069
104,[65968 75639 76824 86099],[43257 35275 69096 43477],1509231154080
105,[65966 75639 76824 86100],[43258 35275 69098 43479],1509231154089
106,[65967 75638 76824 86100],[43259 35274 69097 43478],1509231154099
107,[65967 75639 76823 86099],[43258 35273 69098 43478],1509231154110
108,[65968 75638 76824 86098],[43257 35274 69096 43476],1509231154120
109,[65964 75639 76822 86099],[43259 35273 69098 43478],1509231154130
110,[65967 75640 76824 86104],[43258 35272 69096 43480],1509231154140
111,[65965 75642 76824 86103],[43258 35271 69097 43480],1509231154149
112,[65963 75641 76822 86101],[43258 35271 69098 43480],1509231154160
113,[65959 75636 76824 86102],[43261 35271 69098 43480],1509231154170
114,[65960 75638 76823 86103],[43259 35269 69097 43480],1509231154179
115,[65962 75639 76823 86103],[43259 35270 69098 43480],1509231154189
116,[65962 75639 76822 86103],[43259 35271 69097 43479],1509231154199
117,[65960 75638 76825 86104],[43261 35271 69097 43480],1509231154209
118,[65963 75639 76824 86104],[43259 35270 69097 43480],1509231154220
119,[65965 75642 76826 86104],[43260 35271 69096 43480],1509231154230
120,[65966 75640 76822 86103],[43259 35272 69098 43480],1509231154239
121,[65964 75638 76823 86100],[43258 35272 69098 43478],1509231154249
122,[65961 75637 76824 86099],[43260 35272 69096 43478],1509231154259
123,[65962 75637 76823 86100],[43260 35271 69098 43480],1509231154269
124,[65964 75640 76825 86103],[43258 35270 69095 43480],1509231154279
125,[65963 75641 76823 86103],[43260 35270 69097 43480],1509231154289
126,[65961 75640 76823 86103],[43260 35269 69095 43481],1509231154299
127,[65960 75638 76823 86107],[43261 35269 69098 43482],1509231154309
128,[65963 75640 76826 86107],[43259 35268 69095 43481],1509231154320
129,[65962 75641 76824 86104],[43260 35270 69098 43480],1509231154330
130,[65961 75635 76824 86099],[43260 35271 69098 43478],1509231154339
131,[65961 75636 76825 86100],[43261 35272 69097 43478],1509231154350
132,[65963 75640 76823 86103],[43259 35271 69097 43479],1509231154359
133,[65965 75641 76823 86106],[43259 35271 69098 43481],1509231154370
134,[65961 75639 76823 86104],[43260 35269 69097 43480],1509231154379
135,[65959 75639 76824 86104],[43261 35269 69098 43480],1509231154389
136,[65961 75638 76823 86102],[43260 35271 69099 43480],1509231154400
137,[65963 75639 76824 86103],[43260 35272 69097 43480],1509231154409
138,[65962 75637 76823 86101],[43259 35271 69098 43479],1509231154419
139,[65958 75637 76823 86100],[43261 35271 69098 43479],1509231154429
140,[65963 75639 76824 86104],[43260 35270 69097 43480],1509231154440
141,[65964 75640 76826 86106],[43259 35271 69095 43480],1509231154450
142,[65962 75639 76825 86105],[43259 35269 69096 43479],1509231154459
143,[65960 75638 76823 86103],[43260 35269 69098 43480],1509231154473
144,[65962 75638 76823 86102],[43260 35270 69097 43480],1509231154480
145,[65961 75639 76825 86105],[43260 35271 69097 43480],1509231154490
146,[65961 75638 76822 86102],[43260 35271 69099 43479],1509231154500
147,[65960 75637 76826 86101],[43260 35271 69097 43480],1509231154510
148,[65961 75639 76824 86102],[43259 35269 69096 43479],1509231154520
149,[65958 75638 76824 86106],[43261 35268 69097 43482],1509231154530
150,[65960 75641 76821 86108],[43260 35267 69098 43481],1509231154539
151,[65960 75640 76823 86106],[43260 35269 69098 43480],1509231154549
152,[65960 75637 76824 86102],[43260 35270 69097 43478],1509231154559
153,[65958 75637 76824 86101],[43261 35271 69097 43480],1509231154570
154,[65961 75639 76826 86103],[43260 35271 69098 43479],1509231154580
155,[65964 75639 76823 86105],[43259 35271 69099 43480],1509231154592
156,[65959 75638 76825 86101],[43260 35269 69097 43478],1509231154599
157,[65957 75637 76825 86103],[43261 35269 69097 43480],1509231154609
158,[65962 75640 76824 86107],[43260 35270 69097 43481],1509231154619
159,[65963 75642 76826 86106],[43259 35269 69097 43480],1509231154630
160,[65960 75638 76823 86101],[43260 35270 69098 43478],1509231154640
161,[65958 75636 76825 86100],[43261 35271 69098 43478],1509231154650
162,[65960 75639 76825 86102],[43260 35270 69097 43480],1509231154660
163,[65961 75640 76824 86104],[43260 35270 69098 43481],1509231154670
164,[65961 75638 76825 86104],[43260 35269 69097 43480],1509231154680
165,[65960 75638 76824 86102],[43260 35269 69097 43479],1509231154690
166,[65963 75639 76824 86103],[43259 35269 69097 43480],1509231154700
167,[65962 75640 76824 86106],[43260 35269 69097 43480],1509231154710
168,[65961 75639 76826 86104],[43260 35269 69096 43480],1509231154719
169,[65959 75638 76824 86102],[43261 35270 69098 43479],1509231154730
170,[65960 75636 76824 86102],[43260 35269 69096 43478],1509231154739
171,[65961 75639 76822 86105],[43260 35269 69099 43480],1509231154749
172,[65962 75642 76826 86108],[43260 35268 69096 43480],1509231154760
173,[65958 75640 76823 86105],[43262 35269 69099 43481],1509231154770
174,[65959 75637 76825 86104],[43261 35270 69097 43480],1509231154779
175,[65961 75639 76825 86102],[43259 35270 69097 43479],1509231154790
176,[65965 75641 76825 86103],[43259 35270 69097 43479],1509231154800
177,[65960 75638 76827 86102],[43261 35270 69096 43480],1509231154809
178,[65960 75636 76822 86103],[43261 35271 69100 43480],1509231154819
179,[65960 75639 76826 86103],[43260 35270 69097 43480],1509231154829
180,[65963 75640 76825 86104],[43259 35269 69098 43480],1509231154839
181,[65961 75640 76823 86105],[43261 35269 69098 43481],1509231154850
182,[65959 75639 76825 86104],[43261 35269 69097 43480],1509231154860
183,[65957 75639 76826 86104],[43261 35270 69098 43480],1509231154869
184,[65960 75638 76824 86105],[43260 35270 69098 43480],1509231154880
185,[65963 75639 76823 86104],[43260 35271 69098 43480],1509231154890
186,[65964 75638 76824 86102],[43258 35270 69096 43478],1509231154899
187,[65961 75638 76823 86102],[43259 35271 69099 43479],1509231154909
188,[65963 75640 76827 86103],[43260 35271 69096 43480],1509231154919
189,[65964 75640 76825 86103],[43260 35271 69097 43480],1509231154930
190,[65963 75639 76822 86101],[43258 35270 69097 43478],1509231154939
191,[65961 75638 76822 86102],[43260 35270 69099 43479],1509231154949
192,[65962 75639 76823 86103],[43259 35270 69097 43479],1509231154959
193,[65963 75639 76825 86103],[43259 35270 69097 43479],1509231154969
194,[65958 75639 76824 86102],[43260 35269 69097 43481],1509231154979
195,[65956 75635 76824 86106],[43262 35269 69097 43483],1509231154990
196,[65929 75638 76820 86170],[43295 35266 69118 43560],1509231155000
197,[65712 75622 76820 86471],[43433 35096 69157 43772],1509231155009
198,[65344 75684 76810 86893],[43596 34651 69160 44036],1509231155019
199,[64947 75680 76789 87285],[43752 34110 69133 44289],1509231155029
200,[64537 75691 76769 87690],[43925 33397 69120 44571],1509231155039
201,[64192 75716 76748 88061],[44071 32504 69108 44827],1509231155050
202,[63930 75794 76739 88325],[44182 31530 69095 45020],1509231155059
203,[63758 75799 76727 88471],[44261 30533 69084 45139],1509231155070
204,[63673 75840 76722 88512],[44300 29482 69080 45177],1509231155080
205,[63688 75847 76725 88473],[44287 28339 69077 45144],1509231155089
206,[63801 75929 76732 88344],[44224 27146 69081 45034],1509231155099
207,[64007 75950 76741 88132],[44122 25952 69084 44864],1509231155109
208,[64308 75993 76763 87837],[43985 24774 69090 44645],1509231155119
209,[64697 76040 76782 87456],[43813 23545 69103 44376],1509231155129
210,[65200 76089 76807 86971],[43598 22247 69123 44047],1509231155139
211,[65865 76125 76834 86387],[43328 20886 69143 43664],1509231155149
212,[66699 76155 76863 85678],[43004 19471 69153 43222],1509231155159
213,[67688 76226 76892 84804],[42649 18050 69151 42730],1509231155170
214,[68795 76243 76920 83823],[42313 16684 69121 42209],1509231155179
215,[69571 76281 76712 83097],[41635 15464 68726 41542],1509231155190
216,[69169 76227 76418 83401],[40277 67395 14479 40396],1509231155199
217,[68180 75657 76501 84138],[38514 65556 13647 39079],1509231155210
218,[67769 75089 76520 84275],[37353 64431 12893 38222],1509231155219
219,[68230 74707 76528 83572],[37138 64448 12165 37987],1509231155242
220,[68962 74698 76475 82745],[37278 64726 11565 37864],1509231155244
221,[68939 75093 76337 82921],[36967 64304 11180 37351],1509231155250
222,[67305 76059 76300 85017],[35365 61920 11088 35674],1509231155259
223,[65345 76384 77138 87477],[32533 11264 57808 32614],1509231155269
224,[64332 76386 77967 88795],[29373 11445 53729 29047],1509231155279
225,[64321 76417 78473 88949],[26890 11662 50950 26096],1509231155290
226,[64593 76427 78747 88731],[25740 11925 49792 24645],1509231155299
227,[64667 76481 78723 88647],[25772 12256 49817 24627],1509231155309
228,[64603 76420 78410 88673],[26266 12717 50406 25379],1509231155319
229,[64580 76311 77989 88685],[26748 13247 51152 26269],1509231155329
230,[64594 76301 77627 88631],[27148 13946 51777 27025],1509231155339
231,[64667 76284 77377 88539],[27484 14810 52306 27639],1509231155349
232,[64749 76277 77218 88407],[27968 15809 52910 28250],1509231155359
233,[64817 76226 77148 88296],[28693 16851 53689 29005],1509231155369
234,[64818 76171 77104 88223],[29609 17895 54649 29925],1509231155379
235,[64818 76125 77074 88175],[30680 19081 55757 31002],1509231155390
236,[64856 76093 77089 88179],[31898 20413 56998 32242],1509231155399
237,[64900 76125 77114 88199],[33244 21872 58381 33627],1509231155410
238,[64910 76135 77110 88174],[34721 23448 59883 35137],1509231155419
239,[64859 76087 77059 88081],[36322 25151 61490 36761],1509231155430
240,[64787 76018 76962 87972],[38008 26967 63187 38490],1509231155439
241,[64723 75919 76857 87875],[39779 28851 64970 40316],1509231155449
242,[64641 75831 76761 87782],[41635 30784 66839 42242],1509231155459
243,[64550 75727 76656 87686],[43600 32853 68821 44254],1509231155469
244,[65610 75622 76697 86400],[43404 34954 69124 43767],1509231155479
245,[67414 75517 76890 84240],[42965 36777 69296 42793],1509231155489
246,[70227 75567 76997],[42132 37961 69325],1509231155499
247,[75489 77050],[38240 69334],1509231155509
248,[70024 75376 76964],[42125 37853 69260],1509231155519
249,[68439 75567 76890 82498],[42538 37303 69225 42037],1509231155529
250,[67380 75584 76802 84129],[42770 36556 69130 42555],1509231155539
251,[66582 75641 76752 85302],[42982 35809 69071 43030],1509231155549
252,[66016 75708 76727 86092],[43160 35204 69038 43401],1509231155561
253,[65664 75742 76716 86577],[43280 34741 69018 43636],1509231155570
254,[65431 75703 76739 86847],[43390 34443 69015 43783],1509231155579
255,[65278 75681 76739 86995],[43458 34291 69018 43916],1509231155589
256,[65199 75715 76738 87034],[43504 34239 69029 43974],1509231155599
257,[65194 75725 76735 86988],[43513 34289 69039 43967],1509231155609
258,[65235 75733 76741 86896],[43507 34399 69054 43927],1509231155619
259,[65340 75706 76749 86763],[43470 34554 69064 43855],1509231155629
260,[65502 75674 76759 86622],[43413 34742 69080 43771],1509231155640
261,[65701 75645 76770 86479],[43341 34937 69093 43684],1509231155650
262,[65866 75679 76781 86296],[43282 35120 69106 43580],1509231155660
263,[66003 75647 76786 86101],[43237 35296 69114 43480],1509231155670
264,[66131 75629 76775 85949],[43178 35415 69111 43395],1509231155680
265,[66209 75630 76776 85878],[43151 35490 69117 43360],1509231155690
266,[66246 75648 76786 85833],[43147 35521 69123 43335],1509231155700
267,[66261 75638 76792 85812],[43142 35538 69122 43320],1509231155709
268,[66246 75637 76792 85808],[43141 35525 69115 43311],1509231155719
269,[66202 75631 76790 85846],[43156 35485 69114 43333],1509231155729
270,[66161 75637 76789 85910],[43171 35437 69112 43366],1509231155739
271,[66120 75646 76787 85971],[43184 35392 69109 43397],1509231155750
272,[66086 75644 76786 86014],[43198 35361 69106 43419],1509231155759
273,[66055 75649 76783 86038],[43205 35327 69102 43431],1509231155770
274,[66026 75641 76783 86069],[43217 35305 69101 43449],1509231155779
275,[66016 75650 76783 86090],[43221 35288 69102 43462],1509231155789
276,[66014 75657 76782 86106],[43220 35282 69102 43469],1509231155799
277,[66004 75650 76782 86109],[43227 35278 69103 43473],1509231155809
278,[65992 75640 76780 86097],[43229 35272 69102 43468],1509231155819
279,[65993 75640 76782 86098],[43232 35276 69103 43469],1509231155830
280,[66003 75650 76781 86110],[43227 35277 69103 43474],1509231155839
281,[66007 75654 76782 86112],[43226 35280 69104 43475],1509231155850
282,[66002 75648 76781 86101],[43227 35276 69103 43470],1509231155859
283,[65999 75644 76783 86097],[43231 35280 69103 43470],1509231155870
284,[66004 75646 76783 86101],[43227 35279 69101 43470],1509231155879
285,[66002 75651 76784 86109],[43229 35278 69104 43474],1509231155890
286,[66000 75644 76784 86104],[43229 35276 69102 43471],1509231155899
287,[65995 75641 76782 86099],[43232 35277 69103 43471],1509231155910
288,[66000 75644 76783 86099],[43228 35279 69102 43469],1509231155919
289,[66006 75655 76785 86112],[43228 35277 69103 43474],1509231155931
290,[66004 75652 76783 86111],[43227 35276 69102 43474],1509231155940
291,[65995 75645 76783 86105],[43232 35276 69103 43474],1509231155950
292,[65997 75642 76782 86100],[43230 35278 69103 43471],1509231155966
293,[66002 75651 76782 86106],[43228 35278 69104 43472],1509231155971
294,[66003 75646 76784 86103],[43227 35277 69102 43471],1509231155980
295,[65997 75646 76784 86100],[43230 35279 69103 43472],1509231155989
296,[65998 75644 76782 86101],[43230 35278 69104 43471],1509231156001
297,[66002 75650 76783 86108],[43228 35277 69104 43474],1509231156010
298,[66004 75650 76783 86109],[43227 35277 69102 43472],1509231156019
299,[66000 75647 76782 86103],[43230 35278 69103 43472],1509231156029
300,[65997 75644 76782 86101],[43230 35277 69103 43470],1509231156039
301,[66000 75648 76782 86103],[43230 35278 69105 43472],1509231156049
302,[66001 75647 76782 86106],[43228 35277 69104 43471],1509231156059
303,[66000 75648 76785 86104],[43229 35278 69103 43472],1509231156070
304,[66001 75645 76782 86101],[43230 35278 69104 43471],1509231156079
305,[66003 75649 76781 86105],[43228 35278 69105 43472],1509231156089
306,[66005 75649 76783 86104],[43226 35277 69102 43471],1509231156099
307,[66001 75649 76785 86105],[43229 35278 69103 43473],1509231156109
308,[65999 75645 76782 86102],[43228 35276 69103 43470],1509231156119
309,[65997 75646 76783 86104],[43230 35276 69105 43472],1509231156129
310,[65999 75646 76782 86107],[43229 35275 69103 43474],1509231156139
311,[65997 75647 76783 86109],[43230 35275 69103 43474],1509231156149
312,[65999 75647 76786 86108],[43230 35276 69102 43473],1509231156159
313,[66001 75649 76782 86106],[43229 35277 69104 43473],1509231156170
314,[66002 75647 76782 86103],[43227 35277 69102 43470],1509231156180
315,[66000 75649 76784 86104],[43230 35278 69102 43472],1509231156189
316,[66002 75647 76783 86105],[43227 35278 69103 43473],1509231156199
317,[66000 75647 76785 86105],[43230 35278 69103 43473],1509231156210
318,[66000 75644 76782 86100],[43228 35278 69103 43470],1509231156219
319,[66002 75646 76786 86103],[43229 35279 69102 43472],1509231156229
320,[66005 75648 76784 86106],[43229 35279 69103 43472],1509231156239
321,[66005 75650 76783 86105],[43227 35279 69103 43471],1509231156250
322,[66001 75646 76783 86101],[43228 35277 69103 43470],1509231156260
323,[66000 75647 76784 86105],[43229 35277 69103 43473],1509231156270
324,[66001 75648 76783 86107],[43228 35277 69103 43472],1509231156279
325,[66000 75647 76783 86105],[43229 35278 69103 43473],1509231156289
326,[65999 75644 76784 86099],[43229 35277 69103 43469],1509231156299
327,[66002 75647 76783 86103],[43229 35279 69103 43470],1509231156309
328,[66004 75648 76785 86105],[43227 35278 69101 43471],1509231156320
329,[66002 75650 76786 86106],[43229 35278 69103 43473],1509231156329
330,[66000 75646 76784 86105],[43228 35275 69102 43472],1509231156339
331,[65997 75648 76782 86105],[43231 35276 69104 43473],1509231156349
332,[66000 75646 76782 86106],[43228 35275 69105 43472],1509231156359
333,[65997 75648 76783 86105],[43230 35277 69104 43472],1509231156369
334,[66000 75645 76783 86103],[43230 35279 69104 43471],1509231156379
335,[66001 75647 76785 86103],[43229 35279 69103 43472],1509231156389
336,[66002 75648 76784 86104],[43227 35278 69103 43471],1509231156399
337,[66000 75649 76784 86106],[43229 35277 69103 43474],1509231156409
338,[66002 75646 76782 86106],[43229 35278 69104 43473],1509231156420
339,[66000 75647 76783 86104],[43229 35279 69104 43472],1509231156429
340,[66000 75645 76780 86102],[43228 35278 69104 43471],1509231156439
341,[65998 75646 76783 86101],[43230 35278 69104 43472],1509231156449
342,[66000 75645 76783 86105],[43228 35277 69104 43472],1509231156459
343,[66000 75650 76784 86106],[43230 35277 69104 43473],1509231156469
344,[66001 75647 76782 86104],[43228 35277 69103 43472],1509231156479
345,[66001 75648 76783 86105],[43229 35278 69105 43472],1509231156489
346,[66002 75647 76784 86103],[43228 35277 69102 43471],1509231156499
347,[66000 75647 76786 86105],[43229 35278 69103 43472],1509231156509
348,[66001 75645 76783 86102],[43229 35278 69103 43471],1509231156519
349,[66000 75646 76783 86103],[43230 35278 69104 43471],1509231156529
350,[66001 75647 76785 86102],[43228 35277 69102 43471],1509231156539
351,[66001 75648 76785 86105],[43229 35278 69104 43472],1509231156549
352,[66001 75646 76784 86106],[43228 35276 69102 43471],1509231156559
353,[66000 75648 76784 86106],[43229 35276 69103 43473],1509231156569
354,[66000 75646 76782 86103],[43229 35275 69103 43471],1509231156579
355,[65998 75648 76786 86105],[43231 35277 69104 43472],1509231156589
356,[66000 75646 76784 86105],[43229 35277 69104 43472],1509231156599
357,[65999 75647 76785 86104],[43229 35278 69103 43472],1509231156609
358,[66001 75645 76785 86102],[43228 35276 69101 43469],1509231156619
359,[65998 75648 76783 86105],[43230 35276 69105 43473],1509231156629
360,[66001 75648 76784 86107],[43227 35276 69102 43472],1509231156639
361,[66002 75651 76786 86108],[43228 35277 69102 43473],1509231156650
362,[66002 75646 76784 86102],[43228 35276 69102 43468],1509231156659
363,[65999 75647 76784 86102],[43230 35279 69105 43471],1509231156669
364,[66002 75646 76784 86102],[43229 35279 69102 43470],1509231156679
365,[66001 75650 76783 86105],[43228 35277 69104 43472],1509231156689
366,[66002 75647 76784 86103],[43228 35278 69103 43471],1509231156699
367,[65999 75647 76783 86102],[43230 35278 69105 43472],1509231156709
368,[66003 75648 76785 86106],[43228 35276 69103 43471],1509231156720
369,[66003 75650 76783 86107],[43229 35277 69104 43473],1509231156729
370,[66002 75647 76783 86105],[43228 35277 69104 43471],1509231156739
371,[65999 75647 76785 86102],[43230 35278 69102 43471],1509231156749
372,[66001 75646 76782 86102],[43230 35278 69105 43470],1509231156759
373,[66001 75648 76783 86102],[43228 35279 69105 43472],1509231156769
374,[66003 75648 76784 86104],[43229 35278 69103 43472],1509231156779
375,[66001 75648 76784 86105],[43229 35278 69104 43472],1509231156789
376,[66001 75647 76785 86106],[43229 35278 69103 43472],1509231156799
377,[66001 75648 76786 86105],[43230 35278 69104 43472],1509231156809
378,[66000 75647 76785 86102],[43228 35277 69103 43471],1509231156819
379,[65998 75646 76785 86102],[43229 35277 69104 43471],1509231156829
380,[66000 75646 76784 86103],[43229 35278 69103 43472],1509231156840
381,[66000 75649 76785 86106],[43230 35278 69103 43472],1509231156851
382,[66001 75648 76783 86104],[43228 35276 69104 43471],1509231156860
383,[65997 75647 76784 86105],[43231 35276 69103 43472],1509231156870
384,[66001 75648 76784 86108],[43229 35277 69103 43473],1509231156879
385,[66002 75650 76785 86107],[43229 35277 69103 43473],1509231156889
386,[66001 75646 76785 86100],[43229 35278 69102 43469],1509231156899
387,[66000 75646 76784 86100],[43230 35279 69104 43470],1509231156909
388,[66002 75647 76783 86103],[43228 35278 69103 43471],1509231156919
389,[66000 75649 76786 86105],[43229 35277 69102 43472],1509231156929
390,[66001 75646 76783 86103],[43228 35275 69103 43470],1509231156939
391,[65938 75648 76792 86158],[43285 35275 69132 43540],1509231156949
392,[65746 75624 76783 86458],[43398 35100 69160 43752],1509231156959
393,[65378 75686 76773 86894],[43557 34655 69162 44023],1509231156969
394,[64978 75699 76752 87305],[43712 34104 69136 44292],1509231156980
395,[64558 75709 76732 87715],[43890 33380 69121 44575],1509231156989
396,[64204 75736 76713 88078],[44037 32476 69106 44830],1509231156999
397,[63942 75784 76700 88339],[44150 31498 69097 45024],1509231157009
398,[63768 75813 76689 88485],[44230 30489 69086 45141],1509231157019
399,[63685 75832 76682 88522],[44268 29418 69083 45179],1509231157030
400,[63703 75863 76686 88470],[44253 28255 69081 45136],1509231157039
401,[63825 75935 76693 88339],[44186 27053 69084 45025],1509231157049
402,[64039 75957 76700 88124],[44080 25863 69088 44856],1509231157059
403,[64346 76007 76726 87820],[43943 24677 69094 44627],1509231157069
404,[64740 76039 76744 87424],[43768 23428 69109 44344],1509231157080
405,[65258 76072 76766 86930],[43547 22110 69131 44008],1509231157090
406,[65936 76102 76794 86345],[43271 20750 69149 43623],1509231157100
407,[66764 76206 76823 85627],[42955 19371 69156 43189],1509231157110
408,[67760 76212 76850 84754],[42604 17974 69156 42708],1509231157119
409,[68853 76242 76874 83779],[42263 16616 69122 42178],1509231157129
410,[69592 76309 76666 83077],[41574 15412 68693 41492],1509231157140
411,[69122 76224 76388 83413],[40201 67318 14413 40321],1509231157150
