,x,y,time
104,[66214 75626 76582 86077],[43082 35356 69108 43511],1509231399495
105,[66171 75616 76583 86121],[43098 35309 69107 43535],1509231399506
106,[66156 75625 76579 86154],[43100 35281 69103 43551],1509231399515
107,[66144 75634 76581 86174],[43107 35280 69105 43565],1509231399526
108,[66140 75638 76578 86171],[43105 35274 69102 43562],1509231399536
109,[66134 75628 76581 86166],[43110 35270 69104 43560],1509231399545
110,[66145 75630 76581 86160],[43106 35278 69105 43559],1509231399555
111,[66161 75636 76584 86158],[43103 35298 69108 43559],1509231399566
112,[66169 75636 76581 86146],[43097 35304 69106 43550],1509231399575
113,[66157 75624 76582 86137],[43104 35298 69109 43548],1509231399585
114,[66156 75622 76583 86137],[43105 35300 69108 43548],1509231399595
115,[66163 75633 76583 86147],[43103 35300 69107 43554],1509231399606
116,[66168 75637 76580 86157],[43097 35295 69104 43555],1509231399616
117,[66156 75634 76582 86155],[43105 35292 69107 43557],1509231399626
118,[66154 75624 76578 86146],[43104 35292 69107 43552],1509231399635
119,[66155 75629 76582 86147],[43105 35296 69107 43552],1509231399645
120,[66161 75630 76581 86149],[43102 35295 69106 43552],1509231399655
121,[66157 75630 76582 86149],[43106 35296 69109 43554],1509231399665
122,[66156 75625 76580 86144],[43104 35296 69108 43552],1509231399675
123,[66158 75631 76585 86146],[43104 35298 69104 43553],1509231399686
124,[66165 75633 76580 86151],[43098 35296 69104 43553],1509231399696
125,[66161 75636 76579 86155],[43104 35296 69109 43557],1509231399705
126,[66161 75628 76581 86145],[43102 35297 69106 43551],1509231399715
127,[66155 75626 76580 86141],[43105 35298 69108 43550],1509231399725
128,[66159 75625 76581 86146],[43103 35297 69106 43551],1509231399736
129,[66157 75633 76582 86153],[43104 35294 69108 43555],1509231399746
130,[66158 75629 76581 86150],[43102 35293 69106 43553],1509231399756
131,[66155 75629 76581 86148],[43105 35296 69107 43553],1509231399765
132,[66158 75630 76583 86148],[43103 35294 69106 43553],1509231399775
133,[66159 75633 76582 86151],[43104 35295 69107 43554],1509231399785
134,[66162 75628 76578 86149],[43099 35295 69106 43551],1509231399796
135,[66157 75628 76582 86147],[43106 35300 69108 43553],1509231399806
136,[66159 75624 76580 86143],[43102 35298 69107 43551],1509231399816
137,[66159 75628 76581 86144],[43104 35298 69108 43552],1509231399826
138,[66162 75628 76580 86146],[43100 35298 69106 43552],1509231399836
139,[66157 75631 76582 86150],[43104 35296 69106 43553],1509231399846
140,[66157 75626 76583 86148],[43105 35293 69105 43553],1509231399856
141,[66154 75627 76582 86150],[43105 35293 69107 43552],1509231399866
142,[66155 75627 76582 86149],[43104 35294 69107 43553],1509231399876
143,[66155 75628 76583 86149],[43105 35294 69108 43553],1509231399885
144,[66158 75626 76581 86147],[43102 35295 69106 43551],1509231399896
145,[66157 75628 76584 86146],[43105 35297 69108 43553],1509231399906
146,[66161 75628 76581 86147],[43102 35297 69107 43551],1509231399916
147,[66158 75629 76580 86146],[43104 35297 69108 43552],1509231399926
148,[66161 75626 76578 86145],[43099 35295 69107 43551],1509231399936
149,[66157 75629 76583 86150],[43105 35297 69108 43556],1509231399945
150,[66159 75627 76580 86148],[43102 35296 69107 43552],1509231399956
151,[66156 75627 76581 86146],[43104 35294 69107 43551],1509231399966
152,[66157 75623 76581 86146],[43103 35294 69106 43550],1509231399976
153,[66155 75629 76583 86148],[43106 35294 69107 43553],1509231399986
154,[66156 75628 76583 86150],[43105 35295 69106 43553],1509231399996
155,[66158 75628 76581 86148],[43103 35294 69107 43552],1509231400006
156,[66160 75628 76583 86146],[43102 35296 69105 43550],1509231400016
157,[66157 75629 76582 86147],[43105 35296 69108 43551],1509231400025
158,[66159 75627 76583 86146],[43102 35295 69107 43552],1509231400036
159,[66156 75628 76582 86148],[43105 35295 69108 43553],1509231400046
160,[66154 75625 76581 86147],[43104 35294 69107 43552],1509231400056
161,[66155 75626 76582 86147],[43104 35295 69108 43553],1509231400065
162,[66156 75627 76582 86147],[43105 35293 69107 43552],1509231400076
163,[66156 75629 76582 86150],[43104 35294 69107 43553],1509231400086
164,[66162 75627 76580 86149],[43099 35295 69105 43552],1509231400096
165,[66158 75630 76582 86149],[43105 35298 69108 43556],1509231400106
166,[66159 75625 76582 86144],[43102 35298 69106 43552],1509231400116
167,[66157 75625 76582 86144],[43104 35297 69107 43550],1509231400125
168,[66158 75625 76583 86145],[43102 35296 69106 43551],1509231400136
169,[66156 75630 76580 86150],[43105 35295 69108 43554],1509231400145
170,[66156 75627 76580 86149],[43104 35293 69108 43554],1509231400155
171,[66155 75627 76581 86148],[43105 35294 69108 43553],1509231400165
172,[66163 75627 76581 86146],[43099 35295 69104 43551],1509231400175
173,[66160 75630 76582 86150],[43105 35300 69109 43556],1509231400186
174,[66162 75627 76581 86145],[43100 35299 69107 43551],1509231400196
175,[66157 75625 76581 86140],[43104 35300 69109 43549],1509231400205
176,[66160 75624 76582 86142],[43100 35298 69106 43549],1509231400216
177,[66158 75630 76582 86149],[43104 35297 69107 43553],1509231400226
178,[66158 75628 76583 86151],[43104 35292 69107 43553],1509231400236
179,[66154 75628 76584 86148],[43105 35293 69106 43552],1509231400245
180,[66155 75625 76584 86147],[43106 35295 69106 43552],1509231400259
181,[66156 75627 76585 86147],[43105 35294 69106 43553],1509231400265
182,[66159 75626 76583 86146],[43102 35296 69106 43551],1509231400276
183,[66158 75626 76581 86146],[43104 35298 69110 43553],1509231400285
184,[66160 75626 76582 86144],[43102 35297 69107 43550],1509231400295
185,[66157 75627 76583 86145],[43104 35298 69107 43551],1509231400306
186,[66163 75627 76579 86148],[43099 35296 69106 43551],1509231400315
187,[66160 75632 76582 86152],[43104 35299 69110 43557],1509231400325
188,[66161 75627 76581 86145],[43101 35298 69107 43551],1509231400335
189,[66156 75624 76581 86143],[43104 35297 69108 43550],1509231400345
190,[66158 75623 76581 86143],[43102 35297 69107 43551],1509231400356
191,[66159 75630 76583 86149],[43104 35297 69107 43554],1509231400365
192,[66157 75627 76580 86150],[43104 35295 69108 43554],1509231400376
193,[66155 75626 76582 86146],[43105 35293 69108 43551],1509231400385
194,[66154 75625 76581 86146],[43105 35295 69109 43550],1509231400396
195,[66158 75628 76584 86149],[43104 35295 69107 43552],1509231400406
196,[66163 75628 76581 86148],[43099 35295 69105 43552],1509231400416
197,[66157 75627 76582 86146],[43105 35298 69109 43554],1509231400427
198,[66159 75622 76578 86143],[43102 35298 69109 43550],1509231400435
199,[66159 75626 76584 86142],[43104 35300 69109 43551],1509231400446
200,[66162 75626 76582 86146],[43101 35297 69106 43550],1509231400456
201,[66159 75629 76585 86148],[43103 35296 69106 43552],1509231400466
202,[66155 75625 76583 86147],[43105 35295 69107 43552],1509231400476
203,[66155 75626 76584 86147],[43105 35294 69107 43552],1509231400485
204,[66161 75627 76581 86147],[43099 35294 69106 43551],1509231400495
205,[66161 75629 76583 86149],[43104 35299 69109 43556],1509231400506
206,[66164 75626 76580 86142],[43100 35300 69108 43550],1509231400516
207,[66158 75625 76585 86139],[43104 35300 69108 43549],1509231400526
208,[66161 75624 76583 86143],[43102 35297 69106 43550],1509231400536
209,[66159 75632 76583 86150],[43104 35295 69108 43554],1509231400546
210,[66158 75629 76585 86150],[43105 35294 69107 43553],1509231400556
211,[66156 75627 76584 86145],[43104 35292 69106 43551],1509231400566
212,[66161 75626 76580 86145],[43100 35295 69105 43550],1509231400576
213,[66161 75629 76583 86148],[43104 35300 69109 43556],1509231400585
214,[66165 75628 76583 86145],[43100 35299 69107 43552],1509231400597
215,[66159 75626 76583 86142],[43104 35299 69109 43549],1509231400605
216,[66159 75623 76583 86143],[43101 35297 69106 43549],1509231400616
217,[66158 75630 76585 86149],[43104 35295 69107 43552],1509231400627
218,[66159 75629 76584 86153],[43102 35293 69105 43554],1509231400636
219,[66155 75628 76584 86148],[43105 35294 69107 43553],1509231400646
220,[66154 75623 76585 86146],[43106 35296 69108 43552],1509231400655
221,[66155 75625 76583 86147],[43105 35295 69108 43551],1509231400666
222,[66159 75628 76582 86148],[43101 35295 69108 43552],1509231400675
223,[66157 75628 76582 86149],[43103 35295 69107 43551],1509231400685
224,[66157 75626 76579 86147],[43102 35295 69108 43551],1509231400695
225,[65992 75624 76590 86325],[43256 35288 69181 43754],1509231400706
226,[65853 75610 76570 86582],[43266 35035 69146 43862],1509231400716
227,[65448 75680 76563 87038],[43450 34564 69155 44175],1509231400726
228,[65013 75692 76543 87440],[43623 33982 69137 44453],1509231400736
229,[64582 75683 76522 87832],[43804 33215 69122 44739],1509231400745
230,[64229 75723 76506 88174],[43947 32282 69106 44986],1509231400756
231,[63972 75791 76492 88402],[44053 31286 69095 45163],1509231400766
232,[63807 75802 76481 88510],[44125 30258 69086 45259],1509231400776
233,[63736 75833 76476 88514],[44153 29164 69079 45270],1509231400786
234,[63770 75850 76480 88439],[44130 27977 69079 45206],1509231400796
235,[63902 75934 76488 88274],[44062 26760 69083 45070],1509231400806
236,[64134 75950 76498 88022],[43953 25548 69088 44878],1509231400816
237,[64458 76007 76518 87689],[43812 24342 69096 44628],1509231400826
238,[64884 76037 76538 87256],[43632 23072 69115 44327],1509231400836
239,[65457 76068 76563 86728],[43399 21718 69138 43966],1509231400846
240,[66181 76113 76595 86088],[43111 20310 69153 43545],1509231400856
241,[67060 76193 76624 85312],[42791 18915 69162 43081],1509231400866
242,[68086 76197 76645 84393],[42433 17518 69143 42564],1509231400876
243,[69202 76243 76673 83407],[42094 16197 69080 42020],1509231400885
244,[69677 76328 76500 82995],[41246 15054 68411 41193],1509231400895
245,[68884 76178 76414 83717],[39669 66711 14121 39847],1509231400906
246,[67922 75721 76500 84487],[37925 64858 13339 38520],1509231400916
247,[67798 75152 76514 84327],[37075 64129 12616 37917],1509231400926
248,[68564 74767 76503 83340],[37177 64525 11937 37913],1509231400936
249,[69262 74782 76454 82540],[37346 64801 11394 37801],1509231400946
250,[68833 75218 76323 83129],[36739 63995 11065 37080],1509231400956
251,[66741 76119 76236 85608],[34616 60931 11021 34973],1509231400966
252,[64934 76298 77083 87902],[31503 11231 56593 31685],1509231400975
253,[64275 76390 77823 88923],[28361 11476 52730 28187],1509231400985
254,[64478 76427 78309 88932],[26209 11717 50423 25600],1509231400995
255,[64739 76472 78594 88753],[25501 11986 49709 24608],1509231401006
256,[64762 76476 78587 88694],[25802 12359 49972 24852],1509231401016
257,[64636 76366 78279 88675],[26376 12868 50595 25627],1509231401026
258,[64598 76304 77833 88634],[26813 13461 51284 26481],1509231401036
259,[64630 76247 77408 88527],[27178 14209 51894 27187],1509231401047
260,[64657 76171 77121 88410],[27515 15103 52447 27840],1509231401056
261,[64779 76156 76993 88325],[28061 16095 53118 28520],1509231401065
262,[64871 76185 76994 88293],[28825 17109 53946 29313],1509231401076
263,[64924 76191 77050 88284],[29797 18198 54939 30253],1509231401086
264,[64959 76190 77122 88269],[30936 19426 56074 31328],1509231401097
265,[65006 76155 77157 88239],[32198 20785 57335 32543],1509231401107
266,[64939 76107 77103 88145],[33586 22287 58733 33940],1509231401116
267,[64873 76012 76982 88034],[35086 23908 60275 35496],1509231401125
268,[64821 75907 76872 87926],[36702 25646 61922 37199],1509231401136
269,[64746 75829 76762 87812],[38442 27511 63673 39014],1509231401147
270,[64660 75754 76647 87712],[40314 29497 65543 40946],1509231401157
271,[64592 75674 76543 87655],[42283 31528 67511 42962],1509231401166
272,[64462 75638 76522 87583],[44029 33598 69218 44807],1509231401176
273,[66280 75588 76635 85832],[43094 35556 69104 43371],1509231401186
274,[68452 75567 76744 83449],[42596 37205 69295 42470],1509231401195
275,[70484 75581 76875],[42009 38093 69356],1509231401206
276,[75389 76832],[38135 69295],1509231401216
277,[69567 75353 76756],[42209 37620 69242],1509231401225
278,[68180 75541 76695 83256],[42562 37054 69199 42309],1509231401235
279,[67279 75591 76628 84684],[42736 36275 69111 42796],1509231401246
280,[66583 75689 76593 85729],[42925 35600 69071 43251],1509231401256
281,[66092 75764 76561 86381],[43072 35065 69041 43585],1509231401265
282,[65721 75670 76552 86700],[43209 34687 69020 43776],1509231401276
283,[65455 75604 76541 86861],[43314 34452 69016 43910],1509231401286
284,[65289 75650 76527 86912],[43386 34352 69019 43987],1509231401296
285,[65220 75635 76530 86887],[43428 34348 69026 44002],1509231401307
286,[65230 75567 76527 86815],[43436 34425 69036 43983],1509231401317
287,[65318 75583 76538 86726],[43410 34547 69045 43935],1509231401325
288,[65465 75610 76546 86637],[43363 34701 69064 43884],1509231401335
289,[65654 75637 76558 86536],[43296 34861 69079 43814],1509231401346
290,[65872 75665 76570 86438],[43220 35022 69095 43738],1509231401356
291,[66083 75677 76583 86342],[43148 35180 69108 43669],1509231401366
292,[66212 75661 76587 86185],[43103 35314 69118 43583],1509231401376
293,[66276 75636 76592 86024],[43088 35441 69119 43508],1509231401386
294,[66309 75576 76587 85925],[43074 35489 69120 43458],1509231401396
295,[66326 75599 76591 85916],[43068 35492 69120 43445],1509231401406
296,[66343 75621 76590 85972],[43057 35470 69118 43469],1509231401416
297,[66327 75650 76589 86024],[43059 35437 69114 43491],1509231401426
298,[66278 75644 76587 86056],[43072 35405 69109 43506],1509231401436
299,[66218 75622 76581 86092],[43093 35351 69107 43530],1509231401445
300,[66174 75612 76582 86127],[43105 35312 69101 43546],1509231401456
301,[66158 75624 76580 86160],[43114 35291 69102 43565],1509231401466
302,[66156 75633 76579 86178],[43110 35284 69099 43572],1509231401476
303,[66148 75635 76580 86181],[43115 35279 69099 43576],1509231401485
304,[66145 75625 76580 86173],[43117 35276 69101 43571],1509231401496
305,[66153 75626 76581 86160],[43116 35291 69103 43567],1509231401506
306,[66168 75628 76581 86154],[43111 35304 69105 43565],1509231401516
307,[66174 75630 76584 86147],[43110 35310 69105 43561],1509231401526
308,[66166 75622 76583 86143],[43112 35306 69106 43558],1509231401536
309,[66167 75622 76580 86145],[43112 35306 69106 43559],1509231401546
310,[66170 75630 76583 86152],[43109 35304 69104 43562],1509231401556
311,[66166 75632 76584 86158],[43111 35300 69103 43565],1509231401566
312,[66161 75628 76581 86159],[43113 35294 69104 43565],1509231401576
313,[66159 75627 76582 86155],[43115 35294 69104 43565],1509231401586
314,[66161 75627 76581 86156],[43114 35300 69104 43565],1509231401596
315,[66163 75627 76583 86153],[43114 35300 69105 43563],1509231401606
316,[66165 75625 76582 86150],[43111 35300 69104 43562],1509231401616
317,[66165 75626 76581 86152],[43113 35303 69106 43564],1509231401626
318,[66172 75629 76581 86150],[43109 35307 69104 43562],1509231401636
319,[66170 75630 76582 86150],[43111 35305 69105 43561],1509231401646
320,[66166 75625 76584 86150],[43112 35302 69104 43562],1509231401656
321,[66164 75628 76583 86152],[43114 35300 69105 43563],1509231401665
322,[66164 75626 76583 86155],[43113 35301 69104 43565],1509231401676
323,[66164 75627 76585 86152],[43114 35300 69104 43563],1509231401686
324,[66159 75624 76583 86153],[43115 35297 69105 43562],1509231401696
325,[66162 75624 76581 86152],[43114 35299 69105 43563],1509231401706
326,[66167 75629 76582 86156],[43111 35300 69105 43563],1509231401716
327,[66166 75630 76582 86155],[43113 35301 69106 43564],1509231401726
328,[66164 75626 76582 86153],[43113 35300 69104 43563],1509231401736
329,[66162 75624 76583 86150],[43114 35301 69105 43562],1509231401745
330,[66165 75625 76581 86150],[43111 35302 69105 43562],1509231401756
331,[66166 75627 76585 86153],[43112 35302 69105 43563],1509231401765
332,[66165 75625 76583 86154],[43112 35301 69104 43564],1509231401775
333,[66163 75626 76584 86153],[43113 35299 69104 43563],1509231401786
334,[66166 75625 76580 86152],[43110 35301 69105 43564],1509231401796
335,[66167 75628 76583 86156],[43113 35303 69105 43566],1509231401806
336,[66170 75626 76582 86152],[43110 35302 69105 43562],1509231401816
337,[66165 75625 76582 86149],[43112 35301 69106 43561],1509231401826
338,[66164 75622 76581 86149],[43112 35303 69106 43562],1509231401836
339,[66164 75627 76583 86152],[43112 35301 69106 43563],1509231401846
340,[66165 75627 76582 86155],[43112 35300 69107 43564],1509231401856
341,[66164 75626 76582 86153],[43113 35299 69105 43563],1509231401866
342,[66165 75626 76582 86151],[43112 35301 69103 43563],1509231401876
343,[66163 75626 76582 86152],[43113 35301 69105 43562],1509231401886
344,[66165 75627 76581 86154],[43112 35299 69106 43564],1509231401896
345,[66164 75627 76585 86154],[43113 35300 69104 43564],1509231401906
346,[66163 75626 76581 86152],[43113 35301 69106 43563],1509231401916
347,[66162 75623 76584 86150],[43113 35301 69104 43561],1509231401925
348,[66163 75625 76584 86151],[43112 35300 69104 43562],1509231401937
349,[66165 75627 76584 86155],[43112 35300 69105 43564],1509231401946
350,[66165 75627 76584 86155],[43112 35301 69104 43564],1509231401956
351,[66164 75626 76584 86152],[43112 35301 69105 43563],1509231401966
352,[66164 75625 76582 86152],[43113 35301 69105 43563],1509231401976
353,[66164 75627 76585 86154],[43112 35301 69104 43562],1509231401986
354,[66164 75626 76583 86151],[43112 35301 69105 43563],1509231401996
355,[66164 75625 76584 86150],[43113 35300 69104 43563],1509231402006
356,[66165 75625 76580 86151],[43111 35300 69105 43562],1509231402016
357,[66165 75628 76582 86155],[43113 35301 69105 43564],1509231402025
358,[66167 75628 76581 86153],[43111 35301 69105 43563],1509231402036
359,[66165 75627 76583 86152],[43112 35301 69105 43563],1509231402046
360,[66163 75624 76583 86151],[43112 35301 69105 43563],1509231402056
361,[66162 75627 76584 86152],[43113 35300 69105 43563],1509231402066
362,[66164 75626 76584 86152],[43113 35301 69105 43562],1509231402075
363,[66163 75626 76582 86153],[43113 35301 69106 43562],1509231402086
364,[66164 75626 76582 86153],[43113 35300 69106 43563],1509231402095
365,[66163 75626 76582 86154],[43113 35300 69106 43563],1509231402106
366,[66166 75628 76583 86155],[43111 35301 69104 43564],1509231402116
367,[66165 75628 76583 86155],[43113 35301 69105 43565],1509231402126
368,[66166 75626 76583 86153],[43111 35302 69104 43563],1509231402136
369,[66163 75625 76582 86150],[43113 35303 69106 43562],1509231402146
370,[66165 75625 76582 86150],[43112 35302 69106 43562],1509231402156
371,[66164 75627 76584 86152],[43113 35302 69106 43564],1509231402166
372,[66164 75625 76582 86155],[43113 35301 69106 43564],1509231402176
373,[66164 75627 76585 86153],[43113 35301 69105 43563],1509231402186
374,[66164 75626 76583 86154],[43113 35300 69105 43563],1509231402196
375,[66163 75627 76584 86152],[43113 35301 69104 43564],1509231402206
376,[66163 75626 76582 86153],[43112 35300 69106 43563],1509231402216
377,[66164 75626 76585 86152],[43114 35301 69106 43563],1509231402225
378,[66164 75624 76584 86151],[43113 35302 69105 43562],1509231402236
379,[66164 75626 76585 86151],[43112 35301 69106 43563],1509231402246
380,[66164 75627 76586 86153],[43113 35301 69104 43563],1509231402256
381,[66164 75628 76583 86153],[43113 35300 69106 43563],1509231402266
382,[66164 75627 76583 86153],[43113 35300 69106 43563],1509231402276
383,[66162 75626 76584 86152],[43114 35300 69106 43563],1509231402286
384,[66163 75626 76583 86152],[43112 35300 69105 43562],1509231402296
385,[66164 75625 76585 86153],[43113 35303 69105 43564],1509231402306
386,[66166 75625 76582 86153],[43111 35303 69105 43563],1509231402316
387,[66165 75627 76583 86150],[43113 35303 69106 43562],1509231402326
388,[66166 75626 76584 86153],[43113 35301 69106 43563],1509231402336
389,[66166 75628 76585 86153],[43113 35301 69105 43563],1509231402347
390,[66164 75626 76583 86153],[43113 35301 69105 43564],1509231402356
391,[66164 75627 76583 86153],[43113 35299 69106 43563],1509231402366
392,[66163 75626 76585 86152],[43114 35301 69105 43563],1509231402376
393,[66163 75624 76586 86152],[43113 35301 69104 43563],1509231402386
394,[66166 75626 76583 86152],[43112 35301 69105 43562],1509231402396
395,[66165 75627 76584 86153],[43113 35302 69107 43563],1509231402406
396,[66166 75626 76583 86152],[43112 35302 69106 43563],1509231402416
397,[66165 75628 76583 86152],[43113 35303 69106 43563],1509231402426
398,[66165 75626 76584 86153],[43113 35301 69105 43563],1509231402436
399,[66164 75627 76584 86152],[43113 35301 69106 43563],1509231402446
400,[66163 75626 76584 86153],[43113 35300 69106 43564],1509231402455
401,[66163 75626 76584 86152],[43113 35300 69106 43563],1509231402466
402,[66164 75626 76584 86152],[43113 35301 69107 43563],1509231402476
403,[66164 75627 76584 86154],[43113 35301 69106 43563],1509231402486
404,[66166 75627 76584 86153],[43112 35301 69104 43563],1509231402497
405,[66165 75627 76582 86152],[43113 35301 69107 43564],1509231402505
406,[66165 75626 76583 86151],[43113 35301 69106 43563],1509231402516
407,[66164 75626 76582 86152],[43113 35301 69106 43564],1509231402526
408,[66164 75624 76584 86152],[43113 35302 69105 43563],1509231402536
409,[66164 75625 76584 86152],[43113 35300 69106 43562],1509231402546
410,[66163 75626 76583 86153],[43113 35301 69106 43563],1509231402555
411,[66164 75627 76584 86154],[43113 35299 69105 43564],1509231402566
